,Invalid
542,561621022
543,810739743
544,26655
545,566470691
546,534825025
547,448915539
548,448915546
549,444647520
550,338544738
551,338544739
552,338544740
553,338544741
554,338544742
555,995518567
556,338544744
557,338544745
558,338544746
559,338544747
560,338544748
561,338544749
562,444647530
563,995518573
564,995518574
565,995518570
566,995518569
567,51325
568,51326
569,51327
570,51328
571,51329
572,51333
573,761858182
574,479135879
575,800311433
576,800311438
577,800311439
578,710535320
579,533072026
580,450988187
581,487319708
582,550398106
583,550398107
584,842705050
585,450988192
586,450988193
587,450988194
588,487319712
589,487319713
590,43180
591,43181
592,43182
593,43183
594,43186
595,598550741
596,713910486
597,713910487
598,713910488
599,713910489
600,713910490
601,713910491
602,713910485
603,571615454
604,571615459
605,571615460
606,400451817
607,400451823
608,400451824
609,400451825
610,592718072
611,592718077
612,592718080
613,438880516
614,600762631
615,600762632
616,600762633
617,754040580
618,879847694
619,879847693
620,754040581
621,67876
622,67879
623,528075055
624,528075062
625,671394120
626,671394122
627,51532
628,671394125
629,740378958
630,51533
631,671394128
632,671394129
633,671394130
634,671394131
635,819587410
636,51534
637,51535
638,51540
639,626223448
640,462219609
641,626223451
642,462219612
643,462219613
644,626223454
645,626223455
646,462219616
647,626223453
648,997722466
649,997722468
650,997722469
651,997722472
652,1003948413
653,517810566
654,826067341
655,826067342
656,826067346
657,807201192
658,807201194
659,594995639
660,522471864
661,522471865
662,594995643
663,522471868
664,522471869
665,594995644
666,594995647
667,594995648
668,656279999
669,826649026
670,365275594
671,365275595
672,365275596
673,365275597
674,365275599
675,365275601
676,365275602
677,866593236
678,376818133
679,866593237
680,376818138
681,717769178
682,376818141
683,717769182
684,717769184
685,769444323
686,769444324
687,482757093
688,482757094
689,468765159
690,468765160
691,482757095
692,674277866
693,468765165
694,674277871
695,674277872
696,468765169
697,674277873
698,718825995
699,451717655
700,451717660
701,451717661
702,745589301
703,515213881
704,819227203
705,819227206
706,772540999
707,759622218
708,759622219
709,772541004
710,496183894
711,496183897
712,496183898
713,884402778
714,884402781
715,719161953
716,719161958
717,597854837
718,597854838
