,Invalid
0,3
1,755384326
2,471119881
3,785346571
4,785346572
5,471119885
6,491190285
7,785346575
8,491190289
9,785346577
10,640882719
11,640882720
12,640882722
13,640882725
14,827791401
15,827791402
16,827791403
17,827791404
18,465432624
19,465432625
20,465432626
21,465432627
22,827791409
23,827791410
24,359700534
25,359700535
26,359700536
27,359700537
28,359700538
29,359700539
30,359700540
31,359700541
32,359700542
33,359700543
34,465432631
35,647725115
36,647725117
37,656365634
38,656365635
39,557054022
40,557054023
41,557054024
42,656365638
43,656365640
44,557054028
45,496488526
46,557054031
47,496488531
48,496488532
49,698431575
50,698431576
51,698431579
52,698431580
53,698431581
54,779243624
55,779243625
56,881692778
57,779243627
58,881692787
59,525625460
60,525625462
61,764145783
62,1652
63,599416954
64,764145787
65,599416956
66,881692794
67,525625470
68,599416961
69,1654
70,482214022
71,482214023
72,482214028
73,2189
74,2190
75,2194
76,2196
77,2197
78,2198
79,576096409
80,1659
81,346063007
82,576096415
83,576096417
84,346063010
85,576096419
86,346063012
87,346063014
88,346063017
89,346063019
90,346063021
91,346063024
92,346063025
93,382656695
94,382656696
95,382656697
96,382656699
97,382656700
98,382656701
99,382656702
100,382656703
101,382656704
102,382656705
103,377301186
104,377301187
105,880939428
106,377301190
107,377301191
108,377301194
109,377301195
110,807631050
111,807631051
112,807631052
113,807631053
114,832788685
115,629829841
116,629829842
117,832788686
118,629829844
119,832788688
120,832788690
121,832788693
122,888959183
123,888959188
124,4305
125,4306
126,4308
127,69858
128,69861
129,479135974
130,479135975
131,479135976
132,69862
133,479135980
134,69868
135,634972714
136,670071024
137,670071027
138,875176188
139,67841
140,846606594
141,846606595
142,846606596
143,846606597
144,846606598
145,710535431
146,710535432
147,846606599
148,710535434
149,875176195
150,875176196
151,67849
152,67847
153,354515215
154,354515217
155,354515218
156,354515219
157,354515221
158,354515222
159,354515223
160,354515224
161,354515225
162,282
163,286
164,364099873
165,364099875
166,364099877
167,364099878
168,364099879
169,364099880
170,364099881
171,364099882
172,472166707
173,472166708
174,472166709
175,472166710
176,350290241
177,350290244
178,350290245
179,350290246
180,350290247
181,350290248
182,350290249
183,350290250
184,606648650
185,606648651
186,606648656
187,606648658
188,620509543
189,620509545
190,620509546
191,620509547
192,620509548
193,700936086
194,55839
195,700936087
196,352178557
197,12670
198,352178559
199,12672
200,352178561
201,12671
202,352178565
203,352178567
204,12680
205,352178569
206,12679
207,352178571
208,352178573
209,811787032
210,352178576
211,352178577
212,2451
213,525253012
214,2453
215,2452
216,2458
217,880939420
218,880939421
219,2461
220,2460
221,718825888
222,538913185
223,718825889
224,538913187
225,718825890
226,472226213
227,538913189
228,718825891
229,718825892
230,718825893
231,718825894
232,757950888
233,757950890
234,757950891
235,865597876
236,820259253
237,820259254
238,865597881
239,820259262
240,576096714
241,576096715
242,576096718
243,576096720
244,576096721
245,576096723
246,4570
247,4571
248,4575
249,4576
250,4580
251,779246055
252,41452
253,807631345
254,41459
255,807631349
256,530405880
257,807631352
258,540566010
259,63992
260,63995
261,685412862
262,530405887
263,807631361
264,660802050
265,540566019
266,740379140
267,807631364
268,64002
269,660802057
270,55828
271,824845157
272,55830
273,55831
274,55838
275,514075167
276,334311968
277,334311969
278,334311970
279,334311971
280,334311972
281,334311973
282,334311974
283,343237152
284,343237153
285,343237154
286,343237155
287,343237156
288,343237157
289,343237158
290,343237159
291,343237160
292,343237161
293,414990891
294,414990893
295,514075180
296,514075182
297,634796596
298,634796597
299,634796598
300,634796599
301,634972718
302,561
303,565
304,566
305,702388096
306,451756609
307,451756610
308,634972720
309,781969991
310,451756616
311,451756617
312,451756618
313,781969992
314,781969993
315,557036109
316,781969994
317,781969997
318,557036112
319,752001618
320,557036115
321,752001619
322,557036118
323,752001623
324,798984791
325,798984793
326,752001626
327,798984796
328,798984798
329,569879138
330,569879139
331,569879140
332,569879144
333,569879146
334,718826099
335,824844915
336,824844916
337,718826102
338,718826103
339,459571833
340,459571834
341,459571835
342,718826105
343,745589373
344,459571840
345,705776258
346,705776259
347,705776264
348,705776266
349,2700
350,2701
351,2705
352,2706
353,2707
354,2708
355,815100577
356,815100578
357,804164260
358,815100580
359,771539622
360,815100581
361,804164264
362,771539625
363,804164266
364,771539627
365,815100583
366,815100586
367,540566199
368,530315960
369,530315961
370,540566200
371,540566201
372,572605114
373,530315965
374,540566205
375,540566206
376,540566207
377,572605115
378,338125506
379,338125507
380,338125508
381,338125509
382,509336259
383,509336263
384,338125512
385,338125513
386,338125514
387,338125515
388,572605123
389,785769158
390,785769163
391,785769164
392,785769165
393,4809
394,4810
395,388545238
396,388545239
397,388545243
398,388545245
399,388545251
400,388545253
401,388545255
402,716321511
403,561765098
404,561765099
405,716321514
406,561765102
407,561765103
408,865598192
409,865598193
410,592673523
411,865598198
412,592673528
413,592673530
414,435593991
415,726205196
416,726205197
417,435593998
418,562
419,726205200
420,435594001
421,811787024
422,811787026
423,563
424,366269206
425,423746327
426,811787030
427,423746329
428,366269209
429,366269210
430,366269212
431,366269213
432,366269214
433,366269215
434,423746336
435,601881371
436,601881372
437,601881374
438,407819044
439,421925669
440,601881375
441,407819047
442,423746344
443,407819048
444,407819049
445,421925672
446,421925675
447,421925676
448,60356
449,383284039
450,383284043
451,383284044
452,383284045
453,383284048
454,854
455,768852830
456,768852833
457,792203818
458,824845156
459,410792806
460,410792807
461,410792808
462,397624169
463,410792809
464,397624171
465,416009063
466,410792813
467,416009066
468,410792815
469,416009072
470,677645165
471,792203819
472,792203820
473,885078891
474,885078901
475,869978999
476,869979004
477,430809981
478,869979007
479,2954
480,2957
481,2959
482,877730705
483,877730707
484,790180764
485,790180765
486,592675743
487,790180768
488,592675745
489,592675746
490,790180771
491,592675752
492,432556971
493,432556972
494,432556975
495,714824627
496,714824628
497,611251132
498,611251134
499,611251137
500,611251138
501,815100865
502,815100868
503,815100869
504,815100870
505,829146049
506,829146051
507,829146055
508,829146056
509,829146057
510,829146058
511,50118
512,60357
513,50127
514,60367
515,375210962
516,375210966
517,375210967
518,734653399
519,375210969
520,375210970
521,375210971
522,734653400
523,734653401
524,734653402
525,734653405
526,5086
527,626240481
528,5082
529,623373283
530,623373284
531,623373285
532,623373286
533,626240486
534,626240488
535,623373289
536,5083
537,504087531
538,626240495
539,680758046
540,626240497
541,514075168
542,626240499
543,368866292
544,368866293
545,368866294
546,626240500
547,368866296
548,368866297
549,476742648
550,368866299
551,368866300
552,680758047
553,680758048
554,5089
555,356903948
556,356903949
557,356903950
558,356903951
559,356903952
560,356903953
561,356903954
562,356903955
563,514075175
564,857095201
565,857095204
566,850664487
567,850664490
568,519461953
569,419605574
570,419605576
571,519461961
572,383284325
573,383284328
574,383284329
575,383284330
576,383284332
577,765477997
578,568775791
579,765477999
580,568775793
581,765478001
582,860650610
583,568775796
584,568775797
585,568775799
586,860650615
587,62583
588,502271098
589,62587
590,62585
591,62590
592,58501
593,58504
594,70792
595,58507
596,68747
597,68751
598,795411886
599,842794414
600,68758
601,4304
602,3224
603,795411887
604,842794415
605,3228
606,842794416
607,3232
608,3233
609,438520999
610,438521002
611,749000598
612,57229
613,665337028
614,665337029
615,414990884
616,414990885
617,414990886
618,3502
619,57234
620,57235
621,841163997
622,841163998
623,841163999
624,841164000
625,841164001
626,614163683
627,3505
628,451691750
629,841164007
630,451691753
631,57238
632,451691757
633,451691758
634,451691759
635,57239
636,654281986
637,654281990
638,654281992
639,485920010
640,485920014
641,485920015
642,721771792
643,721771793
644,721771794
645,392592664
646,392592667
647,392592671
648,824845159
649,392592680
650,54570
651,54571
652,675362095
653,54578
654,597578273
655,597578274
656,498695487
657,498695488
658,597578275
659,765478213
660,765478214
661,765478216
662,692870475
663,765478222
664,765478223
665,692870480
666,692870481
667,707257683
668,692870484
669,597578279
670,692870485
671,707257687
672,892812629
673,1369
