Place,DogName,Box,Weight,StartPrice,PIR,Split,RunTime,RaceId,Distance,RaceGrade,Track,date,TrainerLName,TrainerFName
5.0,felony girl,5.0,26.2,31.0,438,2.2,19.3,1002276067,320,7,richmond,2024-03-03,poo,poo
4.0,casual tash,6.0,26.0,16.0,865,2.25,19.12,1002276067,320,7,richmond,2024-03-03,poo,poo
1.0,maxie emgrand,7.0,29.5,4.6,684,2.27,18.6,1002276067,320,5,richmond,2024-03-03,poo,poo
6.0,shades of gold,8.0,27.6,3.5,321,2.18,19.45,1002276067,320,6,richmond,2024-03-03,poo,poo
,blazing amazon,,,1.0,,,,1002276067,320,5,richmond,2024-03-03,poo,poo
2.0,missing mystic,1.0,24.0,5.5,543,2.19,18.5,1002276068,320,6,richmond,2024-03-03,poo,poo
7.0,cloud jumper,2.0,26.5,16.0,778,2.29,19.1,1002276068,320,6,richmond,2024-03-03,poo,poo
3.0,hot torana,3.0,36.2,13.0,434,2.18,18.72,1002276068,320,5,richmond,2024-03-03,poo,poo
6.0,appin way,4.0,30.9,3.3,655,2.22,18.9,1002276068,320,6,richmond,2024-03-03,poo,poo
1.0,fantasia queen,5.0,27.1,9.5,182,2.39,18.44,1002276068,320,6,richmond,2024-03-03,poo,poo
8.0,aston clicquot,6.0,25.7,41.0,327,2.18,19.61,1002276068,320,7,richmond,2024-03-03,poo,poo
4.0,dancing dennis,7.0,32.7,3.3,866,2.28,18.73,1002276068,320,6,richmond,2024-03-03,poo,poo
5.0,arthur or martha,8.0,34.2,5.5,211,2.15,18.79,1002276068,320,5,richmond,2024-03-03,poo,poo
,incoming,,,1.0,,,,1002276068,320,5,richmond,2024-03-03,poo,poo
,rare wisdom,,,1.0,,,,1002276068,320,7,richmond,2024-03-03,poo,poo
4.0,zingy chick,1.0,32.4,10.0,784,2.27,18.56,1002276069,320,6,richmond,2024-03-03,poo,poo
7.0,blazin' shirl,2.0,27.6,26.0,437,2.15,19.15,1002276069,320,5,richmond,2024-03-03,poo,poo
5.0,silent money,3.0,30.9,13.0,556,2.18,18.77,1002276069,320,5,richmond,2024-03-03,poo,poo
8.0,divine data,4.0,29.2,14.0,868,2.12,19.47,1002276069,320,6,richmond,2024-03-03,poo,poo
6.0,polly waters,5.0,27.4,3.2,245,2.17,18.88,1002276069,320,7,richmond,2024-03-03,poo,poo
2.0,bossa nova,6.0,27.0,7.5,673,2.2,18.43,1002276069,320,6,richmond,2024-03-03,poo,poo
1.0,unleashed riot,7.0,27.7,2.25,322,2.13,18.4,1002276069,320,5,richmond,2024-03-03,poo,poo
3.0,wild reggie,8.0,24.0,23.0,111,2.09,18.5,1002276069,320,6,richmond,2024-03-03,poo,poo
,incoming,,,1.0,,,,1002276069,320,5,richmond,2024-03-03,poo,poo
,rare wisdom,,,1.0,,,,1002276069,320,7,richmond,2024-03-03,poo,poo
2.0,milly's song,1.0,26.9,2.1,334,6.88,23.34,1002276070,401,4,richmond,2024-03-03,poo,poo
4.0,double threat,2.0,32.9,7.0,766,7.19,23.47,1002276070,401,4,richmond,2024-03-03,poo,poo
1.0,black book,3.0,30.8,34.0,111,6.8,23.21,1002276070,401,5,richmond,2024-03-03,poo,poo
6.0,supreme tiger,4.0,32.5,3.9,477,7.37,23.63,1002276070,401,5,richmond,2024-03-03,poo,poo
8.0,sweet venom,5.0,29.3,26.0,688,7.35,23.94,1002276070,401,5,richmond,2024-03-03,poo,poo
7.0,direct mae,6.0,32.6,21.0,255,7.04,23.72,1002276070,401,5,richmond,2024-03-03,poo,poo
5.0,skyla blue,7.0,27.5,26.0,843,6.95,23.61,1002276070,401,5,richmond,2024-03-03,poo,poo
3.0,surprise me,8.0,30.0,5.5,522,6.83,23.36,1002276070,401,4,richmond,2024-03-03,poo,poo
,old easy,,,1.0,,,,1002276071,401,5,richmond,2024-03-03,poo,poo
2.0,flat chat frank,1.0,31.7,3.0,633,6.92,23.16,1002276071,401,5,richmond,2024-03-03,poo,poo
8.0,zipping osman,2.0,32.0,12.0,778,7.22,24.65,1002276071,401,5,richmond,2024-03-03,poo,poo
6.0,luna's the one,3.0,27.7,2.4,587,7.23,23.54,1002276071,401,6,richmond,2024-03-03,poo,poo
7.0,super jane,4.0,26.0,41.0,866,7.15,23.62,1002276071,401,6,richmond,2024-03-03,poo,poo
1.0,despicable easy,5.0,26.8,8.5,322,6.87,23.09,1002276071,401,5,richmond,2024-03-03,poo,poo
4.0,blakey boy,6.0,29.3,51.0,144,6.97,23.39,1002276071,401,5,richmond,2024-03-03,poo,poo
5.0,dam bacci,7.0,28.1,6.0,455,7.04,23.46,1002276071,401,5,richmond,2024-03-03,poo,poo
3.0,princess damiro,8.0,25.4,21.0,211,6.73,23.22,1002276071,401,7,richmond,2024-03-03,poo,poo
,princess damiro,,,1.0,,,,1002276072,401,7,richmond,2024-03-03,poo,poo
8.0,mighty dukey,1.0,33.0,7.5,878,7.06,24.06,1002276072,401,7,richmond,2024-03-03,poo,poo
4.0,fabulous boo,2.0,25.1,16.0,785,7.12,23.43,1002276072,401,7,richmond,2024-03-03,poo,poo
1.0,gundangara boy,3.0,34.9,4.6,211,6.8,23.03,1002276072,401,7,richmond,2024-03-03,poo,poo
2.0,winning rebel,4.0,27.1,1.8,422,6.92,23.11,1002276072,401,7,richmond,2024-03-03,poo,poo
3.0,my mate nate,5.0,30.3,41.0,333,6.96,23.39,1002276072,401,7,richmond,2024-03-03,poo,poo
6.0,finally chasing,6.0,28.6,23.0,144,6.99,23.84,1002276072,401,6,richmond,2024-03-03,poo,poo
7.0,thundering blue,7.0,38.2,26.0,657,7.07,23.89,1002276072,401,7,richmond,2024-03-03,poo,poo
5.0,butter my muffin,8.0,26.5,6.5,566,7.11,23.46,1002276072,401,7,richmond,2024-03-03,poo,poo
,unacceptable bro,,,1.0,,,,1002276073,320,5,richmond,2024-03-03,poo,poo
4.0,solar space,1.0,26.3,9.5,433,2.11,18.46,1002276073,320,5,richmond,2024-03-03,poo,poo
6.0,pick up gus,2.0,30.1,15.0,346,2.12,18.76,1002276073,320,5,richmond,2024-03-03,poo,poo
1.0,thing one,3.0,26.1,7.0,111,2.02,18.18,1002276073,320,5,richmond,2024-03-03,poo,poo
7.0,black mamaragan,4.0,32.9,81.0,557,2.16,19.25,1002276073,320,5,richmond,2024-03-03,poo,poo
8.0,we're good,5.0,26.1,61.0,888,2.28,19.27,1002276073,320,5,richmond,2024-03-03,poo,poo
5.0,berry battler,6.0,31.0,71.0,225,2.08,18.56,1002276073,320,5,richmond,2024-03-03,poo,poo
2.0,curious georgia,7.0,28.1,1.35,662,2.18,18.25,1002276073,320,5,richmond,2024-03-03,poo,poo
3.0,florida line,8.0,27.7,8.5,774,2.2,18.35,1002276073,320,5,richmond,2024-03-03,poo,poo
5.0,lewie the fly,1.0,30.3,3.3,766,7.21,23.95,1002276074,401,Maiden,richmond,2024-03-03,poo,poo
7.0,sophie's will,2.0,27.0,26.0,577,7.33,24.02,1002276074,401,6,richmond,2024-03-03,poo,poo
4.0,invictus ethan,3.0,34.4,5.5,354,7.01,23.87,1002276074,401,Maiden,richmond,2024-03-03,poo,poo
2.0,mighty zoe,4.0,29.6,5.5,111,6.79,23.31,1002276074,401,7,richmond,2024-03-03,poo,poo
1.0,ziggy stardust,6.0,35.5,2.7,222,7.0,23.28,1002276074,401,Maiden,richmond,2024-03-03,poo,poo
3.0,she's harlequin,7.0,27.9,7.0,433,7.07,23.61,1002276074,401,Maiden,richmond,2024-03-03,poo,poo
6.0,tricky shacoby,8.0,32.6,51.0,645,7.06,24.01,1002276074,401,Maiden,richmond,2024-03-03,poo,poo
,jomon,,,1.0,,,,1002606711,457,Maiden,temora,2024-03-03,poo,poo
,even,,,1.0,,,,1002606711,457,Maiden,temora,2024-03-03,poo,poo
3.0,ale,2.0,32.2,9.0,,,26.28,1002606711,457,Maiden,temora,2024-03-03,poo,poo
1.0,painted pony,4.0,29.0,2.5,,,26.25,1002606711,457,Maiden,temora,2024-03-03,poo,poo
1.0,it's party time,7.0,25.9,6.0,,,26.25,1002606711,457,Maiden,temora,2024-03-03,poo,poo
4.0,preferred,8.0,32.0,2.2,,,26.46,1002606711,457,Maiden,temora,2024-03-03,poo,poo
4.0,bull's chance,1.0,33.7,2.3,,,19.15,1002606712,330,4,temora,2024-03-03,poo,poo
8.0,sycamore tricky,2.0,28.0,31.0,,,19.77,1002606712,330,4,temora,2024-03-03,poo,poo
7.0,dynamic,3.0,30.4,12.0,,,19.29,1002606712,330,3,temora,2024-03-03,poo,poo
1.0,tiggerlong gill,4.0,29.3,11.0,,,18.89,1002606712,330,1,temora,2024-03-03,poo,poo
3.0,tiggerlong egg,5.0,33.2,8.0,,,19.0,1002606712,330,2,temora,2024-03-03,poo,poo
6.0,my mate timmy,6.0,30.1,9.0,,,19.19,1002606712,330,3,temora,2024-03-03,poo,poo
2.0,call me elf,7.0,30.6,8.5,,,18.96,1002606712,330,2,temora,2024-03-03,poo,poo
5.0,messi taro,8.0,31.4,4.6,,,19.17,1002606712,330,1,temora,2024-03-03,poo,poo
,mint freeze,,,1.0,,,,1002606713,330,6,temora,2024-03-03,poo,poo
1.0,potent cartier,1.0,33.6,1.8,,,18.99,1002606713,330,6,temora,2024-03-03,poo,poo
7.0,skedaddle daisy,2.0,24.9,34.0,,,19.55,1002606713,330,6,temora,2024-03-03,poo,poo
3.0,scholar's mate,3.0,31.2,5.5,,,19.27,1002606713,330,7,temora,2024-03-03,poo,poo
4.0,solo traveller,4.0,33.9,41.0,,,19.52,1002606713,330,7,temora,2024-03-03,poo,poo
8.0,skedaddle zoe,5.0,25.8,41.0,,,19.77,1002606713,330,7,temora,2024-03-03,poo,poo
6.0,chief cartier,6.0,31.9,3.2,,,19.53,1002606713,330,6,temora,2024-03-03,poo,poo
2.0,zulu zebra,7.0,26.9,15.0,,,19.23,1002606713,330,7,temora,2024-03-03,poo,poo
4.0,got the keys,8.0,31.6,51.0,,,19.52,1002606713,330,7,temora,2024-03-03,poo,poo
,lena's baby,,,1.0,,,,1002606713,330,7,temora,2024-03-03,poo,poo
,jellybean jingle,,,1.0,,,,1002606714,330,5,temora,2024-03-03,poo,poo
4.0,sycamore tooley,1.0,26.6,81.0,,,19.46,1002606714,330,5,temora,2024-03-03,poo,poo
1.0,belle izmir,2.0,31.9,3.8,,,19.03,1002606714,330,5,temora,2024-03-03,poo,poo
5.0,orson aria,3.0,24.9,4.0,,,19.51,1002606714,330,5,temora,2024-03-03,poo,poo
7.0,skedaddle addie,4.0,27.5,15.0,,,19.96,1002606714,330,5,temora,2024-03-03,poo,poo
6.0,ali starr,5.0,34.4,3.5,,,19.92,1002606714,330,5,temora,2024-03-03,poo,poo
3.0,dana dasha,6.0,25.7,4.4,,,19.43,1002606714,330,5,temora,2024-03-03,poo,poo
8.0,mint freeze,7.0,34.9,61.0,,,20.44,1002606714,330,6,temora,2024-03-03,poo,poo
2.0,tick it off,8.0,27.4,11.0,,,19.34,1002606714,330,5,temora,2024-03-03,poo,poo
,dana xavier,,,1.0,,,,1002606714,330,5,temora,2024-03-03,poo,poo
,exalted,,,1.0,,,,1002606715,457,1,temora,2024-03-03,poo,poo
3.0,whiskey cavalier,1.0,32.7,14.0,,,25.79,1002606715,457,5,temora,2024-03-03,poo,poo
5.0,ace's chance,2.0,33.4,8.0,,,26.15,1002606715,457,4,temora,2024-03-03,poo,poo
1.0,history's coming,3.0,33.2,1.9,,,25.61,1002606715,457,5,temora,2024-03-03,poo,poo
6.0,total faith,4.0,31.9,51.0,,,26.17,1002606715,457,5,temora,2024-03-03,poo,poo
7.0,tippy taro,6.0,27.4,34.0,,,26.27,1002606715,457,4,temora,2024-03-03,poo,poo
2.0,tattooed,7.0,31.7,2.8,,,25.63,1002606715,457,4,temora,2024-03-03,poo,poo
4.0,tiggerlong amy,8.0,28.1,18.0,,,26.08,1002606715,457,3,temora,2024-03-03,poo,poo
7.0,lamia mimma,1.0,26.7,14.0,,,26.38,1002606716,457,5,temora,2024-03-03,poo,poo
4.0,bandit bluey,2.0,28.3,2.4,,,25.98,1002606716,457,4,temora,2024-03-03,poo,poo
3.0,salad dodger,3.0,32.4,2.6,,,25.83,1002606716,457,1,temora,2024-03-03,poo,poo
1.0,agent chevrolet,4.0,33.4,5.0,,,25.64,1002606716,457,4,temora,2024-03-03,poo,poo
2.0,corleone flight,6.0,25.5,9.0,,,25.75,1002606716,457,5,temora,2024-03-03,poo,poo
5.0,whirlwind ethics,7.0,29.4,51.0,,,26.2,1002606716,457,5,temora,2024-03-03,poo,poo
6.0,tiggerlong car,8.0,25.6,81.0,,,26.37,1002606716,457,3,temora,2024-03-03,poo,poo
,jessore,,,1.0,,,,1002606717,457,4,temora,2024-03-03,poo,poo
6.0,betty mayo,1.0,25.7,51.0,,,26.33,1002606717,457,5,temora,2024-03-03,poo,poo
5.0,peter taro,2.0,34.2,26.0,,,26.19,1002606717,457,3,temora,2024-03-03,poo,poo
3.0,mr. yellowstone,4.0,32.9,5.5,,,25.98,1002606717,457,5,temora,2024-03-03,poo,poo
4.0,extreme rock,6.0,30.9,61.0,,,26.15,1002606717,457,5,temora,2024-03-03,poo,poo
1.0,nangar jim,7.0,30.5,1.4,,,25.72,1002606717,457,3,temora,2024-03-03,poo,poo
2.0,irinka daniel,8.0,32.7,4.4,,,25.87,1002606717,457,3,temora,2024-03-03,poo,poo
5.0,tequila bandit,1.0,29.6,61.0,,,26.1,1002606718,457,5,temora,2024-03-03,poo,poo
4.0,nangar gypsy,2.0,28.7,6.5,,,26.08,1002606718,457,5,temora,2024-03-03,poo,poo
3.0,swindled,3.0,33.5,6.0,,,26.06,1002606718,457,3,temora,2024-03-03,poo,poo
1.0,nangar larry,4.0,34.0,1.75,,,25.43,1002606718,457,1,temora,2024-03-03,poo,poo
2.0,overflow beau,6.0,33.8,3.8,,,26.0,1002606718,457,1,temora,2024-03-03,poo,poo
6.0,tiggerlong ruby,7.0,29.0,61.0,,,26.23,1002606718,457,5,temora,2024-03-03,poo,poo
6.0,django riggs,8.0,30.1,71.0,,,26.23,1002606718,457,5,temora,2024-03-03,poo,poo
1.0,swift getaway,1.0,28.1,5.0,331,2.23,18.78,1002606719,320,Maiden,richmond,2024-03-04,poo,poo
6.0,gallipoli gal,2.0,27.2,3.6,556,2.29,19.12,1002606719,320,Maiden,richmond,2024-03-04,poo,poo
8.0,what kept you,3.0,23.7,8.0,218,2.21,19.42,1002606719,320,Maiden,richmond,2024-03-04,poo,poo
5.0,russo,4.0,28.1,6.0,444,2.27,19.1,1002606719,320,Maiden,richmond,2024-03-04,poo,poo
3.0,butker,5.0,29.0,6.0,662,2.31,18.86,1002606719,320,Maiden,richmond,2024-03-04,poo,poo
2.0,cash getaway,6.0,28.5,14.0,123,2.21,18.85,1002606719,320,Maiden,richmond,2024-03-04,poo,poo
7.0,fast rock harada,7.0,28.5,5.5,887,2.44,19.31,1002606719,320,Maiden,richmond,2024-03-04,poo,poo
4.0,westmead boy,8.0,29.9,19.0,775,2.38,18.91,1002606719,320,Maiden,richmond,2024-03-04,poo,poo
,helping hands,,,1.0,,,,1002606719,320,Maiden,richmond,2024-03-04,poo,poo
,la carina,,,1.0,,,,1002606719,320,Maiden,richmond,2024-03-04,poo,poo
,gallipoli gal,,,1.0,,,,1002606720,401,Maiden,richmond,2024-03-04,poo,poo
1.0,santino kade,1.0,33.2,1.07,211,6.71,22.57,1002606720,401,7,richmond,2024-03-04,poo,poo
5.0,surfer boy,2.0,33.4,34.0,885,7.09,23.44,1002606720,401,Maiden,richmond,2024-03-04,poo,poo
2.0,elusive tom,3.0,30.4,12.0,433,6.84,22.92,1002606720,401,Maiden,richmond,2024-03-04,poo,poo
8.0,zipping moana,4.0,26.3,51.0,557,7.01,24.2,1002606720,401,Maiden,richmond,2024-03-04,poo,poo
6.0,major warren,5.0,31.4,61.0,776,7.04,24.09,1002606720,401,Maiden,richmond,2024-03-04,poo,poo
7.0,lilly maree,6.0,24.1,17.0,368,7.0,24.1,1002606720,401,7,richmond,2024-03-04,poo,poo
3.0,let's win rosie,7.0,26.4,26.0,122,6.77,23.36,1002606720,401,7,richmond,2024-03-04,poo,poo
4.0,mr. informant,8.0,32.5,26.0,644,6.87,23.38,1002606720,401,Maiden,richmond,2024-03-04,poo,poo
,snowy's eclipse,,,1.0,,,,1002606720,401,Maiden,richmond,2024-03-04,poo,poo
4.0,lanmor pick,1.0,29.8,10.0,886,2.37,18.69,1002606721,320,5,richmond,2024-03-04,poo,poo
1.0,towering chief,2.0,33.0,6.5,542,2.27,18.48,1002606721,320,5,richmond,2024-03-04,poo,poo
2.0,future ethics,3.0,28.5,4.2,111,2.17,18.53,1002606721,320,5,richmond,2024-03-04,poo,poo
8.0,tiggerlong indi,4.0,25.7,61.0,778,2.34,19.0,1002606721,320,5,richmond,2024-03-04,poo,poo
5.0,sagan bale,5.0,34.6,41.0,355,2.28,18.8,1002606721,320,5,richmond,2024-03-04,poo,poo
6.0,tiny button,6.0,24.1,1.8,467,2.29,18.91,1002606721,320,5,richmond,2024-03-04,poo,poo
3.0,zipping colin,7.0,30.0,15.0,223,2.19,18.59,1002606721,320,5,richmond,2024-03-04,poo,poo
7.0,vitnell bale,8.0,28.3,14.0,634,2.26,18.93,1002606721,320,5,richmond,2024-03-04,poo,poo
,creeping prayer,,,1.0,,,,1002606721,320,6,richmond,2024-03-04,poo,poo
,blazing amazon,,,1.0,,,,1002606721,320,5,richmond,2024-03-04,poo,poo
4.0,zambora blaster,1.0,28.7,10.0,335,2.26,18.86,1002606722,320,5,richmond,2024-03-04,poo,poo
1.0,blazing panther,2.0,31.6,2.1,762,2.29,18.57,1002606722,320,7,richmond,2024-03-04,poo,poo
2.0,going bush,3.0,27.7,3.7,221,2.23,18.61,1002606722,320,7,richmond,2024-03-04,poo,poo
5.0,kim bell,4.0,28.0,23.0,446,2.28,18.91,1002606722,320,6,richmond,2024-03-04,poo,poo
6.0,kath bell,5.0,27.8,11.0,114,2.22,19.14,1002606722,320,6,richmond,2024-03-04,poo,poo
8.0,peeks hammer,6.0,28.6,41.0,557,2.28,19.17,1002606722,320,7,richmond,2024-03-04,poo,poo
6.0,coal,7.0,26.8,26.0,678,2.32,19.14,1002606722,320,6,richmond,2024-03-04,poo,poo
3.0,flying wingless,8.0,29.8,5.5,883,2.31,18.83,1002606722,320,6,richmond,2024-03-04,poo,poo
,creeping prayer,,,1.0,,,,1002606722,320,6,richmond,2024-03-04,poo,poo
,bron tay,,,1.0,,,,1002606722,320,6,richmond,2024-03-04,poo,poo
3.0,geordie,1.0,31.1,3.2,885,2.35,18.67,1002606723,320,7,richmond,2024-03-04,poo,poo
7.0,true treat,2.0,28.9,51.0,578,2.3,19.49,1002606723,320,7,richmond,2024-03-04,poo,poo
2.0,all good lad,3.0,31.2,5.0,422,2.23,18.64,1002606723,320,7,richmond,2024-03-04,poo,poo
8.0,instant bullet,4.0,28.2,41.0,667,2.31,19.68,1002606723,320,7,richmond,2024-03-04,poo,poo
5.0,texas playboy,5.0,32.3,8.5,354,2.25,18.76,1002606723,320,7,richmond,2024-03-04,poo,poo
6.0,butter my toast,6.0,24.6,7.0,146,2.29,19.25,1002606723,320,7,richmond,2024-03-04,poo,poo
1.0,brannick,7.0,32.5,5.0,211,2.2,18.33,1002606723,320,7,richmond,2024-03-04,poo,poo
4.0,corless a breeze,8.0,28.2,4.4,733,2.19,18.68,1002606723,320,7,richmond,2024-03-04,poo,poo
,see her run,,,1.0,,,,1002606723,320,7,richmond,2024-03-04,poo,poo
,aussie chevy,,,1.0,,,,1002606723,320,5,richmond,2024-03-04,poo,poo
,palermo sting,,,1.0,,,,1002606724,320,7,richmond,2024-03-04,poo,poo
5.0,feature call,1.0,29.9,5.0,343,2.25,18.96,1002606724,320,7,richmond,2024-03-04,poo,poo
6.0,kiss of fire,2.0,27.5,7.0,885,2.31,18.99,1002606724,320,7,richmond,2024-03-04,poo,poo
1.0,allira's wish,3.0,27.1,6.0,222,2.18,18.81,1002606724,320,7,richmond,2024-03-04,poo,poo
7.0,my girl fabio,4.0,27.5,8.0,667,2.27,19.42,1002606724,320,7,richmond,2024-03-04,poo,poo
1.0,rising fever,5.0,26.8,4.4,111,2.14,18.81,1002606724,320,7,richmond,2024-03-04,poo,poo
8.0,sky tripper,6.0,28.4,61.0,558,2.27,19.63,1002606724,320,7,richmond,2024-03-04,poo,poo
4.0,panama lilly,7.0,24.3,3.3,776,2.32,18.93,1002606724,320,7,richmond,2024-03-04,poo,poo
3.0,zipping calypso,8.0,25.3,14.0,434,2.24,18.83,1002606724,320,7,richmond,2024-03-04,poo,poo
,see her run,,,1.0,,,,1002606724,320,7,richmond,2024-03-04,poo,poo
4.0,semantic lady,1.0,23.7,6.0,123,6.8,23.43,1002606725,401,5,richmond,2024-03-04,poo,poo
2.0,up the score,2.0,30.7,10.0,632,6.92,23.23,1002606725,401,5,richmond,2024-03-04,poo,poo
1.0,lagoon clissold,3.0,31.4,2.0,311,6.77,22.92,1002606725,401,5,richmond,2024-03-04,poo,poo
8.0,ray of sunshine,4.0,26.2,21.0,578,7.08,23.75,1002606725,401,5,richmond,2024-03-04,poo,poo
7.0,incoming,5.0,32.5,41.0,786,7.08,23.64,1002606725,401,5,richmond,2024-03-04,poo,poo
6.0,bald head sally,6.0,26.2,23.0,467,6.97,23.59,1002606725,401,5,richmond,2024-03-04,poo,poo
3.0,stretch around,7.0,29.5,3.1,244,6.92,23.32,1002606725,401,5,richmond,2024-03-04,poo,poo
5.0,tribute bale,8.0,35.3,31.0,855,6.96,23.56,1002606725,401,5,richmond,2024-03-04,poo,poo
,despicable ace,,,1.0,,,,1002606726,401,6,richmond,2024-03-04,poo,poo
4.0,city girl,1.0,25.7,12.0,333,7.02,23.77,1002606726,401,6,richmond,2024-03-04,poo,poo
5.0,george intention,2.0,33.1,7.0,745,7.08,23.8,1002606726,401,5,richmond,2024-03-04,poo,poo
3.0,memphis reign,3.0,28.7,6.0,222,6.78,23.69,1002606726,401,6,richmond,2024-03-04,poo,poo
7.0,rapido vito,4.0,39.8,3.4,576,7.27,24.52,1002606726,401,7,richmond,2024-03-04,poo,poo
2.0,rosie's shine,5.0,27.7,2.15,464,7.23,23.51,1002606726,401,5,richmond,2024-03-04,poo,poo
1.0,kaos for ken,6.0,31.6,41.0,111,6.67,23.33,1002606726,401,6,richmond,2024-03-04,poo,poo
6.0,corporal trigger,8.0,27.1,26.0,657,7.17,24.37,1002606726,401,6,richmond,2024-03-04,poo,poo
,princess damiro,,,1.0,,,,1002606727,401,7,richmond,2024-03-04,poo,poo
1.0,lend me sixty,1.0,27.8,6.5,234,6.99,23.49,1002606727,401,7,richmond,2024-03-04,poo,poo
