Place,DogName,Box,Weight,StartPrice,PIR,Split,RunTime,RaceId,Distance,RaceGrade,Track,date,TrainerLName,TrainerFName
5.0,whiskey mac,1.0,31.8,10.0,645,7.06,23.71,990376674,401,Maiden,richmond,2024-02-04,poo,poo
1.0,zipping severus,2.0,31.2,2.1,532,6.85,22.97,990376674,401,7,richmond,2024-02-04,poo,poo
6.0,rich's delight,4.0,29.9,41.0,266,7.18,23.94,990376674,401,Maiden,richmond,2024-02-04,poo,poo
2.0,shy sheena,5.0,30.1,2.5,111,6.73,23.24,990376674,401,Maiden,richmond,2024-02-04,poo,poo
3.0,trunkey doll,7.0,26.1,8.5,323,6.89,23.36,990376674,401,Maiden,richmond,2024-02-04,poo,poo
4.0,snowy's eclipse,8.0,38.5,12.0,454,7.07,23.56,990376674,401,Maiden,richmond,2024-02-04,poo,poo
1.0,unleash zac,1.0,29.4,4.0,311,6.9,23.46,990376675,401,7,richmond,2024-02-04,poo,poo
6.0,phoenix moon,2.0,28.0,51.0,447,7.05,24.36,990376675,401,Maiden,richmond,2024-02-04,poo,poo
5.0,zipping hagrid,3.0,33.4,3.2,666,7.12,23.82,990376675,401,Maiden,richmond,2024-02-04,poo,poo
2.0,bob thunder,4.0,38.0,7.5,222,6.96,23.47,990376675,401,Maiden,richmond,2024-02-04,poo,poo
,major warren,6.0,31.5,1.0,555,,,990376675,401,Maiden,richmond,2024-02-04,poo,poo
4.0,little eva,7.0,28.4,10.0,734,7.02,23.61,990376675,401,Maiden,richmond,2024-02-04,poo,poo
3.0,angel meg,8.0,25.5,2.6,173,7.49,23.55,990376675,401,Maiden,richmond,2024-02-04,poo,poo
2.0,ricci rocks,1.0,32.8,1.65,315,2.22,18.84,990376676,320,Maiden,richmond,2024-02-04,poo,poo
7.0,tanya's babe,2.0,27.5,41.0,557,2.27,19.4,990376676,320,Maiden,richmond,2024-02-04,poo,poo
3.0,not so silent,3.0,30.3,2.5,662,2.28,18.87,990376676,320,Maiden,richmond,2024-02-04,poo,poo
8.0,heater screamer,4.0,25.9,71.0,138,2.25,19.62,990376676,320,Maiden,richmond,2024-02-04,poo,poo
