Place,DogName,Box,Weight,StartPrice,PIR,Split,RunTime,RaceId,Distance,RaceGrade,Track,date,TrainerLName,TrainerFName
4.0,nate's lass,1.0,26.6,5.5,1665,4.54,30.79,996299741,520,Maiden,richmond,2024-02-14,poo,poo
5.0,ebby explorer,2.0,30.2,5.5,4334,4.48,30.8,996299741,520,Maiden,richmond,2024-02-14,poo,poo
7.0,zipping moana,3.0,26.3,71.0,2113,4.38,30.91,996299741,520,Maiden,richmond,2024-02-14,poo,poo
8.0,zipping pikachu,4.0,27.1,4.8,6778,4.57,31.04,996299741,520,Maiden,richmond,2024-02-14,poo,poo
1.0,pink panama,5.0,26.2,4.6,5221,4.44,30.36,996299741,520,7,richmond,2024-02-14,poo,poo
2.0,bradshaw,6.0,31.8,10.0,7442,4.48,30.46,996299741,520,Maiden,richmond,2024-02-14,poo,poo
6.0,destini pandora,7.0,29.3,21.0,8887,4.34,30.89,996299741,520,Maiden,richmond,2024-02-14,poo,poo
3.0,spring marrishia,8.0,27.4,3.6,3556,4.51,30.56,996299741,520,Maiden,richmond,2024-02-14,poo,poo
,wind rush,,,1.0,,,,996299741,520,Maiden,richmond,2024-02-14,poo,poo
,siren queen,,,1.0,,,,996299741,520,Maiden,richmond,2024-02-14,poo,poo
,potent cartier,,,1.0,,,,996299742,520,6,richmond,2024-02-14,poo,poo
,big town peppa,,,1.0,,,,996299742,520,5,richmond,2024-02-14,poo,poo
1.0,hurricane reign,1.0,28.6,2.5,2211,4.33,30.03,996299742,520,5,richmond,2024-02-14,poo,poo
2.0,dam slithery,2.0,25.5,14.0,1122,4.32,30.12,996299742,520,5,richmond,2024-02-14,poo,poo
5.0,sam does it,4.0,30.1,17.0,4445,4.46,30.43,996299742,520,5,richmond,2024-02-14,poo,poo
3.0,son of jorel,7.0,36.9,16.0,5554,4.6,30.16,996299742,520,6,richmond,2024-02-14,poo,poo
4.0,all on mum,8.0,27.5,1.65,3333,4.38,30.21,996299742,520,5,richmond,2024-02-14,poo,poo
4.0,lagoon clissold,1.0,31.2,8.0,2222,4.39,30.15,996299743,520,5,richmond,2024-02-14,poo,poo
1.0,dandy redeemer,2.0,30.2,5.0,3333,4.4,29.92,996299743,520,5,richmond,2024-02-14,poo,poo
2.0,jet boots tommy,3.0,35.3,2.6,1111,4.24,30.01,996299743,520,5,richmond,2024-02-14,poo,poo
5.0,code blue tom,4.0,31.6,23.0,44,4.41,30.17,996299743,520,5,richmond,2024-02-14,poo,poo
3.0,canya dazzle,6.0,26.9,8.0,5744,4.5,30.13,996299743,520,5,richmond,2024-02-14,poo,poo
6.0,archer o'brien,7.0,32.3,15.0,7666,4.47,30.52,996299743,520,5,richmond,2024-02-14,poo,poo
7.0,poco rico,8.0,33.3,3.7,6577,4.46,30.56,996299743,520,5,richmond,2024-02-14,poo,poo
1.0,both bowers ace,1.0,32.2,1.35,2211,4.37,30.06,996299744,520,4,richmond,2024-02-14,poo,poo
3.0,ollie impact,2.0,32.3,19.0,5543,4.48,30.13,996299744,520,5,richmond,2024-02-14,poo,poo
6.0,winsome shelby,3.0,26.9,23.0,1135,4.34,30.4,996299744,520,5,richmond,2024-02-14,poo,poo
2.0,danseuse,4.0,28.1,6.0,4422,4.45,30.1,996299744,520,4,richmond,2024-02-14,poo,poo
5.0,lithgow road,6.0,31.1,18.0,3366,4.39,30.3,996299744,520,4,richmond,2024-02-14,poo,poo
4.0,micky leap,7.0,35.2,61.0,7754,4.58,30.2,996299744,520,5,richmond,2024-02-14,poo,poo
7.0,spring eureka,8.0,31.9,8.0,6677,4.54,30.46,996299744,520,5,richmond,2024-02-14,poo,poo
4.0,overflow jill,1.0,28.3,2.4,4444,4.33,30.0,996299745,520,4,richmond,2024-02-14,poo,poo
3.0,coco model,2.0,29.0,23.0,2222,4.28,29.88,996299745,520,3,richmond,2024-02-14,poo,poo
1.0,go bears,3.0,31.9,6.0,1111,4.26,29.61,996299745,520,1,richmond,2024-02-14,poo,poo
7.0,showman jack,4.0,32.1,11.0,6757,4.47,30.36,996299745,520,1,richmond,2024-02-14,poo,poo
6.0,agland luai,6.0,29.9,21.0,5666,4.47,30.2,996299745,520,4,richmond,2024-02-14,poo,poo
5.0,zipping teresa,7.0,29.1,2.7,7575,2.54,30.07,996299745,520,2,richmond,2024-02-14,poo,poo
2.0,gets late early,8.0,25.7,13.0,3333,4.27,29.77,996299745,520,4,richmond,2024-02-14,poo,poo
5.0,solo chopper,1.0,40.1,15.0,5555,10.05,36.66,996299746,622,5,richmond,2024-02-14,poo,poo
7.0,despicable power,2.0,34.4,26.0,7788,10.17,37.02,996299746,622,5,richmond,2024-02-14,poo,poo
7.0,be in touch,3.0,30.1,5.5,4677,10.15,37.02,996299746,622,5,richmond,2024-02-14,poo,poo
4.0,remas emerald,4.0,32.7,14.0,2344,9.9,36.48,996299746,622,5,richmond,2024-02-14,poo,poo
1.0,bell mac blazer,5.0,26.9,1.8,8111,2.47,35.89,996299746,622,5,richmond,2024-02-14,poo,poo
3.0,joann flow,6.0,28.9,12.0,3433,9.95,36.09,996299746,622,7,richmond,2024-02-14,poo,poo
