Place,DogName,Box,Weight,StartPrice,PIR,Split,RunTime,RaceId,Distance,RaceGrade,Track,date,TrainerLName,TrainerFName
,queen rubi,,,1.0,,,,996299910,365,Maiden,nowra,2024-02-19,poo,poo
2.0,cumbria rich,1.0,33.5,2.3,62,9.03,21.42,996299910,365,Maiden,nowra,2024-02-19,poo,poo
8.0,lego master,2.0,29.9,6.0,88,9.29,21.88,996299910,365,Maiden,nowra,2024-02-19,poo,poo
3.0,julie ville,3.0,26.3,9.0,73,9.12,21.6,996299910,365,Maiden,nowra,2024-02-19,poo,poo
4.0,unmatched,4.0,33.3,4.0,14,8.72,21.62,996299910,365,Maiden,nowra,2024-02-19,poo,poo
5.0,mount nebo,5.0,24.7,26.0,55,9.01,21.75,996299910,365,Maiden,nowra,2024-02-19,poo,poo
6.0,leichhardt roar,6.0,32.2,51.0,46,8.94,21.79,996299910,365,Maiden,nowra,2024-02-19,poo,poo
1.0,kevin's way,7.0,30.6,7.0,21,8.84,21.41,996299910,365,7,nowra,2024-02-19,poo,poo
7.0,silvertree sonny,8.0,27.8,16.0,37,8.84,21.87,996299910,365,Maiden,nowra,2024-02-19,poo,poo
,bang your bucket,,,1.0,,,,996299910,365,Maiden,nowra,2024-02-19,poo,poo
,what she said,,,1.0,,,,996299911,520,7,nowra,2024-02-19,poo,poo
1.0,big zach,1.0,38.7,1.4,211,4.44,30.6,996299911,520,6,nowra,2024-02-19,poo,poo
2.0,imploding mirage,2.0,30.9,11.0,542,4.54,30.67,996299911,520,Maiden,nowra,2024-02-19,poo,poo
4.0,mount bimberi,3.0,29.2,23.0,624,4.6,30.97,996299911,520,Maiden,nowra,2024-02-19,poo,poo
7.0,runaway ethics,4.0,27.5,5.0,177,4.4,31.92,996299911,520,Maiden,nowra,2024-02-19,poo,poo
3.0,siska roy,5.0,35.5,9.0,733,4.71,30.94,996299911,520,Maiden,nowra,2024-02-19,poo,poo
5.0,painted in soot,7.0,28.5,34.0,365,4.48,31.08,996299911,520,7,nowra,2024-02-19,poo,poo
6.0,libra's girl,8.0,27.0,41.0,456,4.53,31.29,996299911,520,7,nowra,2024-02-19,poo,poo
6.0,mack boy,1.0,35.9,5.0,67,9.22,21.55,996299912,365,Maiden,nowra,2024-02-19,poo,poo
6.0,daisy's fernando,2.0,31.9,31.0,56,8.98,21.55,996299912,365,Maiden,nowra,2024-02-19,poo,poo
2.0,enzo herrera,3.0,34.5,1.4,32,8.9,21.03,996299912,365,Maiden,nowra,2024-02-19,poo,poo
5.0,springview hawk,4.0,33.1,9.0,75,9.27,21.52,996299912,365,Maiden,nowra,2024-02-19,poo,poo
4.0,snipes,5.0,29.6,15.0,44,8.94,21.39,996299912,365,Maiden,nowra,2024-02-19,poo,poo
3.0,red fire bay,6.0,31.0,21.0,23,8.75,21.21,996299912,365,Maiden,nowra,2024-02-19,poo,poo
1.0,ocean king,7.0,28.1,31.0,11,8.55,21.02,996299912,365,Maiden,nowra,2024-02-19,poo,poo
8.0,boy serious,8.0,31.6,51.0,88,9.3,21.81,996299912,365,Maiden,nowra,2024-02-19,poo,poo
,adarah disguise,,,1.0,,,,996299913,365,7,nowra,2024-02-19,poo,poo
2.0,angry firestorm,2.0,31.4,3.8,22,8.69,21.1,996299913,365,5,nowra,2024-02-19,poo,poo
1.0,rockstar sue,3.0,27.9,3.2,31,8.72,21.05,996299913,365,5,nowra,2024-02-19,poo,poo
4.0,oh so sheike,4.0,29.3,23.0,64,8.95,21.25,996299913,365,7,nowra,2024-02-19,poo,poo
5.0,mount york,5.0,32.1,6.0,45,8.78,21.4,996299913,365,5,nowra,2024-02-19,poo,poo
6.0,sienna's pick,6.0,30.5,61.0,56,8.9,21.46,996299913,365,6,nowra,2024-02-19,poo,poo
7.0,kraken scar,7.0,34.2,31.0,77,9.06,21.49,996299913,365,5,nowra,2024-02-19,poo,poo
3.0,heaven's whisper,8.0,24.4,2.7,13,8.63,21.12,996299913,365,5,nowra,2024-02-19,poo,poo
,zipping lessie,,,1.0,,,,996299914,365,5,nowra,2024-02-19,poo,poo
1.0,miss tess,1.0,29.3,3.6,41,8.74,21.04,996299914,365,6,nowra,2024-02-19,poo,poo
5.0,stunning eyes,2.0,28.7,26.0,65,8.94,21.29,996299914,365,6,nowra,2024-02-19,poo,poo
2.0,domenico flyer,3.0,30.9,2.4,22,8.61,21.05,996299914,365,6,nowra,2024-02-19,poo,poo
7.0,miss narla,4.0,23.7,21.0,77,9.08,21.53,996299914,365,7,nowra,2024-02-19,poo,poo
6.0,allira's wish,5.0,27.6,16.0,56,8.93,21.51,996299914,365,7,nowra,2024-02-19,poo,poo
3.0,winlock boots,6.0,32.2,21.0,33,8.64,21.12,996299914,365,7,nowra,2024-02-19,poo,poo
4.0,geostorm,7.0,26.6,3.2,14,8.6,21.14,996299914,365,7,nowra,2024-02-19,poo,poo
,winsome alessia,,,1.0,,,,996299915,365,5,nowra,2024-02-19,poo,poo
7.0,aussie sebastian,1.0,33.9,13.0,87,9.0,21.3,996299915,365,6,nowra,2024-02-19,poo,poo
5.0,winsome milo,2.0,32.0,9.5,65,8.95,21.05,996299915,365,5,nowra,2024-02-19,poo,poo
4.0,skedaddle tommy,3.0,32.3,7.0,44,8.78,20.93,996299915,365,5,nowra,2024-02-19,poo,poo
8.0,throssell bale,4.0,34.4,18.0,78,8.95,21.33,996299915,365,5,nowra,2024-02-19,poo,poo
2.0,nicko jack,5.0,32.1,5.5,23,8.54,20.72,996299915,365,5,nowra,2024-02-19,poo,poo
6.0,shades of rose,6.0,29.0,26.0,56,8.86,21.12,996299915,365,5,nowra,2024-02-19,poo,poo
1.0,numb,7.0,26.2,2.4,11,8.46,20.53,996299915,365,4,nowra,2024-02-19,poo,poo
3.0,smooth avenger,8.0,28.3,5.0,32,8.62,20.8,996299915,365,5,nowra,2024-02-19,poo,poo
,shawshank red,,,1.0,,,,996299915,365,5,nowra,2024-02-19,poo,poo
,aussie summer,,,1.0,,,,996299916,630,5,nowra,2024-02-19,poo,poo
1.0,candy corvette,1.0,28.7,4.5,111,10.28,36.75,996299916,630,5,nowra,2024-02-19,poo,poo
4.0,angry raiden,2.0,25.2,15.0,334,10.53,37.21,996299916,630,7,nowra,2024-02-19,poo,poo
3.0,cassie cool,4.0,28.3,2.0,443,10.61,37.13,996299916,630,5,nowra,2024-02-19,poo,poo
5.0,lightning sharp,7.0,33.6,81.0,555,10.88,37.68,996299916,630,7,nowra,2024-02-19,poo,poo
2.0,whiskey and dry,8.0,26.0,2.6,222,10.47,36.91,996299916,630,6,nowra,2024-02-19,poo,poo
,jamilla bale,,,1.0,,,,996299917,520,5,nowra,2024-02-19,poo,poo
3.0,zipping spartan,1.0,32.2,2.2,243,4.41,30.53,996299917,520,5,nowra,2024-02-19,poo,poo
1.0,hurricane rocky,2.0,33.0,11.0,411,4.53,30.25,996299917,520,5,nowra,2024-02-19,poo,poo
2.0,code blue tom,4.0,31.6,4.6,352,4.43,30.52,996299917,520,5,nowra,2024-02-19,poo,poo
4.0,nicko queen,5.0,27.2,19.0,534,4.7,30.78,996299917,520,5,nowra,2024-02-19,poo,poo
5.0,aussie's thunder,8.0,31.1,2.9,125,4.4,30.8,996299917,520,5,nowra,2024-02-19,poo,poo
5.0,inner light,1.0,28.2,5.0,55,8.79,21.17,996299918,365,5,nowra,2024-02-19,poo,poo
3.0,cumbria dave,2.0,33.4,11.0,33,8.77,21.01,996299918,365,5,nowra,2024-02-19,poo,poo
1.0,kiss me augie,3.0,27.5,1.75,11,8.56,20.67,996299918,365,5,nowra,2024-02-19,poo,poo
4.0,bobby dynamite,4.0,32.4,9.5,44,8.78,21.1,996299918,365,5,nowra,2024-02-19,poo,poo
8.0,freeway split,5.0,34.6,26.0,88,9.01,22.28,996299918,365,5,nowra,2024-02-19,poo,poo
7.0,lightning rocket,6.0,30.1,15.0,77,8.9,21.55,996299918,365,5,nowra,2024-02-19,poo,poo
