Place,DogName,Box,Weight,StartPrice,PIR,Split,RunTime,RaceId,Distance,RaceGrade,Track,date,TrainerLName,TrainerFName
,sudi,,,1.0,,,,995539144,324,5,richmond (ris),2024-02-10,poo,poo
,night works,,,1.0,,,,995539144,324,7,richmond (ris),2024-02-10,poo,poo
4.0,mighty legend,1.0,32.9,10.0,345,7.17,18.03,995539144,324,5,richmond (ris),2024-02-10,poo,poo
3.0,brilliant light,2.0,36.4,3.1,432,7.1,17.97,995539144,324,5,richmond (ris),2024-02-10,poo,poo
2.0,wiggle with it,3.0,32.7,2.8,763,7.19,17.9,995539144,324,5,richmond (ris),2024-02-10,poo,poo
6.0,all time high,4.0,31.0,10.0,124,7.08,18.12,995539144,324,5,richmond (ris),2024-02-10,poo,poo
1.0,send it silver,5.0,34.1,4.8,211,7.04,17.8,995539144,324,5,richmond (ris),2024-02-10,poo,poo
7.0,up the score,6.0,30.8,41.0,577,7.21,18.22,995539144,324,5,richmond (ris),2024-02-10,poo,poo
5.0,run baby,7.0,29.8,9.5,656,7.18,18.04,995539144,324,5,richmond (ris),2024-02-10,poo,poo
,range key,,,1.0,,,,995539144,324,5,richmond (ris),2024-02-10,poo,poo
,night works,,,1.0,,,,995539145,324,7,richmond (ris),2024-02-10,poo,poo
8.0,bin night,1.0,31.5,41.0,257,7.25,18.35,995539145,324,6,richmond (ris),2024-02-10,poo,poo
5.0,despicable power,2.0,34.4,21.0,765,7.25,18.01,995539145,324,5,richmond (ris),2024-02-10,poo,poo
7.0,lucky tommy,3.0,33.7,11.0,888,7.45,18.32,995539145,324,5,richmond (ris),2024-02-10,poo,poo
6.0,king of secrets,4.0,32.1,3.5,676,7.3,18.21,995539145,324,5,richmond (ris),2024-02-10,poo,poo
2.0,archer o'brien,5.0,32.5,11.0,422,7.11,17.78,995539145,324,5,richmond (ris),2024-02-10,poo,poo
3.0,classic move,6.0,34.5,3.8,533,7.13,17.82,995539145,324,5,richmond (ris),2024-02-10,poo,poo
4.0,despicable easy,7.0,26.0,81.0,344,7.15,18.0,995539145,324,5,richmond (ris),2024-02-10,poo,poo
1.0,doonside lewis,8.0,32.5,2.6,111,7.03,17.76,995539145,324,5,richmond (ris),2024-02-10,poo,poo
,range key,,,1.0,,,,995539145,324,5,richmond (ris),2024-02-10,poo,poo
,night works,,,1.0,,,,995539146,324,7,richmond (ris),2024-02-10,poo,poo
8.0,bron tay,1.0,25.1,11.0,488,7.35,18.24,995539146,324,6,richmond (ris),2024-02-10,poo,poo
4.0,crockett's flyer,2.0,32.7,14.0,877,7.33,18.03,995539146,324,6,richmond (ris),2024-02-10,poo,poo
3.0,straight out,3.0,31.0,6.0,642,7.22,17.99,995539146,324,6,richmond (ris),2024-02-10,poo,poo
6.0,colombo,4.0,31.2,8.5,356,7.22,18.11,995539146,324,6,richmond (ris),2024-02-10,poo,poo
7.0,big del,5.0,29.4,41.0,225,7.14,18.21,995539146,324,6,richmond (ris),2024-02-10,poo,poo
4.0,cape canaveral,6.0,31.1,13.0,533,7.18,18.03,995539146,324,6,richmond (ris),2024-02-10,poo,poo
1.0,summer's dream,7.0,25.5,3.0,111,7.01,17.9,995539146,324,6,richmond (ris),2024-02-10,poo,poo
2.0,despicable polly,8.0,30.3,2.9,764,7.25,17.94,995539146,324,6,richmond (ris),2024-02-10,poo,poo
,range key,,,1.0,,,,995539146,324,5,richmond (ris),2024-02-10,poo,poo
6.0,let it crank,1.0,27.9,7.0,336,5.51,31.23,995845724,520,7,wentworth park,2024-02-10,poo,poo
5.0,zipping ada,2.0,26.0,7.0,655,5.56,30.92,995845724,520,5,wentworth park,2024-02-10,poo,poo
1.0,fred's way,3.0,31.5,3.2,111,5.46,29.98,995845724,520,5,wentworth park,2024-02-10,poo,poo
3.0,hannah hawke,4.0,27.8,41.0,573,5.72,30.52,995845724,520,5,wentworth park,2024-02-10,poo,poo
2.0,more rupee,5.0,27.8,4.4,242,5.51,30.46,995845724,520,6,wentworth park,2024-02-10,poo,poo
7.0,stylish shamrock,6.0,29.6,51.0,767,5.7,31.59,995845724,520,5,wentworth park,2024-02-10,poo,poo
8.0,sunshine gal,7.0,29.0,12.0,888,5.73,31.65,995845724,520,7,wentworth park,2024-02-10,poo,poo
4.0,ocean eyes,8.0,28.6,3.2,424,5.51,30.89,995845724,520,5,wentworth park,2024-02-10,poo,poo
,dam slipperier,,,1.0,,,,995845725,520,5,wentworth park,2024-02-10,poo,poo
,mr. sizzler,,,1.0,,,,995845725,520,5,wentworth park,2024-02-10,poo,poo
5.0,linkin girl,1.0,27.7,41.0,445,5.75,32.13,995845725,520,7,wentworth park,2024-02-10,poo,poo
1.0,canya love me,2.0,27.1,1.25,111,5.45,29.71,995845725,520,5,wentworth park,2024-02-10,poo,poo
2.0,like luke,3.0,37.5,7.5,553,5.77,31.3,995845725,520,5,wentworth park,2024-02-10,poo,poo
3.0,gentle gemma,4.0,27.5,41.0,334,5.73,31.45,995845725,520,7,wentworth park,2024-02-10,poo,poo
4.0,zipping fenoli,7.0,31.7,6.0,222,5.48,31.94,995845725,520,5,wentworth park,2024-02-10,poo,poo
7.0,stadiums,1.0,34.1,61.0,677,5.73,31.32,995845726,520,6,wentworth park,2024-02-10,poo,poo
3.0,ain't waiting,2.0,24.4,5.0,143,5.52,30.1,995845726,520,5,wentworth park,2024-02-10,poo,poo
1.0,midnight spritz,3.0,30.1,2.5,222,5.51,29.97,995845726,520,5,wentworth park,2024-02-10,poo,poo
5.0,two mates,4.0,27.6,11.0,766,5.71,30.72,995845726,520,5,wentworth park,2024-02-10,poo,poo
1.0,cambridge king,6.0,33.9,3.4,311,5.47,29.97,995845726,520,5,wentworth park,2024-02-10,poo,poo
4.0,clattered,7.0,26.7,8.5,454,5.63,30.3,995845726,520,6,wentworth park,2024-02-10,poo,poo
6.0,chester's light,8.0,33.2,13.0,535,5.51,31.0,995845726,520,5,wentworth park,2024-02-10,poo,poo
,blazing kohana,,,1.0,,,,995845727,520,5,wentworth park,2024-02-10,poo,poo
