Place,DogName,Box,Weight,StartPrice,PIR,Split,RunTime,RaceId,Distance,RaceGrade,Track,date,TrainerLName,TrainerFName
,correlate,,,1.0,,,,996370353,400,5,mount gambier,2024-02-15,poo,poo
5.0,comet to burn,1.0,28.1,1.85,,11.17,23.65,996370353,400,5,mount gambier,2024-02-15,poo,poo
1.0,mr. deeds,2.0,31.7,4.8,0,10.92,23.31,996370353,400,5,mount gambier,2024-02-15,poo,poo
2.0,she's driven,3.0,27.6,9.0,,10.83,23.45,996370353,400,5,mount gambier,2024-02-15,poo,poo
6.0,myall hiker,4.0,34.7,9.5,,11.3,24.33,996370353,400,5,mount gambier,2024-02-15,poo,poo
3.0,butter up again,6.0,29.0,9.5,,10.87,23.55,996370353,400,5,mount gambier,2024-02-15,poo,poo
7.0,hot cadillac,7.0,31.4,18.0,,11.08,24.36,996370353,400,5,mount gambier,2024-02-15,poo,poo
4.0,cadillac lloyd,8.0,35.4,9.5,,11.11,23.64,996370353,400,5,mount gambier,2024-02-15,poo,poo
,lektra ringo,,,1.0,,,,996370353,400,5,mount gambier,2024-02-15,poo,poo
,buster banjo,,,1.0,,,,996370353,400,5,mount gambier,2024-02-15,poo,poo
1.0,chief pow wow,1.0,33.1,4.8,0,4.43,30.25,996370354,512,5,mount gambier,2024-02-15,poo,poo
4.0,lektra kit,2.0,28.8,2.8,,4.56,30.87,996370354,512,5,mount gambier,2024-02-15,poo,poo
6.0,zambora sam,3.0,35.5,23.0,,4.66,31.16,996370354,512,5,mount gambier,2024-02-15,poo,poo
8.0,she's all cheek,4.0,26.6,3.8,,4.54,31.34,996370354,512,5,mount gambier,2024-02-15,poo,poo
5.0,menari tom,5.0,33.2,9.0,,4.49,30.95,996370354,512,5,mount gambier,2024-02-15,poo,poo
2.0,sir patrick,6.0,31.1,7.5,,4.5,30.33,996370354,512,5,mount gambier,2024-02-15,poo,poo
7.0,worry less,7.0,34.1,23.0,0,4.59,31.3,996370354,512,5,mount gambier,2024-02-15,poo,poo
3.0,spinning pixie,8.0,25.4,12.0,,4.42,30.42,996370354,512,5,mount gambier,2024-02-15,poo,poo
,two hands george,,,1.0,,,,996370354,512,5,mount gambier,2024-02-15,poo,poo
1.0,magic nancy,1.0,26.5,2.1,,4.48,29.94,996370355,512,5,mount gambier,2024-02-15,poo,poo
2.0,blue phoenix,2.0,26.9,5.0,,4.61,30.12,996370355,512,7,mount gambier,2024-02-15,poo,poo
4.0,cawbourne gia,3.0,25.3,8.0,,4.55,30.48,996370355,512,5,mount gambier,2024-02-15,poo,poo
2.0,saint tommy,4.0,29.9,3.1,,4.41,30.12,996370355,512,5,mount gambier,2024-02-15,poo,poo
6.0,cawbourne baxter,6.0,35.3,41.0,,4.55,30.71,996370355,512,5,mount gambier,2024-02-15,poo,poo
7.0,just paddy,7.0,35.0,21.0,,4.54,30.81,996370355,512,6,mount gambier,2024-02-15,poo,poo
5.0,saint madix,8.0,36.8,41.0,,4.76,30.55,996370355,512,7,mount gambier,2024-02-15,poo,poo
,flying madeline,,,1.0,,,,996370356,400,7,mount gambier,2024-02-15,poo,poo
7.0,wild aussie,1.0,28.6,2.7,,11.1,24.55,996370356,400,6,mount gambier,2024-02-15,poo,poo
5.0,oscar deeds,2.0,30.8,4.2,,11.24,24.23,996370356,400,6,mount gambier,2024-02-15,poo,poo
4.0,bridgewater lyn,3.0,29.6,19.0,,11.02,24.17,996370356,400,5,mount gambier,2024-02-15,poo,poo
1.0,compton minnie,4.0,27.1,3.0,,10.84,23.34,996370356,400,5,mount gambier,2024-02-15,poo,poo
8.0,lorelle soldier,5.0,28.3,101.0,,11.5,24.59,996370356,400,7,mount gambier,2024-02-15,poo,poo
3.0,detorri fury,6.0,27.2,9.0,,11.17,24.03,996370356,400,7,mount gambier,2024-02-15,poo,poo
6.0,rise as one,7.0,32.4,13.0,,11.41,24.41,996370356,400,6,mount gambier,2024-02-15,poo,poo
