Place,DogName,Box,Weight,StartPrice,PIR,Split,RunTime,RaceId,Distance,RaceGrade,Track,date,TrainerLName,TrainerFName
1.0,nangar rocket,2.0,30.5,2.8,21111,9.1,34.62,1004319673,605,2,dubbo,2024-03-09,poo,poo
6.0,mortified,3.0,26.8,4.6,65555,9.32,35.54,1004319673,605,4,dubbo,2024-03-09,poo,poo
4.0,binalong time,4.0,24.5,23.0,13344,9.14,35.28,1004319673,605,5,dubbo,2024-03-09,poo,poo
7.0,war hawk,5.0,38.6,7.5,76777,9.4,35.55,1004319673,605,4,dubbo,2024-03-09,poo,poo
3.0,rock it reta,6.0,25.6,9.0,87433,9.5,35.23,1004319673,605,5,dubbo,2024-03-09,poo,poo
2.0,bella una,7.0,27.3,4.5,42222,9.08,34.79,1004319673,605,5,dubbo,2024-03-09,poo,poo
8.0,adelmo bale,8.0,27.9,61.0,58888,9.59,36.14,1004319673,605,4,dubbo,2024-03-09,poo,poo
,august bob,,,1.0,,,,1004319673,605,5,dubbo,2024-03-09,poo,poo
,hank the tank,,,1.0,,,,1004319673,605,6,dubbo,2024-03-09,poo,poo
,energizer miss,,,1.0,,,,1004319674,605,3,dubbo,2024-03-09,poo,poo
2.0,big thunder,1.0,35.6,11.0,32222,9.04,34.9,1004319674,605,5,dubbo,2024-03-09,poo,poo
5.0,zipping orlando,2.0,32.0,3.4,76666,9.47,35.63,1004319674,605,4,dubbo,2024-03-09,poo,poo
1.0,agland luai,3.0,30.0,9.0,11111,8.94,34.86,1004319674,605,4,dubbo,2024-03-09,poo,poo
4.0,father rick,4.0,30.3,2.35,25444,9.27,35.14,1004319674,605,1,dubbo,2024-03-09,poo,poo
3.0,red hot frankie,5.0,24.6,8.0,63333,9.19,35.11,1004319674,605,5,dubbo,2024-03-09,poo,poo
7.0,danseuse,6.0,28.6,23.0,84555,9.33,35.78,1004319674,605,4,dubbo,2024-03-09,poo,poo
6.0,nangar luna,7.0,27.1,14.0,47777,9.46,35.73,1004319674,605,4,dubbo,2024-03-09,poo,poo
8.0,two good charlie,8.0,34.9,23.0,58888,9.67,35.95,1004319674,605,5,dubbo,2024-03-09,poo,poo
,one more beer,,,1.0,,,,1004319674,605,7,dubbo,2024-03-09,poo,poo
,mean girl,,,1.0,,,,1004319675,605,5,dubbo,2024-03-09,poo,poo
,off the richter,,,1.0,,,,1004319675,605,5,dubbo,2024-03-09,poo,poo
2.0,bell mac blazer,1.0,27.0,4.6,32223,9.13,35.23,1004319675,605,4,dubbo,2024-03-09,poo,poo
4.0,zipping caleb,2.0,35.1,2.8,44334,9.3,35.33,1004319675,605,5,dubbo,2024-03-09,poo,poo
8.0,royal rush,3.0,29.1,41.0,23888,9.27,35.79,1004319675,605,4,dubbo,2024-03-09,poo,poo
2.0,rebel ethics,4.0,31.9,31.0,11111,8.99,35.23,1004319675,605,5,dubbo,2024-03-09,poo,poo
7.0,cumbria kid,5.0,33.0,14.0,66777,9.35,35.57,1004319675,605,4,dubbo,2024-03-09,poo,poo
5.0,mister o'brien,6.0,32.5,41.0,78666,9.5,35.39,1004319675,605,5,dubbo,2024-03-09,poo,poo
1.0,palawa king,7.0,34.5,2.2,87442,9.4,34.98,1004319675,605,1,dubbo,2024-03-09,poo,poo
6.0,lobster roll,8.0,31.4,81.0,55555,9.35,35.55,1004319675,605,5,dubbo,2024-03-09,poo,poo
1.0,django riggs,1.0,30.7,2.25,111,9.06,23.06,1004319676,400,4,dubbo,2024-03-09,poo,poo
7.0,al's holiday,2.0,33.6,21.0,677,9.53,23.94,1004319676,400,5,dubbo,2024-03-09,poo,poo
6.0,unknown limits,3.0,25.4,9.0,256,9.36,23.65,1004319676,400,5,dubbo,2024-03-09,poo,poo
2.0,swift montana,4.0,26.6,5.5,432,9.22,23.14,1004319676,400,5,dubbo,2024-03-09,poo,poo
5.0,his keen,6.0,29.8,8.0,765,9.4,23.6,1004319676,400,5,dubbo,2024-03-09,poo,poo
3.0,watch the speed,7.0,30.3,5.0,543,9.23,23.33,1004319676,400,5,dubbo,2024-03-09,poo,poo
4.0,aqua jaguar,8.0,33.4,11.0,324,9.21,23.56,1004319676,400,5,dubbo,2024-03-09,poo,poo
1.0,nates fury,1.0,31.2,1.45,442,4.72,18.34,1004319677,318,5,dubbo,2024-03-09,poo,poo
7.0,razor edge,2.0,27.3,7.0,877,4.87,18.73,1004319677,318,4,dubbo,2024-03-09,poo,poo
4.0,speed strike,3.0,26.6,61.0,113,4.7,18.58,1004319677,318,5,dubbo,2024-03-09,poo,poo
8.0,armatree ferdi,4.0,27.0,51.0,558,4.89,18.92,1004319677,318,5,dubbo,2024-03-09,poo,poo
2.0,michelle keeping,5.0,27.6,7.0,221,4.67,18.4,1004319677,318,4,dubbo,2024-03-09,poo,poo
5.0,silvers fury,6.0,32.5,15.0,785,4.9,18.65,1004319677,318,5,dubbo,2024-03-09,poo,poo
6.0,secret rebel,7.0,27.8,10.0,666,4.83,18.66,1004319677,318,5,dubbo,2024-03-09,poo,poo
3.0,radley erskin,8.0,34.5,41.0,334,4.78,18.55,1004319677,318,4,dubbo,2024-03-09,poo,poo
7.0,aston handley,1.0,34.7,8.5,638,4.82,19.08,1004319678,318,5,dubbo,2024-03-09,poo,poo
3.0,swift dennis,2.0,35.9,21.0,745,4.85,18.73,1004319678,318,5,dubbo,2024-03-09,poo,poo
2.0,cash grab,3.0,34.4,13.0,422,4.76,18.44,1004319678,318,5,dubbo,2024-03-09,poo,poo
1.0,flaming astrid,4.0,28.7,3.2,111,4.64,18.26,1004319678,318,5,dubbo,2024-03-09,poo,poo
5.0,ferrero magic,5.0,25.7,3.9,554,4.79,18.84,1004319678,318,5,dubbo,2024-03-09,poo,poo
6.0,sea of shadows,6.0,23.9,9.0,266,4.91,19.0,1004319678,318,5,dubbo,2024-03-09,poo,poo
8.0,winlock jimmy,7.0,37.0,23.0,387,5.02,19.1,1004319678,318,5,dubbo,2024-03-09,poo,poo
4.0,golden vella,8.0,26.2,3.9,873,4.81,18.77,1004319678,318,5,dubbo,2024-03-09,poo,poo
2.0,get fully loaded,1.0,31.7,4.6,,4.83,18.93,1004319679,318,5,dubbo,2024-03-09,poo,poo
4.0,blue smoothie,2.0,28.0,8.0,,5.08,19.02,1004319679,318,5,dubbo,2024-03-09,poo,poo
3.0,santa cruz,3.0,33.9,2.45,,4.92,18.98,1004319679,318,7,dubbo,2024-03-09,poo,poo
5.0,tralee jester,4.0,32.5,31.0,,4.99,19.07,1004319679,318,7,dubbo,2024-03-09,poo,poo
7.0,whiskey jazz,5.0,26.0,23.0,,5.03,19.43,1004319679,318,7,dubbo,2024-03-09,poo,poo
8.0,unacceptable al,6.0,31.5,61.0,,4.95,19.48,1004319679,318,6,dubbo,2024-03-09,poo,poo
1.0,topaz magic,7.0,28.3,3.0,,4.73,18.35,1004319679,318,6,dubbo,2024-03-09,poo,poo
6.0,drum master,8.0,35.0,23.0,,5.06,19.22,1004319679,318,7,dubbo,2024-03-09,poo,poo
3.0,reta's angel,1.0,24.0,8.0,122,11.4,23.45,1004648313,400,Maiden,the gardens,2024-03-09,poo,poo
8.0,tip top tiger,2.0,34.9,7.0,788,12.21,24.52,1004648313,400,Maiden,the gardens,2024-03-09,poo,poo
6.0,never home,3.0,26.8,31.0,655,11.77,24.1,1004648313,400,Maiden,the gardens,2024-03-09,poo,poo
5.0,striding tiger,4.0,26.9,2.9,266,11.85,23.91,1004648313,400,Maiden,the gardens,2024-03-09,poo,poo
1.0,unleash tiger,5.0,27.6,11.0,511,11.18,23.32,1004648313,400,Maiden,the gardens,2024-03-09,poo,poo
2.0,fruitful vine,6.0,27.5,3.4,344,11.59,23.42,1004648313,400,Maiden,the gardens,2024-03-09,poo,poo
3.0,destini pandora,7.0,29.0,26.0,433,11.53,23.45,1004648313,400,Maiden,the gardens,2024-03-09,poo,poo
7.0,cheap rolex,8.0,31.6,6.0,77,12.04,24.15,1004648313,400,Maiden,the gardens,2024-03-09,poo,poo
,two major,,,1.0,,,,1004648313,400,Maiden,the gardens,2024-03-09,poo,poo
,marrie does it,,,1.0,,,,1004648313,400,Maiden,the gardens,2024-03-09,poo,poo
3.0,joann flow,1.0,29.0,3.5,433,9.73,35.01,1004648314,600,7,the gardens,2024-03-09,poo,poo
1.0,backline pie,2.0,32.0,2.8,111,9.37,34.73,1004648314,600,6,the gardens,2024-03-09,poo,poo
2.0,cool ash,4.0,27.2,3.3,222,9.55,34.89,1004648314,600,7,the gardens,2024-03-09,poo,poo
5.0,all zipper,5.0,23.9,6.5,655,9.87,35.31,1004648314,600,5,the gardens,2024-03-09,poo,poo
4.0,remission,7.0,27.6,13.0,344,9.71,35.23,1004648314,600,5,the gardens,2024-03-09,poo,poo
6.0,tank tour,8.0,34.5,81.0,566,9.8,36.14,1004648314,600,6,the gardens,2024-03-09,poo,poo
,gunnadoo coco,,,1.0,,,,1004648315,400,4,the gardens,2024-03-09,poo,poo
5.0,jack's zesta,1.0,27.4,10.0,645,11.45,23.46,1004648315,400,4,the gardens,2024-03-09,poo,poo
1.0,stylish robbo,2.0,26.2,1.45,321,11.24,22.91,1004648315,400,3,the gardens,2024-03-09,poo,poo
,krypto curly,3.0,32.4,12.0,5,,,1004648315,400,4,the gardens,2024-03-09,poo,poo
4.0,redshift charlie,4.0,28.5,31.0,254,11.55,23.39,1004648315,400,4,the gardens,2024-03-09,poo,poo
2.0,speedy pebbles,6.0,30.7,3.7,432,11.35,23.0,1004648315,400,3,the gardens,2024-03-09,poo,poo
3.0,tonight,8.0,32.3,41.0,113,11.21,23.17,1004648315,400,4,the gardens,2024-03-09,poo,poo
7.0,zipping ramona,1.0,26.8,31.0,5777,5.28,30.64,1004648316,515,5,the gardens,2024-03-09,poo,poo
3.0,miss mila,2.0,27.2,3.3,6523,5.12,29.78,1004648316,515,5,the gardens,2024-03-09,poo,poo
4.0,queen caviar,3.0,26.2,4.0,7644,5.17,29.84,1004648316,515,5,the gardens,2024-03-09,poo,poo
6.0,wiradjuri queen,4.0,27.5,3.2,2255,5.0,30.0,1004648316,515,5,the gardens,2024-03-09,poo,poo
5.0,hooked on rum,6.0,27.9,21.0,3366,5.12,29.99,1004648316,515,5,the gardens,2024-03-09,poo,poo
2.0,battle born,7.0,26.6,9.0,4432,5.11,29.76,1004648316,515,5,the gardens,2024-03-09,poo,poo
1.0,jan's memory,8.0,24.1,6.5,1111,4.95,29.45,1004648316,515,5,the gardens,2024-03-09,poo,poo
3.0,drama kids,1.0,29.6,15.0,323,5.14,29.95,1004648317,515,5,the gardens,2024-03-09,poo,poo
4.0,major force,2.0,33.6,14.0,645,5.25,30.13,1004648317,515,5,the gardens,2024-03-09,poo,poo
6.0,tip me,3.0,27.4,2.1,757,5.26,30.38,1004648317,515,6,the gardens,2024-03-09,poo,poo
5.0,zipping jaywalk,4.0,38.9,9.5,474,5.24,30.19,1004648317,515,6,the gardens,2024-03-09,poo,poo
7.0,must see,6.0,30.5,8.0,566,5.24,30.46,1004648317,515,6,the gardens,2024-03-09,poo,poo
2.0,hot temper,7.0,24.2,21.0,232,5.13,29.88,1004648317,515,6,the gardens,2024-03-09,poo,poo
1.0,mark my word,8.0,31.2,3.1,111,5.02,29.53,1004648317,515,5,the gardens,2024-03-09,poo,poo
2.0,hard choice,1.0,34.7,8.0,422,5.16,29.99,1004648318,515,7,the gardens,2024-03-09,poo,poo
3.0,let's bail out,2.0,28.7,12.0,633,5.26,30.25,1004648318,515,7,the gardens,2024-03-09,poo,poo
6.0,splendid tilly,3.0,27.4,4.4,876,5.48,30.89,1004648318,515,7,the gardens,2024-03-09,poo,poo
7.0,my ever friend,4.0,32.8,31.0,788,5.43,31.13,1004648318,515,7,the gardens,2024-03-09,poo,poo
8.0,shadow doll,5.0,27.1,71.0,267,5.14,31.2,1004648318,515,7,the gardens,2024-03-09,poo,poo
4.0,fun,6.0,25.4,16.0,545,5.25,30.63,1004648318,515,7,the gardens,2024-03-09,poo,poo
5.0,transpose,7.0,33.8,41.0,354,5.16,30.8,1004648318,515,7,the gardens,2024-03-09,poo,poo
1.0,no shares,8.0,27.4,1.5,111,5.1,29.63,1004648318,515,7,the gardens,2024-03-09,poo,poo
6.0,curyo dancer,1.0,29.2,3.7,376,5.11,30.57,1004648319,515,7,the gardens,2024-03-09,poo,poo
1.0,ms. bella rose,2.0,26.6,2.15,211,5.08,29.83,1004648319,515,7,the gardens,2024-03-09,poo,poo
7.0,kiarni gazelle,3.0,27.1,51.0,888,5.27,30.71,1004648319,515,7,the gardens,2024-03-09,poo,poo
2.0,subsonic,4.0,28.6,8.5,622,5.18,29.86,1004648319,515,7,the gardens,2024-03-09,poo,poo
8.0,go juan,5.0,30.5,13.0,147,5.07,30.73,1004648319,515,7,the gardens,2024-03-09,poo,poo
4.0,chantilly,6.0,26.4,81.0,764,5.2,30.26,1004648319,515,7,the gardens,2024-03-09,poo,poo
3.0,cawbourne spade,7.0,29.9,5.0,433,5.1,29.99,1004648319,515,7,the gardens,2024-03-09,poo,poo
5.0,frankies girl,8.0,30.3,17.0,555,5.14,30.44,1004648319,515,7,the gardens,2024-03-09,poo,poo
1.0,zip out zipper,1.0,29.7,5.5,211,10.9,22.58,1004648320,400,3,the gardens,2024-03-09,poo,poo
6.0,frisky felon,2.0,27.1,2.9,145,11.23,23.22,1004648320,400,2,the gardens,2024-03-09,poo,poo
2.0,winlock piper,3.0,33.0,8.5,554,11.24,22.96,1004648320,400,3,the gardens,2024-03-09,poo,poo
4.0,rebel force,4.0,34.2,8.0,422,11.15,23.08,1004648320,400,1,the gardens,2024-03-09,poo,poo
7.0,prince wylde,5.0,28.0,26.0,767,11.44,23.35,1004648320,400,2,the gardens,2024-03-09,poo,poo
7.0,blue roamer,6.0,31.3,31.0,688,11.55,23.35,1004648320,400,3,the gardens,2024-03-09,poo,poo
3.0,smart comet,7.0,33.1,3.9,333,11.16,23.01,1004648320,400,2,the gardens,2024-03-09,poo,poo
5.0,four barrys,8.0,31.6,8.0,876,11.52,23.1,1004648320,400,4,the gardens,2024-03-09,poo,poo
,fat boy's charm,,,1.0,,,,1004648320,400,4,the gardens,2024-03-09,poo,poo
,sassy ms. minx,,,1.0,,,,1004648320,400,4,the gardens,2024-03-09,poo,poo
,dynamo's dream,,,1.0,,,,1004648321,400,5,the gardens,2024-03-09,poo,poo
,bottler's charm,,,1.0,,,,1004648321,400,5,the gardens,2024-03-09,poo,poo
7.0,miss sophia,1.0,27.4,5.0,577,11.65,23.5,1004648321,400,5,the gardens,2024-03-09,poo,poo
8.0,miss sillat,2.0,27.5,11.0,788,12.07,24.81,1004648321,400,5,the gardens,2024-03-09,poo,poo
2.0,ready to raid,3.0,26.9,21.0,332,11.22,22.98,1004648321,400,5,the gardens,2024-03-09,poo,poo
4.0,gemma brann,4.0,27.3,19.0,123,11.23,23.32,1004648321,400,5,the gardens,2024-03-09,poo,poo
1.0,marcus fire,5.0,34.1,1.5,211,10.95,22.68,1004648321,400,5,the gardens,2024-03-09,poo,poo
6.0,mr. aloysius,6.0,32.0,34.0,855,11.48,23.42,1004648321,400,5,the gardens,2024-03-09,poo,poo
5.0,he's my angel,7.0,30.5,51.0,666,11.5,23.36,1004648321,400,6,the gardens,2024-03-09,poo,poo
3.0,noah's choice,8.0,28.2,10.0,444,11.33,23.19,1004648321,400,5,the gardens,2024-03-09,poo,poo
,know juan,,,1.0,,,,1004648322,400,5,the gardens,2024-03-09,poo,poo
,he's my angel,,,1.0,,,,1004648322,400,6,the gardens,2024-03-09,poo,poo
6.0,blazing mac,1.0,26.4,9.5,466,11.58,23.5,1004648322,400,5,the gardens,2024-03-09,poo,poo
8.0,bottler's charm,2.0,32.1,81.0,788,11.87,24.11,1004648322,400,5,the gardens,2024-03-09,poo,poo
1.0,impress fowler,3.0,28.5,2.0,111,10.97,22.83,1004648322,400,5,the gardens,2024-03-09,poo,poo
7.0,blazin' mila,4.0,29.1,51.0,877,11.58,23.62,1004648322,400,5,the gardens,2024-03-09,poo,poo
4.0,eureka remi,5.0,28.0,31.0,544,11.42,23.21,1004648322,400,5,the gardens,2024-03-09,poo,poo
5.0,sam does it,6.0,30.7,8.0,255,11.55,23.36,1004648322,400,5,the gardens,2024-03-09,poo,poo
2.0,good pub feed,7.0,32.3,3.2,322,11.17,23.0,1004648322,400,5,the gardens,2024-03-09,poo,poo
3.0,kilcoy castle,8.0,30.6,8.0,633,11.26,23.11,1004648322,400,5,the gardens,2024-03-09,poo,poo
,come on blocker,,,1.0,,,,1004648323,400,5,the gardens,2024-03-09,poo,poo
,stratavon minnie,,,1.0,,,,1004648323,400,7,the gardens,2024-03-09,poo,poo
,cookie cotton,,,1.0,,,,1004648323,400,7,the gardens,2024-03-09,poo,poo
6.0,sage sheree,1.0,26.8,11.0,546,11.6,23.8,1004648323,400,5,the gardens,2024-03-09,poo,poo
1.0,beautiful noir,2.0,25.6,3.2,111,11.04,22.69,1004648323,400,5,the gardens,2024-03-09,poo,poo
4.0,flying tiny tim,3.0,28.0,41.0,334,11.49,23.63,1004648323,400,5,the gardens,2024-03-09,poo,poo
4.0,jack's moon,4.0,29.1,3.8,775,11.83,23.63,1004648323,400,5,the gardens,2024-03-09,poo,poo
7.0,stolen jade,5.0,29.1,4.6,667,11.77,23.87,1004648323,400,5,the gardens,2024-03-09,poo,poo
3.0,pinky knight,7.0,25.4,11.0,453,11.61,23.46,1004648323,400,5,the gardens,2024-03-09,poo,poo
2.0,blazin' oaklee,8.0,33.6,4.6,222,11.14,23.05,1004648323,400,5,the gardens,2024-03-09,poo,poo
,fly to eden,,,1.0,,,,1004648324,400,6,the gardens,2024-03-09,poo,poo
,stratavon minnie,,,1.0,,,,1004648324,400,7,the gardens,2024-03-09,poo,poo
7.0,dark secret,1.0,31.4,31.0,877,11.81,23.94,1004648324,400,7,the gardens,2024-03-09,poo,poo
4.0,kim bell,2.0,28.0,4.6,665,11.68,23.53,1004648324,400,6,the gardens,2024-03-09,poo,poo
8.0,cookie cotton,3.0,27.9,61.0,288,11.98,24.37,1004648324,400,7,the gardens,2024-03-09,poo,poo
6.0,redshift bravo,4.0,33.0,23.0,756,11.6,23.72,1004648324,400,7,the gardens,2024-03-09,poo,poo
3.0,kiarni bolt,5.0,34.2,2.9,443,11.53,23.28,1004648324,400,6,the gardens,2024-03-09,poo,poo
1.0,screaming up,6.0,32.4,3.5,11,11.33,23.17,1004648324,400,7,the gardens,2024-03-09,poo,poo
2.0,kath bell,7.0,27.8,7.0,122,11.35,23.24,1004648324,400,6,the gardens,2024-03-09,poo,poo
5.0,tactical shot,8.0,34.9,7.0,534,11.47,23.64,1004648324,400,6,the gardens,2024-03-09,poo,poo
,colonial custard,,,1.0,,,,1004675850,520,5,wentworth park,2024-03-09,poo,poo
1.0,all lies ahead,1.0,34.8,3.7,652,5.55,29.93,1004675850,520,5,wentworth park,2024-03-09,poo,poo
3.0,marvel zombie,2.0,28.8,2.0,333,5.46,30.33,1004675850,520,5,wentworth park,2024-03-09,poo,poo
7.0,julia bush,3.0,28.7,15.0,116,5.43,31.55,1004675850,520,5,wentworth park,2024-03-09,poo,poo
4.0,leg press,4.0,28.2,14.0,221,5.46,30.52,1004675850,520,5,wentworth park,2024-03-09,poo,poo
2.0,nora's boy,6.0,31.7,8.0,564,5.6,30.26,1004675850,520,5,wentworth park,2024-03-09,poo,poo
6.0,blind ambition,7.0,34.3,16.0,445,5.5,31.1,1004675850,520,5,wentworth park,2024-03-09,poo,poo
5.0,sal's blue boy,8.0,34.9,7.0,777,5.62,30.77,1004675850,520,5,wentworth park,2024-03-09,poo,poo
5.0,freydis,1.0,27.1,12.0,643,5.55,30.2,1004675851,520,5,wentworth park,2024-03-09,poo,poo
2.0,fascinate trump,2.0,33.0,10.0,511,5.46,30.14,1004675851,520,5,wentworth park,2024-03-09,poo,poo
6.0,infrared rays,3.0,30.3,9.5,236,5.51,30.38,1004675851,520,5,wentworth park,2024-03-09,poo,poo
4.0,jeanie cargo,4.0,30.8,4.0,765,5.65,30.19,1004675851,520,5,wentworth park,2024-03-09,poo,poo
8.0,topper tszyu,5.0,31.7,21.0,188,5.73,30.54,1004675851,520,5,wentworth park,2024-03-09,poo,poo
3.0,micky leap,6.0,34.9,23.0,454,5.57,30.17,1004675851,520,5,wentworth park,2024-03-09,poo,poo
7.0,ritza blue,7.0,26.8,26.0,877,5.66,30.5,1004675851,520,5,wentworth park,2024-03-09,poo,poo
1.0,black misery,8.0,35.2,1.9,322,5.47,30.06,1004675851,520,5,wentworth park,2024-03-09,poo,poo
,mrs. chop,,,1.0,,,,1004675852,520,5,wentworth park,2024-03-09,poo,poo
5.0,lithgow road,1.0,30.7,12.0,675,5.6,30.53,1004675852,520,5,wentworth park,2024-03-09,poo,poo
4.0,super edition,2.0,32.6,51.0,564,5.58,30.46,1004675852,520,5,wentworth park,2024-03-09,poo,poo
1.0,omega travis,3.0,32.8,1.6,211,5.39,29.57,1004675852,520,5,wentworth park,2024-03-09,poo,poo
2.0,has ability,4.0,31.9,4.6,122,5.4,29.66,1004675852,520,5,wentworth park,2024-03-09,poo,poo
7.0,i'm loving it,5.0,34.3,12.0,437,5.45,31.08,1004675852,520,5,wentworth park,2024-03-09,poo,poo
3.0,throssell bale,6.0,34.0,51.0,343,5.53,30.37,1004675852,520,5,wentworth park,2024-03-09,poo,poo
6.0,franky bear,8.0,35.1,4.8,756,5.58,30.57,1004675852,520,5,wentworth park,2024-03-09,poo,poo
,mack boy,,,1.0,,,,1004675853,520,Maiden,wentworth park,2024-03-09,poo,poo
2.0,zipping conway,1.0,34.8,1.75,443,5.55,30.07,1004675853,520,Maiden,wentworth park,2024-03-09,poo,poo
2.0,bluegrass,3.0,27.2,5.0,322,5.5,30.07,1004675853,520,Maiden,wentworth park,2024-03-09,poo,poo
4.0,bow tippy,4.0,25.5,13.0,135,5.56,30.16,1004675853,520,Maiden,wentworth park,2024-03-09,poo,poo
6.0,emerald green,6.0,32.6,41.0,566,5.64,30.79,1004675853,520,Maiden,wentworth park,2024-03-09,poo,poo
1.0,vencedor,7.0,29.2,3.6,211,5.43,29.94,1004675853,520,Maiden,wentworth park,2024-03-09,poo,poo
5.0,taw general,8.0,30.5,26.0,654,5.63,30.35,1004675853,520,Maiden,wentworth park,2024-03-09,poo,poo
2.0,gully girl,1.0,27.0,2.15,422,5.61,30.04,1004675854,520,5,wentworth park,2024-03-09,poo,poo
1.0,tyler fly high,2.0,34.6,2.5,671,5.69,29.6,1004675854,520,5,wentworth park,2024-03-09,poo,poo
3.0,quick to judge,3.0,32.6,18.0,133,5.61,30.44,1004675854,520,5,wentworth park,2024-03-09,poo,poo
7.0,jye mcfly,4.0,31.6,34.0,345,5.63,31.29,1004675854,520,5,wentworth park,2024-03-09,poo,poo
4.0,totally emgrand,6.0,33.9,9.0,256,5.68,30.65,1004675854,520,7,wentworth park,2024-03-09,poo,poo
6.0,more rupee,7.0,27.6,23.0,767,5.68,31.05,1004675854,520,6,wentworth park,2024-03-09,poo,poo
5.0,mr. taylor,8.0,34.3,13.0,514,5.6,30.92,1004675854,520,5,wentworth park,2024-03-09,poo,poo
,zipping spartan,,,1.0,,,,1004675855,520,5,wentworth park,2024-03-09,poo,poo
6.0,dusty dylan,1.0,31.7,13.0,336,5.57,30.74,1004675855,520,5,wentworth park,2024-03-09,poo,poo
