Place,DogName,Box,Weight,StartPrice,PIR,Split,RunTime,RaceId,Distance,RaceGrade,Track,date,TrainerLName,TrainerFName
,rainbow rambo,,,1.0,,,,1006656819,400,Maiden,dubbo,2024-03-16,poo,poo
,zipping selena,,,1.0,,,,1006656819,400,Maiden,dubbo,2024-03-16,poo,poo
5.0,tralee rogue,2.0,32.4,9.5,545,9.3,24.05,1006656819,400,Maiden,dubbo,2024-03-16,poo,poo
1.0,lorraine jacky,4.0,29.3,2.6,121,9.11,23.02,1006656819,400,Maiden,dubbo,2024-03-16,poo,poo
4.0,times like these,5.0,28.6,17.0,454,9.33,24.0,1006656819,400,Maiden,dubbo,2024-03-16,poo,poo
6.0,strawberry queen,6.0,29.0,18.0,666,9.35,24.22,1006656819,400,Maiden,dubbo,2024-03-16,poo,poo
2.0,corey keeping,7.0,36.2,1.85,212,9.08,23.2,1006656819,400,Maiden,dubbo,2024-03-16,poo,poo
3.0,zipping renee,8.0,27.0,11.0,333,9.13,23.46,1006656819,400,Maiden,dubbo,2024-03-16,poo,poo
2.0,talk about class,1.0,35.1,8.5,11112,4.53,29.74,1006656820,516,7,dubbo,2024-03-16,poo,poo
3.0,midnight money,2.0,33.2,4.0,22333,4.53,29.86,1006656820,516,6,dubbo,2024-03-16,poo,poo
1.0,irinka benji,3.0,35.5,3.2,66221,4.59,29.67,1006656820,516,6,dubbo,2024-03-16,poo,poo
6.0,zipping sylvia,4.0,28.5,5.0,44776,4.57,30.58,1006656820,516,7,dubbo,2024-03-16,poo,poo
4.0,magpie kennedy,6.0,33.2,5.5,77554,4.67,30.45,1006656820,516,6,dubbo,2024-03-16,poo,poo
7.0,farmor known,7.0,31.9,101.0,33447,4.55,30.68,1006656820,516,6,dubbo,2024-03-16,poo,poo
5.0,juice master,8.0,31.2,4.2,55665,4.58,30.51,1006656820,516,7,dubbo,2024-03-16,poo,poo
1.0,nikki bonkers,1.0,30.3,2.4,111,4.71,18.36,1006656821,318,7,dubbo,2024-03-16,poo,poo
8.0,last straw,2.0,24.2,101.0,888,5.91,19.75,1006656821,318,Maiden,dubbo,2024-03-16,poo,poo
4.0,lochinvar chaos,3.0,31.8,5.0,334,4.88,18.6,1006656821,318,Maiden,dubbo,2024-03-16,poo,poo
5.0,tickets please,4.0,32.7,6.0,445,4.89,18.72,1006656821,318,7,dubbo,2024-03-16,poo,poo
7.0,cindy's secret,5.0,31.7,51.0,677,4.99,18.84,1006656821,318,Maiden,dubbo,2024-03-16,poo,poo
6.0,line breaker,6.0,33.4,4.2,556,4.92,18.77,1006656821,318,7,dubbo,2024-03-16,poo,poo
2.0,isla bonkers,7.0,26.5,6.5,222,4.77,18.47,1006656821,318,7,dubbo,2024-03-16,poo,poo
3.0,elusive tom,8.0,30.3,8.0,763,4.94,18.59,1006656821,318,Maiden,dubbo,2024-03-16,poo,poo
,minecraft fusion,,,1.0,,,,1006656821,318,Maiden,dubbo,2024-03-16,poo,poo
,surfer boy,,,1.0,,,,1006656821,318,Maiden,dubbo,2024-03-16,poo,poo
,hayman beach,,,1.0,,,,1006656822,318,3,dubbo,2024-03-16,poo,poo
1.0,darius express,1.0,33.0,2.3,221,4.68,18.16,1006656822,318,1,dubbo,2024-03-16,poo,poo
2.0,thomas express,2.0,34.3,4.2,552,4.73,18.33,1006656822,318,1,dubbo,2024-03-16,poo,poo
5.0,roger the dodger,3.0,33.7,51.0,335,4.71,18.55,1006656822,318,4,dubbo,2024-03-16,poo,poo
3.0,secret treasure,4.0,35.2,31.0,663,4.79,18.42,1006656822,318,4,dubbo,2024-03-16,poo,poo
6.0,nates fury,5.0,31.3,9.5,446,4.72,18.69,1006656822,318,4,dubbo,2024-03-16,poo,poo
7.0,michelle keeping,6.0,27.1,34.0,117,4.68,18.88,1006656822,318,4,dubbo,2024-03-16,poo,poo
4.0,agent chevrolet,8.0,34.1,2.3,774,4.82,18.51,1006656822,318,1,dubbo,2024-03-16,poo,poo
,big rush,,,1.0,,,,1006656823,516,5,dubbo,2024-03-16,poo,poo
3.0,zeus keeping,1.0,32.6,2.3,45323,4.55,29.88,1006656823,516,6,dubbo,2024-03-16,poo,poo
5.0,going solo,2.0,35.8,101.0,56665,4.63,30.26,1006656823,516,5,dubbo,2024-03-16,poo,poo
