Place,DogName,Box,Weight,StartPrice,PIR,Split,RunTime,RaceId,Distance,RaceGrade,Track,date,TrainerLName,TrainerFName
3.0,revived,1.0,29.0,2.0,2,13.51,25.26,996378565,431,5,ipswich,2024-02-17,poo,poo
5.0,galway governor,2.0,28.9,7.0,5,13.82,25.52,996378565,431,4,ipswich,2024-02-17,poo,poo
7.0,lock it in,3.0,33.7,61.0,7,14.05,25.96,996378565,431,4,ipswich,2024-02-17,poo,poo
6.0,spring cedar,4.0,24.5,13.0,6,13.88,25.53,996378565,431,4,ipswich,2024-02-17,poo,poo
4.0,brigginshaw,6.0,27.2,34.0,4,13.78,25.29,996378565,431,5,ipswich,2024-02-17,poo,poo
1.0,ringbark rebel,7.0,28.6,4.4,1,13.38,24.93,996378565,431,5,ipswich,2024-02-17,poo,poo
2.0,bootin' boodie,8.0,26.3,4.2,3,13.57,25.14,996378565,431,4,ipswich,2024-02-17,poo,poo
2.0,shian warrior,1.0,33.9,5.5,3,13.74,25.51,996378566,431,6,ipswich,2024-02-17,poo,poo
4.0,sheezel,2.0,35.2,3.3,2,13.62,25.55,996378566,431,5,ipswich,2024-02-17,poo,poo
1.0,star assassin,3.0,33.7,3.6,1,13.48,25.25,996378566,431,5,ipswich,2024-02-17,poo,poo
7.0,tuta duchess,4.0,23.6,10.0,4,13.85,25.89,996378566,431,5,ipswich,2024-02-17,poo,poo
8.0,tarawi minnie,5.0,29.6,71.0,7,13.96,25.97,996378566,431,6,ipswich,2024-02-17,poo,poo
3.0,in her wake,6.0,26.6,18.0,6,13.92,25.53,996378566,431,7,ipswich,2024-02-17,poo,poo
5.0,mo'at,7.0,27.4,4.0,5,13.92,25.65,996378566,431,6,ipswich,2024-02-17,poo,poo
6.0,blue oregon,8.0,31.1,16.0,8,14.1,25.66,996378566,431,6,ipswich,2024-02-17,poo,poo
8.0,burt street,1.0,26.2,11.0,7,14.07,26.02,996378568,431,7,ipswich,2024-02-17,poo,poo
7.0,comical travis,2.0,34.3,10.0,5,13.91,25.95,996378568,431,5,ipswich,2024-02-17,poo,poo
5.0,al's cruising,3.0,31.6,9.5,4,13.9,25.74,996378568,431,5,ipswich,2024-02-17,poo,poo
2.0,be desired,4.0,28.4,4.2,2,13.56,25.39,996378568,431,5,ipswich,2024-02-17,poo,poo
1.0,hara's cookie,5.0,32.7,3.6,1,13.4,25.0,996378568,431,5,ipswich,2024-02-17,poo,poo
