Place,DogName,Box,Weight,StartPrice,PIR,Split,RunTime,RaceId,Distance,RaceGrade,Track,date,TrainerLName,TrainerFName
1.0,crying tiger,1.0,30.1,2.7,,,18.78,998752162,320,7,wagga,2024-02-23,poo,poo
5.0,apple pie,2.0,25.6,15.0,,,19.3,998752162,320,Maiden,wagga,2024-02-23,poo,poo
2.0,wizard walsh,3.0,30.7,26.0,,,19.09,998752162,320,Maiden,wagga,2024-02-23,poo,poo
3.0,cashier girl,4.0,24.8,31.0,,,19.19,998752162,320,Maiden,wagga,2024-02-23,poo,poo
4.0,let's go bug,6.0,26.3,7.0,,,19.21,998752162,320,Maiden,wagga,2024-02-23,poo,poo
6.0,idyllic star,7.0,27.2,23.0,,,19.31,998752162,320,Maiden,wagga,2024-02-23,poo,poo
7.0,cawbourne sven,8.0,28.7,1.85,,,19.35,998752162,320,Maiden,wagga,2024-02-23,poo,poo
6.0,she's a lowry,1.0,25.1,31.0,,5.25,32.0,998752163,525,7,wagga,2024-02-23,poo,poo
3.0,for real faith,2.0,29.7,19.0,,5.55,31.48,998752163,525,7,wagga,2024-02-23,poo,poo
7.0,indy vulcan,3.0,32.9,13.0,,5.5,32.06,998752163,525,6,wagga,2024-02-23,poo,poo
4.0,rapid release,4.0,27.9,5.5,,5.42,31.65,998752163,525,6,wagga,2024-02-23,poo,poo
1.0,it's a craze,6.0,27.6,1.55,,5.26,30.3,998752163,525,5,wagga,2024-02-23,poo,poo
5.0,true inspiration,7.0,28.0,19.0,,5.45,31.67,998752163,525,Maiden,wagga,2024-02-23,poo,poo
2.0,ollie's ruben,8.0,31.1,5.5,,5.49,31.2,998752163,525,5,wagga,2024-02-23,poo,poo
1.0,mckinnon bale,1.0,26.8,4.2,,,18.61,998752164,320,6,wagga,2024-02-23,poo,poo
7.0,secret snaps,2.0,29.6,41.0,,,19.36,998752164,320,5,wagga,2024-02-23,poo,poo
4.0,penny faith,3.0,27.0,21.0,,,19.08,998752164,320,7,wagga,2024-02-23,poo,poo
2.0,victor prevails,4.0,33.3,5.0,,,18.88,998752164,320,5,wagga,2024-02-23,poo,poo
3.0,notorious belle,5.0,27.9,3.4,,,19.03,998752164,320,5,wagga,2024-02-23,poo,poo
6.0,lena's baby,6.0,26.5,21.0,,,19.23,998752164,320,7,wagga,2024-02-23,poo,poo
8.0,bawrunga diva,7.0,27.6,23.0,,,19.61,998752164,320,5,wagga,2024-02-23,poo,poo
5.0,let's go marty,8.0,31.0,3.0,,,19.1,998752164,320,5,wagga,2024-02-23,poo,poo
,frypan lomar,1.0,,1.0,,,,998752165,525,5,wagga,2024-02-23,poo,poo
,moonshine man,2.0,,1.0,,,,998752165,525,5,wagga,2024-02-23,poo,poo
,jessore,4.0,,1.0,,,,998752165,525,4,wagga,2024-02-23,poo,poo
,ensemble,5.0,,1.0,,,,998752165,525,4,wagga,2024-02-23,poo,poo
,slick rambo,7.0,,1.0,,,,998752165,525,5,wagga,2024-02-23,poo,poo
,cartwright queen,8.0,,1.0,,,,998752165,525,5,wagga,2024-02-23,poo,poo
,lucky lucas,,,1.0,,,,998752166,320,5,wagga,2024-02-23,poo,poo
7.0,i'm big deal,1.0,24.3,7.5,,,19.15,998752166,320,5,wagga,2024-02-23,poo,poo
6.0,tiggerlong sassy,2.0,29.1,4.8,,,19.08,998752166,320,4,wagga,2024-02-23,poo,poo
3.0,lady ricciardo,3.0,26.4,3.6,,,18.86,998752166,320,4,wagga,2024-02-23,poo,poo
2.0,cola lemon soda,5.0,29.9,3.1,,,18.6,998752166,320,4,wagga,2024-02-23,poo,poo
5.0,wilcannia ray,6.0,35.2,17.0,,,18.89,998752166,320,5,wagga,2024-02-23,poo,poo
4.0,dana rex,7.0,31.1,21.0,,,18.88,998752166,320,5,wagga,2024-02-23,poo,poo
1.0,blue moves,8.0,27.6,5.0,,,18.45,998752166,320,4,wagga,2024-02-23,poo,poo
3.0,tiny dodger,1.0,25.0,11.0,,,23.86,998752167,400,6,wagga,2024-02-23,poo,poo
2.0,mailman malone,2.0,35.2,10.0,,,23.8,998752167,400,7,wagga,2024-02-23,poo,poo
5.0,lydia wave,3.0,26.0,2.2,,,23.96,998752167,400,6,wagga,2024-02-23,poo,poo
4.0,where's florence,4.0,27.9,6.0,,,23.88,998752167,400,7,wagga,2024-02-23,poo,poo
1.0,marvel malvin,6.0,31.9,11.0,,,23.52,998752167,400,6,wagga,2024-02-23,poo,poo
