Place,DogName,Box,Weight,StartPrice,PIR,Split,RunTime,RaceId,Distance,RaceGrade,Track,date,TrainerLName,TrainerFName
2.0,snowy waugh,1.0,26.0,3.1,12,5.19,30.86,998752203,520,7,ipswich,2024-02-24,poo,poo
6.0,my queen,2.0,26.8,101.0,57,5.59,31.52,998752203,520,7,ipswich,2024-02-24,poo,poo
5.0,my jack,3.0,31.1,61.0,86,5.68,31.5,998752203,520,7,ipswich,2024-02-24,poo,poo
1.0,hara's luna,4.0,23.9,1.55,21,5.25,30.23,998752203,520,7,ipswich,2024-02-24,poo,poo
8.0,nana marie,5.0,26.1,31.0,44,5.49,31.95,998752203,520,7,ipswich,2024-02-24,poo,poo
7.0,gone on green,6.0,24.0,11.0,78,5.6,31.75,998752203,520,7,ipswich,2024-02-24,poo,poo
4.0,ultra hannah,7.0,28.2,15.0,33,5.46,31.3,998752203,520,6,ipswich,2024-02-24,poo,poo
3.0,bye bye billy,8.0,33.5,21.0,65,5.59,31.18,998752203,520,7,ipswich,2024-02-24,poo,poo
4.0,keep tracking,1.0,29.2,3.2,24,5.4,31.49,998752204,520,5,ipswich,2024-02-24,poo,poo
,allegation,2.0,30.7,8.5,67,,,998752204,520,5,ipswich,2024-02-24,poo,poo
3.0,go girl,3.0,26.4,4.8,33,5.42,31.17,998752204,520,5,ipswich,2024-02-24,poo,poo
6.0,human touch,4.0,29.4,51.0,45,5.49,31.54,998752204,520,5,ipswich,2024-02-24,poo,poo
1.0,future's changed,5.0,29.1,3.3,11,5.35,31.05,998752204,520,5,ipswich,2024-02-24,poo,poo
5.0,saddle bronc,6.0,31.7,11.0,76,5.73,31.51,998752204,520,5,ipswich,2024-02-24,poo,poo
7.0,gunnadoo guard,7.0,36.6,71.0,88,5.73,32.45,998752204,520,5,ipswich,2024-02-24,poo,poo
2.0,my genie,8.0,28.1,5.5,52,5.5,31.13,998752204,520,5,ipswich,2024-02-24,poo,poo
3.0,blue oregon,1.0,31.0,8.0,63,5.53,31.21,998752205,520,6,ipswich,2024-02-24,poo,poo
4.0,company you keep,2.0,35.6,2.15,86,5.67,31.25,998752205,520,6,ipswich,2024-02-24,poo,poo
2.0,tarawi lee,3.0,28.5,13.0,11,5.27,31.14,998752205,520,5,ipswich,2024-02-24,poo,poo
1.0,kasey's money,4.0,33.5,11.0,22,5.4,31.11,998752205,520,5,ipswich,2024-02-24,poo,poo
6.0,tank engine,5.0,33.4,3.9,77,5.6,31.59,998752205,520,6,ipswich,2024-02-24,poo,poo
7.0,weed killer,6.0,27.7,8.5,48,5.47,31.64,998752205,520,6,ipswich,2024-02-24,poo,poo
5.0,comical travis,7.0,34.1,41.0,54,5.52,31.41,998752205,520,5,ipswich,2024-02-24,poo,poo
8.0,dashing turbo,8.0,28.6,12.0,35,5.43,31.81,998752205,520,5,ipswich,2024-02-24,poo,poo
1.0,jameson bay,1.0,28.5,1.9,11,5.25,30.78,998752206,520,5,ipswich,2024-02-24,poo,poo
2.0,golden penny,2.0,34.0,61.0,62,5.52,31.03,998752206,520,5,ipswich,2024-02-24,poo,poo
6.0,booming boo boo,3.0,31.0,41.0,24,5.33,31.66,998752206,520,5,ipswich,2024-02-24,poo,poo
4.0,tarawi lola,4.0,26.2,101.0,77,5.62,31.42,998752206,520,5,ipswich,2024-02-24,poo,poo
3.0,digital sea,6.0,28.4,2.6,33,5.37,31.08,998752206,520,5,ipswich,2024-02-24,poo,poo
7.0,hilltop star,7.0,36.2,12.0,45,5.38,31.76,998752206,520,6,ipswich,2024-02-24,poo,poo
5.0,precious layla,8.0,30.1,5.0,56,5.39,31.44,998752206,520,5,ipswich,2024-02-24,poo,poo
6.0,lock it in,1.0,34.0,15.0,2,13.6,25.73,998752207,431,4,ipswich,2024-02-24,poo,poo
2.0,georgie choo,2.0,34.4,6.5,4,13.87,25.51,998752207,431,5,ipswich,2024-02-24,poo,poo
1.0,pirate patchy,4.0,28.1,7.5,1,13.45,25.04,998752207,431,5,ipswich,2024-02-24,poo,poo
