Place,DogName,Box,Weight,StartPrice,PIR,Split,RunTime,RaceId,Distance,RaceGrade,Track,date,TrainerLName,TrainerFName
,london star,,,1.0,,,,1007504500,315,7,bundaberg,2024-03-18,poo,poo
8.0,tiny turnips,1.0,23.7,26.0,,,19.28,1007504500,315,Maiden,bundaberg,2024-03-18,poo,poo
2.0,mia jet,2.0,29.5,4.4,,,18.49,1007504500,315,Maiden,bundaberg,2024-03-18,poo,poo
3.0,baby no go,3.0,32.8,6.0,,,18.52,1007504500,315,Maiden,bundaberg,2024-03-18,poo,poo
7.0,loyal lies,4.0,23.8,12.0,,,19.23,1007504500,315,Maiden,bundaberg,2024-03-18,poo,poo
5.0,jilliby engine,5.0,29.8,18.0,,,18.88,1007504500,315,Maiden,bundaberg,2024-03-18,poo,poo
6.0,sunburnt ridge,6.0,34.1,15.0,,,19.12,1007504500,315,Maiden,bundaberg,2024-03-18,poo,poo
4.0,bush manoeuvre,7.0,30.5,8.5,,,18.75,1007504500,315,Maiden,bundaberg,2024-03-18,poo,poo
1.0,mr. olaf,8.0,31.6,2.15,,,18.47,1007504500,315,7,bundaberg,2024-03-18,poo,poo
4.0,baby shocker,1.0,25.8,18.0,,,27.57,1007504501,460,Maiden,bundaberg,2024-03-18,poo,poo
1.0,kingsbrae tay,2.0,27.4,1.85,,,27.04,1007504501,460,7,bundaberg,2024-03-18,poo,poo
6.0,move over honey,4.0,23.2,51.0,,,28.48,1007504501,460,Maiden,bundaberg,2024-03-18,poo,poo
3.0,jilliby junior,5.0,27.5,3.1,,,27.5,1007504501,460,Maiden,bundaberg,2024-03-18,poo,poo
2.0,box cutter,7.0,31.4,7.5,,,27.38,1007504501,460,Maiden,bundaberg,2024-03-18,poo,poo
5.0,thea's lass,8.0,24.5,8.5,,,27.81,1007504501,460,Maiden,bundaberg,2024-03-18,poo,poo
6.0,wined out,1.0,25.2,5.5,,13.95,27.03,1007504502,460,7,bundaberg,2024-03-18,poo,poo
8.0,power up annie,2.0,27.8,4.6,,14.02,27.32,1007504502,460,7,bundaberg,2024-03-18,poo,poo
1.0,nana marie,3.0,26.0,9.0,,13.86,26.68,1007504502,460,6,bundaberg,2024-03-18,poo,poo
5.0,pocket say itch,4.0,32.8,6.0,,14.11,27.0,1007504502,460,7,bundaberg,2024-03-18,poo,poo
1.0,una knows,5.0,26.6,8.5,,13.95,26.68,1007504502,460,7,bundaberg,2024-03-18,poo,poo
3.0,come on jo,6.0,27.8,4.4,,13.88,26.83,1007504502,460,7,bundaberg,2024-03-18,poo,poo
7.0,gardell,7.0,31.8,10.0,,14.05,27.23,1007504502,460,7,bundaberg,2024-03-18,poo,poo
4.0,lenny's mate,8.0,31.4,8.5,,14.03,26.95,1007504502,460,7,bundaberg,2024-03-18,poo,poo
,mr. mister,,,1.0,,,,1007504502,460,7,bundaberg,2024-03-18,poo,poo
,cambla princess,,,1.0,,,,1007504503,315,7,bundaberg,2024-03-18,poo,poo
3.0,power maid,1.0,23.0,3.6,,5.81,18.15,1007504503,315,7,bundaberg,2024-03-18,poo,poo
4.0,monaco diesel,2.0,31.9,5.0,,5.76,18.34,1007504503,315,7,bundaberg,2024-03-18,poo,poo
6.0,mini miner,3.0,25.4,19.0,,5.92,18.48,1007504503,315,7,bundaberg,2024-03-18,poo,poo
2.0,let's win mindee,4.0,25.8,10.0,,5.8,18.12,1007504503,315,6,bundaberg,2024-03-18,poo,poo
1.0,she's bonnie,5.0,23.3,4.8,,5.71,18.02,1007504503,315,6,bundaberg,2024-03-18,poo,poo
8.0,valentine teddy,6.0,32.0,3.6,,5.87,18.87,1007504503,315,5,bundaberg,2024-03-18,poo,poo
7.0,sunburnt pixie,7.0,26.6,21.0,,6.0,18.59,1007504503,315,7,bundaberg,2024-03-18,poo,poo
5.0,sunburnt nikki,8.0,27.3,13.0,,5.94,18.38,1007504503,315,7,bundaberg,2024-03-18,poo,poo
,barry's boy,,,1.0,,,,1007504503,315,7,bundaberg,2024-03-18,poo,poo
