Place,DogName,Box,Weight,StartPrice,PIR,Split,RunTime,RaceId,Distance,RaceGrade,Track,date,TrainerLName,TrainerFName
,orara doug,,,1.0,,,,1006994033,350,Maiden,grafton,2024-03-17,poo,poo
8.0,broom broom,1.0,34.5,23.0,768,4.28,21.41,1006994033,350,Maiden,grafton,2024-03-17,poo,poo
7.0,my regards,2.0,29.0,8.0,647,4.24,21.16,1006994033,350,Maiden,grafton,2024-03-17,poo,poo
3.0,symi surtee,3.0,30.9,3.2,434,4.24,20.7,1006994033,350,Maiden,grafton,2024-03-17,poo,poo
1.0,gilbert's helmet,4.0,31.3,4.8,572,4.29,20.41,1006994033,350,7,grafton,2024-03-17,poo,poo
5.0,zipper zone,5.0,30.1,18.0,223,4.19,20.82,1006994033,350,Maiden,grafton,2024-03-17,poo,poo
4.0,sir zanellotti,6.0,33.2,9.5,885,4.35,20.73,1006994033,350,Maiden,grafton,2024-03-17,poo,poo
6.0,indy gal,7.0,29.3,21.0,356,4.27,21.09,1006994033,350,Maiden,grafton,2024-03-17,poo,poo
2.0,todd gack,8.0,35.4,3.0,111,4.11,20.46,1006994033,350,Maiden,grafton,2024-03-17,poo,poo
,loud louie,,,1.0,,,,1006994033,350,Maiden,grafton,2024-03-17,poo,poo
4.0,jimbaran express,1.0,28.1,81.0,,4.31,20.8,1006994034,350,7,grafton,2024-03-17,poo,poo
4.0,martin's jet,2.0,27.7,31.0,,4.17,20.8,1006994034,350,7,grafton,2024-03-17,poo,poo
2.0,all on pete,3.0,32.2,3.6,,4.24,20.35,1006994034,350,7,grafton,2024-03-17,poo,poo
7.0,moontree,4.0,25.7,26.0,,4.27,21.09,1006994034,350,7,grafton,2024-03-17,poo,poo
8.0,ferocious ezmae,5.0,25.2,101.0,,4.29,21.13,1006994034,350,7,grafton,2024-03-17,poo,poo
2.0,pay me now,6.0,28.1,11.0,,4.23,20.35,1006994034,350,7,grafton,2024-03-17,poo,poo
6.0,kemp street,7.0,27.0,19.0,,4.32,20.94,1006994034,350,7,grafton,2024-03-17,poo,poo
1.0,spirit boy,8.0,27.0,1.45,,,20.07,1006994034,350,6,grafton,2024-03-17,poo,poo
,hot august night,,,1.0,,,,1006994035,350,7,grafton,2024-03-17,poo,poo
5.0,know all baxter,1.0,29.6,1.8,535,4.16,20.8,1006994035,350,7,grafton,2024-03-17,poo,poo
4.0,sarah's lord,2.0,31.4,16.0,664,4.33,20.59,1006994035,350,7,grafton,2024-03-17,poo,poo
2.0,banyabba boy,3.0,33.7,10.0,422,4.15,20.46,1006994035,350,7,grafton,2024-03-17,poo,poo
6.0,gift for holly,6.0,28.4,3.4,356,4.18,20.95,1006994035,350,7,grafton,2024-03-17,poo,poo
1.0,modern madonna,7.0,26.1,5.0,111,4.11,20.14,1006994035,350,6,grafton,2024-03-17,poo,poo
3.0,our little man,8.0,27.0,51.0,243,4.19,20.53,1006994035,350,7,grafton,2024-03-17,poo,poo
4.0,rocky pepper,1.0,31.0,16.0,664,4.14,20.15,1006994036,350,3,grafton,2024-03-17,poo,poo
5.0,been framed,2.0,32.8,31.0,776,4.26,20.17,1006994036,350,4,grafton,2024-03-17,poo,poo
2.0,carramar drive,3.0,35.2,6.5,322,4.02,19.78,1006994036,350,2,grafton,2024-03-17,poo,poo
6.0,robell ted,4.0,30.8,8.5,555,4.14,20.18,1006994036,350,4,grafton,2024-03-17,poo,poo
7.0,little gomez,6.0,27.4,16.0,447,4.13,20.34,1006994036,350,4,grafton,2024-03-17,poo,poo
1.0,rushforth ally,7.0,31.9,1.5,111,3.96,19.52,1006994036,350,2,grafton,2024-03-17,poo,poo
3.0,lady virginia,8.0,29.5,8.0,233,4.07,20.12,1006994036,350,4,grafton,2024-03-17,poo,poo
,solar bright,,,1.0,,,,1006994037,350,6,grafton,2024-03-17,poo,poo
3.0,bow street,1.0,24.6,14.0,776,4.43,20.6,1006994037,350,6,grafton,2024-03-17,poo,poo
5.0,little in love,2.0,25.1,101.0,534,4.18,20.66,1006994037,350,6,grafton,2024-03-17,poo,poo
2.0,firenze,3.0,27.6,1.85,652,4.28,20.21,1006994037,350,5,grafton,2024-03-17,poo,poo
7.0,smart times,4.0,31.0,81.0,347,4.21,21.12,1006994037,350,6,grafton,2024-03-17,poo,poo
1.0,divorce source,5.0,31.4,2.3,421,4.17,20.02,1006994037,350,5,grafton,2024-03-17,poo,poo
4.0,walker's on,6.0,29.3,11.0,113,4.16,20.63,1006994037,350,5,grafton,2024-03-17,poo,poo
6.0,jacob valley,8.0,31.7,17.0,265,4.28,20.67,1006994037,350,6,grafton,2024-03-17,poo,poo
1.0,cabramatta jack,1.0,35.8,2.1,411,9.08,25.17,1006994038,450,5,grafton,2024-03-17,poo,poo
5.0,unquenchable,2.0,29.8,13.0,246,9.18,25.72,1006994038,450,5,grafton,2024-03-17,poo,poo
4.0,calypso rogue,3.0,33.9,3.2,534,9.17,25.63,1006994038,450,5,grafton,2024-03-17,poo,poo
5.0,infra terra,4.0,31.5,18.0,365,9.33,25.72,1006994038,450,5,grafton,2024-03-17,poo,poo
7.0,robell lola,6.0,24.8,51.0,777,9.48,26.51,1006994038,450,5,grafton,2024-03-17,poo,poo
2.0,watch the franky,7.0,31.6,4.6,122,9.12,25.3,1006994038,450,5,grafton,2024-03-17,poo,poo
3.0,backcreek benny,8.0,29.3,21.0,653,9.27,25.53,1006994038,450,6,grafton,2024-03-17,poo,poo
5.0,burringbar blue,1.0,31.7,71.0,666,9.43,26.18,1006994039,450,5,grafton,2024-03-17,poo,poo
2.0,game on,2.0,31.3,4.6,522,9.27,25.86,1006994039,450,5,grafton,2024-03-17,poo,poo
1.0,liam bluey,4.0,31.5,13.0,431,9.28,25.53,1006994039,450,5,grafton,2024-03-17,poo,poo
3.0,fire paws,5.0,33.4,1.45,213,9.25,25.88,1006994039,450,5,grafton,2024-03-17,poo,poo
4.0,jimary indiana,7.0,26.9,4.8,144,9.3,25.93,1006994039,450,5,grafton,2024-03-17,poo,poo
6.0,clock the zipper,8.0,36.6,81.0,355,9.38,26.5,1006994039,450,6,grafton,2024-03-17,poo,poo
4.0,mr. important,1.0,29.3,8.5,884,4.17,20.28,1006994040,350,5,grafton,2024-03-17,poo,poo
6.0,true character,2.0,33.6,41.0,656,4.15,20.46,1006994040,350,5,grafton,2024-03-17,poo,poo
2.0,mundy valley,3.0,30.1,18.0,521,4.08,20.17,1006994040,350,5,grafton,2024-03-17,poo,poo
5.0,kooringa ash,4.0,28.8,3.1,335,4.13,20.45,1006994040,350,4,grafton,2024-03-17,poo,poo
7.0,bundy prize,5.0,23.4,5.0,447,4.16,20.6,1006994040,350,4,grafton,2024-03-17,poo,poo
1.0,it's a zoo,6.0,32.3,11.0,212,4.08,20.15,1006994040,350,5,grafton,2024-03-17,poo,poo
8.0,bundy chelle,7.0,25.0,31.0,178,4.18,20.64,1006994040,350,5,grafton,2024-03-17,poo,poo
3.0,robell lenny,8.0,28.8,2.6,763,4.17,20.22,1006994040,350,5,grafton,2024-03-17,poo,poo
4.0,tiny rambo,1.0,33.6,2.7,554,9.22,25.93,1006994041,450,5,grafton,2024-03-17,poo,poo
5.0,master brockie,2.0,27.0,101.0,325,9.16,26.37,1006994041,450,5,grafton,2024-03-17,poo,poo
1.0,khatanga tex,4.0,32.7,1.7,642,9.19,25.59,1006994041,450,5,grafton,2024-03-17,poo,poo
2.0,phantom bill,5.0,31.0,23.0,411,9.13,25.81,1006994041,450,5,grafton,2024-03-17,poo,poo
3.0,he's half ours,7.0,28.9,8.5,233,9.17,25.89,1006994041,450,5,grafton,2024-03-17,poo,poo
,play fling,8.0,28.9,10.0,166,,,1006994041,450,5,grafton,2024-03-17,poo,poo
4.0,lord robert,1.0,32.1,12.0,764,4.17,20.38,1006994042,350,5,grafton,2024-03-17,poo,poo
1.0,touch base,2.0,27.1,9.0,531,4.09,20.13,1006994042,350,5,grafton,2024-03-17,poo,poo
6.0,mr. favour,3.0,28.4,6.0,326,4.09,20.47,1006994042,350,5,grafton,2024-03-17,poo,poo
2.0,orara joe,4.0,34.3,1.75,642,4.17,20.15,1006994042,350,5,grafton,2024-03-17,poo,poo
7.0,hot rio nights,5.0,29.3,51.0,888,4.34,20.62,1006994042,350,5,grafton,2024-03-17,poo,poo
5.0,predacious,6.0,26.3,15.0,113,4.05,20.44,1006994042,350,5,grafton,2024-03-17,poo,poo
8.0,roxy's secret,7.0,24.1,101.0,477,4.27,20.71,1006994042,350,5,grafton,2024-03-17,poo,poo
3.0,phantom bob,8.0,30.8,4.6,255,4.17,20.31,1006994042,350,5,grafton,2024-03-17,poo,poo
3.0,boy from hill,1.0,29.7,31.0,0,,31.65,1007029048,525,6,broken hill,2024-03-17,poo,poo
1.0,sharing,2.0,26.0,1.7,0,,30.82,1007029048,525,6,broken hill,2024-03-17,poo,poo
6.0,who knows nash,3.0,31.8,18.0,0,,32.02,1007029048,525,7,broken hill,2024-03-17,poo,poo
5.0,far west lad,4.0,31.6,6.5,0,,31.74,1007029048,525,6,broken hill,2024-03-17,poo,poo
7.0,our gentleman,5.0,31.5,51.0,0,,32.6,1007029048,525,7,broken hill,2024-03-17,poo,poo
2.0,terrific irene,6.0,29.0,4.8,0,,31.6,1007029048,525,6,broken hill,2024-03-17,poo,poo
4.0,daisy maisy,7.0,27.6,71.0,0,,31.71,1007029048,525,7,broken hill,2024-03-17,poo,poo
,plodding along,8.0,31.3,7.0,0,,,1007029048,525,Maiden,broken hill,2024-03-17,poo,poo
,who knows tilly,,,1.0,,,,1007029048,525,Maiden,broken hill,2024-03-17,poo,poo
5.0,group effort,1.0,31.6,2.2,,,22.76,1007029049,375,7,broken hill,2024-03-17,poo,poo
3.0,thunder jett,2.0,33.6,23.0,,,22.26,1007029049,375,7,broken hill,2024-03-17,poo,poo
1.0,camel camp,3.0,29.1,5.0,,,22.0,1007029049,375,6,broken hill,2024-03-17,poo,poo
2.0,cawbourne millie,4.0,26.7,16.0,,,22.24,1007029049,375,7,broken hill,2024-03-17,poo,poo
4.0,curious gambles,5.0,27.5,6.5,,,22.35,1007029049,375,7,broken hill,2024-03-17,poo,poo
8.0,my income,6.0,32.2,21.0,,,23.21,1007029049,375,7,broken hill,2024-03-17,poo,poo
6.0,good fellow,7.0,31.5,81.0,,,22.93,1007029049,375,7,broken hill,2024-03-17,poo,poo
7.0,book ends,8.0,28.6,3.5,,,23.1,1007029049,375,7,broken hill,2024-03-17,poo,poo
,our unleashed,,,1.0,,,,1007029050,375,7,broken hill,2024-03-17,poo,poo
6.0,who knows wendy,1.0,27.1,3.1,,,22.97,1007029050,375,6,broken hill,2024-03-17,poo,poo
4.0,sophie the pest,2.0,24.8,9.0,,,22.42,1007029050,375,6,broken hill,2024-03-17,poo,poo
2.0,whiskey gambles,4.0,32.3,4.8,,,22.29,1007029050,375,7,broken hill,2024-03-17,poo,poo
3.0,we and us,5.0,25.5,6.0,,,22.37,1007029050,375,7,broken hill,2024-03-17,poo,poo
1.0,legging it,6.0,30.7,3.1,,,21.91,1007029050,375,6,broken hill,2024-03-17,poo,poo
