Place,DogName,Box,Weight,StartPrice,PIR,Split,RunTime,RaceId,Distance,RaceGrade,Track,date,TrainerLName,TrainerFName
2.0,wings of hope,1.0,29.3,6.7,322,6.71,22.45,996299871,380,7,cannington,2024-02-19,poo,poo
8.0,zipper his zip,2.0,32.6,3.8,778,6.93,22.9,996299871,380,6,cannington,2024-02-19,poo,poo
1.0,ned,3.0,28.8,2.9,111,6.62,22.19,996299871,380,6,cannington,2024-02-19,poo,poo
3.0,concord gundi,4.0,32.3,52.5,544,6.89,22.54,996299871,380,7,cannington,2024-02-19,poo,poo
7.0,big girl kiki,5.0,28.0,7.2,887,7.06,22.77,996299871,380,7,cannington,2024-02-19,poo,poo
4.0,liberty star,6.0,29.2,9.7,233,6.69,22.58,996299871,380,7,cannington,2024-02-19,poo,poo
5.0,starlight willow,7.0,25.0,78.6,466,6.85,22.66,996299871,380,7,cannington,2024-02-19,poo,poo
6.0,prime tiger,8.0,29.7,6.6,655,,22.7,996299871,380,6,cannington,2024-02-19,poo,poo
5.0,opal magic,1.0,26.1,3.7,65,5.71,16.69,996299872,275,5,cannington,2024-02-19,poo,poo
3.0,flynn mccool,2.0,31.5,3.9,33,5.62,16.47,996299872,275,5,cannington,2024-02-19,poo,poo
8.0,monty cristo,3.0,24.1,19.6,78,5.72,16.88,996299872,275,5,cannington,2024-02-19,poo,poo
6.0,pedro's me dad,4.0,30.1,15.9,56,5.71,16.78,996299872,275,5,cannington,2024-02-19,poo,poo
4.0,riverside lenny,5.0,30.5,17.5,84,5.77,16.56,996299872,275,5,cannington,2024-02-19,poo,poo
7.0,kiss me gypsy,6.0,22.7,7.2,47,5.64,16.82,996299872,275,5,cannington,2024-02-19,poo,poo
1.0,twisted mansion,7.0,27.5,5.0,11,5.56,16.03,996299872,275,5,cannington,2024-02-19,poo,poo
2.0,jumping jill,8.0,28.7,7.2,22,5.62,16.35,996299872,275,5,cannington,2024-02-19,poo,poo
,impress kerr,,,1.0,,,,996299873,380,5,cannington,2024-02-19,poo,poo
,pad up astro,,,1.0,,,,996299873,380,5,cannington,2024-02-19,poo,poo
,shian pedro,,,1.0,,,,996299873,380,5,cannington,2024-02-19,poo,poo
6.0,pad up dipper,1.0,36.4,4.1,666,6.95,22.69,996299873,380,5,cannington,2024-02-19,poo,poo
5.0,lil miki breeze,3.0,27.3,6.1,233,6.61,22.63,996299873,380,5,cannington,2024-02-19,poo,poo
1.0,mia keeping,5.0,28.6,2.4,111,6.6,22.19,996299873,380,5,cannington,2024-02-19,poo,poo
3.0,unlimited gas,6.0,30.9,16.3,444,6.85,22.59,996299873,380,5,cannington,2024-02-19,poo,poo
2.0,liquor license,7.0,25.4,12.5,322,6.64,22.37,996299873,380,5,cannington,2024-02-19,poo,poo
