Place,DogName,Box,Weight,StartPrice,PIR,Split,RunTime,RaceId,Distance,RaceGrade,Track,date,TrainerLName,TrainerFName
,fire up fernando,,,1.0,,,,998755077,297,Maiden,dapto,2024-02-22,poo,poo
8.0,trace element,1.0,26.3,7.5,548,5.54,18.47,998755077,297,Maiden,dapto,2024-02-22,poo,poo
7.0,sparra mac,2.0,27.6,31.0,227,5.48,18.39,998755077,297,Maiden,dapto,2024-02-22,poo,poo
6.0,oreo smore,3.0,28.9,51.0,884,5.64,18.3,998755077,297,Maiden,dapto,2024-02-22,poo,poo
4.0,i'm the brodie,4.0,29.3,16.0,665,5.55,18.14,998755077,297,Maiden,dapto,2024-02-22,poo,poo
5.0,trunkey rebel,5.0,24.1,2.7,456,5.54,18.19,998755077,297,Maiden,dapto,2024-02-22,poo,poo
3.0,bingo bear,6.0,36.4,3.5,773,5.57,17.97,998755077,297,Maiden,dapto,2024-02-22,poo,poo
1.0,texas playboy,7.0,31.8,5.5,331,5.5,17.26,998755077,297,Maiden,dapto,2024-02-22,poo,poo
2.0,village girl,8.0,28.3,6.5,112,5.4,17.67,998755077,297,Maiden,dapto,2024-02-22,poo,poo
,keg on legs,,,1.0,,,,998755077,297,Maiden,dapto,2024-02-22,poo,poo
6.0,all for irish,1.0,32.5,9.5,666,5.43,17.82,998755079,297,4,dapto,2024-02-22,poo,poo
1.0,gypsy rico,2.0,27.8,3.4,122,5.31,17.29,998755079,297,2,dapto,2024-02-22,poo,poo
3.0,rosebery hustler,3.0,27.5,1.8,543,5.4,17.45,998755079,297,1,dapto,2024-02-22,poo,poo
2.0,thing one,4.0,26.0,18.0,211,5.29,17.33,998755079,297,4,dapto,2024-02-22,poo,poo
4.0,next of kin,6.0,28.8,19.0,334,5.4,17.52,998755079,297,3,dapto,2024-02-22,poo,poo
,ninja mac,7.0,33.8,1.0,,,,998755079,297,2,dapto,2024-02-22,poo,poo
5.0,skedaddle lucy,8.0,24.0,23.0,455,5.42,17.62,998755079,297,4,dapto,2024-02-22,poo,poo
2.0,my lucy rose,1.0,28.3,2.7,212,5.52,30.08,998755081,520,6,dapto,2024-02-22,poo,poo
5.0,fabulous boo,2.0,24.7,19.0,565,5.74,30.81,998755081,520,7,dapto,2024-02-22,poo,poo
3.0,aussie sebastian,4.0,33.8,21.0,133,5.54,30.72,998755081,520,6,dapto,2024-02-22,poo,poo
6.0,tomahawk tears,5.0,31.9,31.0,656,5.68,31.21,998755081,520,7,dapto,2024-02-22,poo,poo
4.0,mr. everlast,7.0,38.4,9.0,444,5.67,30.73,998755081,520,7,dapto,2024-02-22,poo,poo
1.0,trunkey may,8.0,28.0,1.75,321,5.53,29.94,998755081,520,6,dapto,2024-02-22,poo,poo
6.0,libra's girl,1.0,26.8,23.0,656,5.66,31.13,998755083,520,7,dapto,2024-02-22,poo,poo
3.0,hazel's star,2.0,27.1,8.5,545,5.66,30.92,998755083,520,7,dapto,2024-02-22,poo,poo
4.0,sin rap unleash,4.0,23.9,2.4,164,5.67,30.94,998755083,520,6,dapto,2024-02-22,poo,poo
5.0,prince sal,5.0,29.2,6.0,222,5.5,30.98,998755083,520,7,dapto,2024-02-22,poo,poo
1.0,slippery gunn,7.0,25.5,6.0,311,5.47,30.51,998755083,520,7,dapto,2024-02-22,poo,poo
2.0,innovation,8.0,34.8,3.2,433,5.59,30.65,998755083,520,6,dapto,2024-02-22,poo,poo
,winsome milo,,,1.0,,,,998755085,520,5,dapto,2024-02-22,poo,poo
6.0,george intention,1.0,32.9,26.0,334,5.53,31.15,998755085,520,5,dapto,2024-02-22,poo,poo
1.0,resist the urge,2.0,26.3,1.4,111,5.35,30.32,998755085,520,5,dapto,2024-02-22,poo,poo
7.0,raghnall waltz,3.0,27.6,18.0,222,5.49,31.26,998755085,520,5,dapto,2024-02-22,poo,poo
4.0,mr. severide,4.0,33.5,4.6,545,5.58,30.95,998755085,520,5,dapto,2024-02-22,poo,poo
5.0,despicable easy,6.0,26.4,12.0,766,5.68,31.05,998755085,520,5,dapto,2024-02-22,poo,poo
2.0,jo john john,7.0,31.8,34.0,677,5.73,30.76,998755085,520,5,dapto,2024-02-22,poo,poo
3.0,zipping osman,8.0,32.0,12.0,453,5.63,30.9,998755085,520,5,dapto,2024-02-22,poo,poo
,stylish shamrock,,,1.0,,,,998755085,520,5,dapto,2024-02-22,poo,poo
6.0,war paint,1.0,35.9,7.5,566,5.57,30.35,998755087,520,5,dapto,2024-02-22,poo,poo
