,RunTime,Split,Place,Date,RaceId,Distance,Weight,StartPrice,BSP,MORNINGWAP,mean_place,mean_in_race_pos,time_z_avg,split_z_avg,pred_split1,t1,t2,t3,t4,t5,last_5_avg,in_form,ctime_z_avg,csplit_z_avg,pred_split2,at_cas_dist_time,at_cas_dist_time_avg,at_cas_perc,in_form2,faster_inside,next_to_faster,collision,first_out,pir1,pir2,pir3,Win,b1,b2,b3,b4,b5,b6,b7,b8,i1,i2
2367,18.33,7.27,5,2022-03-16,765398711,324,27.7,9.5,,,4.555555555555555,-0.3888888888888884,0.5557379113823544,0.6772998544812074,7.4254291016657765,-0.2216182925650962,-0.10529253784591766,2.9280131072933777,0.006750360888282834,0.517806890510058,0.6251319056561409,0,0.517806890510058,0.6610132119527182,7.42,0.517806890510058,0.517806890510058,0.1111111111111111,0,1,1,0,1,1.2222222222222223,2.0,1.0,0,0,1,0,0,0,0,0,0,1,0
2368,18.63,7.36,6,2022-03-16,765398711,324,27.4,61.0,,,6.045454545454546,-0.04545454545454586,1.0553035307423526,0.3972433055586703,7.332073121536204,1.1613857633258526,1.0978450384988725,1.2247165126396315,0.9215957675277362,1.049459002836152,1.0910004169656489,0,1.0774406929585754,-0.029305408613760686,7.189884433438105,1.049459002836152,1.077440692958572,0.2727272727272727,1,0,0,0,1,-0.5227272727272727,-0.4772727272727273,0.25,0,0,0,0,1,0,0,0,0,0,1
2369,18.85,7.68,8,2022-03-16,765398711,324,29.5,14.0,,,5.538461538461538,-0.2051282051282053,1.134674617241563,0.41839873007419265,7.339125216544523,1.6621453971171367,0.4888619626231891,1.4302206397790576,1.182852818231422,1.329275904060404,1.218671344362242,0,1.329275904060404,0.0,7.199653300314316,1.329275904060404,1.329275904060404,0.07692307692307693,0,0,1,0,1,-0.38461538461538464,-0.15384615384615385,-0.15384615384615385,0,0,0,1,0,0,0,0,0,1,0
2370,18.18,7.32,3,2022-03-16,765398714,324,35.6,5.5,,,4.0344827586206895,0.5369458128078817,0.18192157193429126,0.16499868629440909,7.254655099552252,-0.09779029218330657,0.25372212824517715,0.2100082991633757,0.3529145570012056,-0.293662123040288,0.08503851383723277,1,-0.11305303225008574,0.19983921619015463,7.266269081903904,-0.293662123040288,-0.11305303225010023,0.3793103448275862,1,1,1,1,1,1.8448275862068966,1.0862068965517242,0.3275862068965517,0,0,0,0,0,0,0,1,0,0,0
2371,18.42,7.2,5,2022-03-16,765398714,324,26.5,41.0,,,5.666666666666667,1.333333333333333,0.8672168568358835,0.03430140120758168,7.211087565793454,0.4888619626231891,0.6112363547066717,1.3038809508408462,1.3515879867803997,0.5737702707549084,0.8658675051412029,1,0.5737702707549084,0.0,7.199653300314316,0.5737702707549084,0.5737702707549084,0.16666666666666666,0,0,0,1,1,0.25,0.08333333333333333,-0.4166666666666667,0,0,0,0,0,0,1,0,0,0,1
2372,18.49,7.34,8,2022-03-16,765398714,324,28.2,51.0,,,5.285714285714286,-0.2857142857142856,0.760052289982743,0.9230981421313672,7.507365196879528,1.3094350875698582,0.16788091351468948,0.7259740652749922,0.7416604114894696,0.42155961886027754,0.6733020193418574,1,0.7416604114894696,0.4210229736979573,7.34,0.7416604114894696,0.7416604114894696,0.07142857142857142,0,1,1,0,1,0.5,0.21428571428571427,0.2857142857142857,0,0,0,0,0,0,0,0,1,0,0
2373,17.83,7.07,1,2022-03-16,765398716,324,30.5,1.45,,,2.7435897435897436,0.3992673992673992,-1.1277828926167228,-0.7768044616514572,6.940707947436473,-1.6927466291615783,-1.4129297279373163,-1.2170578970803447,-0.9932043761009332,-0.9652226859785129,-1.256232263251737,1,-1.3046527531157608,-0.5781120423735842,7.006941447839753,-0.9652226859785129,-1.3046527531157637,0.5897435897435898,0,0,0,1,1,0.15384615384615385,-0.08974358974358974,0.10256410256410256,1,0,1,0,0,0,0,0,0,1,0
2374,17.92,7.13,2,2022-03-16,765398716,324,32.1,2.5,,,2.2333333333333334,-0.2333333333333334,-1.5073995353934357,-0.8519031997830756,6.915674016497366,-1.457361139028404,-2.760666965383931,-2.507755695971137,-2.2548444265583347,-0.5734587147567678,-1.910817388339715,1,0.0,0.0,7.199653300314316,0.0,0.0,0.0,0,0,1,0,1,0.2833333333333333,0.38333333333333336,0.2833333333333333,0,1,0,0,0,0,0,0,0,1,0
2375,18.08,7.13,3,2022-03-16,765398716,324,25.9,34.0,,,3.9245283018867925,-0.15180102915951954,-0.15152052009926223,-0.2550120004369769,7.11464584258055,-0.07224321419020639,-0.21163091749592608,-0.4575876515578128,-0.4575876515578128,-0.3231154718777161,-0.3044329813358948,1,0.0,0.0,7.199653300314316,0.0,0.0,0.0,0,1,0,1,1,-0.20754716981132076,-0.1320754716981132,0.0,0,0,0,0,0,1,0,0,0,0,1
2376,18.2,6.99,4,2022-03-16,765398716,324,29.2,81.0,,,4.826923076923077,0.0730769230769237,0.21774831137977577,-0.46290602980418327,7.045345014053844,1.8083252936871577,0.15899612985719916,0.7416604114894696,-0.0857977918309076,0.6144631423387595,0.6475294371083358,0,0.6717061861834042,-0.11895506237525351,7.16,0.7416604114894696,0.6717061861833992,0.019230769230769232,0,1,0,0,1,-1.7403846153846154,-1.0096153846153846,-0.4326923076923077,0,0,0,0,0,0,0,1,0,0,0
2377,18.33,7.28,5,2022-03-16,765398716,324,31.8,61.0,,,4.410526315789474,-0.35497076023391827,0.18060320427056392,0.15145664299521627,7.250140901508974,-0.44977480398295,0.020224056957554044,-0.43580333706791824,1.7270620256362095,0.48982520038763777,0.2703066283861066,0,0.24998214219541315,0.19388935534970228,7.264285714285714,0.48982520038763777,0.24998214219540746,0.07368421052631578,0,1,1,1,1,0.23157894736842105,0.5578947368421052,0.49473684210526314,0,0,0,1,0,0,0,0,0,1,0
2378,18.62,7.34,6,2022-03-16,765398716,324,33.3,81.0,,,3.927536231884058,0.03913043478260869,-0.2568407725042407,-0.10568276025147265,7.164424280660847,0.7784264296356095,0.0380132406646053,5.435864231227428,1.049459002836152,1.329275904060404,1.7262077616848397,0,1.1893674534482779,0.39102419391611287,7.33,1.329275904060404,1.189367453448283,0.028985507246376812,0,1,1,0,1,0.38405797101449274,0.39855072463768115,0.2753623188405797,0,0,0,0,1,0,0,0,0,0,1
2379,18.76,7.46,7,2022-03-16,765398716,324,27.1,101.0,,,5.151898734177215,-0.11023206751054815,0.5011798754361041,0.6281703455946436,7.4090519325796205,0.5597007549388516,0.6017519608773386,0.6777543728918615,0.437585867719816,1.4587811264603725,0.747114816577648,0,1.2956978759134956,0.7930078429928364,7.4639999999999995,0.6017519608773386,1.2956978759134918,0.06329113924050633,1,1,1,0,1,-0.7784810126582279,0.41139240506329117,0.44936708860759494,0,0,0,0,0,0,0,0,1,0,0
2380,19.03,7.28,8,2022-03-16,765398716,324,30.4,26.0,,,3.242424242424242,0.1575757575757577,-0.1910190910834534,-0.2764742241541369,7.107491477011938,-0.2303012449919262,0.40588013002035717,0.7416604114894696,1.0557563822242613,1.329275904060404,0.6604543165605132,0,0.1580423032217282,0.09931031696329543,7.2327580858040905,1.329275904060404,0.15804230322173243,0.21212121212121213,0,1,1,1,1,1.0454545454545454,0.6515151515151515,0.6818181818181818,0,0,0,0,0,0,1,0,0,0,1
2381,17.7,6.98,1,2022-03-16,765398718,324,31.2,4.6,,,3.7777777777777777,0.4222222222222225,-0.3482128267605765,-0.11792405373589528,7.160343683525415,-1.2170578970803447,-1.3289846575700457,-1.0491677563457835,-0.013845221816025972,-0.6854057847542508,-0.8588922635132901,1,-0.8093246981535647,-0.3032332810351593,7.098571428571429,-0.6854057847542508,-0.8093246981535732,0.3888888888888889,0,0,0,1,1,2.9166666666666665,2.638888888888889,2.638888888888889,1,0,0,1,0,0,0,0,0,1,0
2382,17.78,7.14,2,2022-03-16,765398718,324,33.9,1.65,,,3.0416666666666665,0.19362745098039236,-0.985806888027955,-0.5363871564672086,7.0208503088700365,-2.140877951441459,-1.244515074014972,0.3109931495045413,0.39627768694089577,-0.7413691649991013,-0.683898270802019,0,-0.7413691649991013,0.0,7.199653300314316,-0.7413691649991013,-0.7413691649991013,0.020833333333333332,0,0,1,0,1,0.0625,-0.2708333333333333,-0.3125,0,0,1,0,0,0,0,0,0,1,0
2383,17.96,7.15,3,2022-03-16,765398718,324,26.5,15.0,,,4.428571428571429,0.5714285714285712,0.17963074526607267,-0.015977607618217513,7.194327214475356,-0.48953395389726945,0.657715341122189,0.29872387870123396,0.1970940238849264,-0.7546837006929188,-0.018136882176367775,1,-0.31464839063210814,-0.2989477410663242,7.1,0.657715341122189,-0.31464839063210814,0.14285714285714285,0,1,0,1,1,-0.375,-0.3392857142857143,0.0,0,0,0,0,0,0,0,0,1,0,0
2384,18.1,7.27,4,2022-03-16,765398718,324,34.4,7.0,,,2.772727272727273,0.5606060606060606,-0.36338693603147837,0.0031632772967155106,7.2007077689692816,-0.5900037565930251,-0.4516745126108756,-0.20898888683841238,-0.11936623625402763,-0.3776071934075686,-0.34952811714078186,0,-0.3776071934075686,0.0,7.199653300314316,-0.3776071934075686,-0.3776071934075686,0.045454545454545456,0,0,0,0,1,3.9318181818181817,3.7954545454545454,3.75,0,1,0,0,0,0,0,0,0,1,0
2385,18.12,7.27,5,2022-03-16,765398718,324,33.9,6.5,,,3.604651162790698,0.3453488372093023,-0.318083396166389,-0.20345206714708036,7.1318331860874675,-0.46355698412220814,-1.2278544695116356,-1.246736342467985,-0.5352836981781426,-0.5454973341421199,-0.8037857656844182,1,-0.5454973341421199,0.0,7.199653300314316,-0.5454973341421199,-0.5454973341421199,0.023255813953488372,0,1,1,0,1,0.8372093023255814,0.7441860465116279,0.3953488372093023,0,0,0,0,0,1,0,0,0,0,1
2386,18.39,7.34,6,2022-03-16,765398718,324,26.3,101.0,,,4.878048780487805,0.8441734417344176,0.021213585263385664,-0.013605717626069673,7.195117876632082,0.22908761201195796,-0.20256304403254827,-0.20898888683841238,-0.5001403303006267,0.2923286606599479,-0.0780551976999363,1,0.6856970312446192,0.0,7.199653300314316,0.6856970312446192,0.6856970312446192,0.012195121951219513,0,1,0,0,1,-0.11585365853658537,0.18902439024390244,0.4451219512195122,0,0,0,0,0,0,1,0,0,0,1
2387,18.5,7.26,7,2022-03-16,765398718,324,30.5,101.0,,,4.361702127659575,-0.4526112185686655,0.12623018718120452,0.1931315075879871,7.264033088089841,-0.3216438131627182,0.23511901434166185,-0.3202512056116936,-0.2376987427954376,0.2100082991633757,-0.08689328961296236,1,-0.19572620761179976,0.060777602127784804,7.219913325078579,0.2100082991633757,-0.1957262076117973,0.0851063829787234,0,1,1,1,1,0.06382978723404255,0.3191489361702128,0.3617021276595745,0,0,0,0,0,0,0,1,0,0,0
2388,18.52,7.25,8,2022-03-16,765398718,324,25.6,71.0,,,3.827272727272727,0.17272727272727284,-0.5556243108643575,-0.6692167203265849,6.976571986609821,-0.4753612408466324,-0.1454954080806425,-0.44998694601847516,-0.19624399773694795,0.517806890510058,-0.14985614043452797,0,0.30094879206126135,-0.03697844635124274,7.187326650157158,0.517806890510058,0.3009487920612564,0.03636363636363636,0,1,1,1,1,-0.03636363636363636,-0.05454545454545454,0.12727272727272726,0,0,0,0,1,0,0,0,0,0,1
2389,17.77,7.08,1,2022-03-16,765398720,324,31.8,1.6,,,3.4,-0.3545454545454545,-0.5847738042380477,-0.3822853712267593,7.072219660010681,-0.9932043761009332,-0.9932043761009332,-0.9372409958560828,-0.3496255032851384,-0.7973325452439517,-0.8141215593174078,1,-0.9394795310658764,-0.5953772875810389,7.001186132012573,-0.7973325452439517,-0.9394795310658716,0.45454545454545453,0,0,0,1,1,2.0454545454545454,0.7181818181818181,0.24545454545454545,1,1,0,0,0,0,0,0,0,1,0
2390,17.8,6.95,2,2022-03-16,765398720,324,35.5,4.8,,,3.1153846153846154,-0.3153846153846156,-0.5714000808562892,-0.5930226668201037,7.00197103752475,-0.3482896159037572,-1.2190634651386303,-0.8971345016564243,-0.508535981658572,1.2083893657144362,-0.3529268397285895,0,-0.7973325452439517,0.091036396097663,7.23,-0.7973325452439517,-0.7973325452439517,0.038461538461538464,0,1,1,0,1,0.6346153846153846,0.038461538461538464,0.3076923076923077,0,0,0,0,0,0,0,0,1,0,0
2391,17.94,7.06,3,2022-03-16,765398720,324,33.6,19.0,,,4.709677419354839,-0.709677419354839,0.11700442244722964,0.03312587955513666,7.210695709304293,0.7254316483238289,-0.907509331991782,-0.041826911938456154,-1.3090941698950704,-0.8016236102550042,-0.46692447515129676,1,-0.041826911938456154,-0.35894530063001445,7.08,-0.041826911938456154,-0.041826911938456154,0.03225806451612903,0,1,0,0,1,-0.22580645161290322,-0.3870967741935484,-0.2903225806451613,0,0,0,0,0,0,0,1,0,0,0
2392,17.98,7.11,4,2022-03-16,765398720,324,35.8,10.0,,,3.710526315789474,0.5751879699248117,-0.47436994144170974,-0.5662280114292217,7.010902952617876,-0.8572330738223236,-0.5230881529683734,-0.1955856459155779,-0.1955856459155779,-0.8942576609615325,-0.533150035916677,1,-0.6854057847542508,-0.32894652084817,7.09,-0.6854057847542508,-0.6854057847542508,0.02631578947368421,0,1,0,1,1,-0.7631578947368421,-0.6842105263157895,-0.4342105263157895,0,0,0,0,0,1,0,0,0,0,1
2393,17.98,7.01,5,2022-03-16,765398720,324,33.3,9.5,,,3.15,-0.3852941176470588,-0.6779998514287532,-0.8747407737056687,6.908061182212549,0.1843704246853564,0.27356061399638565,-0.5993327590566552,-0.8016236102550042,1.0214773127137218,0.01569039641676089,0,1.0214773127137218,0.8410058906437903,7.48,1.0214773127137218,1.0214773127137218,0.025,0,1,1,0,1,0.1375,-0.2875,-0.0625,0,0,0,0,1,0,0,0,0,0,1
2394,18.01,7.01,6,2022-03-16,765398720,324,30.1,10.0,,,3.3181818181818183,-0.31818181818181834,-0.4422597630530714,-0.10593011443291121,7.164341825913274,0.25153913478931517,-0.29671626424680453,-1.3205859482181737,-1.274269403994018,1.1708182752625544,-0.29384284128142524,0,0.0,0.0,7.199653300314316,0.0,0.0,0.0,0,1,1,1,1,0.9772727272727273,0.5681818181818182,0.06818181818181818,0,0,1,0,0,0,0,0,0,1,0
2395,18.08,7.16,7,2022-03-16,765398720,324,28.0,51.0,,,3.8125,-0.7124999999999999,-0.3461537938705813,-0.1537183895758979,7.148411752926803,-0.4803018445494252,-1.1548103600904092,-0.43575415108763105,-0.1628860725301383,1.7812855310879934,-0.09049337943392204,0,0.0,0.0,7.199653300314316,0.0,0.0,0.0,0,1,0,0,1,0.109375,0.546875,0.515625,0,0,0,1,0,0,0,0,0,1,0
2396,18.4,7.26,8,2022-03-16,765398720,324,26.5,81.0,,,4.456521739130435,0.6204013377926421,-0.531678125944226,-0.6355481634239828,6.98779529540686,-0.7182038400089578,1.1105858404312687,0.657715341122189,0.13355042633828162,-0.035062050761789997,0.2297171434241983,0,0.657715341122189,0.2110315152250408,7.27,0.657715341122189,0.657715341122189,0.021739130434782608,0,1,1,1,1,-0.717391304347826,-0.17391304347826086,-0.06521739130434782,0,0,0,0,0,0,1,0,0,0,1
2397,17.83,7.05,1,2022-03-16,765398721,324,30.8,1.65,,,2.2,-0.34285714285714297,-1.18729951378194,-0.1867124729803194,7.137413277774027,-2.107967200028837,-0.6045204742700778,-2.4042535189565464,-1.394647176815363,0.028789898813209334,-1.296519694251523,1,-1.2870121223864053,-0.6139349287756977,6.995,-1.4409114180597464,-1.2870121223864053,0.13333333333333333,1,0,0,0,1,0.9666666666666667,0.7,0.5,1,0,0,0,0,0,0,0,1,0,0
2398,17.86,7.09,2,2022-03-16,765398721,324,35.0,8.0,,,3.0833333333333335,-1.3055555555555558,-0.5760232787902632,-0.1823420864729376,7.138870132532509,-0.41578839128537,-0.8457057268169219,-1.0367800981642745,-1.3010029674476156,-1.3289846575700457,-0.9856523682568457,1,-1.3149938125088307,-0.23895018150263397,7.12,-1.3289846575700457,-1.3149938125088356,0.08333333333333333,1,0,0,0,1,1.8333333333333333,1.1458333333333333,0.2708333333333333,0,0,1,0,0,0,0,0,0,1,0
2399,17.87,7.06,3,2022-03-16,765398721,324,35.3,13.0,,,3.057142857142857,-0.3904761904761904,-0.5411371645334442,-0.32087178449896353,7.092691688264631,-0.8812776156112323,0.7539454558182171,-0.9372409958560828,-0.7693508551215315,-1.4129297279373163,-0.6493707477415891,1,-0.9781373121888592,-0.3774860925536215,7.073819484639563,-1.4129297279373163,-0.9781373121888524,0.37142857142857144,1,0,0,1,1,0.1,-0.44285714285714284,-0.18571428571428572,0,0,0,0,0,0,1,0,0,0,1
2400,17.89,7.2,4,2022-03-16,765398721,324,34.4,3.9,,,2.2941176470588234,-0.8655462184873948,-1.0508137381176947,-0.27253940930305687,7.108803135312606,-1.6647649390391581,-1.524856488427027,-1.636783248916728,-0.9092593057336525,-0.8812776156112323,-1.3233883195455594,1,-1.0508137381176947,-0.27253940930305687,7.108803135312606,-0.8812776156112323,-1.0508137381176894,1.0,0,0,0,1,1,2.411764705882353,1.5294117647058822,0.7058823529411765,0,0,0,0,1,0,0,0,0,0,1
2401,17.99,7.2,5,2022-03-16,765398721,324,29.0,34.0,,,4.180327868852459,0.7196721311475409,-0.06523970348019793,-0.048986967065871634,7.183323647101049,-0.9205980650280933,2.188261737917421,0.1326106603086057,0.2571955741030769,-0.6574240946318207,0.20000916253383796,0,-0.6329401157747017,-0.10770551995706183,7.16375,-0.6574240946318207,-0.6329401157747006,0.13114754098360656,1,1,1,1,1,0.7622950819672131,0.5409836065573771,0.32786885245901637,0,0,0,1,0,0,0,0,0,1,0
2402,18.19,6.96,6,2022-03-16,765398721,324,35.8,41.0,,,3.4722222222222223,-0.4722222222222223,-0.8128828420224556,-0.9243516520372064,6.891523550118072,1.0023583240296756,-1.211215790863075,-1.211215790863075,0.7172306160765681,0.006750360888282834,-0.13921845614632467,0,-1.1610945168354845,0.0,7.199653300314316,-1.1610945168354845,-1.1610945168354845,0.013888888888888888,0,0,1,0,1,-0.2777777777777778,-0.3958333333333333,-0.0763888888888889,0,1,0,0,0,0,0,0,0,1,0
2403,18.21,7.33,7,2022-03-16,765398721,324,30.1,101.0,,,3.5961538461538463,0.07051282051282026,-0.33967497574081507,0.06248854080922124,7.220483661170206,-1.4078445625883351,-0.9184843656874717,-0.137167594727462,-0.45888626512276265,1.0424675300553072,-0.3759830516141448,1,0.0,0.0,7.199653300314316,0.0,0.0,0.0,0,1,1,1,1,1.4615384615384615,1.1057692307692308,0.7403846153846154,0,0,0,0,0,1,0,0,0,0,1
2404,18.39,7.05,8,2022-03-16,765398721,324,30.3,12.0,,,2.2,0.0,-0.8450868303462991,-0.24362408227177645,7.118441969705724,-1.916924076037577,-1.7211962199009483,0.9709217229162708,-1.208734173415636,-0.8491598647766071,-0.9450185222428995,1,0.0,0.0,7.199653300314316,0.0,0.0,0.0,0,1,1,1,1,0.52,0.26,0.28,0,0,0,0,0,0,0,1,0,0,0
2405,17.58,6.93,1,2022-03-16,765398722,324,31.0,2.5,,,2.25,0.1499999999999999,-0.6278819011496379,-0.25814075023865896,7.1136028835587375,-1.5157073288009166,-1.3380872650038431,0.1540449189185253,-0.8532959254888022,-0.8812776156112323,-0.8868646431972538,1,-0.526842874060503,-0.15895343541771456,7.1466666666666665,-0.8812776156112323,-0.5268428740604998,0.375,1,1,1,1,1,4.25,2.25,0.125,1,0,0,0,1,0,0,0,0,0,1
2406,17.66,6.99,2,2022-03-16,765398722,324,34.7,3.8,,,2.966666666666667,0.19999999999999973,-0.7565211688487321,-0.2981973944232131,7.100250125721302,-0.7790698147364544,-0.9932043761009332,-0.8692849968106696,-1.1173767475147656,0.517806890510058,-0.648225808930553,0,-0.7506963950399109,-0.19902114557698283,7.133310220020954,0.517806890510058,-0.7506963950399015,0.5,0,1,0,0,1,1.4,0.3333333333333333,-0.06666666666666667,0,0,0,0,0,0,0,0,1,0,0
2407,17.83,7.05,3,2022-03-16,765398722,324,35.1,6.5,,,3.7916666666666665,-0.6864035087719298,-0.34817855443749757,-0.38184562710937203,7.072366247345428,-0.09779029218330657,0.6017519608773386,0.014136468306394269,-0.40558888352998884,-0.153753672428157,-0.008248883791543909,0,-0.4912828095299219,-0.2109563325511707,7.12933166253929,-0.153753672428157,-0.4912828095299195,0.3333333333333333,0,1,1,1,1,-0.03125,-0.07291666666666667,-0.11458333333333333,0,0,0,1,0,0,0,0,0,1,0
2408,17.93,7.07,4,2022-03-16,765398722,324,31.3,4.4,,,3.2903225806451615,1.2811059907834097,-0.6142496551078541,-0.9449804245587022,6.884647012915056,-0.3776071934075686,0.04211815842882445,-0.9372409958560828,-0.20971705267300741,-1.1610945168354845,-0.5287083200686638,0,-0.4748067485696767,-0.7126698652555635,6.962087015806016,-1.1610945168354845,-0.47480674856968247,0.6129032258064516,1,0,0,0,1,0.0967741935483871,0.12903225806451613,0.0967741935483871,0,0,0,0,0,0,1,0,0,0,1
2409,18.1,7.17,5,2022-03-16,765398722,324,32.8,26.0,,,4.18,0.08666666666666689,0.20422648042509045,0.11975064401133824,7.239571805294245,0.3194880310003162,1.2538748844588687,-0.433570573652419,2.769658002291635,0.0700998485512447,0.7959100385299291,0,-0.04945828197184439,0.14821224324917245,7.249059390937665,0.0700998485512447,-0.04945828197184801,0.22,0,1,1,1,1,0.19,0.79,0.56,0,0,0,0,0,1,0,0,0,0,1
2410,18.14,7.03,6,2022-03-16,765398722,324,31.3,18.0,,,3.9411764705882355,1.0588235294117645,-0.07550527171438147,-0.417090373271465,7.060617520757748,-0.4105245241378059,-0.060631796908862265,-0.1957870965039106,0.4782461729829898,0.2379899892858059,0.009858548943643398,0,0.2379899892858059,0.0,7.199653300314316,0.2379899892858059,0.2379899892858059,0.058823529411764705,0,1,1,0,1,-0.6470588235294118,-0.47058823529411764,-0.4117647058823529,0,0,0,0,0,0,0,1,0,0,0
2411,18.17,7.19,7,2022-03-16,765398722,324,29.3,13.0,,,3.75,-0.1499999999999999,-0.08096984791479206,-0.043740955226795865,7.185072388842288,-0.24825609720623326,0.00812016076591698,0.26049330916981006,-0.3776071934075686,0.294720266187479,-0.012505910898119166,0,-0.3776071934075686,-0.028958723029717484,7.19,-0.3776071934075686,-0.3776071934075686,0.08333333333333333,0,0,1,0,1,1.0,-0.25,0.16666666666666666,0,1,0,0,0,0,0,0,0,1,0
2412,18.28,7.11,8,2022-03-16,765398722,324,30.4,14.0,,,3.0,-0.5,-0.3148004210632616,-0.6023199730732982,6.998871809382536,0.9801262357107833,-0.7243834334402396,-0.3216438131627182,-0.33406482636396617,-0.28995711160113746,-0.1379845897714556,0,-0.3076529681015031,-0.3139471309572478,7.095,-0.3216438131627182,-0.30765296810150805,0.16666666666666666,1,0,0,1,1,-1.0833333333333333,-0.8333333333333334,-0.5833333333333334,0,0,1,0,0,0,0,0,0,1,0
2413,17.7,7.02,1,2022-03-16,765398723,324,34.1,1.18,,,1.8571428571428572,0.1428571428571428,-0.7381386584645476,-0.22168285749355515,7.12575600878924,-1.2730212773251952,-0.3216438131627182,-1.1610945168354845,-0.6574240946318207,-0.9652226859785129,-0.8756812775867463,1,-0.8626231555296139,-0.19395201182986685,7.135,-0.9652226859785129,-0.8626231555296122,0.8571428571428571,1,0,0,1,1,3.2857142857142856,0.5714285714285714,0.14285714285714285,1,1,0,0,0,0,0,0,0,1,0
2414,17.86,7.12,2,2022-03-16,765398723,324,25.1,7.0,,,3.0,-1.0,0.21696657095642033,0.059368053525745874,7.219443456433158,-0.40725729946745093,0.11184650800952348,-0.1165591672803441,1.7106862350386038,-0.18173536255058717,0.22339618274994902,0,0.18202660904094883,0.19068564311976974,7.263217766771438,-0.18173536255058717,0.18202660904094553,0.3333333333333333,1,1,1,1,1,1.2777777777777777,0.7777777777777778,0.7222222222222222,0,0,0,0,0,0,1,0,0,0,1
2415,18.0,7.29,3,2022-03-16,765398723,324,34.1,13.0,,,4.277777777777778,-0.9444444444444442,-0.028821119277084917,0.34869928421359886,7.315891122902229,-0.5454973341421199,0.37239339052248094,0.5395834654514188,0.1743681852403572,-0.18173536255058717,0.07182246890430996,0,-0.45035958772587315,0.16303346757409024,7.2540000000000004,-0.18173536255058717,-0.4503595877258652,0.2777777777777778,0,1,1,0,1,1.2222222222222223,0.9722222222222222,0.4444444444444444,0,0,0,0,1,0,0,0,0,0,1
2416,18.01,7.13,4,2022-03-16,765398723,324,32.5,19.0,,,4.294117647058823,0.039215686274509665,0.1203162980731206,-0.11714329046121018,7.1606039485363135,0.9193373507276916,-0.12682699562538147,0.7202209682156931,1.1517178801887193,-0.013845221816025972,0.5301207963381394,0,-0.17374059394417568,0.043598297368440286,7.214186657232662,-0.013845221816025972,-0.17374059394417288,0.13725490196078433,0,1,0,1,1,-0.18627450980392157,-0.06862745098039216,0.0784313725490196,0,0,0,0,0,0,0,1,0,0,0
2417,18.07,7.12,5,2022-03-16,765398723,324,30.0,81.0,,,5.0,-1.125,0.4347760909073885,-0.09382045645111532,7.168378542763046,0.9963478591862526,0.43811337296688363,0.6017519608773386,2.8896907869100863,0.7696421016118898,1.1391092163104901,0,0.7256708742766523,0.249601374944557,7.282857142857143,0.7696421016118898,0.7256708742766509,0.1794871794871795,0,1,1,0,1,-0.10256410256410256,0.1794871794871795,0.10256410256410256,0,0,0,0,0,0,0,0,1,0,0
2418,18.14,7.22,6,2022-03-16,765398723,324,34.7,81.0,,,4.886363636363637,-0.4101731601731604,0.1543794193713637,0.344696911416338,7.31455694437018,-0.5829784662143077,0.13362183502904193,1.4277108712648623,0.4888619626231891,0.40588013002035717,0.3746192665446285,0,0.40588013002035717,-0.028958723029717484,7.19,0.40588013002035717,0.40588013002035717,0.022727272727272728,0,1,1,1,1,0.6818181818181818,0.875,0.8181818181818182,0,0,1,0,0,0,0,0,0,1,0
2419,18.22,7.29,7,2022-03-16,765398723,324,24.1,41.0,,,4.75,0.41666666666666696,0.009190988049443589,0.4102120694158553,7.336396218659319,0.6351206511250951,-0.45158338708522167,0.2598692572046208,-0.050689222359104696,0.15534181932565597,0.10961182364220909,0,0.0,0.0,7.199653300314316,0.0,0.0,0.0,0,1,1,0,1,1.075,1.15,1.025,0,0,0,1,0,0,0,0,0,1,0
2420,18.29,7.22,8,2022-03-16,765398723,324,28.6,34.0,,,4.696969696969697,-0.14141414141414188,0.0038103857672178946,0.08153415353925747,7.226832456977415,-0.34413550203010845,0.5563823734215262,-0.12917683426433252,-0.09779029218330657,0.014136468306394269,-0.00011675734996541599,1,-0.08846306214249983,0.020692557689314283,7.206551100104772,0.014136468306394269,-0.08846306214249651,0.09090909090909091,0,1,0,0,1,0.06060606060606061,0.5151515151515151,0.24242424242424243,0,0,0,0,0,1,0,0,0,0,1
2421,17.88,7.05,1,2022-03-16,765398724,324,27.9,8.5,,,3.8181818181818183,0.9318181818181817,0.23659278593215297,0.07464848602583683,7.224537141113405,1.3998769897576222,-0.11116566236547092,-0.06937252359617985,-0.3216438131627182,0.3926845477241521,0.2580759076714811,0,-0.3216438131627182,-0.35894530063001445,7.08,-0.3216438131627182,-0.3216438131627182,0.09090909090909091,0,0,0,0,1,0.45454545454545453,0.5454545454545454,0.18181818181818182,1,0,0,0,0,1,0,0,0,0,1
2422,17.95,7.21,2,2022-03-16,765398724,324,27.6,1.9,,,3.0,0.5,-0.3176283556416425,0.3558134723848732,7.318262615417262,0.014136468306394269,-0.3738640615340215,-0.20971705267300741,-0.23382792607888833,-0.5175156440196996,-0.2641576431998446,0,-0.2376987427954376,0.14068767681669478,7.246551100104772,-0.5175156440196996,-0.2376987427954376,0.42857142857142855,1,0,1,1,1,2.7142857142857144,1.1428571428571428,0.42857142857142855,0,1,0,0,0,0,0,0,0,1,0
