Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,RunTime,Split,Place,Date,RaceId,Distance,Weight,StartPrice,mean_place,mean_in_race_pos,time_z_avg,split_z_avg,pred_split1,t1,t2,t3,t4,t5,last_5_avg,in_form,ctime_z_avg,csplit_z_avg,pred_split2,at_cas_dist_time,at_cas_dist_time_avg,at_cas_perc,in_form2,t_mean_place,t_5_time_z,faster_inside,next_to_faster,collision,first_out,pir1,pir2,pir3,Win,b1,b2,b3,b4,b5,b6,b7,b8,i1,i2
643,780,780,780,22.87,,3,2019-12-07,502577771,384,27.0,7.0,4.476190476190476,-1.276190476190476,0.6694793116842259,0.0740382531829926,,0.7067244903616114,1.443637405739516,-0.2240781114217195,-0.2521163354526468,-0.0744440434900484,0.3199446811473426,1,0.8072686106565685,0.0,,0.5556558707097544,0.8063217626705833,0.0952380952380952,1,4.834437086092716,-0.1772293768915828,0,0,1,1,2.0,2.142857142857143,2.333333333333333,0,0,0,0,0,1,0,0,0,0,1
644,781,781,781,23.06,,4,2019-12-07,502577771,384,26.1,8.0,4.6875,-0.4375,0.9151221276066572,0.0261078987347047,,1.5142917784954917,1.6825211226810357,0.6450532903206957,0.1105695566327133,1.0973087572874451,1.0099489010834763,0,1.621263412931249,0.0,,1.6184792526236642,1.6184792526236642,0.0625,0,5.166666666666667,0.8725509766421495,0,0,0,1,3.125,2.875,2.6875,0,0,1,0,0,0,0,0,0,1,0
645,782,782,782,23.06,,5,2019-12-07,502577771,384,25.2,6.0,4.684210526315789,0.9824561403508776,0.8701015984586823,1.0061054089269386,,1.3851076908117428,1.1795370240086709,1.7217565983972614,0.5480894688926236,0.4600396901979267,1.058906094461645,0,1.2243153303405114,0.0,,1.7187456094079971,1.2224271433255585,0.2105263157894736,0,4.5512104283054,-0.296460363637364,0,0,1,1,3.131578947368421,3.236842105263158,3.236842105263158,0,0,0,1,0,0,0,0,0,1,0
646,783,783,783,23.21,,6,2019-12-07,502577771,384,35.6,8.0,5.133333333333334,-0.4666666666666668,1.4092412639200336,0.334710558743065,,1.3800797678128292,0.7168247437371555,1.4673359575329683,1.6523495576557303,1.5701212909345044,1.3573422635346375,1,1.6313127314778535,0.0,,0.7160820415646815,1.6285058883021024,0.4,1,4.471428571428572,1.019191903902278,0,0,0,1,4.033333333333333,3.966666666666667,3.966666666666667,0,1,0,0,0,0,0,0,0,1,0
647,784,784,784,22.57,,2,2019-12-07,502577772,384,24.1,3.5,4.55,0.5611111111111109,0.9508369155027236,0.5901989004314159,,0.3148520018731146,0.9418223767448496,1.443637405739516,0.4189255568373137,2.626195267591355,1.14908652175723,0,1.4705236347322348,0.0,,2.6211428204669796,1.4680797174471683,0.1,0,4.242857142857143,0.952617268176112,0,0,1,1,1.325,1.175,1.175,0,0,0,1,0,0,0,0,0,1,0
648,785,785,785,22.83,,3,2019-12-07,502577772,384,30.1,3.0,4.8,-0.7999999999999998,0.3162356767960584,0.0,,-0.8633574035179185,1.0112204739023367,-0.3120109689825479,0.5260356115112131,1.2192906710672085,0.3162356767960584,0,1.2192906710672085,0.0,,1.2174138254863394,1.2174138254863394,0.2,0,4.8,0.3162356767960584,0,0,0,1,4.5,4.5,4.5,0,0,0,0,0,0,0,1,0,0,0
649,786,786,786,23.02,,5,2019-12-07,502577772,384,24.5,2.5,4.923076923076923,1.2769230769230768,0.7983908718146083,0.4166847855117696,,0.5701433262740419,1.015312602799387,0.0194090500891071,0.7104267475358375,0.6163315582711435,0.5863246569939035,1,0.6163315582711435,0.0,,0.6158156847803485,0.6158156847803485,0.0769230769230769,0,4.879310344827586,1.0293490163157828,0,0,0,1,3.1923076923076925,3.1923076923076925,3.1923076923076925,0,0,0,0,0,0,0,0,1,0,0
650,787,787,787,23.35,,6,2019-12-07,502577772,384,23.9,11.0,4.870967741935484,-0.2239089184060718,0.8492851459416032,0.8318370869082088,,0.2393354655528226,0.3647245932276533,0.2613893229342331,0.8133361777224198,1.792726121561892,0.6943023361998042,1,0.6263808768177461,0.0,,1.1171474687020062,0.6258423204587867,0.064516129032258,0,4.834437086092716,-0.1772293768915828,0,0,0,1,1.5806451612903225,1.870967741935484,1.935483870967742,0,1,0,0,0,0,0,0,0,1,0
651,788,788,788,22.15,,1,2019-12-07,502577773,384,29.7,2.0,2.1666666666666665,0.3333333333333335,0.0888087958536889,0.0739795887920461,,1.0088911741859292,0.3787913430595557,0.6145517056613676,-0.7130427878676988,-0.4108963970668591,0.1756590075944589,0,0.0,0.0,,0.000875282279534338,0.000875282279534338,0.0,0,4.656,-0.039037844662273,0,0,1,1,2.583333333333333,2.4166666666666665,2.4166666666666665,1,0,0,0,0,0,0,0,1,0,0
652,789,789,789,22.33,,2,2019-12-07,502577773,384,30.1,11.0,4.769230769230769,0.3974358974358978,0.2929373267373212,0.1216418377847455,,0.1546208796071522,0.9695008009829706,0.7972192921099622,0.2461838288829234,1.378183271522818,0.7091416146211653,0,0.1429865563545001,0.0,,0.796295126992145,-0.08787183737877251,0.2692307692307692,0,4.5512104283054,-0.296460363637364,0,0,0,1,3.7596153846153846,3.932692307692308,3.875,0,0,0,0,1,0,0,0,0,0,1
653,790,790,790,22.71,,3,2019-12-07,502577773,384,27.4,6.0,4.21875,-0.71875,0.6635375391326472,0.332839906688335,,-0.559570124743854,0.7406237549720801,0.3309171240556893,1.259487945253612,0.7406237549720801,0.5024164909019214,1,0.2063193615698234,0.0,,1.257520368200071,0.2067289491002816,0.15625,0,4.166666666666667,0.8077153027428906,0,0,0,1,1.984375,2.171875,2.109375,0,0,0,1,0,0,0,0,0,1,0
654,791,791,791,22.74,,4,2019-12-07,502577773,384,31.1,11.0,5.222222222222222,-0.0972222222222223,0.7100147152156923,0.043283945982433,,0.4957397357119334,0.32755089507848,0.254556090593506,0.5011538235585469,1.259487945253612,0.5676976980392157,1,0.7871699735633633,0.0,,1.257520368200071,0.7862684913137139,0.2222222222222222,0,4.879310344827586,1.0293490163157828,0,0,1,1,3.2222222222222223,3.555555555555556,3.4444444444444446,0,0,0,0,0,0,0,1,0,0,0
655,792,792,792,23.2,,5,2019-12-07,502577773,384,31.9,3.5,3.4615384615384617,-0.7472527472527473,0.09939582289782,0.1005187605037415,,0.1546208796071522,-0.4239141770552691,0.2700111739672073,0.6163315582711435,0.3952465502459213,0.202459197007231,0,-0.0024066406253874,0.0,,0.3952296998548202,0.020901967859973745,0.4615384615384615,0,3.896551724137931,0.1593517947477026,0,0,1,1,4.346153846153846,4.1923076923076925,4.153846153846154,0,0,1,0,0,0,0,0,0,1,0
656,793,793,793,23.26,,6,2019-12-07,502577773,384,33.8,3.5,3.125,-2.125,0.0586551542101568,0.0,,0.0408507491200817,-0.8910662237190151,-0.5766572575595279,-0.8633574035179185,-0.2899571116011374,-0.5160374494555034,1,-0.2077125625501434,0.0,,-0.8881796669846249,-0.20636844085117056,0.25,1,3.466666666666667,-0.0248064766570953,0,0,0,1,4.5,4.5,4.5,0,0,0,0,0,0,1,0,0,0,1
657,794,794,794,23.38,,7,2019-12-07,502577773,384,37.2,4.0,4.466666666666667,-0.8000000000000003,0.8195138380131055,0.0962995759141301,,1.6040133255679463,1.3449392201921584,0.4153451873391267,1.596363718911806,1.1187974856011964,1.2158917875224469,0,0.5347495261399393,0.0,,1.1171474687020062,0.33105923151284794,0.5333333333333333,0,4.466666666666667,1.2158917875224469,0,0,0,1,3.466666666666667,3.6,3.6,0,0,0,0,0,1,0,0,0,0,1
658,795,795,795,23.47,,8,2019-12-07,502577773,384,23.4,7.0,5.258064516129032,0.6086021505376342,0.7563122984235419,0.037129834590141,,-0.2389005769325074,1.5207702274652444,0.6295307600987597,1.2758667624793167,1.1738347208630546,0.8722203787947735,0,0.552015919572901,0.0,,1.5182128958393382,0.5516452164383763,0.1612903225806451,0,4.834437086092716,-0.1772293768915828,0,0,1,1,3.612903225806452,3.5806451612903225,3.741935483870968,0,1,0,0,0,0,0,0,0,1,0
659,796,796,796,21.92,,1,2019-12-07,502577774,384,30.2,2.0,3.9642857142857135,0.1607142857142856,0.0265781443945614,-0.2043258722976193,,-0.9936376537264006,0.4940739714661628,-0.4488962076685637,-1.2382729790019742,-1.5751099111524525,-0.7523685560166455,1,-0.4488962076685637,0.0,,-0.4470076971335612,-0.4470076971335612,0.0357142857142857,0,4.5512104283054,-0.296460363637364,0,0,1,1,0.6607142857142857,0.5535714285714286,0.5535714285714286,1,0,0,0,0,0,1,0,0,0,1
660,797,797,797,22.11,,2,2019-12-07,502577774,384,25.2,3.5,4.361111111111111,-0.2072649572649565,0.306726604560212,0.1005519850215092,,-0.5967706063039423,0.5662174668454768,1.2909110925672258,-0.6501370021107965,-0.1588122371649948,0.0902817427665938,1,0.0,0.0,,0.000875282279534338,0.000875282279534338,0.0,0,4.34375,-0.3500439988109197,0,0,0,1,0.0277777777777777,0.4027777777777778,0.4861111111111111,0,0,0,0,0,0,0,0,1,0,0
661,798,798,798,22.42,,3,2019-12-07,502577774,384,32.5,5.0,3.5277777777777777,0.916666666666667,-0.3098327912317997,0.0,,0.2278712390277665,-0.4086989334821603,0.6673733955514657,-0.2458493968383087,-0.3283043851093536,-0.017521616170118,0,-0.3100328968428054,0.0,,-0.32668806899236585,-0.3084578223043008,0.3055555555555556,1,3.466666666666667,-0.0248064766570953,0,0,0,1,4.5,4.5,4.5,0,1,0,0,0,0,0,0,0,1,0
662,799,799,799,22.48,,4,2019-12-07,502577774,384,32.7,3.0,3.75,2.0,0.0935254932253809,0.8697734257670602,,0.11411166237776,1.0857692685596068,-0.5287804958355468,-1.2321486709792588,-0.0486542996433493,-0.1219405071041576,1,0.0,0.0,,0.000875282279534338,0.000875282279534338,0.0,0,4.656,-0.039037844662273,0,0,1,1,0.8333333333333334,0.0416666666666666,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,1
663,800,800,800,22.59,,5,2019-12-07,502577774,384,25.2,13.0,4.348837209302325,-0.0155038759689922,0.1307364420405844,0.1943842253593481,,0.1070123212643287,-0.5472565771371078,0.7972192921099622,2.559335711899424,0.2899401479166397,0.6412501792106491,0,0.2430711551116775,0.0,,0.796295126992145,0.24339778815283616,0.1627906976744186,0,4.5512104283054,-0.296460363637364,0,0,1,1,3.197674418604651,3.313953488372093,3.36046511627907,0,0,0,0,1,0,0,0,0,0,1
664,801,801,801,22.73,,6,2019-12-07,502577774,384,34.8,13.0,4.386363636363637,-0.2098930481283423,0.5066872851305235,0.3736078665155375,,0.5890303854750415,-0.3601128049272165,0.1781908108833992,0.7890960635725596,-0.5266995104567977,0.1339009889093972,1,-0.0770714214443271,0.0,,0.1144839008586907,-0.07602217703152986,0.0909090909090909,0,4.474509803921569,-0.2464218349903199,0,0,1,1,0.7727272727272727,0.9886363636363636,1.1136363636363635,0,0,0,1,0,0,0,0,0,1,0
665,802,802,802,22.77,,7,2019-12-07,502577774,384,24.7,9.0,4.775,-0.2511904761904766,-0.0381253075298416,0.0573745104455977,,-0.6508948891947414,0.3366972901160879,-0.0694185377869861,1.0150804905662192,-0.3211288436537332,0.0620671020093693,0,-0.1373673327239329,0.0,,0.41528297121168967,-0.1361819911021382,0.25,0,4.615384615384615,0.0620671020093693,0,0,0,1,3.5,3.475,3.55,0,0,0,0,0,0,0,1,0,0,0
666,803,803,803,22.89,,8,2019-12-07,502577774,384,33.5,6.0,4.342105263157895,-0.064327485380117,0.3305216677920962,0.085014569323301,,0.6047896709731152,1.2909110925672258,1.601069490093662,0.6450532903206957,0.7478386237222243,0.9779324335353844,0,0.0678903091514169,0.0,,-0.9082329383414872,-0.13818731823782016,0.2631578947368421,1,4.471428571428572,1.019191903902278,0,0,0,1,2.4342105263157894,2.671052631578948,2.8289473684210527,0,0,1,0,0,0,0,0,0,1,0
667,812,812,812,22.36,,1,2019-12-07,502577776,384,31.0,2.2,4.125,-1.525,0.0687528381380102,0.2090767584414987,,-1.0872557839727095,-0.6727129339336432,0.3090990793167952,0.0618975370830201,-0.7381670681503334,-0.4254278339313742,1,0.0,0.0,,0.000875282279534338,0.000875282279534338,0.0,0,4.5512104283054,-0.296460363637364,0,0,0,1,1.3125,1.0,0.9375,1,0,0,1,0,0,0,0,0,1,0
668,813,813,813,22.38,,2,2019-12-07,502577776,384,28.0,4.0,3.56,0.5828571428571432,-0.3271060548055294,0.1687061988607948,,-1.135511084778975,-0.2598053008197344,0.3531887479517387,0.0466917235660021,-0.1065567886268661,-0.220398540541567,0,-0.8575716875026246,0.0,,-0.5472740539178942,-1.098739016231722,0.12,0,4.0285714285714285,-0.220398540541567,0,0,0,1,1.38,1.77,1.64,0,0,0,0,0,0,0,0,1,0,0
669,814,814,814,22.4,,3,2019-12-07,502577776,384,33.4,2.5,3.333333333333333,-0.6060606060606064,-0.4933380219018062,-0.1979905747419155,,-0.4998549335414929,0.2437255249568317,-0.3073201034214645,-0.0350030269158274,-0.9064954086886384,-0.3009895895221183,0,0.0,0.0,,0.000875282279534338,0.000875282279534338,0.0,0,4.34375,-0.3500439988109197,0,0,1,1,0.2063492063492063,0.238095238095238,0.3015873015873015,0,0,0,0,1,0,0,0,0,0,1
670,815,815,815,22.54,,4,2019-12-07,502577776,384,29.9,5.0,4.567567567567568,0.0574324324324324,0.0496899479155906,0.3318700761521548,,-0.1576339673126513,0.5962329211779455,1.2900014506267008,0.3148520018731146,-0.6877582537299324,0.2711388305270354,0,-0.2311609724922091,0.0,,0.3150166144273567,-0.22976392410085517,0.1621621621621621,0,4.166666666666667,0.8077153027428906,0,0,1,1,3.0,2.891891891891892,2.864864864864865,0,1,0,0,0,0,0,0,0,1,0
671,816,816,816,22.58,,5,2019-12-07,502577776,384,29.4,5.0,3.0681818181818183,-0.0681818181818183,-0.3979941000249669,-0.1420819008910334,,0.2746547276867113,-0.5778827145990044,-1.3103863088051677,0.4153451873391267,-0.9807596914123964,-0.4358057599581461,1,-0.3609646703858068,0.0,,0.41528297121168967,-0.3592746349472725,0.1818181818181818,0,3.9166666666666665,-0.2827820733857423,0,0,1,1,2.272727272727273,2.159090909090909,2.090909090909091,0,0,0,0,0,0,1,0,0,0,1
672,817,817,817,22.97,,6,2019-12-07,502577776,384,31.2,11.0,4.25,-0.7282608695652173,0.3438170930361708,0.2513734775987222,,0.6766274695507521,0.3647245932276533,0.0282659048565859,1.2480579882399971,1.2617652907298966,0.715888249320977,0,0.5458830949636106,0.0,,0.6759754988509498,1.1672806470941763,0.0833333333333333,1,5.166666666666667,0.8725509766421495,0,0,1,1,1.0416666666666667,1.5625,1.5208333333333333,0,0,1,0,0,0,0,0,0,1,0
673,818,818,818,22.3,,1,2019-12-07,502577777,384,22.3,2.0,4.395348837209302,-0.5953488372093023,0.1787408223637398,0.1189570316453012,,1.5449510577477936,-0.4444712437355719,-0.6498825786005877,-0.0032569656427469,-1.04062617746447,-0.1186571815391166,1,-0.2952103816546835,0.0,,-0.6475404107022271,-0.3291947279119719,0.2093023255813953,1,4.834437086092716,-0.1772293768915828,0,0,0,1,3.5930232558139537,3.732558139534884,3.8488372093023258,1,1,0,0,0,0,0,0,0,1,0
674,819,819,819,22.65,,2,2019-12-07,502577777,384,26.4,11.0,4.980392156862745,0.2071078431372548,0.3585484341914414,0.2111691940805258,,0.202783693986287,-0.2581700838945691,0.8173179292031676,0.0002276808256586,0.0351193637312082,0.1594557167703505,1,0.8173179292031676,0.0,,0.8163483983490145,0.8163483983490145,0.0196078431372549,0,4.1875,-0.3043049960946858,0,0,1,1,0.2156862745098039,1.088235294117647,1.2745098039215683,0,0,0,0,0,0,0,1,0,0,0
675,820,820,820,22.89,,3,2019-12-07,502577777,384,28.7,2.0,4.096153846153846,0.134615384615385,-0.0489947386399665,0.0576624956469121,,-0.2237955394568904,-1.5134387111115295,0.1346703000330256,-0.5104956854152888,1.4467788908526584,-0.1332561490196049,1,-0.3283043851093536,0.0,,0.35512315714108844,-0.32668806899236585,0.0769230769230769,0,4.223076923076923,-0.2258823500215475,0,0,1,1,3.480769230769231,3.480769230769231,3.5384615384615383,0,0,0,0,1,0,0,0,0,0,1
676,821,821,821,22.97,,4,2019-12-07,502577777,384,24.8,8.0,5.111111111111111,-0.6111111111111107,0.2527944026830771,0.1879132316397655,,-0.211630917495926,-0.8967267107023212,-0.2521163354526468,0.8327321530503556,-0.2521163354526468,-0.155971629210637,1,0.0,0.0,,0.000875282279534338,0.000875282279534338,0.0,0,4.834437086092716,-0.1772293768915828,0,0,1,1,1.2333333333333334,1.3222222222222222,1.3222222222222222,0,0,0,0,0,0,1,0,0,0,1
677,822,822,822,22.99,,5,2019-12-07,502577777,384,26.2,11.0,4.8,0.4500000000000002,0.4900049355392315,0.3084112418822633,,0.0228058699442651,0.8538282685204879,0.617048670821498,0.2461838288829234,0.1311266233130234,0.3741986522964396,1,0.0,0.0,,0.000875282279534338,0.000875282279534338,0.0,0,6.0,1.1430327999464258,0,0,0,1,2.7285714285714286,2.9285714285714284,2.9285714285714284,0,0,0,0,0,0,0,0,1,0,0
678,823,823,823,23.08,,6,2019-12-07,502577777,384,27.4,4.4,4.444444444444445,-0.1319444444444446,0.4596579150356654,0.4653635760990693,,-0.039989636505581,1.3222812556169483,0.2344574535003079,-0.0333299101294355,1.158979957328368,0.5284798239621216,0,-0.1474166512705348,0.0,,0.23480352899989315,-0.14620862678056937,0.1481481481481481,0,4.471428571428572,1.019191903902278,0,0,0,1,2.2962962962962963,2.0,2.2222222222222223,0,0,1,0,0,0,0,0,0,1,0
679,824,824,824,23.32,,7,2019-12-07,502577777,384,24.4,5.0,4.764705882352941,-0.1932773109243699,0.177793193790057,-0.1002290712809718,,2.131132707175802,-0.3781725411267949,1.6825211226810357,0.4394826235176239,0.6039391569600755,0.8957806138415485,0,0.4856904171653343,0.0,,-0.1261553554236999,0.48546942096072204,0.0392156862745098,1,4.834437086092716,-0.1772293768915828,0,0,1,1,0.696078431372549,0.9117647058823528,1.0098039215686274,0,0,0,1,0,0,0,0,0,1,0
680,825,825,825,22.54,,2,2019-12-07,502577778,384,25.6,8.0,4.6,0.2000000000000001,0.3788558526405937,0.1520468301571963,,-0.1764717200744224,0.7771206550167642,0.7011832815987307,0.5921971836554523,-0.8144984439810955,0.2159061912430858,1,0.7771206550167642,0.0,,0.7762418556352827,0.7762418556352827,0.0666666666666666,0,4.834437086092716,-0.1772293768915828,0,0,0,1,1.7333333333333334,2.066666666666667,2.2,0,0,0,0,0,0,0,0,1,0,0
681,826,826,826,22.77,,3,2019-12-07,502577778,384,25.4,4.0,4.826086956521739,0.4739130434782606,0.5006864206198097,0.2713765317599362,,0.295583156755475,-1.205082710906929,1.979886664234807,1.225456958350528,0.0909186319278071,0.4773525400723375,1,0.0,0.0,,0.000875282279534338,0.000875282279534338,0.0,0,4.34375,-0.3500439988109197,0,0,0,1,0.0434782608695652,0.3695652173913043,0.6086956521739131,0,0,0,1,0,0,0,0,0,1,0
682,827,827,827,22.82,,4,2019-12-07,502577778,384,35.0,3.5,3.7857142857142856,-0.7857142857142856,0.3113891657512364,0.0354471528223161,,2.680202891671075,-1.0838959773320698,1.1991920339740103,-0.1017553783650045,0.0900124899524031,0.5567512119800829,0,0.5861836026313445,0.0,,1.197360554129477,0.585735777745055,0.2857142857142857,0,4.085714285714285,0.6248467854702949,0,0,0,1,4.321428571428571,4.321428571428571,4.178571428571429,0,1,0,0,0,0,0,0,0,1,0
683,828,828,828,22.92,,5,2019-12-07,502577778,384,25.3,11.0,5.533333333333333,1.1333333333333335,0.7982231393204535,0.0,,1.4202770419992323,1.3640821920049742,0.6565288324575469,1.5906783576148074,1.179093396880805,1.2421319641914732,0,0.8625398626628723,0.0,,1.1773072827726074,0.8614682589019654,0.2666666666666666,0,4.879310344827586,1.0293490163157828,0,0,0,1,4.5,4.5,4.5,0,0,1,0,0,0,0,0,0,1,0
684,829,829,829,22.98,,6,2019-12-07,502577778,384,25.2,6.0,3.923076923076923,0.243589743589744,0.2549680403440832,0.6381010013925028,,-0.4981685760224512,-0.1708979049389769,1.3197838565332205,0.1912460593174594,-1.1639685775463162,-0.0644010285314129,1,0.5150189251505616,0.0,,1.3176801822706723,0.5456292350313161,0.1923076923076923,0,4.5512104283054,-0.296460363637364,0,0,1,1,3.4423076923076925,3.2884615384615383,2.75,0,0,0,0,0,0,0,1,0,0,0
685,830,830,830,23.04,,7,2019-12-07,502577778,384,33.4,5.0,3.0,-1.0,-0.0247852284999427,0.0,,0.32755089507848,-0.268008473829745,0.967112759139508,-0.4884418280338705,-0.1576339673126513,0.0761158770083442,0,-0.3986496149355613,0.0,,-0.2665282549217647,-0.39687451874139823,0.3333333333333333,0,3.466666666666667,-0.0248064766570953,0,0,1,1,4.5,4.5,4.5,0,0,0,0,0,0,1,0,0,0,1
686,831,831,831,23.22,,8,2019-12-07,502577778,384,23.8,11.0,5.470588235294118,-0.0955882352941177,0.8939230000227374,0.46578798223669,,0.9169266769082012,0.7645093745899796,0.9636404214837438,0.0793643763516118,0.89803988491493,0.7244961468496932,1,0.0,0.0,,0.000875282279534338,0.000875282279534338,0.0,0,4.656,-0.039037844662273,0,0,1,1,0.5294117647058824,1.1176470588235294,1.0588235294117647,0,0,0,0,1,0,0,0,0,0,1
687,832,832,832,22.53,,7,2019-12-26,509336229,384,25.9,10.0,5.0,-4.0,-3.2471608584630536,0.9985146712302126,,-26.52709594952836,-0.1272618154611808,8.774500438009408,0.9636404214837438,0.6804126131811176,-3.2471608584630536,0,0.0,0.0,,0.000875282279534338,0.000875282279534338,0.0,0,5.0,0.6804126131811176,0,0,0,1,0.5,0.9,0.9,0,0,0,1,0,0,0,0,0,1,0
688,833,833,833,22.81,,8,2019-12-26,509336229,384,26.2,15.0,4.619047619047619,-0.333333333333333,0.8604596863406415,0.910285846171992,,1.7217565983972614,0.5480894688926236,0.4600396901979267,1.1187974856011964,0.4189255568373137,0.8535217599852644,1,1.2032117613926483,0.0,,1.1171474687020062,1.201371208400848,0.238095238095238,1,4.516014234875445,-0.3910228703667744,0,0,1,1,3.261904761904762,3.357142857142857,3.357142857142857,0,0,0,0,1,0,0,0,0,0,1
689,834,834,834,22.31,,2,2019-12-26,509336230,384,29.1,1.5,4.0,0.75,0.1748874628634758,-0.0154109095518897,,0.6492281823786478,-0.3930255161766153,-0.1530611306827558,0.8023107260540329,2.187599918322365,0.6186104359791349,0,0.0,0.0,,0.000875282279534338,0.000875282279534338,0.0,0,2.970149253731343,-0.922596781095009,0,0,1,1,0.5625,0.125,0.1875,0,0,0,1,0,0,0,0,0,1,0
690,835,835,835,22.99,,8,2019-12-26,509336230,384,25.2,12.0,5.333333333333333,-0.333333333333333,0.8258251519658604,0.5218170081999065,,1.4954688794964957,0.975906007857854,1.1187974856011964,0.9230050443766792,0.1305315956368211,0.9287418025938092,0,1.1187974856011964,0.0,,1.1171474687020062,1.1171474687020062,0.1666666666666666,0,3.783333333333333,-0.2164092027305602,0,0,1,1,1.6666666666666667,2.6666666666666665,2.833333333333333,0,0,0,0,1,0,0,0,0,0,1
691,836,836,836,22.42,,3,2019-12-26,509336231,384,27.3,6.0,5.636363636363637,-1.636363636363637,1.1261494680919184,0.7138330291451551,,0.2344574535003079,0.6450532903206957,0.4679305761961572,0.5217108902388496,0.1070123212643287,0.3952329063040679,1,1.179093396880805,0.0,,0.23480352899989315,1.1773072827726074,0.1818181818181818,1,4.516014234875445,-0.3910228703667744,0,0,1,1,1.9545454545454544,2.0,1.9545454545454544,0,0,0,0,1,0,0,0,0,0,1
692,837,837,837,22.45,,4,2019-12-26,509336231,384,28.7,4.0,4.75,-1.0833333333333337,0.7109908834179225,0.2186075720044912,,-0.1564678486759331,0.3943262384456234,0.8647081177603074,0.8970490005084918,0.8981862872670536,0.5795603590611086,1,0.0,0.0,,0.000875282279534338,0.000875282279534338,0.0,0,3.9949748743718594,1.1368961915848537,0,0,0,1,1.3125,1.1875,1.1875,0,1,0,0,0,0,0,0,0,1,0
693,838,838,838,22.67,,5,2019-12-26,509336231,384,30.0,4.0,4.5,-1.0,0.3729512027396398,0.0,,1.0112204739023367,-0.3120109689825479,0.5260356115112131,1.2192906710672085,0.6565288324575469,0.6202129239911514,0,0.9379097517623776,0.0,,0.6559222274940802,0.9366680264902097,0.3333333333333333,1,4.5,0.6202129239911514,0,0,1,1,4.5,4.5,4.5,0,0,0,0,0,0,0,1,0,0,0
694,839,839,839,23.29,,7,2019-12-26,509336231,384,25.1,10.0,4.696969696969697,0.1363636363636358,0.7658403872479258,0.6180068464413768,,0.6047896709731152,0.0790478667653188,0.348887482907557,0.7777966205500041,0.2507639861285629,0.4122571254649115,1,0.0,0.0,,0.000875282279534338,0.000875282279534338,0.0,0,4.129770992366412,0.4927680536594729,0,0,1,1,0.1363636363636363,0.6515151515151515,0.4090909090909091,0,0,0,0,0,0,0,0,1,0,0
695,840,840,840,23.56,,6,2019-12-26,509336232,384,25.2,11.0,4.928571428571429,-1.1785714285714288,0.8155345907727357,0.3869215865466432,,1.015312602799387,0.0194090500891071,0.7104267475358375,0.6163315582711435,1.0384029372283896,0.679976579184773,1,0.8273672477497666,0.0,,1.0369343832745428,0.8263750340274456,0.1428571428571428,0,4.903225806451613,0.8097537458765316,0,0,0,1,3.2857142857142856,3.2857142857142856,3.2857142857142856,0,0,0,0,1,0,0,0,0,0,1
696,841,841,841,23.8,,7,2019-12-26,509336232,384,28.3,11.0,4.0,-1.3333333333333337,1.5115882655465551,1.5102687341086576,,0.8133361777224198,0.4208010412894979,2.5236678436087137,2.8067466031559216,1.4673359575329683,1.6063775246619043,0,0.0,0.0,,0.000875282279534338,0.000875282279534338,0.0,0,4.820359281437126,0.3703322380338387,0,0,0,1,3.0,3.333333333333333,3.0,0,0,0,1,0,0,0,0,0,1,0
697,842,842,842,23.73,,7,2019-12-26,509336233,384,25.8,13.0,4.842105263157895,-0.0087719298245616,0.9815310747856788,0.0672708785788589,,0.1105695566327133,1.0973087572874451,1.1187974856011964,2.243285603299491,0.6450532903206957,1.0430029386283084,0,1.3700304492662227,0.0,,1.1171474687020062,1.367813360662835,0.1052631578947368,1,5.23021582733813,1.980010252289104,0,0,1,1,3.0526315789473686,2.8421052631578947,2.5789473684210527,0,0,0,1,0,0,0,0,0,1,0
698,843,843,843,22.61,,4,2019-12-26,509336234,384,30.6,11.0,5.2727272727272725,1.2272727272727275,0.6988060084131565,0.6447864903821887,,1.329101077531842,1.907903956657233,0.2013303265187759,1.269093047828324,1.155458793704669,1.172577440448169,0,0.0,0.0,,0.000875282279534338,0.000875282279534338,0.0,0,3.9949748743718594,1.1368961915848537,0,0,1,1,0.5909090909090909,0.4090909090909091,0.3181818181818182,0,0,0,1,0,0,0,0,0,1,0
699,844,844,844,22.69,,5,2019-12-26,509336234,384,24.5,7.0,5.8,0.2000000000000001,0.6860996199493539,0.0963403775837672,,-0.4017519988589815,1.16000282413383,0.6157334367639572,1.46545545047841,0.5910583872295537,0.6860996199493539,0,0.0,0.0,,0.000875282279534338,0.000875282279534338,0.0,0,5.045662100456621,0.8821924030558053,0,0,0,1,0.2,0.0,1.2,0,0,0,0,0,0,0,1,0,0,0
700,845,845,845,22.1,,1,2019-12-26,509336235,384,31.2,4.0,4.125,-0.2361111111111111,-0.1890685364388638,0.1323792459716147,,0.1780475911598859,1.6448547792916233,-0.1065567886268661,0.1781908108833992,-0.039989636505581,0.3709093512404923,0,0.0,0.0,,0.000875282279534338,0.000875282279534338,0.0,0,5.045662100456621,0.8821924030558053,0,0,1,1,1.46875,0.953125,0.53125,1,0,0,0,0,0,1,0,0,0,1
