,Plc,Name (Box),Trainer,Time,Mgn,Split,In Run,Wgt,SP,Distance,RaceGrade,date,Track
26,5,Circle The Storm (3),Martina Kirillidis,31.39,14.75,5.68,24.0,34.8kg,$4.00,520,N,08/01/2024,albion-park
27,6,Zipping Burger (2),Tamara Augustin,31.47,16.0,5.79,57.0,34.5kg,$41.00,520,N,08/01/2024,albion-park
28,7,Royal Cyndie (4),Cynthia Elson,31.86,21.5,5.85,76.0,26.7kg,$12.00,520,N,08/01/2024,albion-park
29,1,Beau Boy (4),Brett Hazelgrove,30.96,0.0,5.64,11.0,31.7kg,$2.80,520,MA5,08/01/2024,albion-park
30,2,My Genie (1),Renald Attard,30.98,0.25,5.77,33.0,28.1kg,$4.00,520,MA5,08/01/2024,albion-park
31,3,Roxy Tequila (6),C Buhner,31.08,1.75,5.71,22.0,30.2kg,$81.00,520,MA5,08/01/2024,albion-park
32,4,Any Given Sunday (3),Terry Priest,31.11,2.0,5.86,84.0,30.3kg,$4.20,520,MA5,08/01/2024,albion-park
33,5,Jimary Everest (7),Malcolm Ross,31.23,3.75,5.83,56.0,27.9kg,$12.00,520,MA5,08/01/2024,albion-park
34,6,Long Black Lass (2),Mark Rothwell,31.36,5.75,5.81,45.0,28.4kg,$5.50,520,MA5,08/01/2024,albion-park
35,7,Human Touch (8),Kevin Kemp,31.54,8.25,5.85,67.0,29.2kg,$41.00,520,MA5,08/01/2024,albion-park
36,8,Dynamite Cyndie (5),Cynthia Elson,31.79,11.75,5.85,78.0,28.2kg,$11.00,520,MA5,08/01/2024,albion-park
37,1,Dixie Gambles (1),Tom Tzouvelis,30.68,0.0,5.63,45.0,25.8kg,$2.25,520,MA5,08/01/2024,albion-park
38,2,Big Town Hero (7),Sandra Hunt,30.78,1.5,5.51,22.0,31.5kg,$5.50,520,MA5,08/01/2024,albion-park
39,3,Where's The Ford (3),Noel Evans,30.78,1.5,5.65,64.0,31.2kg,$6.50,520,MA5,08/01/2024,albion-park
40,4,Hopeful Bella (8),Cynthia Elson,30.82,2.0,5.64,56.0,28.9kg,$4.40,520,MA5,08/01/2024,albion-park
41,5,She's In Clover (2),Garry Gilbert,30.85,2.25,5.79,87.0,28.4kg,$17.00,520,MA5,08/01/2024,albion-park
42,6,Zipping Demi (4),Warren Nicholls,30.97,4.25,5.77,78.0,27.3kg,$51.00,520,MA5,08/01/2024,albion-park
43,7,Hopeful Lana (6),Cynthia Elson,30.98,4.25,5.55,33.0,28.4kg,$7.00,520,MA5,08/01/2024,albion-park
44,8,High Torque (5),Albert Kennewell,31.1,6.0,5.47,11.0,28.6kg,$101.00,520,MA5,08/01/2024,albion-park
45,1,Sanisha (4),Tom Tzouvelis,35.19,0.0,9.98,22.0,28.3kg,$1.70,600,X45,08/01/2024,albion-park
46,2,Blazing Smoke (6),Renald Attard,35.34,2.0,10.18,43.0,36.0kg,$7.00,600,X45,08/01/2024,albion-park
47,3,Mystical Beck (7),Karen Kleinhans,35.52,4.75,9.85,11.0,24.4kg,$11.00,600,X45,08/01/2024,albion-park
48,4,Mean Girl (1),Mathew Reid,35.74,7.75,10.09,34.0,27.7kg,$13.00,600,X45,08/01/2024,albion-park
49,5,Moreton Magic (8),Anthony Zammit,36.07,12.5,10.4,77.0,28.8kg,$34.00,600,X45,08/01/2024,albion-park
50,6,Sir Finley (5),Raymond Burman,36.08,12.75,10.27,65.0,36.1kg,$101.00,600,X45,08/01/2024,albion-park
51,7,Hara's Pearl (3),Gary Pearce,36.12,13.25,10.24,56.0,29.1kg,$3.50,600,X45,08/01/2024,albion-park
52,1,Scintillate (4),Tom Tzouvelis,42.67,0.0,16.32,54.0,29.5kg,$2.00,710,5,08/01/2024,albion-park
53,2,Kushti Bok (1),John Mccarthy,42.73,0.75,16.32,45.0,35.1kg,$8.50,710,5,08/01/2024,albion-park
54,3,Buckeye Bullet (3),Wayne Spann,42.73,0.75,16.21,22.0,28.4kg,$10.00,710,5,08/01/2024,albion-park
55,4,Jewel Bee (6),Raymond Burman,42.85,2.5,16.06,11.0,26.5kg,$10.00,710,5,08/01/2024,albion-park
56,5,Zipping Luda (7),Jedda Cutlack,42.92,3.5,16.44,76.0,29.2kg,$19.00,710,5,08/01/2024,albion-park
57,6,Titanium Gunn (8),Jeff Crawford,42.93,3.75,16.24,33.0,32.9kg,$2.40,710,5,08/01/2024,albion-park
58,7,Ringbark Razor (2),Leanne Hall,43.59,13.25,16.38,67.0,26.1kg,$26.00,710,5,08/01/2024,albion-park
59,1,Orson Apatite (2),Jason Aylward,30.36,0.0,5.61,22.0,26.5kg,$2.10,520,X34,08/01/2024,albion-park
60,2,Smart Houdini (8),Paul Cauchi,30.52,2.25,5.58,11.0,26.2kg,$8.50,520,X34,08/01/2024,albion-park
61,3,Refulgent (1),Raymond Burman,30.76,5.75,5.68,63.0,35.6kg,$12.00,520,X34,08/01/2024,albion-park
62,4,More Capers (6),Tamara Augustin,30.86,7.0,5.81,85.0,27.5kg,$4.20,520,X34,08/01/2024,albion-park
63,5,Zipping Tedesco (5),C Buhner,30.88,7.5,5.63,34.0,31.9kg,$41.00,520,X34,08/01/2024,albion-park
64,6,Little Critter (7),Leanne Hall,30.88,7.5,5.66,46.0,25.9kg,$4.60,520,X34,08/01/2024,albion-park
65,7,Gold Fillings (4),Paul Cauchi,31.21,12.25,5.67,58.0,32.2kg,$26.00,520,X34,08/01/2024,albion-park
66,8,Mumma's Brew (3),Travis Elson,31.24,12.5,5.78,77.0,26.8kg,$13.00,520,X34,08/01/2024,albion-park
67,1,Super Scrub (2),Travis Elson,30.13,0.0,5.45,11.0,32.4kg,$1.65,520,5,08/01/2024,albion-park
68,2,Seaway Flyer (3),Joanne Price,30.34,3.0,5.65,33.0,32.1kg,$21.00,520,5,08/01/2024,albion-park
69,3,Smart And Classy (4),Tony Apap,30.36,3.25,5.59,22.0,30.6kg,$5.00,520,5,08/01/2024,albion-park
70,4,Izzy No Talk (8),John Dart,30.51,5.25,5.81,64.0,33.5kg,$11.00,520,5,08/01/2024,albion-park
71,5,Garrison (1),Christopher Brydon,30.72,8.25,5.76,56.0,31.5kg,$3.70,520,5,08/01/2024,albion-park
72,6,Chief Bear (5),B Allan,31.05,13.25,5.69,45.0,36.8kg,$101.00,520,5,08/01/2024,albion-park
73,1,Judged (2),Martina Kirillidis,30.36,0.0,5.64,31.0,33.1kg,$2.90,520,5,08/01/2024,albion-park
74,2,Last To Know (3),Michael Patterson,30.62,3.75,5.64,22.0,25.4kg,$10.00,520,5,08/01/2024,albion-park
75,3,Zipping Boost (8),Christopher Jordan,30.8,6.25,5.79,86.0,29.0kg,$7.00,520,5,08/01/2024,albion-park
76,4,Which Trap (6),John Dart,30.88,7.5,5.69,55.0,32.7kg,$8.00,520,5,08/01/2024,albion-park
77,5,Sirmione (5),Joshua Priest,31.08,10.25,5.65,44.0,30.6kg,$4.80,520,5,08/01/2024,albion-park
78,6,Keep Tracking (1),Gary Keep,31.11,10.5,5.76,77.0,29.1kg,$34.00,520,5,08/01/2024,albion-park
79,7,Tweed Way (7),Mark Johnston,31.15,11.25,5.71,68.0,35.5kg,$4.60,520,5,08/01/2024,albion-park
80,8,Panama Madam (4),Renald Attard,31.43,15.25,5.62,13.0,28.5kg,$14.00,520,5,08/01/2024,albion-park
81,1,Gundy Sure Can (1),Sandra Hunt,22.71,0.0,10.42,1.0,28.7kg,$1.70,395,5,08/01/2024,albion-park
82,2,Aidan's Queen (8),Travis Elson,22.89,2.5,10.55,2.0,24.3kg,$2.40,395,5,08/01/2024,albion-park
83,3,Who's Rose (2),Andrew Pearce,23.37,9.25,10.76,3.0,27.5kg,$41.00,395,5,08/01/2024,albion-park
84,4,Awesome Hope (6),Cynthia Elson,23.51,11.5,11.18,7.0,25.9kg,$101.00,395,5,08/01/2024,albion-park
85,5,Was A Genius (3),Warren Nicholls,23.58,12.25,10.78,4.0,24.6kg,$8.50,395,5,08/01/2024,albion-park
86,6,Circle The Moon (5),Martina Kirillidis,23.61,12.75,10.96,5.0,27.7kg,$21.00,395,5,08/01/2024,albion-park
87,7,Emerald Ability (7),Peter Cauchi,23.64,13.25,10.97,6.0,26.2kg,$101.00,395,5,08/01/2024,albion-park
88,8,Samson's Delilah (4),Peter Cauchi,23.76,15.0,11.28,8.0,26.3kg,$61.00,395,5,08/01/2024,albion-park
89,1,Logan Alpha (1),C Buhner,22.79,0.0,10.44,1.0,31.5kg,$2.15,395,5,08/01/2024,albion-park
90,2,Here's Howie (5),Jayson Valentine,22.95,2.25,10.77,2.0,34.4kg,$51.00,395,5,08/01/2024,albion-park
91,3,Monstera (7),Jamie Hosking,23.27,6.75,10.94,4.0,33.9kg,$13.00,395,5,08/01/2024,albion-park
92,4,Double Up Hope (2),Cynthia Elson,23.61,11.75,10.86,3.0,26.6kg,$15.00,395,5,08/01/2024,albion-park
93,5,Danger Zone (3),Travis Elson,23.62,11.75,10.95,5.0,30.7kg,$1.85,395,5,08/01/2024,albion-park
94,6,Canya Shelly (6),Warren Nicholls,23.85,15.0,11.18,6.0,25.0kg,$34.00,395,5,08/01/2024,albion-park
95,1,Zinfandel Cooper (2),Cherylee Barber,31.0,0.0,5.39,,31.4kg,$3.10,530,6,08/01/2024,angle-park
96,2,Panama Queen (8),Angela Modra,31.37,5.25,5.33,,25.7kg,$3.40,530,6,08/01/2024,angle-park
97,3,Axel Coaster (6),David Perry,31.38,5.25,5.52,,30.3kg,$12.00,530,6,08/01/2024,angle-park
98,4,Woodside Bella (4),Michael Giniotis,31.69,9.75,5.39,,28.0kg,$3.00,530,6,08/01/2024,angle-park
99,5,Showtime Mclaren (1),Tania Foster,31.7,10.0,5.68,,30.4kg,$7.00,530,6,08/01/2024,angle-park
100,1,Wirrulla Harry (2),Tania Foster,19.9,0.0,4.65,,35.2kg,$2.80,342,M,08/01/2024,angle-park
101,2,Beast Best (4),Craig Jaensch,20.22,4.5,4.76,,28.8kg,$6.00,342,M,08/01/2024,angle-park
102,3,One Decision (1),Nicole Price,20.31,5.75,4.88,,29.0kg,$4.20,342,M,08/01/2024,angle-park
103,4,Elegant Evie (8),Richard Stasiak,20.37,6.5,4.73,,29.3kg,$2.70,342,M,08/01/2024,angle-park
104,5,Fireball Miss (6),David Rundle,20.74,12.0,4.83,,26.4kg,$17.00,342,M,08/01/2024,angle-park
105,1,Orlando Grey (1),Ashlee Griffiths,19.74,0.0,4.65,,28.0kg,$1.12,342,M,08/01/2024,angle-park
106,2,Aston Maiko (4),Leanne Fagan,20.17,6.0,4.74,,28.3kg,$31.00,342,M,08/01/2024,angle-park
107,3,Katie Lincoln (6),Donald Foster,20.25,7.25,4.93,,28.7kg,$12.00,342,M,08/01/2024,angle-park
108,4,Brooklyn Road (2),Brian Styles,20.26,7.5,4.79,,28.3kg,$9.00,342,M,08/01/2024,angle-park
109,1,Play In Reign (1),Robyn Mackellar,19.4,0.0,4.41,,27.3kg,$1.18,342,J,08/01/2024,angle-park
110,2,No Fines (6),Adam Burda,19.73,4.75,4.5,,29.0kg,$101.00,342,J,08/01/2024,angle-park
111,3,Blazing Butters (8),Robyn Mackellar,19.77,5.25,4.7,,33.8kg,$9.00,342,J,08/01/2024,angle-park
112,4,Cooler Mac Lass (3),Brian Styles,19.87,6.5,4.54,,26.9kg,$5.00,342,J,08/01/2024,angle-park
113,5,Winnie Mcgoogan (7),Donald Turner,20.11,10.0,4.68,,28.6kg,$101.00,342,J,08/01/2024,angle-park
114,6,Zip Zip Away (4),Robin Harnas,20.17,11.0,4.55,,28.9kg,$101.00,342,J,08/01/2024,angle-park
115,7,Wirrulla Melvy (2),Donald Foster,20.18,11.0,4.78,,27.4kg,$31.00,342,J,08/01/2024,angle-park
116,1,Leonardo Grey (1),Ashlee Griffiths,19.77,0.0,4.51,,27.4kg,$2.70,342,6,08/01/2024,angle-park
117,2,Destini Fresco (7),Sharyn Gray,19.83,0.75,4.64,,27.9kg,$23.00,342,6,08/01/2024,angle-park
118,3,Talent Scout (2),Leanne Fagan,19.9,1.75,4.68,,33.6kg,$41.00,342,6,08/01/2024,angle-park
119,4,Ritza Riot (3),Paul Turner,20.3,7.5,4.84,,24.4kg,$6.50,342,6,08/01/2024,angle-park
120,5,Emerley Roman (5),Graeme Stirling,20.36,8.25,4.67,,31.6kg,$23.00,342,6,08/01/2024,angle-park
121,6,On Maddison (8),Brian Styles,21.06,18.25,4.77,,27.2kg,$14.00,342,6,08/01/2024,angle-park
122,7,Aston Zampa (6),Paul Fagan,21.11,19.0,4.76,,35.0kg,$16.00,342,6,08/01/2024,angle-park
123,8,Zinfandel Macy (4),Cherylee Barber,21.15,19.75,4.65,,26.4kg,$2.20,342,6,08/01/2024,angle-park
124,1,Rafferty Blues (7),Tania Foster,19.79,0.0,4.61,,31.9kg,$7.50,342,6,08/01/2024,angle-park
125,2,Kaluna Chaos (5),Ben Rawlings,20.0,3.0,4.77,,35.1kg,$7.50,342,6,08/01/2024,angle-park
126,3,Aston Alora (8),Paul Fagan,20.1,4.25,4.52,,26.4kg,$17.00,342,6,08/01/2024,angle-park
127,4,Punt And Pints (3),Scott Feltus,20.1,4.25,4.77,,32.9kg,$2.90,342,6,08/01/2024,angle-park
128,5,Velocity Framed (4),Sharyn Gray,20.13,4.75,4.64,,28.3kg,$101.00,342,6,08/01/2024,angle-park
129,6,I'm Classy Girl (2),Donald Turner,20.14,5.0,4.88,,29.6kg,$10.00,342,6,08/01/2024,angle-park
130,7,Sir Prince (1),Ashlee Griffiths,20.33,7.75,4.85,,29.5kg,$3.20,342,6,08/01/2024,angle-park
131,8,Long Gully Ash (6),Paula Hearnden,20.39,8.5,4.84,,31.5kg,$6.50,342,6,08/01/2024,angle-park
132,1,Tara's Girl (8),Donald Turner,19.75,0.0,4.68,,32.1kg,$1.90,342,6,08/01/2024,angle-park
133,2,Calypso Queen (2),Edgar Kowalewski,19.83,1.0,4.51,,29.7kg,$17.00,342,6,08/01/2024,angle-park
134,3,Brindle Benny (7),Robert Isaacson,19.93,2.5,4.64,,29.4kg,$4.60,342,6,08/01/2024,angle-park
135,4,Princess Imogen (6),Ben Rawlings,19.99,3.5,4.71,,25.5kg,$9.50,342,6,08/01/2024,angle-park
136,5,Mr. Spangles (3),Raymond Barkla,20.15,5.75,4.67,,29.7kg,$15.00,342,6,08/01/2024,angle-park
137,6,Spring Sophie (5),Paul Fagan,20.49,10.5,4.7,,29.3kg,$9.50,342,6,08/01/2024,angle-park
138,7,Can Do Better (4),Christopher Jaensch,20.54,11.25,4.88,,33.4kg,$34.00,342,6,08/01/2024,angle-park
139,8,Techno Kelli (1),Ashleigh Kay,20.63,12.5,4.79,,26.1kg,$9.00,342,6,08/01/2024,angle-park
140,1,Chasing Boyd (4),Anthony Nobes,19.69,0.0,4.56,,32.0kg,$6.00,342,6,08/01/2024,angle-park
141,2,Bold Onyx (1),Wayne Burge,19.73,0.75,4.59,,28.1kg,$2.90,342,6,08/01/2024,angle-park
142,3,Range Out (5),Donald Turner,19.73,0.75,4.65,,34.2kg,$7.00,342,6,08/01/2024,angle-park
143,4,Downtown Zion (6),Edgar Kowalewski,19.9,3.0,4.73,,29.2kg,$18.00,342,6,08/01/2024,angle-park
144,5,Air Outlaw (3),David Rundle,19.92,3.25,4.66,,32.7kg,$4.00,342,6,08/01/2024,angle-park
145,6,Franky's Dream (7),Karen Wittholz,20.38,9.75,4.71,,29.8kg,$41.00,342,6,08/01/2024,angle-park
146,7,No Idea (8),Adam Burda,20.43,10.5,4.78,,29.5kg,$4.40,342,6,08/01/2024,angle-park
147,8,Aston Bruno (2),Paul Fagan,20.57,12.5,4.72,,30.9kg,$41.00,342,6,08/01/2024,angle-park
148,1,Emerley Apollo (8),John Williams,19.5,0.0,4.47,,30.8kg,$1.55,342,I,08/01/2024,angle-park
149,2,Charlie Brother (4),Jason Dolan,19.61,1.5,4.57,,33.0kg,$6.50,342,I,08/01/2024,angle-park
150,3,Aston Bel Air (1),Paul Fagan,19.61,1.5,4.52,,28.6kg,$5.00,342,I,08/01/2024,angle-park
151,4,Kelly's Missile (6),Trevor Jessup,19.88,5.25,4.62,,34.5kg,$16.00,342,I,08/01/2024,angle-park
152,5,Mr. Ticket (2),Ben Rawlings,21.48,28.25,4.87,,36.0kg,$10.00,342,I,08/01/2024,angle-park
153,1,Aston Honey (5),Paul Fagan,19.74,0.0,4.81,,28.1kg,$9.00,342,X345,08/01/2024,angle-park
154,2,Air Grace (7),David Rundle,19.88,2.0,4.67,,28.0kg,$5.50,342,X345,08/01/2024,angle-park
155,3,Herculean Zeal (8),Raymond Barkla,19.89,2.0,4.63,,30.5kg,$2.00,342,X345,08/01/2024,angle-park
156,4,Mine Master (4),Desmond Hockley,19.95,3.0,4.59,,32.1kg,$14.00,342,X345,08/01/2024,angle-park
157,5,Rocamadour (2),Artemio Ieraci,20.08,4.75,4.65,,34.1kg,$5.50,342,X345,08/01/2024,angle-park
158,6,Go Jet Go (1),Shayne Kerr,20.09,5.0,4.51,,35.7kg,$5.50,342,X345,08/01/2024,angle-park
159,1,My Mum's Value (4),Karen Wittholz,19.5,0.0,4.45,,31.7kg,$2.00,342,5,08/01/2024,angle-park
160,2,Juicy Que (6),Trevor Jessup,19.74,3.5,4.61,,35.3kg,$19.00,342,5,08/01/2024,angle-park
161,3,Air Pumbaa (1),Michael Giniotis,19.76,3.75,4.73,,30.6kg,$3.00,342,5,08/01/2024,angle-park
162,4,Universal Value (8),Michael Wittholz,19.82,4.5,4.67,,31.7kg,$3.80,342,5,08/01/2024,angle-park
163,5,Aston Fonda (2),Paul Fagan,20.21,10.0,4.65,,27.3kg,$41.00,342,5,08/01/2024,angle-park
164,1,Legendary Value (8),Karen Wittholz,19.87,0.0,4.51,,26.8kg,$6.00,342,5,08/01/2024,angle-park
165,2,Aston Monica (1),Paul Fagan,19.91,0.75,4.46,,27.6kg,$7.00,342,5,08/01/2024,angle-park
166,3,We're Back Boys (4),Robert Fletcher,20.23,5.25,4.66,,25.1kg,$10.00,342,5,08/01/2024,angle-park
167,4,Springvale Sasha (6),Robin Harnas,20.33,6.5,4.58,,25.8kg,$1.45,342,5,08/01/2024,angle-park
168,5,Soul Writer (2),John Mundy,20.52,9.25,4.59,,26.4kg,$14.00,342,5,08/01/2024,angle-park
169,1,Bun Exhale (1),Thomas Dailly,25.81,0.0,6.7,M221,26.4kg,$4.10,450,T3-M,08/01/2024,ballarat
170,2,Valletta Diva (2),John Nicholls,25.94,1.87,6.73,M333,26.4kg,$12.20,450,T3-M,08/01/2024,ballarat
171,3,Tessa Denmark (4),Thomas Dailly,26.02,2.89,6.91,M744,27.1kg,$3.00,450,T3-M,08/01/2024,ballarat
172,4,Miss Damiro (3),Daniel Gibbons,26.06,3.51,6.68,M112,26.8kg,$2.90,450,T3-M,08/01/2024,ballarat
173,5,Aston Cabaret (5),David Condon,26.27,6.51,6.84,M455,25.0kg,$21.70,450,T3-M,08/01/2024,ballarat
174,6,Who's Nanna Pat (7),Kenneth Howat,26.46,9.21,6.87,Q576,27.6kg,$61.90,450,T3-M,08/01/2024,ballarat
175,7,Miss Boom (6),Kevin Ross,26.54,10.39,7.15,S888,26.3kg,$60.50,450,T3-M,08/01/2024,ballarat
176,8,Belle Bond (8),Thomas Dailly,26.56,10.67,6.87,M667,25.5kg,$9.40,450,T3-M,08/01/2024,ballarat
177,1,Tessa England (4),Thomas Dailly,26.12,0.0,6.66,Q111,25.7kg,$5.70,450,T3-M,08/01/2024,ballarat
178,2,Bun Quake (5),Thomas Dailly,26.15,0.4,6.84,M653,29.2kg,$3.10,450,T3-M,08/01/2024,ballarat
179,3,Chirp Third (7),Marcus Lloyd,26.16,0.57,6.82,M444,30.7kg,$10.10,450,T3-M,08/01/2024,ballarat
180,4,Spicy Machete (1),Rosalie Kerr,26.29,2.37,6.71,M222,29.2kg,$16.00,450,T3-M,08/01/2024,ballarat
181,5,Ritza Dale (3),Mark Faulkner,26.3,2.59,6.75,M335,24.9kg,$38.60,450,T3-M,08/01/2024,ballarat
182,6,Albus Dumbledore (8),Paula Gray,26.34,3.13,7.03,S777,38.7kg,$12.50,450,T3-M,08/01/2024,ballarat
183,7,Shima Ruby (2),Thomas Dailly,26.5,5.47,6.82,S566,26.4kg,$2.70,450,T3-M,08/01/2024,ballarat
184,8,Tudor Peak (6),Shara Quinlan,26.65,7.56,7.03,S888,31.6kg,$19.10,450,T3-M,08/01/2024,ballarat
185,1,Elphick Bale (2),Deborah Coleman,22.48,0.0,8.47,M11,31.4kg,$4.70,390,T3-M,08/01/2024,ballarat
186,2,Cornhill Raven (3),Scott Gibson,22.78,4.25,8.58,Q23,28.6kg,$14.20,390,T3-M,08/01/2024,ballarat
187,3,Elara Bale (5),Robert Camilleri,22.82,4.84,8.58,M32,26.7kg,$5.30,390,T3-M,08/01/2024,ballarat
188,4,Aston Cameo (8),David Condon,22.86,5.43,8.58,M44,26.6kg,$1.70,390,T3-M,08/01/2024,ballarat
189,5,Yagoona Bale (7),Deborah Coleman,23.45,13.77,8.9,S75,29.5kg,$17.60,390,T3-M,08/01/2024,ballarat
190,6,Gifted Faith (6),David Kerr,23.8,18.83,8.86,S58,24.8kg,$29.30,390,T3-M,08/01/2024,ballarat
191,7,She's Not Right (4),Cameron Morris-flynn,24.0,21.71,8.95,M87,25.8kg,$38.20,390,T3-M,08/01/2024,ballarat
192,8,Runaway Deal (1),Kenneth Howat,24.07,22.7,8.88,M66,26.4kg,$90.10,390,T3-M,08/01/2024,ballarat
193,1,Nikita Bale (5),Daniel Gibbons,22.2,0.0,8.43,M11,27.2kg,$3.20,390,T3-7,08/01/2024,ballarat
194,2,Coalman Jack (6),Jordan Cooper,22.57,5.36,8.52,M22,31.1kg,$8.40,390,T3-7,08/01/2024,ballarat
195,3,Sassy Mustang (1),John Higgins,22.74,7.71,8.55,M33,25.5kg,$8.30,390,T3-7,08/01/2024,ballarat
196,4,Barbie Beluga (7),Jordan McQuillen,22.81,8.79,8.57,S45,26.7kg,$11.90,390,T3-7,08/01/2024,ballarat
197,5,Valletta Dash (4),John Nicholls,22.86,9.44,8.69,M64,26.6kg,$3.40,390,T3-7,08/01/2024,ballarat
198,6,Lucky Luiz (2),Peter Grills,23.16,13.73,8.66,M57,30.0kg,$5.20,390,T3-7,08/01/2024,ballarat
199,7,Mo City (8),Justin Jacobs,23.17,13.91,8.83,S76,33.0kg,$62.80,390,T3-7,08/01/2024,ballarat
200,8,Turnpike Lane (3),Darren Fisher,23.34,16.23,8.94,M88,23.6kg,$19.00,390,T3-7,08/01/2024,ballarat
201,1,Side Of Ice (6),Joshua Formosa,25.65,0.0,6.65,M313,29.3kg,$1.50,450,T3-RW,08/01/2024,ballarat
202,2,Forever Ned (3),Tina Womann,25.71,0.87,6.64,S121,32.1kg,$4.10,450,T3-RW,08/01/2024,ballarat
203,3,Spicy Dynamic (5),Michael Stanton,25.75,1.51,6.65,M432,31.8kg,$27.20,450,T3-RW,08/01/2024,ballarat
204,4,Zelda Faros (2),Nicole Lund,25.88,3.29,6.77,M554,27.1kg,$6.20,450,T3-RW,08/01/2024,ballarat
205,5,Flying Farrugia (8),Keith Lloyd,26.0,5.0,6.98,S885,32.8kg,$51.30,450,T3-RW,08/01/2024,ballarat
206,6,Hillbilly Nova (7),Michael Hendy,26.2,7.9,6.87,M767,33.9kg,$32.20,450,T3-RW,08/01/2024,ballarat
207,7,Kayden's Cuddles (1),Cody Hose,26.33,9.71,6.64,M246,25.1kg,$40.00,450,T3-RW,08/01/2024,ballarat
208,8,Hillbilly King (4),Michael Hendy,26.33,9.84,6.82,S678,33.5kg,$36.90,450,T3-RW,08/01/2024,ballarat
209,1,Inner Rush (2),Shane Drummond,31.36,0.0,6.72,M1111,26.5kg,$1.80,545,T3-5,08/01/2024,ballarat
210,2,Westerly Bale (7),Ricky Coleman,31.39,0.36,6.9,M3322,28.2kg,$13.50,545,T3-5,08/01/2024,ballarat
211,3,Confer (8),Mark Giddings,31.56,2.89,6.93,M4443,31.0kg,$4.60,545,T3-5,08/01/2024,ballarat
212,4,Sunshine Gold (3),Douglas Sheridan,31.79,6.1,7.07,M6654,30.1kg,$12.30,545,T3-5,08/01/2024,ballarat
