,Plc,Name (Box),Trainer,Time,Mgn,Split,In Run,Wgt,SP,Distance,RaceGrade,date,Track
0,1,Cincinati Cyndie (2),Cynthia Elson,30.5,0.0,5.63,21.0,27.9kg,$1.70,520,MA5,12/10/2023,albion-park
1,2,Zipping Diesel (1),Warren Nicholls,30.78,4.0,5.6,12.0,28.8kg,$6.50,520,MA5,12/10/2023,albion-park
2,3,Long Black Lass (4),Mark Rothwell,30.8,4.25,5.79,85.0,28.0kg,$10.00,520,MA5,12/10/2023,albion-park
3,4,My Genie (6),Renald Attard,30.84,4.75,5.78,68.0,27.8kg,$7.50,520,MA5,12/10/2023,albion-park
4,5,Farmor Alfa's (5),Rebecca Franks,30.9,5.75,5.79,76.0,27.8kg,$11.00,520,MA5,12/10/2023,albion-park
5,6,Stardust Dreams (8),Stephen Woods,30.97,6.5,5.73,54.0,31.0kg,$90.00,520,MA5,12/10/2023,albion-park
6,7,First Slip (7),Noel Evans,31.11,8.75,5.67,33.0,31.2kg,$8.50,520,MA5,12/10/2023,albion-park
7,8,Bella's Blessed (3),Paul Cauchi,31.2,10.0,5.71,47.0,25.0kg,$16.00,520,MA5,12/10/2023,albion-park
8,1,Caesar (7),Tania Foster,31.2,0.0,5.41,22211.0,35.1kg,$1.25,530,M,12/10/2023,angle-park
9,2,Silver Spur (2),Tamica Dunn,31.54,4.75,5.45,33332.0,32.1kg,$31.00,530,M,12/10/2023,angle-park
10,3,Stone Cut (4),Kim Johnstone,31.64,6.25,5.4,11123.0,31.0kg,$6.50,530,M,12/10/2023,angle-park
11,4,Lyla Mclaren (5),Tania Foster,31.74,7.75,5.56,44444.0,30.6kg,$14.00,530,M,12/10/2023,angle-park
12,5,Aria Mclaren (1),Tania Foster,32.76,22.25,5.62,55655.0,29.7kg,$8.00,530,M,12/10/2023,angle-park
13,6,Victa Vern (8),Jack Trengove,32.87,23.75,5.69,66566.0,29.0kg,$24.00,530,M,12/10/2023,angle-park
14,1,Who Knows Darren (1),Donald Turner,30.81,0.0,5.21,11111.0,36.3kg,$1.15,530,SHNP,12/10/2023,angle-park
15,2,Rico Nismo (8),Richard Pearce,31.27,6.5,5.47,35552.0,26.9kg,$7.50,530,SHNP,12/10/2023,angle-park
16,3,Slipper's Maggie (5),Barry Jones,31.27,6.5,5.44,22223.0,26.7kg,$26.00,530,SHNP,12/10/2023,angle-park
17,4,Finniss Ignite (2),Ryan Tugwell,31.31,7.0,5.6,64434.0,31.8kg,$51.00,530,SHNP,12/10/2023,angle-park
18,5,Bad Guy Boris (4),Adam Manton,31.36,7.75,5.51,53345.0,29.4kg,$8.50,530,SHNP,12/10/2023,angle-park
19,6,Slipper's Appeal (7),Barry Jones,31.83,14.5,5.47,46666.0,27.3kg,$90.00,530,SHNP,12/10/2023,angle-park
20,1,Magical Mystic (2),Bozidar Stamenkovic,30.63,0.0,5.31,12221.0,26.8kg,$2.00,530,SHNP,12/10/2023,angle-park
21,2,Buzz The Hustler (1),Maurice Kiley,30.69,0.75,5.32,21112.0,28.6kg,$1.90,530,SHNP,12/10/2023,angle-park
22,3,Speeding Turtle (6),Lachlan Mill,30.97,4.75,5.48,75533.0,36.3kg,$17.00,530,SHNP,12/10/2023,angle-park
23,4,Phantom Fury (8),Tony Hinrichsen,31.4,11.0,5.42,66654.0,29.8kg,$71.00,530,SHNP,12/10/2023,angle-park
24,5,Slipper's Solo (3),Barry Jones,31.49,12.25,5.4,53345.0,30.8kg,$101.00,530,SHNP,12/10/2023,angle-park
25,6,Mellow Mead (4),Jane Mcnicholl,31.5,12.25,5.32,37776.0,25.4kg,$14.00,530,SHNP,12/10/2023,angle-park
26,7,Slipper's Shine (7),Barry Jones,31.65,14.5,5.37,44467.0,26.3kg,$61.00,530,SHNP,12/10/2023,angle-park
27,1,Fantastic Radley (1),Elizabeth Chegia,42.95,0.0,16.08,22111.0,31.0kg,$6.50,730,O,12/10/2023,angle-park
28,2,Zipping Neutron (5),Timothy Aloisi,43.08,1.75,15.96,11222.0,33.3kg,$1.15,730,O,12/10/2023,angle-park
29,3,Springvale Rex (3),Gavin Harris,43.4,6.25,16.2,33333.0,31.0kg,$41.00,730,O,12/10/2023,angle-park
30,4,Zipping Senorita (7),Cameron Forshaw,43.4,6.25,16.43,44444.0,28.9kg,$13.00,730,O,12/10/2023,angle-park
31,1,Elegant Ritzy (1),Richard Stasiak,34.97,0.0,8.7,22221.0,27.7kg,$7.00,595,XM6,12/10/2023,angle-park
32,2,Quest For Extra (6),Clint Trengove,35.04,1.0,8.91,33112.0,31.8kg,$1.40,595,XM6,12/10/2023,angle-park
33,3,She's All Cheek (5),Kim Johnstone,35.12,2.0,9.05,65443.0,25.9kg,$7.00,595,XM6,12/10/2023,angle-park
34,4,Chewdini (3),John Cunningham,35.25,4.0,8.63,11334.0,28.1kg,$16.00,595,XM6,12/10/2023,angle-park
35,5,Shining On Fire (2),Steven Brook,35.4,6.0,8.95,44555.0,27.4kg,$10.00,595,XM6,12/10/2023,angle-park
36,6,Ambrose Bale (7),Madalyn Schulz,35.51,7.75,9.14,77776.0,30.1kg,$101.00,595,XM6,12/10/2023,angle-park
37,7,Royal Silk (8),Wayne Burge,35.52,7.75,8.99,56667.0,28.6kg,$81.00,595,XM6,12/10/2023,angle-park
38,8,Terrific Irene (4),Elizabeth Chegia,35.67,10.0,9.23,88888.0,27.5kg,$51.00,595,XM6,12/10/2023,angle-park
39,1,Finniss Redeem (1),Lauren Harris,31.01,0.0,5.4,42221.0,32.3kg,$4.60,530,4,12/10/2023,angle-park
40,2,Manipulation (7),Steven Coates,31.09,1.0,5.32,11112.0,32.9kg,$2.50,530,4,12/10/2023,angle-park
41,3,Weblec Flame (2),Rebecca Weinert,31.22,3.0,5.5,63333.0,33.1kg,$12.00,530,4,12/10/2023,angle-park
42,4,Victa Kerle (4),Jack Trengove,31.25,3.5,5.39,34444.0,25.0kg,$3.50,530,4,12/10/2023,angle-park
43,5,Hoogley (5),Robin Harnas,31.49,6.75,5.38,25665.0,30.3kg,$41.00,530,4,12/10/2023,angle-park
44,6,Springvale Max (8),Gavin Harris,31.58,8.25,5.42,56556.0,29.5kg,$5.50,530,4,12/10/2023,angle-park
45,1,Mepunga Roz (6),Kiah Hurley,30.71,0.0,5.39,55441.0,29.6kg,$2.75,530,6,12/10/2023,angle-park
46,2,Terrific Bobby (4),Elizabeth Chegia,30.76,0.75,5.4,64322.0,30.5kg,$7.00,530,6,12/10/2023,angle-park
47,3,Faint Tyson (2),Tony Lagana,30.91,2.75,5.26,22233.0,37.0kg,$3.70,530,6,12/10/2023,angle-park
48,4,On The Northerns (7),Tony Hinrichsen,31.08,5.25,5.41,77554.0,29.0kg,$51.00,530,6,12/10/2023,angle-park
49,5,Bow Edition (1),Kim Johnstone,31.19,6.75,5.21,11115.0,31.1kg,$5.00,530,6,12/10/2023,angle-park
50,6,Hurricane Carter (3),Craig Jaensch,31.19,6.75,5.29,43666.0,32.7kg,$16.00,530,6,12/10/2023,angle-park
51,7,Tex's Ear (8),Ben Rawlings,31.2,7.0,5.48,88877.0,30.0kg,$10.00,530,6,12/10/2023,angle-park
52,8,Bandit Hazel (5),Ben Rawlings,31.33,8.75,5.27,36788.0,25.1kg,$34.00,530,6,12/10/2023,angle-park
53,1,Could Be King (5),Ben Rawlings,30.57,0.0,5.43,44211.0,35.3kg,$1.70,530,5,12/10/2023,angle-park
54,2,Long Haul (4),Kiah Hurley,30.68,1.5,5.3,11122.0,33.9kg,$6.50,530,5,12/10/2023,angle-park
55,3,Basil Brush Rose (1),Renata Maruszczyk,30.88,4.25,5.5,75543.0,34.0kg,$7.00,530,5,12/10/2023,angle-park
56,4,Kia Ora Lad (2),Lauren Harris,30.89,4.5,5.41,32434.0,32.4kg,$9.00,530,5,12/10/2023,angle-park
57,5,Max Rocha (6),Ben Rawlings,30.93,5.25,5.48,66655.0,34.6kg,$7.50,530,5,12/10/2023,angle-park
58,6,Emerley Wiggum (3),Graeme Stirling,30.96,5.5,5.36,23366.0,30.4kg,$17.00,530,5,12/10/2023,angle-park
59,7,Jilliby Jeff (7),Raymond Fewings,31.37,11.5,5.43,57777.0,30.9kg,$34.00,530,5,12/10/2023,angle-park
60,1,Springvale Dave (2),Michael Giniotis,30.62,0.0,5.38,41111.0,28.9kg,$9.00,530,X123,12/10/2023,angle-park
61,2,Agent Nine Nine (6),Ben Rawlings,30.69,1.0,5.36,32222.0,25.4kg,$1.80,530,X123,12/10/2023,angle-park
62,3,Buzz Junkie (4),Kiah Hurley,30.76,2.0,5.3,23333.0,34.1kg,$5.50,530,X123,12/10/2023,angle-park
63,4,Springvale Roxy (8),Michael Giniotis,30.95,4.75,5.29,14444.0,26.2kg,$3.25,530,X123,12/10/2023,angle-park
64,1,Dashing Deb (1),Gavin Harris,30.71,0.0,5.25,11111.0,26.6kg,$2.10,530,5H,12/10/2023,angle-park
65,2,Zambora Blaze (2),Steven Brook,30.76,0.75,5.34,22222.0,29.0kg,$3.75,530,5H,12/10/2023,angle-park
66,3,Miss Free Reign (4),John Gale,31.08,5.25,5.54,65443.0,25.7kg,$19.00,530,5H,12/10/2023,angle-park
67,4,Cyclone Ally (7),Kim Johnstone,31.3,8.25,5.36,43554.0,27.5kg,$4.40,530,5H,12/10/2023,angle-park
68,5,Slipper's Tick (8),Barry Jones,31.35,9.25,5.44,54335.0,26.8kg,$15.00,530,5H,12/10/2023,angle-park
69,6,Senna Wick (5),Kirin Corby,34.58,55.25,5.36,36666.0,28.6kg,$9.00,530,5H,12/10/2023,angle-park
70,1,Zoe Rose (5),Tony Lagana,30.7,0.0,5.39,54431.0,30.1kg,$4.60,530,5H,12/10/2023,angle-park
71,2,Psychotic Babe (4),Ben Rawlings,30.75,0.75,5.25,11112.0,26.1kg,$17.00,530,5H,12/10/2023,angle-park
72,3,Darling Sherry (7),Bozidar Stamenkovic,30.84,2.0,5.32,22223.0,28.4kg,$7.00,530,5H,12/10/2023,angle-park
73,4,Spring Flute (1),Wendy Sebastyan,30.96,3.75,5.38,43344.0,29.8kg,$1.70,530,5H,12/10/2023,angle-park
74,5,Not So Expensive (8),Lauren Harris,31.12,6.0,5.33,35555.0,29.4kg,$11.00,530,5H,12/10/2023,angle-park
75,6,Nitro Britt (2),Rayelene Kelly,31.29,8.25,5.48,66666.0,29.3kg,$13.00,530,5H,12/10/2023,angle-park
76,1,Where's Poppy (8),Kirin Corby,30.71,0.0,5.23,11111.0,26.8kg,$1.33,530,5H,12/10/2023,angle-park
77,2,Lana Roads (7),Tamica Dunn,31.08,5.25,5.34,33323.0,25.5kg,$22.00,530,5H,12/10/2023,angle-park
78,3,Allinga Molly (1),Yvonne King,31.15,6.25,5.28,22232.0,26.1kg,$4.80,530,5H,12/10/2023,angle-park
79,4,Weblec Nova (2),Rebecca Weinert,31.15,6.25,5.38,54444.0,28.7kg,$81.00,530,5H,12/10/2023,angle-park
80,5,Miss Artemis (4),Ashlee Griffiths,31.24,7.5,5.46,66665.0,26.4kg,$10.00,530,5H,12/10/2023,angle-park
81,6,Springvale Jess (5),Michael Giniotis,31.33,8.75,5.37,45556.0,27.0kg,$17.00,530,5H,12/10/2023,angle-park
82,2,Indecisive (8),W & T Steele,22.01,2.7,,552.0,33.9kg,$2.75,375,C0,12/10/2023,cambridge
83,3,Sweet (6),R Udy & L Bliek,22.35,8.3,15.18,123.0,24.0kg,$8.50,375,C0,12/10/2023,cambridge
84,4,Not Quite White (3),Peter M Heterick,22.42,9.5,,444.0,25.5kg,$23.00,375,C0,12/10/2023,cambridge
85,5,Statement Piece (4),W & T Steele,22.45,10.0,,675.0,26.7kg,$13.00,375,C0,12/10/2023,cambridge
86,6,Central Dime (5),W & T Steele,22.52,11.2,,766.0,31.5kg,$4.90,375,C0,12/10/2023,cambridge
87,7,Patch It Up (2),Sean Codlin,22.63,13.0,,237.0,31.1kg,$3.90,375,C0,12/10/2023,cambridge
88,1,Omaticaya (4),Peter M Heterick,21.54,0.0,14.86,111.0,33.3kg,$8.00,375,C1,12/10/2023,cambridge
89,2,Big Time Storm (3),Robert K Roper,21.76,3.7,,332.0,32.5kg,$7.50,375,C1,12/10/2023,cambridge
90,3,Motion Fire (6),W & T Steele,21.85,5.2,,423.0,31.0kg,$2.75,375,C1,12/10/2023,cambridge
91,4,Opawa Web (1),R & N O'Regan,21.86,5.4,,854.0,35.3kg,$8.50,375,C1,12/10/2023,cambridge
92,5,Frank Castle (2),Hayley V Mullane,21.88,5.8,,745.0,33.9kg,$13.00,375,C1,12/10/2023,cambridge
93,6,Grace Foot (5),Justin P Foot,22.18,10.7,,586.0,28.6kg,$8.00,375,C1,12/10/2023,cambridge
94,7,Hit The Nail (8),Norman P Green,22.2,11.1,,277.0,31.4kg,$9.50,375,C1,12/10/2023,cambridge
95,8,Highview Bruce (7),Raewyn A Mcphee,22.28,12.4,,668.0,33.9kg,$7.00,375,C1,12/10/2023,cambridge
96,1,Big Time Dory (3),R & N O'Regan,21.95,0.0,,541.0,28.3kg,$3.25,375,C1,12/10/2023,cambridge
97,2,Earnestness (5),Linda D Martin,21.96,0.1,,212.0,26.3kg,$6.00,375,C1,12/10/2023,cambridge
98,3,Sweet Amber Joy (1),R & N O'Regan,22.07,1.9,,423.0,25.7kg,$4.90,375,C1,12/10/2023,cambridge
99,4,Big Time Tasty (4),R & N O'Regan,22.12,2.7,,764.0,29.1kg,$4.75,375,C1,12/10/2023,cambridge
100,5,Smash Zone (7),R Udy & L Bliek,22.3,5.5,,355.0,25.4kg,$21.00,375,C1,12/10/2023,cambridge
101,6,Photonic Shadow (6),R Udy & L Bliek,22.38,6.9,15.04,136.0,28.7kg,$5.50,375,C1,12/10/2023,cambridge
102,7,Bailiff Bailey (8),Chloe Watson,22.74,12.5,,677.0,27.0kg,$10.00,375,C1,12/10/2023,cambridge
103,1,Sweet Rewards (1),Raewyn A Mcphee,21.8,0.0,,541.0,36.9kg,$4.80,375,C1,12/10/2023,cambridge
104,2,Go Finesse (2),W & T Steele,21.94,2.4,,222.0,26.0kg,$4.75,375,C1,12/10/2023,cambridge
105,3,Side Eye Sally (4),Peter M Heterick,22.02,3.6,,433.0,26.6kg,$3.75,375,C1,12/10/2023,cambridge
106,4,Adobe Slice (3),Chloe Watson,22.12,5.3,,664.0,24.9kg,$13.00,375,C1,12/10/2023,cambridge
107,5,Opawa Stream (5),Corey D Steele,22.16,6.0,,355.0,32.3kg,$7.00,375,C1,12/10/2023,cambridge
108,6,Minerva Mink (7),Norman P Green,22.17,6.2,15.12,116.0,25.7kg,$4.90,375,C1,12/10/2023,cambridge
109,7,In The Clinch (6),R & N O'Regan,22.28,8.0,,777.0,30.5kg,$29.00,375,C1,12/10/2023,cambridge
110,8,Opawa Barry (8),Monique J McPhee,22.31,8.5,,888.0,29.3kg,$17.00,375,C1,12/10/2023,cambridge
111,1.0,Golly Gosh Raja (7),Peter C Ferguson,21.24,0.0,14.61,111.0,35.4kg,$2.75,375,C5,12/10/2023,cambridge
112,2.0,Thrilling Marvel (4),J Pruden & S Whittaker,21.36,2.0,,222.0,34.4kg,$2.90,375,C5,12/10/2023,cambridge
113,3.0,Thrilling Clara (8),Danielle M Elder,21.52,4.7,,433.0,26.1kg,$7.50,375,C5,12/10/2023,cambridge
114,4.0,Daisy Clipper (1),Daniel R Laing,21.67,7.2,,544.0,26.5kg,$4.60,375,C5,12/10/2023,cambridge
115,5.0,Calf King (2),Norman P Green,21.91,11.1,,355.0,34.1kg,$8.00,375,C5,12/10/2023,cambridge
116,,Georgia's Girl (5),Tracey & Lisa Craik,0.0,,,,,$0.00,375,C5,12/10/2023,cambridge
117,1,Go Albino (8),Peter C Ferguson,26.08,0.0,5.97,111.0,27.8kg,$4.50,457,C23,12/10/2023,cambridge
