,Plc,Name (Box),Trainer,Time,Mgn,Split,In Run,Wgt,SP,Distance,RaceGrade,date,Track
78,2,Zipping Lessie (8),Michael Hardman,17.5,1.5,5.51,42.0,29.5kg,$4.10,297,5,05/10/2023,dapto
79,3,Hyped Up Hustler (7),Bill Grech,17.68,4.25,5.34,13.0,25.3kg,$4.50,297,5,05/10/2023,dapto
80,4,Twisted Kisses (5),Neil Bayo,17.74,5.0,5.58,54.0,23.3kg,$41.00,297,5,05/10/2023,dapto
81,5,King Of Secrets (6),John Brooks,17.85,6.5,5.45,35.0,30.6kg,$6.00,297,5,05/10/2023,dapto
82,6,Corporal Trigger (3),Stephen Francis,18.24,12.25,5.62,76.0,27.1kg,$41.00,297,5,05/10/2023,dapto
83,7,Raghnall Waltz (2),Randall Walter,18.43,14.75,5.59,67.0,28.9kg,$9.00,297,5,05/10/2023,dapto
84,8,Come On Rhonda (1),David Micallef,18.43,14.75,5.63,88.0,31.9kg,$6.50,297,5,05/10/2023,dapto
85,1,Me Spook (2),Joseph Baldacchino,17.34,0.0,5.53,21.0,29.3kg,$2.25,297,5,05/10/2023,dapto
86,2,Insane George (1),George Micallef,17.43,1.25,5.6,62.0,33.2kg,$7.00,297,5,05/10/2023,dapto
87,3,Darcy Road (8),Nathan Doggett,17.71,5.25,5.52,13.0,28.4kg,$5.50,297,5,05/10/2023,dapto
88,4,Bucket Girl (6),Emma Kitchen,17.86,7.5,5.64,74.0,29.1kg,$51.00,297,5,05/10/2023,dapto
89,5,Hyper White (3),Bill Grech,17.96,8.75,5.56,55.0,27.6kg,$6.00,297,5,05/10/2023,dapto
90,6,It's Fate (7),Amanda Brunton,17.98,9.25,5.54,46.0,26.4kg,$6.00,297,5,05/10/2023,dapto
91,7,New Apex (4),Mathew Wotton,18.13,11.25,5.54,37.0,29.2kg,$23.00,297,5,05/10/2023,dapto
92,1,Greek Wanderer (4),William Marmara,20.07,0.0,6.81,431.0,30.8kg,$1.80,340,M,05/10/2023,gunnedah
93,2,Creeping Prayer (6),William Marmara,20.17,1.5,6.72,222.0,25.5kg,$22.00,340,M,05/10/2023,gunnedah
94,3,Mr. Brindalee (5),Maralyn Moore,20.27,2.75,6.81,543.0,32.6kg,$15.00,340,M,05/10/2023,gunnedah
95,4,Linger Longer (2),Wayne Wakem,20.4,4.75,6.62,114.0,27.9kg,$3.40,340,M,05/10/2023,gunnedah
96,5,Bush Kangaroo (7),Graeme Wilkinson,20.41,4.75,7.03,885.0,35.3kg,$31.00,340,M,05/10/2023,gunnedah
97,6,Rutland Simone (8),Michael Ruttley,20.48,5.75,6.85,656.0,31.4kg,$11.00,340,M,05/10/2023,gunnedah
98,7,Just Hulk (3),John Eather,20.63,8.0,6.91,777.0,37.0kg,$11.00,340,M,05/10/2023,gunnedah
99,8,Deb's Pistol (1),Robert Ryan,20.89,11.75,6.85,368.0,25.3kg,$14.00,340,M,05/10/2023,gunnedah
100,1,Blue Supreme (4),Robert Ryan,25.12,0.0,11.4,111.0,25.3kg,$18.00,431,5,05/10/2023,gunnedah
101,2,Fantastic Ralph (7),Allan Syphers,25.2,1.0,11.83,532.0,32.2kg,$3.00,431,5,05/10/2023,gunnedah
102,3,Two Coat (1),John Cini,25.21,1.25,11.63,423.0,35.7kg,$2.50,431,5,05/10/2023,gunnedah
103,4,Pit Lane (2),Clive Miller,25.51,5.5,11.97,764.0,33.6kg,$3.30,431,5,05/10/2023,gunnedah
104,5,Swift Twist (3),Robert Ryan,25.84,10.25,12.02,275.0,25.3kg,$17.00,431,5,05/10/2023,gunnedah
105,6,Golden Rough (8),Neil Dallison,25.85,10.25,11.93,656.0,26.4kg,$24.00,431,5,05/10/2023,gunnedah
106,7,Velocity Jasmine (6),Helen Ayre,26.1,14.0,11.89,347.0,27.6kg,$101.00,431,5,05/10/2023,gunnedah
107,8,Tangles (5),William Marmara,26.78,23.75,12.46,888.0,31.1kg,$81.00,431,5,05/10/2023,gunnedah
108,1,Born To Sparkle (8),Nevyl Hand,19.38,0.0,6.54,111.0,27.6kg,$1.25,340,5,05/10/2023,gunnedah
109,2,Murray Manta Ray (1),George Brodie,19.83,6.25,6.65,222.0,29.3kg,$9.50,340,5,05/10/2023,gunnedah
110,3,Ballina (7),Glen Muller,19.98,8.5,6.72,533.0,34.0kg,$9.00,340,5,05/10/2023,gunnedah
111,4,Samuel Swan (4),Jade Murray,20.08,10.0,6.75,354.0,31.4kg,$9.00,340,5,05/10/2023,gunnedah
112,5,Aeroplane Lucy (5),Colin Burns,20.29,13.0,6.75,445.0,25.2kg,$21.00,340,5,05/10/2023,gunnedah
113,6,Greek Flame (2),William Marmara,20.51,16.25,7.01,666.0,24.2kg,$41.00,340,5,05/10/2023,gunnedah
114,1,Wildash Andy (8),Nevyl Hand,19.93,0.0,6.67,111.0,28.3kg,$2.90,340,5,05/10/2023,gunnedah
115,2,Sweet Bevely Ann (4),John Cini,20.04,1.5,6.81,232.0,28.0kg,$7.50,340,5,05/10/2023,gunnedah
116,3,Shogun Warlord (1),John Eather,20.1,2.25,6.69,323.0,30.4kg,$8.00,340,5,05/10/2023,gunnedah
117,4,Gozarn (2),James Chapman,20.47,7.75,6.87,544.0,31.4kg,$3.00,340,5,05/10/2023,gunnedah
118,5,Total Debacle (5),William Marmara,20.5,8.25,6.91,455.0,27.0kg,$4.00,340,5,05/10/2023,gunnedah
119,6,Little Bugsy (7),Graeme Wilkinson,20.55,8.75,6.94,666.0,28.9kg,$71.00,340,5,05/10/2023,gunnedah
120,1,Rock Artist (5),John Taylor,19.58,0.0,6.65,411.0,32.3kg,$3.80,340,5,05/10/2023,gunnedah
121,2,Final Countdown (1),Nevyl Hand,19.87,4.25,6.82,552.0,34.4kg,$1.55,340,5,05/10/2023,gunnedah
122,3,Intruder (2),Gary Ryan,19.99,5.75,6.74,333.0,28.1kg,$4.75,340,5,05/10/2023,gunnedah
123,4,Riverina Ivy (4),Graeme Wilkinson,20.41,11.75,6.76,244.0,31.8kg,$61.00,340,5,05/10/2023,gunnedah
124,5,Kenzi's Blaze (7),Eloise Thresher,20.43,12.25,6.96,665.0,26.3kg,$71.00,340,5,05/10/2023,gunnedah
125,6,Lagoon Nadal (8),Maralyn Moore,20.52,13.25,6.69,126.0,32.6kg,$34.00,340,5,05/10/2023,gunnedah
126,1,Panama Boy (5),Phillip Ross,19.87,0.0,6.6,211.0,30.8kg,$2.30,340,5,05/10/2023,gunnedah
127,2,Cecily Cargo (2),Jannette Steel,20.04,2.25,6.85,552.0,31.1kg,$6.00,340,5,05/10/2023,gunnedah
128,3,Boy George Cargo (1),Ronald Steel,20.05,2.5,6.74,333.0,33.5kg,$9.00,340,5,05/10/2023,gunnedah
129,4,Fire Fly Milo (8),Peter Midson,20.1,3.25,6.69,424.0,27.9kg,$8.00,340,5,05/10/2023,gunnedah
130,5,Golden Jacket (7),Patrick Marley,20.15,4.0,6.87,665.0,27.6kg,$3.20,340,5,05/10/2023,gunnedah
131,6,Little Miss Ando (4),Timothy Anderson,20.46,8.25,6.83,146.0,24.2kg,$18.00,340,5,05/10/2023,gunnedah
132,1,Mighty Morton (1),Jamie Bush,19.38,0.0,6.5,311.0,31.9kg,$2.00,340,5,05/10/2023,gunnedah
133,2,Dougie Cargo (2),Jannette Steel,19.62,3.5,6.61,222.0,31.2kg,$3.70,340,5,05/10/2023,gunnedah
134,3,Tremors (8),John Collison,19.93,7.75,6.64,133.0,27.8kg,$34.00,340,5,05/10/2023,gunnedah
135,4,Blue Alley (5),Tyler Silver,20.12,10.5,6.77,554.0,27.8kg,$4.75,340,5,05/10/2023,gunnedah
136,5,Ruby On Scotch (4),Maralyn Moore,20.17,11.25,6.73,645.0,26.4kg,$5.00,340,5,05/10/2023,gunnedah
137,6,Dalair Beauty (7),Helen Ayre,20.43,15.0,6.82,466.0,28.3kg,$90.00,340,5,05/10/2023,gunnedah
138,1,Hut Six (8),John Taylor,19.52,0.0,6.56,221.0,39.1kg,$3.60,340,X45,05/10/2023,gunnedah
139,2,Kitty Keen (5),Allan Syphers,19.6,1.0,6.48,112.0,26.3kg,$2.75,340,X45,05/10/2023,gunnedah
140,3,Levings (2),Barry Evans,19.71,2.5,6.67,333.0,37.5kg,$10.00,340,X45,05/10/2023,gunnedah
141,4,Betty Bush (1),Jamie Bush,19.79,3.75,6.69,544.0,30.4kg,$2.60,340,X45,05/10/2023,gunnedah
142,5,All Inn Aussie (7),William Marmara,19.89,5.25,6.72,455.0,35.5kg,$24.00,340,X45,05/10/2023,gunnedah
143,6,Pepper Sauce (4),Cherie Rosier,20.39,12.25,6.79,666.0,27.4kg,$34.00,340,X45,05/10/2023,gunnedah
144,1,King Con (6),Allan Syphers,24.58,0.0,11.29,211.0,33.2kg,$2.10,431,X45,05/10/2023,gunnedah
145,2,Solicitor (1),Robert Hatton,24.93,5.0,11.35,122.0,30.9kg,$15.00,431,X45,05/10/2023,gunnedah
146,3,Bali Lava (7),Glen Muller,24.94,5.25,11.39,333.0,27.6kg,$12.00,431,X45,05/10/2023,gunnedah
147,4,City Boy (8),Nevyl Hand,25.14,8.0,11.42,444.0,32.9kg,$2.40,431,X45,05/10/2023,gunnedah
148,5,Tom's The One (3),Peter Midson,25.25,9.5,11.56,555.0,35.3kg,$13.00,431,X45,05/10/2023,gunnedah
149,6,Kid Freeze (4),Jamie Bush,25.3,10.25,11.63,666.0,26.7kg,$9.00,431,X45,05/10/2023,gunnedah
150,7,Intrude (2),Lloyd Metcalf Jnr,25.65,15.25,11.76,777.0,29.1kg,$41.00,431,X45,05/10/2023,gunnedah
151,1,Josie Hook (1),Bradley Wakem,25.03,0.0,11.32,111.0,29.2kg,$1.65,431,5,05/10/2023,gunnedah
152,2,Coco Cargo (7),Ronald Steel,25.1,1.0,11.53,332.0,33.6kg,$34.00,431,5,05/10/2023,gunnedah
153,3,Rutland Georgia (8),Michael Ruttley,25.47,6.25,11.46,223.0,28.0kg,$101.00,431,5,05/10/2023,gunnedah
154,4,Skylah (2),Allan Syphers,25.54,7.25,11.76,644.0,26.4kg,$6.00,431,5,05/10/2023,gunnedah
155,5,Dusty Keen (6),Allan Syphers,25.63,8.5,11.86,565.0,32.4kg,$3.75,431,5,05/10/2023,gunnedah
156,6,Phase Four (4),Jade Murray,25.85,11.75,11.86,456.0,30.4kg,$8.50,431,5,05/10/2023,gunnedah
157,7,Two Suns (3),Cherie Rosier,25.92,12.75,12.02,777.0,34.8kg,$101.00,431,5,05/10/2023,gunnedah
158,1,Young Russ (7),Peter Barnes,20.1,0.0,6.59,1.0,33.1kg,$12.00,350,M,06/10/2023,goulburn
159,2,Zipping Fenoli (8),Michael Hardman,20.46,5.25,,2.0,31.8kg,$2.00,350,M,06/10/2023,goulburn
160,3,Striking Ethics (1),David Smith,20.72,8.75,,3.0,27.9kg,$51.00,350,M,06/10/2023,goulburn
161,4,Renegade Sam (2),Sam Simonetta,20.81,10.0,,5.0,33.1kg,$9.50,350,M,06/10/2023,goulburn
162,5,Queen Linda (3),David Sundstrom,20.9,11.5,,8.0,26.5kg,$6.50,350,M,06/10/2023,goulburn
163,6,Eat The Ticket (6),Sarah Fellowes,21.39,18.25,,7.0,31.8kg,$12.00,350,M,06/10/2023,goulburn
164,7,Snacks (4),Sarah Fellowes,21.51,20.25,,6.0,32.1kg,$10.00,350,M,06/10/2023,goulburn
165,8,Be Like (5),Lisa Worthy,21.77,23.75,,4.0,26.0kg,$51.00,350,M,06/10/2023,goulburn
166,1,Zipping Spartan (8),Michael Hardman,24.98,0.0,5.83,1.0,33.1kg,$2.25,440,M,06/10/2023,goulburn
167,2,Oh So Sheike (1),Michael Hooper,25.3,4.5,,3.0,29.5kg,$18.00,440,M,06/10/2023,goulburn
168,3,War Colours (7),Allan Halovic,25.42,6.25,,2.0,30.7kg,$6.50,440,M,06/10/2023,goulburn
169,4,Movealong Yankee (4),Stephen Gardiner,25.99,14.25,,5.0,33.2kg,$23.00,440,M,06/10/2023,goulburn
170,5,Drought Relief (2),Susan Sundstrom,26.05,15.25,,8.0,30.9kg,$90.00,440,M,06/10/2023,goulburn
171,6,Be Diplomatic (3),Lisa Worthy,26.1,16.0,,6.0,28.0kg,$3.50,440,M,06/10/2023,goulburn
172,7,Be Johnny (5),Lisa Worthy,26.9,27.5,,7.0,31.6kg,$9.50,440,M,06/10/2023,goulburn
173,8,Macmerry (6),Donna Campbell,27.44,35.0,,4.0,25.5kg,$7.00,440,M,06/10/2023,goulburn
174,1,Minter Spice (3),John Diehm,25.17,0.0,5.68,1.0,25.2kg,$8.50,440,5,06/10/2023,goulburn
175,2,Velocity Stella (4),Glen Goodwin,25.28,1.5,,5.0,28.0kg,$3.00,440,5,06/10/2023,goulburn
176,2,Burner Phone (7),Michael Clayton,25.28,1.5,,3.0,35.6kg,$9.00,440,5,06/10/2023,goulburn
177,4,Master Artist (2),Christopher Witt,25.35,2.5,,4.0,32.1kg,$18.00,440,5,06/10/2023,goulburn
178,5,Spring Tino (1),Scott Board,25.41,3.5,,2.0,30.6kg,$1.90,440,5,06/10/2023,goulburn
179,6,Where's Florence (8),Gregory Katon,25.5,4.75,,6.0,27.7kg,$51.00,440,5,06/10/2023,goulburn
180,7,Gundangara Boy (6),Darren Northey,25.6,6.0,,7.0,34.7kg,$18.00,440,5,06/10/2023,goulburn
181,1,Reaction Jaxon (8),Mitchell Conquest,24.82,0.0,5.75,1.0,34.0kg,$1.60,440,5,06/10/2023,goulburn
182,2,Zipping Arlo (7),Michael Hardman,25.21,5.5,,4.0,34.2kg,$9.50,440,5,06/10/2023,goulburn
183,3,Despicable Ace (6),Sarah Easey,25.42,8.5,,6.0,31.9kg,$17.00,440,5,06/10/2023,goulburn
184,4,Velocity Dallas (1),Glen Goodwin,25.43,8.75,,2.0,29.3kg,$2.90,440,5,06/10/2023,goulburn
185,5,Skedaddle Daisy (4),Alan Tutt,25.55,10.25,,3.0,26.2kg,$61.00,440,5,06/10/2023,goulburn
186,6,Steady Teddy (2),Christopher Brennen,26.03,17.25,,5.0,30.0kg,$26.00,440,5,06/10/2023,goulburn
187,1,Spring Oliver (8),Scott Board,25.28,0.0,5.68,1.0,33.5kg,$2.25,440,5,06/10/2023,goulburn
188,2,Millthorpe Oscar (4),Lee Codd,25.32,0.75,,2.0,32.3kg,$8.50,440,5,06/10/2023,goulburn
189,3,Saka Boom (1),David Smith,25.49,3.0,,4.0,31.9kg,$5.50,440,5,06/10/2023,goulburn
190,4,Apache Lion (7),Bradley Sabotic,25.65,5.25,,5.0,33.8kg,$61.00,440,5,06/10/2023,goulburn
191,5,Titan's Fire (3),Bruce Lloyd,25.78,7.0,,3.0,32.4kg,$3.00,440,5,06/10/2023,goulburn
192,6,Flying Conzara (2),Peter Barnes,25.89,8.75,,6.0,28.9kg,$9.50,440,5,06/10/2023,goulburn
193,7,Angry Raiden (6),Christopher Witt,25.92,9.25,,6.0,24.6kg,$51.00,440,5,06/10/2023,goulburn
194,1,Hay Pepper (5),Aaron Williams,20.19,0.0,,3.0,35.1kg,$4.90,350,M3,06/10/2023,goulburn
195,2,Nordic Viking (8),Susan Sundstrom,20.49,4.25,,2.0,30.4kg,$41.00,350,M3,06/10/2023,goulburn
196,3,Mexican Radio (4),Wayne Wilmott,20.54,5.0,,7.0,31.5kg,$5.50,350,M3,06/10/2023,goulburn
197,4,Despicable Tayla (1),Sarah Easey,20.61,6.0,6.59,1.0,26.9kg,$3.40,350,M3,06/10/2023,goulburn
198,5,Super Overdrive (7),Allan Halovic,20.67,6.75,,4.0,31.4kg,$2.90,350,M3,06/10/2023,goulburn
199,6,Despicable Usher (3),Sarah Easey,20.93,10.5,,6.0,31.8kg,$23.00,350,M3,06/10/2023,goulburn
200,7,Winlock Crocker (6),Darren Northey,21.15,13.75,,5.0,30.4kg,$6.00,350,M3,06/10/2023,goulburn
201,1,Best Ever (5),Patrick Parrelli,20.02,0.0,6.55,1.0,32.4kg,$1.95,350,5,06/10/2023,goulburn
202,2,Gold Tie Annie (6),Donna Campbell,20.41,5.5,,4.0,27.5kg,$10.00,350,5,06/10/2023,goulburn
203,3,More Issues (7),Gregory Katon,20.51,7.0,,3.0,36.3kg,$51.00,350,5,06/10/2023,goulburn
204,4,Ziggy Girl (1),Christopher Lovelee,20.62,8.5,,2.0,27.5kg,$9.00,350,5,06/10/2023,goulburn
205,5,Paying The Price (3),Frances Goodwin,20.69,9.5,,6.0,30.4kg,$8.50,350,5,06/10/2023,goulburn
206,6,Sayua (2),Sam Simonetta,20.92,12.75,,5.0,29.7kg,$11.00,350,5,06/10/2023,goulburn
207,DNF,Winlock Benji (8),Frances Goodwin,,,,8.0,33.9kg,,350,5,06/10/2023,goulburn
208,DNF,Sovereign Law (4),Jennifer Ngurah,,,,7.0,33.7kg,,350,5,06/10/2023,goulburn
209,1,Magical Ethics (5),David Smith,19.97,0.0,6.41,1.0,25.5kg,$9.00,350,5,06/10/2023,goulburn
210,2,Saintly (1),Stephen Fairbairn,19.99,0.25,,6.0,35.1kg,$3.25,350,5,06/10/2023,goulburn
211,3,Leonidas (4),Donna Campbell,20.15,2.5,,4.0,33.4kg,$3.80,350,5,06/10/2023,goulburn
212,4,Blackpool Buddy (8),Arthur Jenkins,20.49,7.5,,8.0,35.0kg,$101.00,350,5,06/10/2023,goulburn
213,5,From The Sky (3),Patrick Parrelli,20.58,8.75,,7.0,26.4kg,$28.00,350,5,06/10/2023,goulburn
214,6,What About Pablo (6),Storm Stewart,20.72,10.5,,5.0,27.0kg,$101.00,350,5,06/10/2023,goulburn
215,7,Danika Vella (2),Darren Sultana,20.85,12.5,,3.0,29.1kg,$4.25,350,5,06/10/2023,goulburn
