,Plc,Name (Box),Trainer,Time,Mgn,Split,In Run,Wgt,SP,Distance,RaceGrade,date,Track
0,1,Lets Party (5),J Watson,26.33,0.0,5.62,2222.0,34.3kg,$0.00,435,A5,31/12/2023,pelaw-grange
1,2,Ridleys Banner (4),D Curry,26.39,0.75,5.55,1111.0,35.1kg,$0.00,435,A5,31/12/2023,pelaw-grange
2,3,Rackethall Alex (1),R Rotherham,26.49,2.0,5.64,3333.0,34.9kg,$0.00,435,A5,31/12/2023,pelaw-grange
3,4,Whitburn Wizard (3),H Burton,26.69,4.5,5.63,4444.0,29.3kg,$0.00,435,A5,31/12/2023,pelaw-grange
4,5,Holdem Sheriff (6),M Sillars,27.21,11.0,5.73,5555.0,32.1kg,$0.00,435,A5,31/12/2023,pelaw-grange
5,DNF,Great Diva (2),C J Murray,,,5.67,6000.0,29.3kg,,435,A5,31/12/2023,pelaw-grange
6,1,Daysea's Katie (7),Claude Dacey,23.3,0.0,10.59,2.0,24.2kg,$26.00,395,M,24/01/2024,albion-park
7,2,Bogie Cannon (3),Michael Brauer,23.34,0.75,10.55,1.0,32.1kg,$7.00,395,M,24/01/2024,albion-park
8,3,Orara Joe (2),Gary Smith,23.4,1.5,10.85,3.0,34.2kg,$5.00,395,M,24/01/2024,albion-park
9,4,Swift Mike (4),Cynthia Elson,23.53,3.25,10.88,4.0,29.6kg,$3.00,395,M,24/01/2024,albion-park
10,5,Divorce Source (8),Gary Smith,23.61,4.25,10.91,5.0,31.3kg,$9.00,395,M,24/01/2024,albion-park
11,6,Single Ladies (1),Cameron Austin,23.77,6.5,11.01,6.0,26.9kg,$2.70,395,M,24/01/2024,albion-park
12,7,Piccolo Girl (5),Andrew Hagicostas,24.13,11.75,11.04,7.0,24.3kg,$71.00,395,M,24/01/2024,albion-park
13,8,Nanna's Lucy (6),David Bailey,24.58,18.25,11.63,8.0,24.7kg,$34.00,395,M,24/01/2024,albion-park
14,1,Write This Book (2),Warren Nicholls,23.01,0.0,10.59,1.0,25.6kg,$4.40,395,M,24/01/2024,albion-park
15,2,Daysea's Kirby (1),Claude Dacey,23.36,5.0,11.03,3.0,31.7kg,$3.30,395,M,24/01/2024,albion-park
16,3,Rita's Speed (7),Travis Elson,23.39,5.25,10.86,2.0,23.6kg,$5.50,395,M,24/01/2024,albion-park
17,4,Pikelet Spirit (3),Linda Ashford,24.03,14.5,11.12,4.0,24.9kg,$23.00,395,M,24/01/2024,albion-park
18,5,Howdy Emma (5),Cynthia Elson,24.06,15.0,11.29,7.0,23.7kg,$17.00,395,M,24/01/2024,albion-park
19,6,Mighty River (4),Renald Attard,24.21,17.25,11.48,8.0,33.3kg,$23.00,395,M,24/01/2024,albion-park
20,7,Travis's Scrub (6),Travis Elson,24.41,20.0,11.2,6.0,25.9kg,$3.40,395,M,24/01/2024,albion-park
21,8,Hara's Nelly (8),Rebecca Franks,24.73,24.5,11.15,5.0,25.2kg,$13.00,395,M,24/01/2024,albion-park
22,1,Howdy Lana (4),Cynthia Elson,22.85,0.0,10.58,2.0,25.6kg,$3.40,395,N,24/01/2024,albion-park
23,2,Cyndie's Swift (3),Cynthia Elson,23.05,2.75,10.53,1.0,24.8kg,$3.60,395,N,24/01/2024,albion-park
24,3,Rare Beauty (1),Angela Hagicostas,23.08,3.25,10.82,3.0,31.8kg,$6.00,395,N,24/01/2024,albion-park
25,4,Kahlia's Pride (2),Kevin Kemp,23.56,10.0,11.0,4.0,27.1kg,$34.00,395,N,24/01/2024,albion-park
