,Plc,Name (Box),Trainer,Time,Mgn,Split,In Run,Wgt,SP,Distance,RaceGrade,date,Track
18,5,Destini Operator (2),Sharyn Gray,20.95,13.5,4.79,555.0,26.0kg,$41.00,342,M,09/10/2023,angle-park
19,6,Stubborn Born (4),Adam Manton,21.8,25.75,4.7,466.0,29.3kg,$23.00,342,M,09/10/2023,angle-park
20,1,Fantastic Ada (1),Elizabeth Chegia,19.58,0.0,4.47,111.0,26.4kg,$1.40,342,CJUVH,09/10/2023,angle-park
21,2,Buzz The Hustler (8),Maurice Kiley,19.62,0.75,4.67,332.0,28.5kg,$41.00,342,CJUVH,09/10/2023,angle-park
22,3,Victory Club (6),Robin Harnas,19.67,1.25,4.53,223.0,30.9kg,$8.00,342,CJUVH,09/10/2023,angle-park
23,4,I'm Classy Girl (2),Donald Turner,19.96,5.25,4.73,444.0,28.0kg,$2.60,342,CJUVH,09/10/2023,angle-park
24,1,Starlet Edition (4),Robin Harnas,19.67,0.0,4.52,111.0,26.0kg,$6.00,342,CJUVH,09/10/2023,angle-park
25,2,No Fines (2),Adam Burda,20.06,5.5,4.63,322.0,29.3kg,$31.00,342,CJUVH,09/10/2023,angle-park
26,3,Star Leader (1),Robin Harnas,20.19,7.5,4.61,233.0,28.8kg,$3.00,342,CJUVH,09/10/2023,angle-park
27,4,Aphrodite Sally (5),Donald Turner,20.21,7.75,4.8,544.0,27.4kg,$34.00,342,CJUVH,09/10/2023,angle-park
28,5,Know I'm One (7),Donald Turner,20.3,9.0,4.64,465.0,30.9kg,$3.25,342,CJUVH,09/10/2023,angle-park
29,6,Play In Reign (8),Robyn Mackellar,20.34,9.5,4.6,656.0,26.8kg,$2.90,342,CJUVH,09/10/2023,angle-park
30,1,Maxwell Hammer (5),Steven Brook,19.53,0.0,4.43,111.0,32.7kg,$4.00,342,MA,09/10/2023,angle-park
31,2,Emerley Apollo (1),John Williams,19.62,1.25,4.53,222.0,31.1kg,$1.35,342,MA,09/10/2023,angle-park
32,3,Makani Girl (2),Martin Doyle,19.81,4.0,4.63,333.0,30.9kg,$11.00,342,MA,09/10/2023,angle-park
33,4,Hoogley (4),Robin Harnas,19.81,4.0,4.61,444.0,30.1kg,$12.00,342,MA,09/10/2023,angle-park
34,5,Zabdon Avalanche (8),Rebecca Weinert,20.05,7.5,4.76,555.0,32.8kg,$71.00,342,MA,09/10/2023,angle-park
35,1,Glorious Bella (1),Kim Johnstone,19.62,0.0,4.48,111.0,28.6kg,$1.65,342,6,09/10/2023,angle-park
36,2,Max The Snappin' (5),Robert Isaacson,19.76,2.0,4.73,222.0,33.8kg,$9.00,342,6,09/10/2023,angle-park
37,3,Hayride Gulden (3),David Perry,19.79,2.25,4.64,433.0,32.3kg,$7.00,342,6,09/10/2023,angle-park
38,4,Destini Fresco (2),Sharyn Gray,20.09,6.5,4.66,554.0,27.3kg,$10.00,342,6,09/10/2023,angle-park
39,5,Miss Funds (4),Norman Smith,20.24,8.75,4.57,345.0,26.0kg,$7.50,342,6,09/10/2023,angle-park
40,6,Paramount Belle (6),Matthew Payne,20.41,11.25,4.83,866.0,34.2kg,$34.00,342,6,09/10/2023,angle-park
41,7,Ritza Riot (7),Paul Turner,20.55,13.25,4.71,777.0,24.2kg,$14.00,342,6,09/10/2023,angle-park
42,8,Aston Alora (8),June Sharpe,20.69,15.25,4.76,688.0,28.2kg,$31.00,342,6,09/10/2023,angle-park
43,1,Rico's Flame (5),Tamica Dunn,19.82,0.0,4.57,111.0,29.3kg,$10.00,342,6,09/10/2023,angle-park
44,2,Run On Rusty (1),Renata Maruszczyk,19.9,1.0,4.66,222.0,28.7kg,$8.00,342,6,09/10/2023,angle-park
45,3,No Idea (2),Adam Burda,19.96,2.0,4.77,643.0,30.1kg,$3.50,342,6,09/10/2023,angle-park
46,4,Echo Finder (7),Trevor Sargent,19.99,2.25,4.66,334.0,30.8kg,$13.00,342,6,09/10/2023,angle-park
47,5,Elegant Rosie (8),Artemio Ieraci,20.17,5.0,4.76,455.0,29.2kg,$16.00,342,6,09/10/2023,angle-park
48,6,Auntie Clare (4),Alan Randall,20.37,7.75,4.86,866.0,25.1kg,$71.00,342,6,09/10/2023,angle-park
49,7,Glisten (6),Kim Johnstone,20.4,8.25,4.77,777.0,27.3kg,$2.30,342,6,09/10/2023,angle-park
50,8,Bold Onyx (3),Wayne Burge,20.46,9.25,4.69,588.0,28.9kg,$6.00,342,6,09/10/2023,angle-park
51,1,Pink Confetti (6),Nicole Price,30.94,0.0,5.34,21111.0,28.2kg,$1.60,530,6,09/10/2023,angle-park
52,2,Mac Frenzy (1),Desmond Hockley,31.05,1.5,5.48,54432.0,30.4kg,$6.50,530,6,09/10/2023,angle-park
53,3,Downtown Zion (7),Edgar Kowalewski,31.2,3.75,5.41,33223.0,28.6kg,$11.00,530,6,09/10/2023,angle-park
54,4,Cleo Jinx (8),Graeme Stirling,31.27,4.75,5.43,45344.0,28.9kg,$23.00,530,6,09/10/2023,angle-park
55,5,Black Damask (5),Manuel Stuppos,31.42,6.75,5.5,66655.0,29.1kg,$17.00,530,6,09/10/2023,angle-park
56,6,Blue Horizon (2),Robert Isaacson,31.58,9.25,5.56,77766.0,27.0kg,$41.00,530,6,09/10/2023,angle-park
57,7,Beauty You (3),Debra Stuppos,31.78,12.0,5.31,12577.0,29.7kg,$4.80,530,6,09/10/2023,angle-park
58,8,Harmonist (4),Kim Johnstone,31.9,13.75,5.62,88888.0,27.9kg,$81.00,530,6,09/10/2023,angle-park
59,1,Totally Orson (8),Robert Isaacson,19.56,0.0,4.55,111.0,32.8kg,$3.00,342,5,09/10/2023,angle-park
60,2,Galena Lad (7),Desmond Hockley,19.78,3.0,4.57,222.0,32.0kg,$14.00,342,5,09/10/2023,angle-park
61,3,Night Falcon (4),Robin Harnas,20.0,6.25,4.67,443.0,29.2kg,$5.50,342,5,09/10/2023,angle-park
62,4,Any Road (2),Penelope Sargent,20.01,6.25,4.75,654.0,28.0kg,$34.00,342,5,09/10/2023,angle-park
63,5,Dramatic Diva (5),Nicole Price,20.1,7.75,4.67,565.0,26.9kg,$4.80,342,5,09/10/2023,angle-park
64,6,Big John Mac (1),Des Nolan,20.23,9.5,4.63,336.0,31.5kg,$2.60,342,5,09/10/2023,angle-park
65,1,Hot Sky (7),Sharyn Gray,19.56,0.0,4.5,111.0,27.5kg,$1.70,342,5,09/10/2023,angle-park
66,2,Not So Precious (2),Nicole Price,19.71,2.0,4.57,322.0,28.6kg,$7.50,342,5,09/10/2023,angle-park
67,3,Rickety Rick (1),Des Nolan,19.76,2.75,4.66,543.0,35.8kg,$3.70,342,5,09/10/2023,angle-park
68,4,Singin' Jules (5),Tamica Dunn,19.83,3.75,4.48,234.0,27.2kg,$7.00,342,5,09/10/2023,angle-park
69,5,Hey Day (8),Robin Harnas,20.0,6.25,4.75,665.0,25.2kg,$34.00,342,5,09/10/2023,angle-park
70,6,Gossamer (4),Trevor Sargent,20.03,6.5,4.57,456.0,26.8kg,$21.00,342,5,09/10/2023,angle-park
71,1,Ragin' Hugo (2),Robyn Mackellar,19.91,0.0,4.5,111.0,31.9kg,$4.50,342,O,09/10/2023,angle-park
72,2,Go Jet Go (6),Shayne Kerr,19.97,0.75,4.54,332.0,35.3kg,$15.00,342,O,09/10/2023,angle-park
73,3,Rocamadour (1),Artemio Ieraci,20.02,1.5,4.64,553.0,35.1kg,$14.00,342,O,09/10/2023,angle-park
74,4,Herculean Zeal (8),Raymond Barkla,20.05,2.0,4.57,444.0,30.4kg,$8.50,342,O,09/10/2023,angle-park
75,5,Magic Poppet (4),Kerry Stagg,20.09,2.5,4.52,225.0,32.4kg,$1.45,342,O,09/10/2023,angle-park
76,1,Machismo (4),Richard Pearce,34.41,0.0,8.74,53111.0,33.6kg,$5.50,595,X,09/10/2023,angle-park
77,2,Fantastic Dixie (8),Elizabeth Chegia,34.52,1.5,8.72,44232.0,28.1kg,$1.55,595,X,09/10/2023,angle-park
78,3,Harry (1),Brenda Oakey,34.6,2.5,8.54,11323.0,35.9kg,$5.50,595,X,09/10/2023,angle-park
79,4,Spring Monica (2),Richard Pearce,34.67,3.75,8.72,35444.0,28.4kg,$7.00,595,X,09/10/2023,angle-park
80,5,Phoebe's Baby (6),Martin Doyle,35.14,10.25,8.66,22555.0,28.6kg,$34.00,595,X,09/10/2023,angle-park
81,1,Daisy May (1),Cody Hose,22.62,0.0,8.63,M/42,25.2kg,$4.25,390,T3-M,09/10/2023,ballarat
82,2,Turbo Tommy (4),Donna Robertson,22.71,1.36,8.46,M/21,29.0kg,$2.05,390,T3-M,09/10/2023,ballarat
83,3,Shaka Goes Bang (3),Michael Bewley,22.77,2.23,8.44,M/13,33.5kg,$61.00,390,T3-M,09/10/2023,ballarat
84,4,Secret Wishes (6),Dale Bunn,22.96,5.0,8.78,S/74,32.3kg,$15.00,390,T3-M,09/10/2023,ballarat
85,5,Lucky Jean (8),MATTHEW NASH,22.98,5.25,8.72,S/57,24.8kg,$11.00,390,T3-M,09/10/2023,ballarat
86,6,Moraine Annie (7),Briana Robertson -Leech,23.06,6.37,8.83,S/85,28.1kg,$24.00,390,T3-M,09/10/2023,ballarat
87,7,Cruisy Magic (2),Craig Elliot,23.06,6.41,8.77,M/68,27.6kg,$13.00,390,T3-M,09/10/2023,ballarat
88,8,Orson As (5),Briana Robertson -Leech,23.15,7.59,8.63,M/36,25.5kg,$6.00,390,T3-M,09/10/2023,ballarat
89,1,Twenty Deep (1),MATTHEW NASH,25.79,0.0,6.73,M/221,30.9kg,$2.10,450,T3-M,09/10/2023,ballarat
90,2,Golden Scotch (8),Marcus Lloyd,25.95,2.36,6.76,M/333,34.2kg,$16.00,450,T3-M,09/10/2023,ballarat
91,3,Who's Nanna Pat (2),Kenneth Howat,26.07,4.13,6.85,M/455,28.3kg,$16.00,450,T3-M,09/10/2023,ballarat
92,4,Borrowed Time (3),Cody Hose,26.26,6.84,6.62,M/112,24.9kg,$41.00,450,T3-M,09/10/2023,ballarat
93,5,Dashing Jeff (5),Cole Brett,26.29,7.17,6.85,M/544,29.4kg,$5.00,450,T3-M,09/10/2023,ballarat
94,6,Sweet Aces (7),Margery Quick,26.33,7.84,6.88,M/677,27.3kg,$9.00,450,T3-M,09/10/2023,ballarat
95,7,Sassy Rico (4),Daniel Harvey,26.41,8.87,6.95,M/766,28.9kg,$7.00,450,T3-M,09/10/2023,ballarat
96,8,Supreme Thailand (6),Matthew Lanigan,26.54,10.84,6.96,M/888,23.9kg,$8.00,450,T3-M,09/10/2023,ballarat
97,1,Break In (8),MATTHEW NASH,22.15,0.0,8.38,M/11,27.6kg,$3.00,390,T3-7,09/10/2023,ballarat
98,2,My Girl Piper (1),Daryl Weightman,22.65,7.13,8.52,M/25,29.8kg,$8.00,390,T3-7,09/10/2023,ballarat
99,3,Usain Road (5),Briana Robertson -Leech,22.73,8.27,8.75,M/74,31.8kg,$26.00,390,T3-7,09/10/2023,ballarat
100,4,Max Inferno (3),Travis Walker,22.77,8.94,8.68,S/43,30.2kg,$41.00,390,T3-7,09/10/2023,ballarat
101,5,Scooby Grange (7),Delaine Vigor,22.79,9.25,8.63,M/32,32.2kg,$14.00,390,T3-7,09/10/2023,ballarat
102,6,Tilly Tornado (6),Matthew Marshall,22.83,9.76,8.73,M/66,28.1kg,$2.20,390,T3-7,09/10/2023,ballarat
103,7,Cruising Loren (4),Tracy Elliot,23.02,12.43,8.73,M/57,26.7kg,$7.50,390,T3-7,09/10/2023,ballarat
104,8,Hotspot Hero (2),Claire Allen,23.22,15.33,8.77,M/88,35.6kg,$81.00,390,T3-7,09/10/2023,ballarat
105,1,Tantangara Girl (7),Rosalie Kerr,22.57,0.0,8.58,M/21,24.2kg,$4.80,390,T3-7,09/10/2023,ballarat
106,2,Smiling Quartile (1),Nikkole Stanton,22.69,1.75,8.76,M/53,34.8kg,$2.90,390,T3-7,09/10/2023,ballarat
107,3,Rosie Brae (3),Michael Stanton,22.97,5.79,8.46,Q/12,26.3kg,$9.50,390,T3-7,09/10/2023,ballarat
108,4,Mo City (8),Justin Jacobs,22.99,6.01,8.79,M/64,33.4kg,$30.00,390,T3-7,09/10/2023,ballarat
109,5,Danyo's Boar (5),Douglas Sheridan,23.03,6.66,8.65,M/35,32.8kg,$3.60,390,T3-7,09/10/2023,ballarat
110,6,Jacquinot Jet (2),BRUCE JACOBS,23.21,9.25,8.92,M/86,33.3kg,$90.00,390,T3-7,09/10/2023,ballarat
111,7,Go Forward Herby (6),Michael Stanton,23.3,10.46,8.72,M/47,31.6kg,$10.00,390,T3-7,09/10/2023,ballarat
112,8,Who Told Sarah (4),Ronald Fisher,23.34,11.06,8.9,M/78,27.5kg,$12.00,390,T3-7,09/10/2023,ballarat
113,1,Diva Davina (4),Briana Robertson -Leech,25.6,0.0,6.59,Q/111,28.5kg,$10.00,450,T3-RW,09/10/2023,ballarat
114,2,Zipping Swazi (5),Jason Tolson,25.74,2.0,6.6,Q/223,27.4kg,$6.00,450,T3-RW,09/10/2023,ballarat
115,3,Edric Vosper (7),Lisa Cockerell,25.82,3.16,6.81,M/544,33.4kg,$9.00,450,T3-RW,09/10/2023,ballarat
116,4,Amron Red (1),Wayne Bocquet,25.88,4.07,6.7,M/456,32.9kg,$2.20,450,T3-RW,09/10/2023,ballarat
117,5,Crackerjack Bern (3),Craig Davis,25.93,4.71,6.67,Q/332,28.9kg,$24.00,450,T3-RW,09/10/2023,ballarat
118,6,Edgar Cloggs (6),Ian Cockerell,26.02,6.0,6.96,S/778,34.6kg,$5.00,450,T3-RW,09/10/2023,ballarat
119,7,Tinker Mike (2),Jennifer Burns,26.04,6.27,6.82,M/667,34.7kg,$9.00,450,T3-RW,09/10/2023,ballarat
120,8,Glasgow Magic (8),David Shovan,26.18,8.39,6.97,M/885,24.3kg,$101.00,450,T3-RW,09/10/2023,ballarat
121,1,Tessa Orchid (5),Leland Medcraft,25.75,0.0,6.62,M/111,26.3kg,$5.00,450,T3-5,09/10/2023,ballarat
122,2,Siala Giblet (4),Kate Jackson,25.82,1.03,6.69,M/222,27.0kg,$4.00,450,T3-5,09/10/2023,ballarat
123,3,Destini Rebel (6),Wendy Hansen,25.96,3.04,6.76,M/333,32.9kg,$4.10,450,T3-5,09/10/2023,ballarat
124,4,Midori Splice (3),Robert Weightman,25.97,3.11,6.87,M/655,28.7kg,$17.00,450,T3-5,09/10/2023,ballarat
125,5,Roxy Eggnog (1),Donna Knight,26.05,4.33,6.97,M/774,33.4kg,$9.50,450,T3-5,09/10/2023,ballarat
126,6,Cashton Bale (7),Donna Pace,26.09,4.86,6.76,M/446,35.1kg,$23.00,450,T3-5,09/10/2023,ballarat
127,7,Little Leo (8),David Long,26.19,6.36,6.76,M/567,30.7kg,$7.00,450,T3-5,09/10/2023,ballarat
128,8,Cindy's Kyle (2),Andrew Mooney,26.27,7.51,7.01,M/888,38.3kg,$8.00,450,T3-5,09/10/2023,ballarat
129,1,Reiko Cleo (8),Ashleigh Ellen,22.24,0.0,8.4,M/11,26.9kg,$4.80,390,T3-5,09/10/2023,ballarat
130,2,Sweet Capri (1),Nick Lecchino,22.5,3.75,8.72,M/52,25.8kg,$2.25,390,T3-5,09/10/2023,ballarat
131,3,No More Issues (6),Wendy Hansen,22.52,4.1,8.68,M/33,29.5kg,$16.00,390,T3-5,09/10/2023,ballarat
132,4,Yeah Sweetie (3),Cameron Hudson,22.6,5.21,8.8,M/64,30.0kg,$11.00,390,T3-5,09/10/2023,ballarat
133,5,Heidi Heart (4),Nick Lecchino,22.67,6.17,8.63,M/25,25.8kg,$7.50,390,T3-5,09/10/2023,ballarat
134,6,Aston Autumn (2),Mark Giddings,22.79,7.87,8.91,M/76,26.6kg,$31.00,390,T3-5,09/10/2023,ballarat
135,7,Amron Black (7),Wayne Bocquet,22.81,8.13,8.68,S/47,31.7kg,$5.00,390,T3-5,09/10/2023,ballarat
136,1,Rapidfire Serena (4),Claire Allen,25.65,0.0,6.94,S/65,33.8kg,$3.30,450,T3-5,09/10/2023,ballarat
137,2,Jack's Cracker (3),David Kerr,25.66,0.21,6.69,M/32,33.6kg,$5.00,450,T3-5,09/10/2023,ballarat
138,3,Spicy Tilly (2),Chloe Kerr,25.73,1.14,6.8,M/44,24.6kg,$6.00,450,T3-5,09/10/2023,ballarat
139,4,What Desire (8),Mark Giddings,25.73,1.21,6.55,Q/11,24.8kg,$3.60,450,T3-5,09/10/2023,ballarat
140,5,Romp Tin (6),Michael Katsiris,25.82,2.4,6.69,M/23,25.6kg,$6.50,450,T3-5,09/10/2023,ballarat
141,6,Brave Lad (7),Daryl Weightman,26.14,7.0,6.95,S/76,31.4kg,$71.00,450,T3-5,09/10/2023,ballarat
142,7,Sher Burgundy (1),Donna Knight,26.41,10.83,6.83,S/57,29.8kg,$17.00,450,T3-5,09/10/2023,ballarat
143,1,Tenacious Tommy (3),Bruce Stirling,22.53,0.0,8.39,M/11,30.9kg,$2.05,390,T3-RW,09/10/2023,ballarat
144,2,Watching (6),Michael Meyer,22.53,0.07,8.51,M/22,30.8kg,$4.00,390,T3-RW,09/10/2023,ballarat
145,3,Rapidfire Marlin (4),Brett Hare,22.62,1.3,8.64,M/33,37.2kg,$5.00,390,T3-RW,09/10/2023,ballarat
146,4,Valor (1),Debbie Bewley,22.86,4.73,8.69,M/54,31.9kg,$26.00,390,T3-RW,09/10/2023,ballarat
147,5,Exotic Beauty (8),Bruce Stirling,22.87,4.81,8.69,M/45,23.9kg,$12.00,390,T3-RW,09/10/2023,ballarat
148,6,Wild Aussie (7),Steven Chircop,22.91,5.43,8.99,M/86,29.4kg,$12.00,390,T3-RW,09/10/2023,ballarat
149,7,Marionvale Lass (5),David Shovan,23.09,8.0,8.81,S/77,25.0kg,$90.00,390,T3-RW,09/10/2023,ballarat
150,8,Rhapsody Blue (2),Richard Boehm,23.22,9.93,8.79,S/68,33.7kg,$61.00,390,T3-RW,09/10/2023,ballarat
151,1,Miss Cosmic Lee (4),Nick Lecchino,22.33,0.0,8.42,M/11,25.6kg,$4.00,390,T3-5,09/10/2023,ballarat
152,2,Blue Bale (1),Andrew Mooney,22.41,1.14,8.56,M/32,35.2kg,$4.40,390,T3-5,09/10/2023,ballarat
153,2,Hosey Sidekick (8),Cody Hose,22.41,1.14,8.46,M/23,27.7kg,$2.10,390,T3-5,09/10/2023,ballarat
154,4,Kempton Bale (6),Robert Weightman,22.46,1.83,8.61,M/44,31.7kg,$18.00,390,T3-5,09/10/2023,ballarat
155,5,Chasing Honey (7),Sandra Elmes,22.84,7.2,8.7,M/55,28.4kg,$61.00,390,T3-5,09/10/2023,ballarat
156,6,Argus Rivett (2),Denis Craven,22.87,7.7,8.75,S/66,34.6kg,$6.50,390,T3-5,09/10/2023,ballarat
157,1,Aston Daisy (7),Travis Walker,22.47,0.0,8.45,Q/11,26.2kg,$2.40,390,T3-5,09/10/2023,ballarat
158,2,Galileo Brae (2),Travis Walker,22.55,1.1,8.63,Q/34,28.6kg,$12.00,390,T3-5,09/10/2023,ballarat
159,3,Lala Santa (8),Donna Knight,22.69,3.14,8.73,M/43,31.1kg,$2.75,390,T3-5,09/10/2023,ballarat
160,4,Amy Jay (6),Cameron Hudson,22.69,3.19,8.56,M/22,28.1kg,$10.00,390,T3-5,09/10/2023,ballarat
161,5,Spellman (1),Sandra Elmes,22.96,7.07,8.78,M/55,29.9kg,$28.00,390,T3-5,09/10/2023,ballarat
162,6,Lala Que (4),Donna Knight,23.01,7.73,8.92,M/76,31.4kg,$28.00,390,T3-5,09/10/2023,ballarat
163,7,Coco Lilly (3),Bruce Loft,23.02,7.81,8.89,S/67,28.4kg,$6.00,390,T3-5,09/10/2023,ballarat
164,1,Aston Delight (1),Shane Jackson,22.65,0.0,8.55,M/11,30.3kg,$5.50,390,T3-5,09/10/2023,ballarat
165,2,Jolly Johnny (6),Marcus Lloyd,22.95,4.33,8.95,M/74,31.6kg,$10.00,390,T3-5,09/10/2023,ballarat
166,3,Bad Bailey (8),Paul Pace,23.11,6.66,8.81,M/45,31.5kg,$11.00,390,T3-5,09/10/2023,ballarat
167,4,Crackerjack Pa (4),Darrell Leathan,23.12,6.76,8.85,M/52,37.7kg,$31.00,390,T3-5,09/10/2023,ballarat
168,5,Madam Nova (2),David Long,23.13,6.96,8.95,M/83,26.8kg,$5.00,390,T3-5,09/10/2023,ballarat
169,6,He Will Shine (5),Michael Stanton,23.2,7.87,8.88,M/66,29.0kg,$14.00,390,T3-5,09/10/2023,ballarat
170,7,Sylvan Lake (7),Donna Knight,23.21,7.97,8.8,M/38,32.3kg,$2.10,390,T3-5,09/10/2023,ballarat
171,8,Elite Patty (3),Cameron Hudson,23.32,9.6,8.76,M/27,28.5kg,$41.00,390,T3-5,09/10/2023,ballarat
172,1,Crying Old Kevin (5),M Haythorne,30.93,0.0,4.48,5442,34.2kg,$1.85,483,A3,09/10/2023,doncaster
173,2,Keady Candy (4),R Overton,30.95,0.25,4.27,1111,24.4kg,$15.00,483,A3,09/10/2023,doncaster
174,3,Glitter Gee (1),D Calvert,31.07,1.75,4.35,4334,28.8kg,$6.00,483,A3,09/10/2023,doncaster
175,4,Billys Ditch (3),D Calvert,31.13,2.5,4.32,2223,25.4kg,$2.75,483,A3,09/10/2023,doncaster
176,5,Heathlawn Nellie (2),D Calvert,31.21,3.5,4.35,3555,26.3kg,$11.00,483,A3,09/10/2023,doncaster
177,1,Ballymac Solas (1),J Johnstone,28.32,0.0,2.18,3111,31.0kg,$1.85,450,B3,09/10/2023,doncaster
178,2,Saleen Avery (4),J Johnstone,28.36,0.5,2.15,1322,25.6kg,$2.90,450,B3,09/10/2023,doncaster
179,3,Russanda Blake (2),K Everitt,28.64,4.0,2.21,4233,32.3kg,$23.00,450,B3,09/10/2023,doncaster
180,4,Geneva Saturn (5),S Birks,28.66,4.25,2.21,5655,27.2kg,$7.00,450,B3,09/10/2023,doncaster
181,5,Ballymurry Daisy (3),M Haythorne,28.67,4.4,2.17,2444,28.5kg,$9.50,450,B3,09/10/2023,doncaster
182,6,Waikiki Del (6),S Birks,28.81,6.15,2.21,6566,34.0kg,$13.00,450,B3,09/10/2023,doncaster
183,1,Craan Maggie (6),J Simpson,29.29,0.0,2.11,1443,22.8kg,$3.75,450,B7,09/10/2023,doncaster
184,2,Luttons Ethan (2),J Windrass,29.31,0.25,2.23,4222,32.3kg,$3.40,450,B7,09/10/2023,doncaster
185,3,Blastoff Una (4),D Calvert,29.39,1.25,2.15,2111,25.6kg,$3.50,450,B7,09/10/2023,doncaster
186,4,Minnies Ivan (5),M Haythorne,29.41,1.5,2.2,6555,29.9kg,$4.10,450,B7,09/10/2023,doncaster
187,5,Nettys Turbo (1),J Simpson,29.53,3.0,2.19,3334,26.7kg,$17.00,450,B7,09/10/2023,doncaster
188,6,Dinnae Ken (3),J Windrass,30.43,14.25,2.25,5666,31.0kg,$8.00,450,B7,09/10/2023,doncaster
189,1,Keady Gunner (4),P Prior,28.1,0.0,2.2,4111,35.9kg,$3.50,450,B6,09/10/2023,doncaster
190,2,Catunda Dotty (1),D Calvert,28.92,10.25,2.16,1222,28.2kg,$7.00,450,B6,09/10/2023,doncaster
191,3,Rocky Haze (2),D Calvert,29.04,11.75,2.23,2443,32.1kg,$6.00,450,B6,09/10/2023,doncaster
192,4,Jazza Belle (5),D Calvert,29.06,12.0,2.26,5334,29.1kg,$3.20,450,B6,09/10/2023,doncaster
193,5,Optic Magic (6),W Link,29.1,12.5,2.24,6665,33.4kg,$13.00,450,B6,09/10/2023,doncaster
194,6,Redbrick Twirl (3),J Johnstone,29.11,12.65,2.22,3556,25.5kg,$3.50,450,B6,09/10/2023,doncaster
195,1,Edencurra Gaga (6),D Calvert,27.94,0.0,2.17,1111,28.6kg,$6.00,450,B2,09/10/2023,doncaster
196,2,Luttons Reuben (4),J Windrass,28.1,2.0,2.24,2322,32.3kg,$4.90,450,B2,09/10/2023,doncaster
197,3,Keady Silence (5),P Prior,28.6,8.25,2.24,4444,24.8kg,$8.00,450,B2,09/10/2023,doncaster
198,4,Hawkfield Romeo (1),J Johnstone,28.66,9.0,2.24,3233,33.6kg,$2.10,450,B2,09/10/2023,doncaster
199,5,Jinxed (2),W Link,28.8,10.75,2.27,5555,30.4kg,$3.75,450,B2,09/10/2023,doncaster
200,1,Queen Etta (3),JS Atkins,17.15,0.0,,1-1-,26.3kg,$1.70,275,D2,09/10/2023,doncaster
201,2,Ardmoulin Flyer (4),M Haythorne,17.31,2.0,,2-2-,25.3kg,$4.00,275,D2,09/10/2023,doncaster
202,3,Ballinakill Tipp (6),R Overton,17.43,3.5,,3-3-,31.4kg,$8.00,275,D2,09/10/2023,doncaster
203,4,Give Me That (5),D Calvert,17.49,4.25,,4-4-,27.7kg,$4.40,275,D2,09/10/2023,doncaster
204,1,Jumeirah Bloom (6),D Calvert,17.69,0.0,,1-1-,25.5kg,$3.80,275,D4,09/10/2023,doncaster
205,2,Swift Emmy (4),JS Atkins,17.87,2.25,,4-2-,23.7kg,$6.50,275,D4,09/10/2023,doncaster
206,3,Millhouse Laura (3),R Overton,18.05,4.5,,3-3-,28.5kg,$11.00,275,D4,09/10/2023,doncaster
