,Plc,Name (Box),Trainer,Time,Mgn,Split,In Run,Wgt,SP,Distance,RaceGrade,date,Track
0,1,Miracle Ghost (7),John Hutchinson,19.41,0.0,7.44,3.0,34.0kg,$2.70,331,MA5,26/11/2023,albion-park
1,2,Cake Is Bad (6),Stephen Neary,19.75,4.75,7.41,2.0,28.7kg,$31.00,331,MA5,26/11/2023,albion-park
2,3,Roxy Tequila (2),C Buhner,19.76,5.0,7.56,6.0,30.7kg,$13.00,331,MA5,26/11/2023,albion-park
3,4,Charlie's Flyer (4),Noel Murdoch,19.86,6.25,7.58,7.0,27.9kg,$3.10,331,MA5,26/11/2023,albion-park
4,5,Sunset Matilda (5),Andrew Pearce,19.96,7.75,7.27,1.0,28.6kg,$26.00,331,MA5,26/11/2023,albion-park
5,6,Dynamite Cyndie (3),Cynthia Elson,20.04,9.0,7.5,5.0,28.0kg,$6.00,331,MA5,26/11/2023,albion-park
6,7,Split The Night (1),Christopher Riordon,20.04,9.0,7.5,4.0,27.0kg,$21.00,331,MA5,26/11/2023,albion-park
7,8,Pinto Falabella (8),Christopher Riordon,20.12,10.0,7.58,8.0,30.1kg,$6.50,331,MA5,26/11/2023,albion-park
8,1,Lone Rooster (4),Anthony Azzopardi,23.9,0.0,6.58,M/211,30.2kg,$1.50,425,M,26/11/2023,bendigo
9,2,Magnet Mover (5),Brett Mcintyre,24.16,3.79,6.58,M/122,30.5kg,$7.00,425,M,26/11/2023,bendigo
10,3,Shall Be Quick (2),James Egan,24.48,8.34,6.79,M/333,26.7kg,$4.90,425,M,26/11/2023,bendigo
11,4,Run Cutie Run (3),Julie Chilcott,24.78,12.57,6.9,M/644,26.4kg,$12.00,425,M,26/11/2023,bendigo
12,5,Miss Boom (1),Kevin Ross,24.84,13.51,6.86,M/455,26.5kg,$34.00,425,M,26/11/2023,bendigo
13,6,Dark Before Dawn (6),Kevin Ross,25.11,17.36,7.04,M/776,32.0kg,$20.00,425,M,26/11/2023,bendigo
14,7,Lancome Lass (7),Thomas Boehmke,25.61,24.47,6.9,M/567,23.9kg,$51.00,425,M,26/11/2023,bendigo
15,1,Keoni (5),Noel Massina,24.03,0.0,6.57,M/211,31.2kg,$3.10,425,X67,26/11/2023,bendigo
16,2,Little Mara Mac (3),John Mcintyre,24.11,1.17,6.55,M/122,28.2kg,$90.00,425,X67,26/11/2023,bendigo
17,3,Sovereign State (1),Anthony Azzopardi,24.31,4.01,6.64,S/543,32.9kg,$2.75,425,X67,26/11/2023,bendigo
18,4,Sarah Louise (6),George Borg,24.39,5.17,6.75,S/864,26.6kg,$17.00,425,X67,26/11/2023,bendigo
19,5,Sweet Chevelle (8),Aroha Hemingway,24.66,8.94,6.62,M/435,26.6kg,$15.00,425,X67,26/11/2023,bendigo
20,6,Hecate's Boy (4),Kevin Lingard,24.67,9.19,6.75,M/776,30.2kg,$90.00,425,X67,26/11/2023,bendigo
21,7,Ruapuke Rocks (2),Robert Mowat,24.69,9.5,6.6,S/357,31.9kg,$3.25,425,X67,26/11/2023,bendigo
22,8,She's Iconic (7),Susan Trim,24.98,13.59,6.74,M/688,28.7kg,$41.00,425,X67,26/11/2023,bendigo
23,1,Flipper Penny (4),Rebekah Dudley,24.01,0.0,6.46,M/111,28.2kg,$6.50,425,RW,26/11/2023,bendigo
24,2,Tropicana (6),Daniel Pell,24.13,1.67,6.53,M/222,25.5kg,$2.90,425,RW,26/11/2023,bendigo
25,3,Sapphire Fern (7),Barry Milne,24.17,2.34,6.69,M/333,25.8kg,$7.50,425,RW,26/11/2023,bendigo
26,4,Madame Zsa Zsa (1),Mark Strahan,24.29,3.93,6.71,M/444,30.7kg,$3.60,425,RW,26/11/2023,bendigo
27,5,Borough Salts (3),Cynthia O'Brien,24.36,4.94,6.71,M/555,26.3kg,$5.50,425,RW,26/11/2023,bendigo
28,6,Neena Bale (2),Deborah Coleman,24.41,5.76,6.76,M/666,25.5kg,$14.00,425,RW,26/11/2023,bendigo
29,7,Summer Season (5),Kevin Ashton,25.08,15.31,6.85,S/777,27.9kg,$81.00,425,RW,26/11/2023,bendigo
30,1,Salad Dodger (8),Anthony Azzopardi,23.54,0.0,6.53,M/221,32.2kg,$1.10,425,FFA,26/11/2023,bendigo
31,2,Looks Like Magic (6),Glenn Bahen,23.76,3.23,6.48,M/112,29.0kg,$5.50,425,FFA,26/11/2023,bendigo
32,3,Where's Walter (7),Andrew Mooney,24.04,7.19,6.6,M/333,35.5kg,$29.00,425,FFA,26/11/2023,bendigo
33,4,Broadside (2),Daniel Pell,24.13,8.53,6.74,S/654,35.7kg,$14.00,425,FFA,26/11/2023,bendigo
34,5,Ashlee My Girl (4),Billy Galea,24.41,12.41,6.61,M/445,29.8kg,$29.00,425,FFA,26/11/2023,bendigo
35,6,Raph City (1),Alice Peat,24.57,14.76,6.73,S/566,30.9kg,$51.00,425,FFA,26/11/2023,bendigo
36,1,Bora Burst (8),Rosalie Kerr,28.24,0.0,6.5,M/111,29.8kg,$6.50,500,5,26/11/2023,bendigo
37,2,Dawny Dream (6),Michael Katsiris,28.53,4.14,6.75,M/333,30.4kg,$6.00,500,5,26/11/2023,bendigo
38,3,Weeona Smiley (1),Michael Chilcott,28.61,5.23,6.66,M/222,28.7kg,$2.60,500,5,26/11/2023,bendigo
39,4,Lucky Fernando (2),Nathan McKay,28.95,10.17,6.89,Q/655,31.0kg,$19.00,500,5,26/11/2023,bendigo
40,5,Jedda Milne (7),Brent Merton,29.02,11.1,6.75,M/444,24.6kg,$31.00,500,5,26/11/2023,bendigo
41,6,Crymelon Comet (5),Ian Bibby,29.06,11.67,6.91,M/877,31.7kg,$17.00,500,5,26/11/2023,bendigo
42,7,Burdock (3),Nathan McKay,29.18,13.4,6.91,M/788,35.0kg,$8.50,500,5,26/11/2023,bendigo
43,8,Wild Reputation (4),Donna Knight,29.19,13.59,6.82,M/566,31.6kg,$4.50,500,5,26/11/2023,bendigo
44,1,Dragon Inn (1),Daryl Brennan,27.78,0.0,6.47,M/111,33.8kg,$1.40,500,X45,26/11/2023,bendigo
45,2,Manila Coghlan (4),Robert Mowat,28.06,4.0,6.76,M/532,31.9kg,$5.50,500,X45,26/11/2023,bendigo
46,3,Twilight Jet (2),Fay Vantaarling,28.51,10.36,6.65,M/223,31.1kg,$26.00,500,X45,26/11/2023,bendigo
47,4,Junkyard Prince (5),Susan Trim,28.52,10.56,6.76,M/654,35.5kg,$41.00,500,X45,26/11/2023,bendigo
48,5,Ox The Man (3),Brian Brown,28.65,12.39,6.7,M/345,34.0kg,$8.50,500,X45,26/11/2023,bendigo
49,6,Chasing Jess (8),Michael Chilcott,28.71,13.21,6.7,M/466,27.0kg,$15.00,500,X45,26/11/2023,bendigo
50,7,Xylan Bale (7),Robert Camilleri,28.8,14.6,6.78,M/777,33.4kg,$26.00,500,X45,26/11/2023,bendigo
51,8,Sunisa Bale (6),Robert Camilleri,28.9,16.0,6.89,M/888,29.4kg,$81.00,500,X45,26/11/2023,bendigo
52,1,Common Step (2),Anthony Azzopardi,28.07,0.0,6.51,M/111,27.0kg,$2.05,500,SH,26/11/2023,bendigo
53,2,Maranello (8),David Knocker,28.11,0.57,6.6,M/433,29.9kg,$4.80,500,SH,26/11/2023,bendigo
54,3,Lamia Mila (7),Lorenzo Carbone,28.28,3.1,6.51,M/222,29.9kg,$8.00,500,SH,26/11/2023,bendigo
55,4,Rojo Silver Fox (5),Peter Bartlett,28.29,3.2,6.6,M/556,33.1kg,$51.00,500,SH,26/11/2023,bendigo
56,5,Keisha (3),Lee Moore,28.3,3.33,6.71,M/764,28.5kg,$6.50,500,SH,26/11/2023,bendigo
57,6,Tom Keeping (1),Matthew Lanigan,28.38,4.4,6.53,M/345,35.7kg,$9.00,500,SH,26/11/2023,bendigo
58,7,West On Strobe (6),Clifford Smith,28.54,6.81,6.71,M/677,35.9kg,$41.00,500,SH,26/11/2023,bendigo
59,8,Frosty Jack (4),Gregory Berry,28.61,7.81,6.77,M/888,35.6kg,$41.00,500,SH,26/11/2023,bendigo
60,1,Unique Destiny (8),Matthew Lanigan,27.88,0.0,6.49,M/321,33.4kg,$17.00,500,SH,26/11/2023,bendigo
61,2,Winston Town (6),Paul Galea,28.06,2.6,6.42,M/112,34.3kg,$4.50,500,SH,26/11/2023,bendigo
62,3,Isle's Entity (2),Paul Abela,28.07,2.71,6.54,M/533,28.3kg,$2.50,500,SH,26/11/2023,bendigo
63,4,Top Speed Gear (4),Billy Galea,28.19,4.34,6.58,M/654,32.9kg,$23.00,500,SH,26/11/2023,bendigo
64,5,Orson Fury (5),Ian Bibby,28.3,6.01,6.53,Q/465,30.2kg,$51.00,500,SH,26/11/2023,bendigo
65,6,Trixy Zulu (7),V Koutsourakis,28.31,6.17,6.6,S/787,30.9kg,$7.00,500,SH,26/11/2023,bendigo
66,7,Militant Storm (1),Ken Hunt,28.47,8.36,6.47,M/246,28.6kg,$6.50,500,SH,26/11/2023,bendigo
67,8,Blistered Earth (3),George Borg,28.52,9.07,6.67,M/878,33.9kg,$7.00,500,SH,26/11/2023,bendigo
68,1,Federal Outlaw (4),Paul Abela,23.75,0.0,6.5,Q/333,29.5kg,$6.00,425,5,26/11/2023,bendigo
69,2,Short And Stumpy (2),Garry Selkrig,23.76,0.2,6.38,Q/111,25.1kg,$3.80,425,5,26/11/2023,bendigo
70,3,Victa Tara (3),Kayla Cottrell,23.84,1.37,6.45,M/222,29.2kg,$4.00,425,5,26/11/2023,bendigo
71,4,Invictus Harry (5),Garry Selkrig,24.21,6.61,6.71,M/776,34.0kg,$11.00,425,5,26/11/2023,bendigo
72,5,Ice Bath Forth (1),Mathew Wright,24.43,9.76,6.64,M/655,33.8kg,$3.50,425,5,26/11/2023,bendigo
73,6,Mini Minion (8),Geoffrey Williamson,24.51,10.89,6.57,M/444,24.1kg,$31.00,425,5,26/11/2023,bendigo
74,7,Courteous Reiko (7),Daryl Brennan,24.82,15.37,6.72,M/887,30.1kg,$26.00,425,5,26/11/2023,bendigo
75,DNF,Chips In (6),Malcolm Davis,,,6.61,Q/568,31.7kg,,425,5,26/11/2023,bendigo
76,1,Oh Evie (7),Jimmy Holt,23.88,0.0,6.51,M/321,25.0kg,$4.30,425,5,26/11/2023,bendigo
77,2,Mini Star (5),Phillip Tanti,23.95,0.96,6.46,M/112,27.8kg,$5.00,425,5,26/11/2023,bendigo
78,3,Spotty Can Run (4),Jack Clarke,24.14,3.66,6.5,M/233,29.1kg,$26.00,425,5,26/11/2023,bendigo
79,4,Kraken Rover (8),Barry Hall,24.14,3.73,6.61,M/744,29.6kg,$19.00,425,5,26/11/2023,bendigo
80,5,Aston Beaufort (6),John Bosnich,24.27,5.51,6.65,S/855,34.7kg,$16.00,425,5,26/11/2023,bendigo
81,6,Everglade (2),Beverley Pell,24.39,7.23,6.61,M/686,34.6kg,$12.00,425,5,26/11/2023,bendigo
82,7,Rockin' Rhino (3),Rosalie Kerr,24.62,10.53,6.55,M/577,34.2kg,$3.75,425,5,26/11/2023,bendigo
83,8,Curry Classified (1),Clifford Smith,24.62,10.6,6.52,M/468,26.9kg,$4.20,425,5,26/11/2023,bendigo
84,1,Katoni (8),Darren Petersen,24.04,0.0,6.54,M/311,30.9kg,$29.00,425,5,26/11/2023,bendigo
85,2,Cookie Delight (6),Peter Trim,24.14,1.44,6.71,M/742,32.9kg,$21.00,425,5,26/11/2023,bendigo
86,3,Slingshot Hogan (7),Matthew Lanigan,24.4,5.16,6.55,M/455,34.9kg,$4.10,425,5,26/11/2023,bendigo
87,4,Ragin' Ablett (4),Jason Wickham,24.43,5.64,6.67,M/634,31.7kg,$31.00,425,5,26/11/2023,bendigo
88,5,Zip Up Andy (3),Josh Duncan,24.51,6.79,6.59,M/587,32.0kg,$8.00,425,5,26/11/2023,bendigo
89,6,Flying Ability (2),Jack Clarke,24.53,6.96,6.54,M/223,29.3kg,$10.00,425,5,26/11/2023,bendigo
90,7,Soda Seed (1),Taylor Thornton,24.62,8.33,6.72,S/876,29.0kg,$1.80,425,5,26/11/2023,bendigo
91,8,Twilight Sofia (5),Theo Van Taarling,24.68,9.1,6.52,M/168,23.3kg,$26.00,425,5,26/11/2023,bendigo
92,1,Breeze Breaker (8),Geoffrey Mitchell,23.63,0.0,6.55,M/221,32.3kg,$2.00,425,5,26/11/2023,bendigo
93,2,Artificial Blue (2),Calum Blake,24.3,9.6,6.76,M/666,33.7kg,$4.30,425,5,26/11/2023,bendigo
94,3,Sensei Pandaken (6),Jason Wickham,24.36,10.46,6.66,M/445,28.7kg,$26.00,425,5,26/11/2023,bendigo
95,4,Spicy Piper (1),Rosalie Kerr,24.37,10.5,6.43,M/112,25.5kg,$14.00,425,5,26/11/2023,bendigo
96,5,Con Cabang (7),Gregory Berry,24.44,11.5,6.73,M/554,34.2kg,$17.00,425,5,26/11/2023,bendigo
97,6,Chasing Thunder (5),Richard Boehm,24.46,11.81,6.83,M/777,33.3kg,$34.00,425,5,26/11/2023,bendigo
98,7,Janie Cabang (3),Gregory Berry,24.48,12.14,6.59,M/333,31.3kg,$21.00,425,5,26/11/2023,bendigo
99,8,Rich Flex (4),Aroha Hemingway,25.15,21.66,6.89,M/888,35.7kg,$4.80,425,5,26/11/2023,bendigo
100,1,My Income (5),Heidi Drganc,22.11,0.0,,,31.3kg,$61.00,375,M,26/11/2023,broken-hill
101,2,Who Knows Tilly (6),Troy Roberts,22.2,1.25,,,25.1kg,$51.00,375,M,26/11/2023,broken-hill
102,3,Plodding Along (2),Clayton Langdon,22.5,5.5,,,30.3kg,$3.10,375,M,26/11/2023,broken-hill
103,4,Far West Barbie (3),Chad Hipwell,22.82,10.0,,,26.7kg,$12.00,375,M,26/11/2023,broken-hill
104,5,Round And Round (1),Robert Dannatt,22.93,11.75,,,28.4kg,$5.00,375,M,26/11/2023,broken-hill
105,6,Let's Go Sydney (7),Rodney Millington,23.13,14.5,,,27.7kg,$2.90,375,M,26/11/2023,broken-hill
106,7,Iceni Lethal (8),Tegan Gray,23.24,16.25,,,32.9kg,$4.25,375,M,26/11/2023,broken-hill
107,8,Far West Boy (4),Chad Hipwell,24.13,28.75,,,33.5kg,$31.00,375,M,26/11/2023,broken-hill
108,1,High Flux (6),Brock Wilson,30.5,0.0,,,25.7kg,$15.00,525,5,26/11/2023,broken-hill
109,2,Decent Guy (3),Harrison Trengove,30.87,5.25,,,32.6kg,$2.80,525,5,26/11/2023,broken-hill
110,3,Sugar Shane (2),Rodney Millington,30.91,5.75,,,33.9kg,$3.25,525,5,26/11/2023,broken-hill
111,4,Zipping Muriel (1),Wade Hipwell,31.05,7.75,,,25.8kg,$3.60,525,5,26/11/2023,broken-hill
112,5,Expect Magic (8),Tegan Gray,31.18,9.75,,,27.9kg,$6.50,525,5,26/11/2023,broken-hill
113,6,Express Black (4),Leigh Drganc,31.26,10.75,,,30.8kg,$81.00,525,5,26/11/2023,broken-hill
114,7,Smug Doug (7),Robert Dannatt,31.65,16.25,,,31.0kg,$41.00,525,5,26/11/2023,broken-hill
115,1,Terrific Irene (1),Leigh Drganc,31.03,0.0,,,27.3kg,$2.50,525,XM5,26/11/2023,broken-hill
116,2,Made Bail (8),Christopher Jaensch,31.38,5.0,,,31.7kg,$10.00,525,XM5,26/11/2023,broken-hill
117,3,Let's Go Kay (4),Rodney Millington,31.39,5.25,,,26.8kg,$17.00,525,XM5,26/11/2023,broken-hill
118,4,Raven Macaw (5),Harrison Trengove,32.35,18.75,,,32.3kg,$2.25,525,XM5,26/11/2023,broken-hill
119,5,Mystic Bindi (2),Benjamin Carswell,32.45,20.25,,,26.9kg,$11.00,525,XM5,26/11/2023,broken-hill
120,6,Camel Camp (7),Graham Whitford,32.48,20.75,,,29.1kg,$8.50,525,XM5,26/11/2023,broken-hill
121,1,Watch The Clock (3),Rodney Millington,21.86,0.0,,,31.8kg,$7.00,375,NG,26/11/2023,broken-hill
122,2,Way Too Soft (8),Christopher Jaensch,21.92,0.75,,,31.2kg,$4.90,375,NG,26/11/2023,broken-hill
