,Plc,Name (Box),Trainer,Time,Mgn,Split,In Run,Wgt,SP,Distance,RaceGrade,date,Track
23,1,Miss Gravity (2),Natalie Pace,22.66,0.0,8.66,Q/12,30.7kg,$2.75,390,X67,25/11/2023,ballarat
24,2,Borrowed Time (1),Cody Hose,22.73,1.04,8.67,Q/21,25.4kg,$13.00,390,X67,25/11/2023,ballarat
25,3,Wild Aussie (4),Steven Chircop,22.81,2.17,8.91,M/33,29.0kg,$22.00,390,X67,25/11/2023,ballarat
26,4,Quick Biscuit (6),Shaun Hughes,22.93,3.86,9.14,M/54,30.3kg,$3.30,390,X67,25/11/2023,ballarat
27,5,Cornhill Hustler (7),Scott Gibson,23.08,6.04,9.02,M/45,27.0kg,$8.50,390,X67,25/11/2023,ballarat
28,6,Man Of Magic (5),Sophie Monaghan,23.09,6.1,9.21,M/66,29.7kg,$3.75,390,X67,25/11/2023,ballarat
29,1,Blue Scotch Boy (6),Jeffrey Abela,22.31,0.0,8.51,M/11,29.6kg,$2.00,390,5,25/11/2023,ballarat
30,2,Argyle Bell (3),Calum Blake,22.45,2.11,8.69,M/32,26.6kg,$5.00,390,5,25/11/2023,ballarat
31,3,Galileo Brae (8),Travis Walker,22.81,7.13,8.85,M/63,29.0kg,$13.00,390,5,25/11/2023,ballarat
32,4,Super Sparkle (4),Murray Collyer,23.05,10.66,8.89,S/75,27.6kg,$22.00,390,5,25/11/2023,ballarat
33,5,Fritter (1),Jack Clarke,23.23,13.19,8.69,Q/24,29.6kg,$21.00,390,5,25/11/2023,ballarat
34,6,Man Of Power (2),Travis Monaghan,23.27,13.7,8.76,S/46,28.4kg,$10.00,390,5,25/11/2023,ballarat
35,7,Terrific Keith (7),Travis Monaghan,23.32,14.44,8.76,M/57,31.0kg,$4.60,390,5,25/11/2023,ballarat
36,1,Cosmic Journey (4),Simon Payne,22.27,0.0,8.48,Q/11,32.6kg,$2.10,390,X45,25/11/2023,ballarat
37,2,Haleigh Vella (2),Peter Bartlett,22.57,4.19,8.6,Q/22,29.6kg,$6.00,390,X45,25/11/2023,ballarat
38,3,Here's Bruce (1),Heath Mcadam,22.74,6.71,8.69,M/73,33.4kg,$6.00,390,X45,25/11/2023,ballarat
39,4,Jake Scar (6),Kathryne Tabb,22.75,6.89,8.61,M/36,32.7kg,$5.50,390,X45,25/11/2023,ballarat
40,5,Hosey Sidekick (8),Cody Hose,22.79,7.43,8.64,M/44,28.4kg,$10.00,390,X45,25/11/2023,ballarat
41,6,Tasman Hope (3),Kylie Norton,22.98,10.17,8.66,M/55,32.9kg,$13.00,390,X45,25/11/2023,ballarat
42,7,Argyle Emma (7),Jazmyn Warzywoda,23.04,10.9,8.68,S/67,27.6kg,$34.00,390,X45,25/11/2023,ballarat
43,1,Spartan Legend (6),Trent Blacker,25.67,0.0,6.76,M/321,31.8kg,$7.50,450,X45,25/11/2023,ballarat
44,2,Arts Inferno (7),Josh Duncan,25.9,3.25,6.82,M/543,30.3kg,$4.50,450,X45,25/11/2023,ballarat
45,3,Bold Contender (2),Sargon Kando,25.92,3.51,6.64,Q/112,33.0kg,$13.00,450,X45,25/11/2023,ballarat
46,4,Lala Turbo (4),Peter Griffen,25.95,4.06,6.75,M/234,37.3kg,$14.00,450,X45,25/11/2023,ballarat
47,5,Rainbow Storm (1),Ross Bovell,26.04,5.21,6.86,M/677,30.7kg,$2.25,450,X45,25/11/2023,ballarat
48,6,Tobikuma (8),Samuel Webb,26.04,5.31,6.82,M/455,32.3kg,$10.00,450,X45,25/11/2023,ballarat
49,7,Skull (3),Natalie Pace,26.29,8.86,6.86,S/766,32.8kg,$7.50,450,X45,25/11/2023,ballarat
50,1,Nizhoni (1),Roselyn Nicholls,25.68,0.0,6.69,Q/111,33.7kg,$1.90,450,X67,25/11/2023,ballarat
51,2,Midnight Crisis (4),Craig Treherne,25.92,3.43,6.8,M/553,33.1kg,$14.00,450,X67,25/11/2023,ballarat
52,3,Cornhill Prince (2),Scott Gibson,25.99,4.4,6.73,M/322,33.2kg,$3.25,450,X67,25/11/2023,ballarat
53,4,Armagh (8),Donna Knight,26.01,4.77,6.87,M/664,31.2kg,$12.00,450,X67,25/11/2023,ballarat
54,5,Claretown Sadie (7),Peter Griffen,26.11,6.2,6.77,Q/446,27.9kg,$12.00,450,X67,25/11/2023,ballarat
55,6,Little Rush (6),Craig Treherne,26.2,7.39,6.95,M/877,27.7kg,$71.00,450,X67,25/11/2023,ballarat
56,7,Gossips (3),Craig Treherne,26.21,7.53,6.73,Q/235,34.1kg,$12.00,450,X67,25/11/2023,ballarat
57,8,Daisy May (5),Cody Hose,26.26,8.33,6.88,Q/788,25.1kg,$34.00,450,X67,25/11/2023,ballarat
58,1,Fayetteville (2),Donna Knight,31.53,0.0,6.86,M/3111,32.4kg,$3.90,545,5,25/11/2023,ballarat
59,2,Black Spectre (1),Michael Katsiris,31.65,1.7,6.82,M/1223,31.2kg,$1.33,545,5,25/11/2023,ballarat
60,3,Roxy Smirnoff (4),Donna Knight,31.73,2.91,6.86,M/2332,30.2kg,$13.00,545,5,25/11/2023,ballarat
61,4,Midnight Marilyn (6),Donna Robertson,31.82,4.13,6.9,M/5444,34.0kg,$17.00,545,5,25/11/2023,ballarat
62,5,Phoenix Flight (7),Donna Knight,31.85,4.53,7.04,S/6665,31.3kg,$51.00,545,5,25/11/2023,ballarat
63,6,Disorder (8),Brian Brown,32.01,6.84,6.87,M/4556,27.4kg,$20.00,545,5,25/11/2023,ballarat
64,1,Shameless (1),Jazmyn Warzywoda,25.81,0.0,6.75,M/222,29.7kg,$4.00,450,5,25/11/2023,ballarat
65,2,Tame The Beast (6),Samuel Webb,25.84,0.34,6.84,S/311,32.4kg,$4.20,450,5,25/11/2023,ballarat
66,3,Gracious Gift (8),Michael Katsiris,26.03,3.09,6.75,Q/133,26.2kg,$6.00,450,5,25/11/2023,ballarat
67,4,Maximum Gracie (2),Jordan Cooper,26.11,4.3,6.85,M/444,28.1kg,$3.40,450,5,25/11/2023,ballarat
68,5,Confer (4),Mark Giddings,26.13,4.61,6.85,M/565,31.6kg,$6.50,450,5,25/11/2023,ballarat
69,6,My Compass (7),Brian Brown,26.29,6.9,6.89,M/656,34.1kg,$29.00,450,5,25/11/2023,ballarat
70,7,Shima Jim (3),Heath Mcadam,26.31,7.11,7.05,S/777,34.8kg,$26.00,450,5,25/11/2023,ballarat
71,1,He Man (2),Donald Jarvis,22.41,0.0,8.61,M/22,35.9kg,$7.50,390,5,25/11/2023,ballarat
72,2,That's Rare (6),Adam Richardson,22.45,0.61,8.52,Q/11,28.9kg,$2.90,390,5,25/11/2023,ballarat
73,3,Jachar (3),Murray Collyer,22.6,2.75,8.71,M/64,30.2kg,$10.00,390,5,25/11/2023,ballarat
74,4,Yeah Sweetie (8),Cameron Hudson,22.72,4.5,8.63,M/43,30.0kg,$7.50,390,5,25/11/2023,ballarat
75,5,Inga Linda (1),Mary Inguanti,22.86,6.51,8.61,Q/35,27.1kg,$4.00,390,5,25/11/2023,ballarat
76,6,Citi Field (7),Jack Clarke,23.07,9.5,8.66,M/56,35.8kg,$16.00,390,5,25/11/2023,ballarat
77,7,Sylvan Lake (4),Suwit Bunchusri,24.17,25.26,8.99,S/77,33.0kg,$6.00,390,5,25/11/2023,ballarat
78,1,Storm Alert (1),Christine Robartson,30.09,0.0,5.57,4332.0,35.4kg,$3.75,520,N,25/11/2023,cannington
79,2,All About Stone (6),David Hobby,30.27,2.5,5.65,6544.0,32.2kg,$4.25,520,N,25/11/2023,cannington
80,3,Sunset Nightjar (5),David Hobby,30.33,3.5,5.43,1111.0,36.5kg,$8.00,520,N,25/11/2023,cannington
81,3,Lil Bit Warped (7),David Hobby,30.33,3.5,5.52,3455.0,26.0kg,$6.50,520,N,25/11/2023,cannington
82,5,Imperial Sash (2),Terrence Erenshaw,30.45,5.25,5.49,2223.0,32.7kg,$5.00,520,N,25/11/2023,cannington
83,6,Hard Maintenance (8),Terrence Erenshaw,30.66,8.25,5.58,5666.0,25.1kg,$51.00,520,N,25/11/2023,cannington
84,7,Ghost Emoji (4),David Hobby,30.71,8.75,5.69,7777.0,36.9kg,$7.00,520,N,25/11/2023,cannington
85,8,Drifter (3),Corey White,30.82,10.25,5.74,8888.0,36.3kg,$31.00,520,N,25/11/2023,cannington
86,1,Spider Venom (6),Enzo Crudeli,30.57,0.0,5.59,5333.0,35.5kg,$12.00,520,5,25/11/2023,cannington
87,2,Golden Chopstick (4),Paul Kaltsis,30.58,0.1,5.52,2111.0,27.0kg,$8.50,520,5,25/11/2023,cannington
88,3,Seriously Lush (5),Terrence Erenshaw,30.71,2.0,5.5,1222.0,26.6kg,$3.75,520,5,25/11/2023,cannington
89,4,Super Charge (8),Corey White,30.77,2.75,5.82,8544.0,34.2kg,$5.50,520,5,25/11/2023,cannington
90,5,Harley Monelli (1),Hayley Atkins,30.84,3.75,5.61,6455.0,25.8kg,$6.00,520,5,25/11/2023,cannington
91,6,Orokonui (2),Enzo Crudeli,31.05,6.75,5.59,4666.0,29.3kg,$14.00,520,5,25/11/2023,cannington
92,7,Jami Keeping (7),Shayne Williams,31.28,10.0,5.62,7777.0,30.3kg,$8.50,520,5,25/11/2023,cannington
93,8,Roman Blazer (3),Damien Crudeli,34.62,57.75,5.58,3888.0,32.5kg,$6.00,520,5,25/11/2023,cannington
94,1,Penny Magic (3),Michael Johnston,35.35,0.0,9.78,11111.0,26.6kg,$6.50,600,X45,25/11/2023,cannington
95,2,Hurricane Taylor (4),Eric Campana,35.36,0.1,10.05,55433.0,30.4kg,$3.75,600,X45,25/11/2023,cannington
96,2,Wooden Hands (6),Justin Wood,35.36,0.1,9.89,33222.0,30.4kg,$24.00,600,X45,25/11/2023,cannington
97,4,Speed Freak (2),Enzo Crudeli,35.37,0.25,10.14,66644.0,28.4kg,$12.00,600,X45,25/11/2023,cannington
98,5,Disco Trixie (5),Enzo Crudeli,35.56,3.0,10.18,77777.0,28.5kg,$26.00,600,X45,25/11/2023,cannington
99,6,Chloe Ant (1),Enzo Crudeli,35.66,4.25,9.98,44565.0,26.3kg,$1.80,600,X45,25/11/2023,cannington
100,7,Bee Queen (7),Paul Kaltsis,35.85,7.0,9.83,22356.0,28.3kg,$24.00,600,X45,25/11/2023,cannington
101,1,Couch Surfer (1),Christopher Halse,42.45,0.0,5.72,21122,31.7kg,$1.40,715,FFA,25/11/2023,cannington
102,2,West On Nugget (2),Christopher Halse,42.57,1.75,5.85,54211,31.3kg,$7.00,715,FFA,25/11/2023,cannington
103,3,Clifton Cruz (7),Vince Reid,42.64,2.5,5.69,12333,30.2kg,$10.00,715,FFA,25/11/2023,cannington
104,4,Sunset Louie (8),Eric Campana,42.72,3.75,5.73,33444,29.1kg,$9.00,715,FFA,25/11/2023,cannington
105,5,Cawbourne Roses (4),Lewis Clay,42.74,4.25,5.92,66655,25.2kg,$13.00,715,FFA,25/11/2023,cannington
106,6,Over Zealous (5),Justin Wood,42.86,5.75,5.81,45566,27.4kg,$28.00,715,FFA,25/11/2023,cannington
107,1,Bunji Man (5),Enzo Crudeli,30.17,0.0,5.57,2111.0,30.9kg,$2.60,520,5,25/11/2023,cannington
108,2,Eugenius (7),Jayden Jacobson,30.25,1.0,5.56,1222.0,33.8kg,$2.05,520,5,25/11/2023,cannington
109,3,West On Franky (4),Christopher Halse,30.37,2.75,5.7,4333.0,35.4kg,$5.50,520,5,25/11/2023,cannington
110,4,Alden Monelli (1),Morgan Turner,30.6,6.0,5.63,3444.0,29.7kg,$12.00,520,5,25/11/2023,cannington
111,5,Sunset Daphne (6),Eric Campana,30.65,6.75,5.74,5555.0,26.9kg,$41.00,520,5,25/11/2023,cannington
112,1,Flying Freda (8),Christopher Halse,35.18,0.0,9.81,11111.0,25.6kg,$1.85,600,5,25/11/2023,cannington
113,2,Sin Bin Sammy (6),Sean Kavanagh,35.27,1.25,10.0,42222.0,32.6kg,$4.20,600,5,25/11/2023,cannington
114,3,Tessa Nature (2),Joseph Dailly,35.65,6.5,10.28,34444.0,30.7kg,$9.00,600,5,25/11/2023,cannington
115,4,Fabs Max Potato (1),Joseph Dailly,35.72,7.75,10.14,63333.0,34.3kg,$5.50,600,5,25/11/2023,cannington
116,5,Hecton's Boy (5),Enzo Crudeli,35.9,10.25,10.39,25555.0,32.6kg,$41.00,600,5,25/11/2023,cannington
117,6,Ballistic Ant (4),Enzo Crudeli,35.93,10.5,10.44,56666.0,30.6kg,$10.00,600,5,25/11/2023,cannington
118,1,Inside Scoop (8),Christine Robartson,29.91,0.0,5.53,2111,31.3kg,$3.75,520,FFA,25/11/2023,cannington
119,2,Go Seek Kotoni (2),Damien Crudeli,30.07,2.25,5.52,1222,30.6kg,$4.30,520,FFA,25/11/2023,cannington
120,3,Katchoo (4),Damien Crudeli,30.11,2.75,5.6,5443,30.6kg,$4.20,520,FFA,25/11/2023,cannington
121,4,Rippin' Tomahawk (1),Shayne Williams,30.42,7.25,5.58,4334,30.6kg,$7.50,520,FFA,25/11/2023,cannington
122,5,Carlecatup (6),Eric Campana,30.48,8.25,5.58,3555,28.3kg,$3.20,520,FFA,25/11/2023,cannington
123,1,Sunset Mayhem (3),David Hobby,21.89,0.0,6.75,222.0,34.8kg,$3.60,380,N,25/11/2023,cannington
124,2,Ferrero Flyer (5),Bradley Cook,22.03,2.0,6.52,111.0,31.2kg,$4.50,380,N,25/11/2023,cannington
125,3,Rock Solid Kid (2),Bradley Cook,22.45,8.0,6.81,533.0,31.1kg,$4.50,380,N,25/11/2023,cannington
126,4,Our Aim (4),Christopher Halse,22.63,10.5,6.77,344.0,31.7kg,$5.00,380,N,25/11/2023,cannington
127,5,Canya Tilly (8),Brodie Kirby,22.71,11.75,6.84,665.0,27.7kg,$6.50,380,N,25/11/2023,cannington
128,6,Essential Choice (7),Joseph Dailly,22.86,13.75,6.78,456.0,27.4kg,$34.00,380,N,25/11/2023,cannington
129,7,Sal Ali (6),Christopher Halse,23.03,16.25,6.92,777.0,30.4kg,$61.00,380,N,25/11/2023,cannington
130,8,Vacillate (1),Eric Campana,23.19,18.5,6.98,888.0,25.8kg,$20.00,380,N,25/11/2023,cannington
131,1,Bossy Emoji (2),David Hobby,30.38,0.0,5.69,3211.0,31.3kg,$5.00,520,M,25/11/2023,cannington
132,2,Thumbs Emoji (4),David Hobby,30.5,1.75,5.65,2332.0,34.0kg,$8.50,520,M,25/11/2023,cannington
133,3,Hippy Trail (7),Christopher Halse,30.55,2.25,5.84,5444.0,26.5kg,$2.20,520,M,25/11/2023,cannington
134,4,Scramble Button (8),Eric Campana,31.05,9.5,5.81,4555.0,25.5kg,$10.00,520,M,25/11/2023,cannington
135,5,Go Gettem Tilly (5),Ben Abercrombie,31.17,11.25,5.5,1123.0,28.3kg,$3.25,520,M,25/11/2023,cannington
136,1,Crypto Monelli (6),Morgan Turner,34.95,0.0,9.84,22221,30.6kg,$2.60,600,5,25/11/2023,cannington
137,2,Mixed Dozen (8),Paul Stuart,35.35,5.75,9.92,33333,30.9kg,$5.00,600,5,25/11/2023,cannington
138,3,Granite Song (4),Diane Carmody,35.36,5.75,9.68,11112,32.6kg,$8.50,600,5,25/11/2023,cannington
139,4,Poppa Monno (1),Corey White,35.37,6.0,10.24,55554,33.3kg,$2.75,600,5,25/11/2023,cannington
140,5,Flashing Kuna (2),Michael Johnston,35.47,7.5,10.05,44445,27.5kg,$8.00,600,5,25/11/2023,cannington
141,1,Mongolian Tiger (4),Enzo Crudeli,35.08,0.0,9.77,11111,33.4kg,$6.00,600,N,25/11/2023,cannington
142,2,Molfetta Drive (7),Nicola Minutillo,35.39,4.25,10.14,55554,31.8kg,$12.00,600,N,25/11/2023,cannington
143,3,All About Coal (1),David Hobby,35.42,4.75,10.01,44442,31.8kg,$2.60,600,N,25/11/2023,cannington
144,4,All About Rock (5),David Hobby,35.54,6.5,9.78,22223,29.0kg,$2.60,600,N,25/11/2023,cannington
145,5,Starlight Ariel (2),Paul Stuart,35.69,8.75,9.86,33335,24.9kg,$6.00,600,N,25/11/2023,cannington
146,6,Craving Kuna (8),Michael Johnston,35.75,9.5,10.25,66666,24.8kg,$81.00,600,N,25/11/2023,cannington
147,1,Sunset Hornet (4),David Hobby,21.96,0.0,6.63,211.0,26.8kg,$1.50,380,5,25/11/2023,cannington
148,2,Stanga Storm (1),Morgan Turner,22.23,3.75,6.68,332.0,33.8kg,$9.50,380,5,25/11/2023,cannington
149,3,Tommy Fumble (7),Terrence Erenshaw,22.38,6.0,6.69,443.0,29.0kg,$4.20,380,5,25/11/2023,cannington
150,4,Carrie Heffernan (6),Bradley Cook,22.5,7.75,6.76,555.0,28.5kg,$21.00,380,5,25/11/2023,cannington
151,5,Turk's Dream (2),Justin Wood,22.5,7.75,6.59,124.0,26.0kg,$10.00,380,5,25/11/2023,cannington
152,6,Sudoku Linda (8),Victoria Cook,22.56,8.5,6.78,666.0,25.1kg,$51.00,380,5,25/11/2023,cannington
153,1,Earls Magical (1),J Liles,23.94,0.0,3.66,2222,25.7kg,$0.00,380,A6,26/11/2023,crayford
154,2,Its The Best (6),J Liles,24.06,,3.61,1111,31.2kg,$0.00,380,A6,26/11/2023,crayford
155,3,Kilbarry Nosense (2),A Kelly-Pilgrim,24.1,,3.74,3333,27.3kg,$0.00,380,A6,26/11/2023,crayford
156,4,Knockna Spud (3),N Carter,24.14,,3.7,4444,35.0kg,$0.00,380,A6,26/11/2023,crayford
157,5,One Cool Kid (4),A Kelly-Pilgrim,24.22,,3.76,5555,31.7kg,$0.00,380,A6,26/11/2023,crayford
158,6,Slowlane Slippy (5),N Carter,24.24,,3.78,6666,25.4kg,$0.00,380,A6,26/11/2023,crayford
159,1,Gusty Boo (4),J Liles,23.84,0.0,3.69,2111,36.2kg,$0.00,380,A8,26/11/2023,crayford
160,2,Riverside Victor (6),T J Dornan,23.96,,3.66,1222,31.8kg,$0.00,380,A8,26/11/2023,crayford
161,3,Jimmy The Man (2),N Carter,24.12,,3.81,4433,33.5kg,$0.00,380,A8,26/11/2023,crayford
162,4,Endova Dancer (1),J Liles,24.38,,3.81,3344,22.9kg,$0.00,380,A8,26/11/2023,crayford
163,5,Croaghill Cola (3),T J Dornan,25.1,,3.83,5555,25.4kg,$0.00,380,A8,26/11/2023,crayford
164,1,Gurteen Douggie (5),D Lee,23.56,0.0,3.58,1111,31.1kg,$0.00,380,A5,26/11/2023,crayford
165,2,Ragtime Bomber (1),T J Dornan,23.64,,3.63,3222,30.3kg,$0.00,380,A5,26/11/2023,crayford
166,3,Bromley Boy (2),D Lee,24.18,,3.64,4333,29.5kg,$0.00,380,A5,26/11/2023,crayford
167,4,Splashofthebold (4),J Liles,24.34,,3.67,5444,32.3kg,$0.00,380,A5,26/11/2023,crayford
168,5,Capel Cutie (3),R Emery,24.48,,3.69,2555,26.0kg,$0.00,380,A5,26/11/2023,crayford
169,1,Burrow Flyer (6),K A Daly,24.18,0.0,3.54,1111,26.1kg,$0.00,380,A9,26/11/2023,crayford
170,2,Lazlos Babe (2),K A Daly,24.22,,3.83,6433,25.1kg,$0.00,380,A9,26/11/2023,crayford
171,3,Faypoint Ava (3),A Kelly-Pilgrim,24.32,,3.68,3222,27.6kg,$0.00,380,A9,26/11/2023,crayford
172,4,Senahel Pixie (1),R Emery,24.54,,3.78,4344,29.9kg,$0.00,380,A9,26/11/2023,crayford
173,5,Killeheen Bridie (5),T Batchelor,24.74,,3.66,2665,25.3kg,$0.00,380,A9,26/11/2023,crayford
174,6,Narabane Sive (4),N Carter,25.08,,3.74,5556,25.4kg,$0.00,380,A9,26/11/2023,crayford
175,1,Roseville Emily (1),R Emery,24.1,0.0,3.79,2311,29.2kg,$0.00,380,A10,26/11/2023,crayford
176,2,Swift Tabernacle (4),J Liles,24.38,,3.79,3442,26.6kg,$0.00,380,A10,26/11/2023,crayford
177,3,Teachers Thunder (5),J Liles,24.84,,3.77,4233,30.8kg,$0.00,380,A10,26/11/2023,crayford
178,4,Gemmas Gang (6),A Kelly-Pilgrim,24.98,,3.82,5555,27.3kg,$0.00,380,A10,26/11/2023,crayford
179,5,Catunda Raven (3),A Kelly-Pilgrim,25.14,,3.7,1124,28.0kg,$0.00,380,A10,26/11/2023,crayford
180,1,Kanturk Breeze (6),N Carter,34.48,0.0,13.12,1222,26.0kg,$0.00,540,S4,26/11/2023,crayford
181,2,Runaway Sydney (3),T J Dornan,34.56,,12.97,3111,34.4kg,$0.00,540,S4,26/11/2023,crayford
182,3,Runaway Jaycee (5),T J Dornan,34.66,,13.22,4333,25.3kg,$0.00,540,S4,26/11/2023,crayford
183,4,Hyper Holly (2),R Emery,34.92,,13.54,5555,27.7kg,$0.00,540,S4,26/11/2023,crayford
184,5,Swift Bawdy (1),K A Daly,34.94,,13.62,6666,29.7kg,$0.00,540,S4,26/11/2023,crayford
185,6,Meridian Captain (4),N Carter,35.06,,13.35,2444,31.0kg,$0.00,540,S4,26/11/2023,crayford
186,1,Taha Dancing (5),D Lee,23.44,0.0,3.55,2111,32.2kg,$0.00,380,A4,26/11/2023,crayford
187,2,Roseville Adele (1),R Emery,23.76,,3.56,1222,26.7kg,$0.00,380,A4,26/11/2023,crayford
188,3,Nissels Spark (2),D Lee,23.86,,3.72,4443,35.1kg,$0.00,380,A4,26/11/2023,crayford
189,4,Swift Undeniable (4),J Liles,24.02,,3.73,5554,23.0kg,$0.00,380,A4,26/11/2023,crayford
190,5,Clearly Crazy (3),N Carter,24.03,,3.59,3335,27.7kg,$0.00,380,A4,26/11/2023,crayford
191,1,Burrow Barbie (5),K A Daly,24.24,0.0,3.61,1111,23.0kg,$0.00,380,A9,26/11/2023,crayford
192,2,Slaney Marabella (6),K A Daly,24.36,,3.68,3222,27.2kg,$0.00,380,A9,26/11/2023,crayford
193,3,Swift Joel (3),J Liles,24.44,,3.71,4644,25.9kg,$0.00,380,A9,26/11/2023,crayford
194,4,Timahoe Sheriff (4),A Kelly-Pilgrim,24.76,,3.67,2333,28.1kg,$0.00,380,A9,26/11/2023,crayford
195,5,Loughry Lass (1),R Emery,24.8,,3.77,6466,24.7kg,$0.00,380,A9,26/11/2023,crayford
196,6,Hopalong Champ (2),T Batchelor,25.04,,3.74,5555,30.0kg,$0.00,380,A9,26/11/2023,crayford
197,,Loughry Lass (1),R Emery,0.0,,,,,$0.00,380,A3,26/11/2023,crayford
198,1.0,Seefin Daisy (1),N Carter,23.7,0.0,3.53,1111.0,25.5kg,$0.00,380,A3,26/11/2023,crayford
199,,Hopalong Champ (2),T Batchelor,0.0,,,,,$0.00,380,A3,26/11/2023,crayford
200,5.0,Twoathem (2),D Lee,24.24,,3.57,3235.0,26.8kg,$0.00,380,A3,26/11/2023,crayford
201,,Swift Joel (3),J Liles,0.0,,,,,$0.00,380,A3,26/11/2023,crayford
202,4.0,Kuda Maura (3),J Liles,23.78,,3.56,2322.0,26.9kg,$0.00,380,A3,26/11/2023,crayford
203,,Timahoe Sheriff (4),A Kelly-Pilgrim,0.0,,,,,$0.00,380,A3,26/11/2023,crayford
204,2.0,Swift Rally (4),J Liles,23.73,,3.65,6443.0,29.2kg,$0.00,380,A3,26/11/2023,crayford
205,,Burrow Barbie (5),K A Daly,0.0,,,,,$0.00,380,A3,26/11/2023,crayford
206,6.0,Roseville Lola (5),R Emery,24.3,,3.63,5666.0,25.6kg,$0.00,380,A3,26/11/2023,crayford
207,,Slaney Marabella (6),K A Daly,0.0,,,,,$0.00,380,A3,26/11/2023,crayford
208,3.0,Lorenzo Gold (6),K A Daly,23.74,,3.63,4554.0,24.1kg,$0.00,380,A3,26/11/2023,crayford
209,1,Ragtime Jaxon (4),T J Dornan,23.44,0.0,3.59,3111,30.6kg,$0.00,380,A1,26/11/2023,crayford
210,2,Ragtime Freddie (2),T J Dornan,23.6,,3.6,2222,27.2kg,$0.00,380,A1,26/11/2023,crayford
211,3,Tip Toe Along (3),A Kelly-Pilgrim,23.8,,3.69,5453,27.5kg,$0.00,380,A1,26/11/2023,crayford
212,4,Landi Kotal Loco (5),K A Daly,23.9,,3.65,4534,32.6kg,$0.00,380,A1,26/11/2023,crayford
213,5,Arrigle Black (6),A Kelly-Pilgrim,23.94,,3.58,1345,27.0kg,$0.00,380,A1,26/11/2023,crayford
214,1,Millridge Jayden (3),D O'Mahony,28.72,0.0,3.34,1111,30.9kg,$0.00,480,A3,26/11/2023,curraheen-park
215,2,Ballyhooly Belle (4),T O'Neill,28.96,,3.45,3333,30.9kg,$0.00,480,A3,26/11/2023,curraheen-park
216,3,Bright Malachi (1),M Lynch,29.03,,3.41,2222,35.9kg,$0.00,480,A3,26/11/2023,curraheen-park
