,Plc,Name (Box),Trainer,Time,Mgn,Split,In Run,Wgt,SP,Distance,RaceGrade,date,Track
0,1,Lets Party (5),J Watson,26.33,0.0,5.62,2222.0,34.3kg,$0.00,435,A5,31/12/2023,pelaw-grange
1,2,Ridleys Banner (4),D Curry,26.39,0.75,5.55,1111.0,35.1kg,$0.00,435,A5,31/12/2023,pelaw-grange
2,3,Rackethall Alex (1),R Rotherham,26.49,2.0,5.64,3333.0,34.9kg,$0.00,435,A5,31/12/2023,pelaw-grange
3,4,Whitburn Wizard (3),H Burton,26.69,4.5,5.63,4444.0,29.3kg,$0.00,435,A5,31/12/2023,pelaw-grange
4,5,Holdem Sheriff (6),M Sillars,27.21,11.0,5.73,5555.0,32.1kg,$0.00,435,A5,31/12/2023,pelaw-grange
5,DNF,Great Diva (2),C J Murray,,,5.67,6000.0,29.3kg,,435,A5,31/12/2023,pelaw-grange
6,1,Bye Bye Dora (7),Gregory Brennan,30.43,0.0,5.75,42.0,28.8kg,$1.95,520,M,15/01/2024,albion-park
7,2,More Than Money (5),Pamela Field,30.45,0.25,5.67,11.0,32.4kg,$10.00,520,M,15/01/2024,albion-park
8,3,Big And Cheesy (2),Paul Sutton,30.83,5.75,5.88,63.0,26.2kg,$51.00,520,M,15/01/2024,albion-park
9,4,Stellar Lass (1),Tim Britton,31.19,10.75,5.74,24.0,30.0kg,$6.50,520,M,15/01/2024,albion-park
10,5,Rather Flash (8),John Mccarthy,31.2,11.0,5.75,35.0,32.7kg,$4.40,520,M,15/01/2024,albion-park
11,6,Jimmy Giant (4),Tim Britton,31.78,19.25,5.81,56.0,35.1kg,$5.00,520,M,15/01/2024,albion-park
12,1,Miss Rupee (2),Pamela Field,30.54,0.0,5.6,11.0,29.4kg,$3.60,520,M,15/01/2024,albion-park
13,2,Absolution (8),Trevor Lindsay,30.82,4.0,5.73,22.0,32.0kg,$5.50,520,M,15/01/2024,albion-park
14,3,Sigatoka (5),John Dart,30.97,6.0,5.82,43.0,27.4kg,$2.90,520,M,15/01/2024,albion-park
15,4,Henry Locksmith (4),Tim Britton,31.11,8.25,5.82,55.0,32.8kg,$3.20,520,M,15/01/2024,albion-park
16,5,Clara Ivanova (7),John Bradley,31.54,14.25,5.87,66.0,30.0kg,$26.00,520,M,15/01/2024,albion-park
17,6,Hazy Range (1),Tamara Augustin,31.55,14.25,5.81,34.0,25.5kg,$21.00,520,M,15/01/2024,albion-park
18,1,Blackjack Cal (1),Warren Nicholls,30.0,0.0,5.58,11.0,30.3kg,$1.35,520,N,15/01/2024,albion-park
19,2,Regards To Tony (8),Scott Mcguiness,30.77,11.0,5.75,33.0,32.0kg,$17.00,520,N,15/01/2024,albion-park
20,3,Circle The Storm (7),Martina Kirillidis,30.79,11.25,5.65,22.0,34.7kg,$6.00,520,N,15/01/2024,albion-park
21,4,Fast Money (3),Tim Britton,30.85,12.25,5.85,75.0,32.2kg,$5.00,520,N,15/01/2024,albion-park
22,5,Pieman (2),Paul Sutton,31.19,17.0,5.78,44.0,29.6kg,$61.00,520,N,15/01/2024,albion-park
23,6,Zipping Burger (4),Tamara Augustin,31.25,17.75,5.81,66.0,34.5kg,$71.00,520,N,15/01/2024,albion-park
24,7,Columbian Diva (6),Paul Sutton,31.58,22.5,5.8,57.0,25.6kg,$34.00,520,N,15/01/2024,albion-park
25,1,Titanium Gunn (6),Jeff Crawford,42.44,0.0,16.26,21.0,33.0kg,$1.70,710,5,15/01/2024,albion-park
