,Plc,Name (Box),Trainer,Time,Mgn,Split,In Run,Wgt,SP,Distance,RaceGrade,date,Track
0,1,Boot Scoot Boogy (3),Lisa J Cole,17.16,0.0,5.93,,26.0kg,$1.40,295,C3,19/10/2023,addington
1,2,Goldstar Ange (4),Riley L Evans,17.29,2.22,,,29.3kg,$8.50,295,C3,19/10/2023,addington
2,3,Homebush Chloe (1),John Mcinerney,17.33,3.0,,,32.2kg,$9.50,295,C3,19/10/2023,addington
3,4,Libelle (6),Anthony C Roberts,17.49,5.78,,,30.5kg,$18.00,295,C3,19/10/2023,addington
4,5,Yoshi Moon (8),Ashley G Bradshaw,17.52,6.33,,,29.9kg,$18.00,295,C3,19/10/2023,addington
5,6,Homebush Dove (2),John Mcinerney,17.55,6.89,,,27.2kg,$18.00,295,C3,19/10/2023,addington
6,7,Homebush Opal (7),John Mcinerney,17.66,8.78,,,31.2kg,$19.00,295,C3,19/10/2023,addington
7,8,Homebush Shadow (5),John Mcinerney,17.8,11.33,,,30.2kg,$19.00,295,C3,19/10/2023,addington
8,1,Danger Zone (2),Travis Elson,30.25,0.0,5.5,11.0,29.8kg,$5.00,520,NNP,19/10/2023,albion-park
9,2,Apache Malt (1),Graham Hall,30.31,0.75,5.57,22.0,31.7kg,$4.90,520,NNP,19/10/2023,albion-park
10,3,Very Handy (7),Tony Apap,30.44,2.5,5.78,44.0,34.2kg,$2.70,520,NNP,19/10/2023,albion-park
11,4,Under The Hammer (5),Tony Apap,30.69,6.25,5.82,65.0,23.3kg,$12.00,520,NNP,19/10/2023,albion-park
12,5,Royal Warren (8),Cynthia Elson,30.69,6.25,5.65,33.0,31.9kg,$4.50,520,NNP,19/10/2023,albion-park
13,6,Kushti Bok (3),John Mccarthy,30.8,7.75,5.95,87.0,35.0kg,$10.00,520,NNP,19/10/2023,albion-park
14,7,Mr. Rubble (6),Glen Boody,30.94,9.75,5.94,76.0,29.6kg,$34.00,520,NNP,19/10/2023,albion-park
15,8,Go Big Girl (4),Dean Clarson,31.35,15.75,5.79,58.0,29.0kg,$41.00,520,NNP,19/10/2023,albion-park
16,1,Stormy Trench (2),Trevor Lindsay,30.39,0.0,5.59,22.0,25.5kg,$5.50,520,5,19/10/2023,albion-park
17,2,Darryl Keeping (4),Tom Tzouvelis,30.47,1.0,5.76,65.0,36.5kg,$5.50,520,5,19/10/2023,albion-park
18,3,Hello Cyndie (3),Cynthia Elson,30.5,1.5,5.73,56.0,24.7kg,$2.25,520,5,19/10/2023,albion-park
19,4,Lucky Bundy (6),Dean Clarson,30.57,2.5,5.67,44.0,26.3kg,$16.00,520,5,19/10/2023,albion-park
20,5,Good Pub Feed (7),Leeanne Walker,30.69,4.25,5.63,33.0,33.1kg,$3.80,520,5,19/10/2023,albion-park
21,6,Blue Rex (1),Peter O'Reilly,31.02,9.0,5.52,11.0,30.9kg,$24.00,520,5,19/10/2023,albion-park
22,1,Inconspicuous (6),Warren Nicholls,30.19,0.0,5.68,63.0,30.2kg,$4.20,520,5,19/10/2023,albion-park
23,2,Spot On Lads (1),Gregory Brennan,30.28,1.25,5.67,51.0,31.8kg,$3.40,520,5,19/10/2023,albion-park
24,3,Away Game (4),Angela Brown,30.55,5.25,5.54,12.0,29.5kg,$2.60,520,5,19/10/2023,albion-park
25,4,Buster Up (2),Peter O'Reilly,30.75,8.0,5.55,24.0,30.9kg,$51.00,520,5,19/10/2023,albion-park
26,5,Let's Go Daisy (3),Douglas Gladman,30.78,8.25,5.62,35.0,31.5kg,$8.50,520,5,19/10/2023,albion-park
27,6,Speedy Mint (8),Chad Bridge,31.05,12.25,5.62,46.0,31.6kg,$20.00,520,5,19/10/2023,albion-park
28,7,Salah's Goal (7),Tony Apap,31.46,18.0,5.7,77.0,32.2kg,$8.50,520,5,19/10/2023,albion-park
29,1,Bogie Hurricane (8),Ryan Ayre,35.06,0.0,10.15,63.0,33.7kg,$2.90,600,X45,19/10/2023,albion-park
30,2,Valpolicella (5),Anthony Zammit,35.06,0.05,10.06,45.0,27.4kg,$1.80,600,X45,19/10/2023,albion-park
31,3,Blazing Smoke (4),Renald Attard,35.19,1.75,9.93,21.0,36.7kg,$51.00,600,X45,19/10/2023,albion-park
32,4,Tiny Encounter (7),Raymond Burman,35.26,2.75,10.05,34.0,34.4kg,$51.00,600,X45,19/10/2023,albion-park
33,5,Sorority (2),Jedda Cutlack,35.27,3.0,10.1,56.0,28.5kg,$5.50,600,X45,19/10/2023,albion-park
34,6,Witty Wendy (1),Raymond Burman,35.41,5.0,9.89,12.0,27.6kg,$20.00,600,X45,19/10/2023,albion-park
35,1,Gin Shelf (8),Noel Evans,35.08,0.0,10.27,41.0,25.6kg,$8.00,600,RW,19/10/2023,albion-park
36,2,Velocity Shar (7),S Ellis,35.29,3.0,10.31,52.0,29.1kg,$2.90,600,RW,19/10/2023,albion-park
37,3,Radical Tom (4),Cameron Scott,36.08,14.25,10.56,87.0,30.8kg,$26.00,600,RW,19/10/2023,albion-park
38,4,Tarawi Lola (5),Peter O'Reilly,36.22,16.25,10.45,76.0,26.2kg,$34.00,600,RW,19/10/2023,albion-park
39,5,Absolute Desire (2),Stephen Woods,36.36,18.25,10.22,35.0,27.0kg,$29.00,600,RW,19/10/2023,albion-park
40,6,Sir Finley (6),Raymond Burman,36.41,19.0,10.41,68.0,35.9kg,$21.00,600,RW,19/10/2023,albion-park
41,7,Bee Pink (1),Matthew Bourke,36.76,24.0,9.97,13.0,25.9kg,$4.20,600,RW,19/10/2023,albion-park
42,8,Professor Sirius (3),Trevor Lindsay,36.82,24.75,10.09,24.0,34.7kg,$2.70,600,RW,19/10/2023,albion-park
43,1,Out Of Scope (8),Jeff Crawford,30.21,0.0,5.65,64.0,31.5kg,$34.00,520,5,19/10/2023,albion-park
44,2,Comical Cyndie (1),Cynthia Elson,30.34,1.75,5.56,32.0,27.4kg,$5.50,520,5,19/10/2023,albion-park
45,3,Spot On Mate (3),Ricky Hassall,30.39,2.5,5.46,11.0,24.9kg,$17.00,520,5,19/10/2023,albion-park
46,4,Balmy Nights (7),John Mccarthy,30.49,4.0,5.63,53.0,24.2kg,$28.00,520,5,19/10/2023,albion-park
47,5,Bernie Boom (2),Peter O'Reilly,30.68,6.5,5.61,45.0,31.1kg,$15.00,520,5,19/10/2023,albion-park
48,6,Super Shanks (6),Christopher Brydon,30.69,6.75,5.66,76.0,33.1kg,$1.70,520,5,19/10/2023,albion-park
49,7,Isurava (4),Brent Kline,30.96,10.5,5.52,27.0,29.6kg,$4.30,520,5,19/10/2023,albion-park
50,1,Hello Bill (5),Cynthia Elson,30.09,0.0,5.61,32.0,31.3kg,$6.00,520,X34,19/10/2023,albion-park
51,2,Refulgent (3),Raymond Burman,30.18,1.25,5.74,86.0,35.0kg,$16.00,520,X34,19/10/2023,albion-park
52,3,Daysea's Rowdy (2),Selena Zammit,30.21,1.75,5.66,53.0,33.1kg,$3.20,520,X34,19/10/2023,albion-park
53,4,Special Cyndie (1),Cynthia Elson,30.21,1.75,5.58,21.0,27.6kg,$3.25,520,X34,19/10/2023,albion-park
54,5,Villante (8),Christopher Brydon,30.37,4.0,5.58,15.0,32.0kg,$8.00,520,X34,19/10/2023,albion-park
55,6,Zipping Moose (4),Leeanne Walker,30.48,5.5,5.7,64.0,30.1kg,$17.00,520,X34,19/10/2023,albion-park
56,7,Mr. Springtime (7),Sharyn Jackson,30.48,5.5,5.63,47.0,33.5kg,$6.00,520,X34,19/10/2023,albion-park
57,8,Protagonist (6),Warren Nicholls,30.52,6.0,5.73,78.0,30.6kg,$26.00,520,X34,19/10/2023,albion-park
58,1,Double Up Bill (3),Cynthia Elson,29.87,0.0,5.54,11.0,31.8kg,$1.90,520,5F,19/10/2023,albion-park
59,2,Lost Signal (1),Jeff Crawford,30.16,4.25,5.65,52.0,32.0kg,$5.00,520,5F,19/10/2023,albion-park
60,3,Little Critter (8),Leanne Hall,30.34,6.5,5.61,34.0,25.5kg,$29.00,520,5F,19/10/2023,albion-park
61,4,Boys Light Up (6),Kevin Macintosh,30.45,8.25,5.76,73.0,32.1kg,$15.00,520,5F,19/10/2023,albion-park
62,5,Master Distiller (4),Kerri-Lyn Harkness,30.6,10.25,5.67,67.0,33.2kg,$41.00,520,5F,19/10/2023,albion-park
63,6,Jameson Bay (2),Colin Curtis,30.74,12.25,5.6,25.0,27.9kg,$16.00,520,5F,19/10/2023,albion-park
64,7,Hostile Assassin (7),Warren Nicholls,30.83,13.75,5.64,46.0,31.4kg,$3.80,520,5F,19/10/2023,albion-park
65,8,Dino Way (5),Michael Lalicz,30.97,15.75,6.22,88.0,29.2kg,$15.00,520,5F,19/10/2023,albion-park
66,1,Daysea's Sam (1),Robert Dacey,30.53,0.0,5.63,22.0,33.8kg,$3.30,520,5,19/10/2023,albion-park
67,2,Pocket Picker (3),Matthew Heilbronn,30.62,1.25,5.77,64.0,31.6kg,$12.00,520,5,19/10/2023,albion-park
68,3,Tarawi Lee (2),Peter O'Reilly,30.63,1.5,5.5,11.0,28.6kg,$4.90,520,5,19/10/2023,albion-park
69,4,Out To Sea (8),Glen Boody,30.63,1.5,5.8,75.0,32.5kg,$3.50,520,5,19/10/2023,albion-park
70,5,Kelmar Soxy (7),Jamie Hosking,30.67,2.0,5.69,33.0,25.4kg,$5.50,520,5,19/10/2023,albion-park
71,6,Ruby Shines (4),Paul Cauchi,30.98,6.25,5.69,47.0,25.9kg,$17.00,520,5,19/10/2023,albion-park
72,7,Work Boot (6),Mark Rothwell,31.08,7.75,5.7,56.0,30.1kg,$10.00,520,5,19/10/2023,albion-park
73,1,Where's The Ford (2),Noel Evans,30.07,0.0,5.55,11.0,31.4kg,$3.25,520,MA5,19/10/2023,albion-park
74,2,Zipping Ramona (6),Leeanne Walker,30.5,6.0,5.88,88.0,26.8kg,$7.50,520,MA5,19/10/2023,albion-park
75,3,Hopeful Lana (4),Cynthia Elson,30.58,7.25,5.62,34.0,27.6kg,$4.40,520,MA5,19/10/2023,albion-park
76,4,Faith In Norris (1),Michael Vaughan,30.69,8.75,5.67,62.0,29.9kg,$7.00,520,MA5,19/10/2023,albion-park
77,5,Champagne Jazzy (8),Raymond Burman,30.7,9.0,5.64,45.0,32.2kg,$5.00,520,MA5,19/10/2023,albion-park
78,6,Roxy Tequila (5),C Buhner,30.81,10.5,5.72,76.0,30.6kg,$10.00,520,MA5,19/10/2023,albion-park
79,7,Burned (7),Peter O'Reilly,30.87,11.5,5.56,23.0,33.0kg,$15.00,520,MA5,19/10/2023,albion-park
80,8,Moment Of Glory (3),Stephen Woods,31.06,14.0,5.66,57.0,31.7kg,$61.00,520,MA5,19/10/2023,albion-park
81,1,Bella's Blessed (4),Paul Cauchi,30.57,0.0,5.66,11.0,24.7kg,$18.00,520,MA5,19/10/2023,albion-park
82,2,Long Black Lass (3),Mark Rothwell,30.65,1.0,5.89,85.0,27.8kg,$9.00,520,MA5,19/10/2023,albion-park
83,3,Zipping Demand (8),Leeanne Walker,30.99,6.0,5.82,77.0,35.5kg,$5.50,520,MA5,19/10/2023,albion-park
84,4,Zipping Diesel (2),Warren Nicholls,31.02,6.25,5.78,66.0,28.5kg,$8.00,520,MA5,19/10/2023,albion-park
85,5,Longest Ride (7),Stephen Woods,31.1,7.5,5.74,48.0,33.6kg,$71.00,520,MA5,19/10/2023,albion-park
86,6,Cincinati Cyndie (5),Cynthia Elson,31.36,11.25,5.67,23.0,27.6kg,$2.00,520,MA5,19/10/2023,albion-park
87,7,Black Delight (6),Luke Weeding,31.42,12.25,5.68,34.0,28.9kg,$10.00,520,MA5,19/10/2023,albion-park
88,DNF,Red Fire Ball (1),Renald Attard,,,,52.0,32.1kg,,520,MA5,19/10/2023,albion-park
89,1,Quest For Extra (3),Clint Trengove,34.79,0.0,8.75,32111.0,32.0kg,$1.50,595,6,19/10/2023,angle-park
90,2,Tex's Ear (8),Ben Rawlings,34.9,1.5,8.68,23322.0,30.1kg,$14.00,595,6,19/10/2023,angle-park
91,3,Bandit Hazel (7),Ben Rawlings,35.16,5.25,8.54,11233.0,25.1kg,$23.00,595,6,19/10/2023,angle-park
92,4,She's All Cheek (1),Kim Johnstone,35.18,5.5,8.87,54444.0,26.2kg,$3.50,595,6,19/10/2023,angle-park
