,Plc,Name (Box),Trainer,Time,Mgn,Split,In Run,Wgt,SP,Distance,RaceGrade,date,Track
0,1,Lets Party (5),J Watson,26.33,0.0,5.62,2222.0,34.3kg,$0.00,435,A5,31/12/2023,pelaw-grange
1,2,Ridleys Banner (4),D Curry,26.39,0.75,5.55,1111.0,35.1kg,$0.00,435,A5,31/12/2023,pelaw-grange
2,3,Rackethall Alex (1),R Rotherham,26.49,2.0,5.64,3333.0,34.9kg,$0.00,435,A5,31/12/2023,pelaw-grange
3,4,Whitburn Wizard (3),H Burton,26.69,4.5,5.63,4444.0,29.3kg,$0.00,435,A5,31/12/2023,pelaw-grange
4,5,Holdem Sheriff (6),M Sillars,27.21,11.0,5.73,5555.0,32.1kg,$0.00,435,A5,31/12/2023,pelaw-grange
5,DNF,Great Diva (2),C J Murray,,,5.67,6000.0,29.3kg,,435,A5,31/12/2023,pelaw-grange
6,1,Howdy Hope (3),Cynthia Elson,22.77,0.0,10.55,1.0,26.6kg,$3.90,395,M,10/01/2024,albion-park
7,2,Skip A Beat (6),Tracey Parker,23.22,6.25,10.68,2.0,28.0kg,$8.50,395,M,10/01/2024,albion-park
8,3,Circle The Space (7),Martina Kirillidis,23.36,8.25,10.76,3.0,34.7kg,$2.30,395,M,10/01/2024,albion-park
9,4,Howdy Cyndie (8),Cynthia Elson,23.6,11.75,11.17,5.0,27.3kg,$3.70,395,M,10/01/2024,albion-park
10,5,Hunk Of Spunk (1),Gregory Paull,23.66,12.75,11.11,4.0,33.9kg,$9.00,395,M,10/01/2024,albion-park
11,6,Maimie And Bill (2),B Allan,24.02,17.75,11.3,6.0,29.9kg,$61.00,395,M,10/01/2024,albion-park
12,1,Cyndie's Swift (5),Cynthia Elson,23.21,0.0,10.51,1.0,24.6kg,$2.80,395,M,10/01/2024,albion-park
13,2,Circle The Sun (7),Martina Kirillidis,23.38,2.25,10.84,3.0,34.9kg,$3.30,395,M,10/01/2024,albion-park
14,3,Howdy Emma (4),Cynthia Elson,23.46,3.5,10.93,5.0,23.9kg,$8.50,395,M,10/01/2024,albion-park
15,4,Power Up Annie (8),Austin Dillon,23.62,5.75,10.85,4.0,28.3kg,$5.50,395,M,10/01/2024,albion-park
16,5,Royal Rose (3),Cynthia Elson,23.87,9.25,11.09,6.0,26.2kg,$9.00,395,M,10/01/2024,albion-park
17,6,Daysea's Jasper (6),Robert Dacey,23.99,11.0,10.84,2.0,30.8kg,$9.50,395,M,10/01/2024,albion-park
18,7,Side Splitter (1),Stephen Howarth,24.31,15.75,11.13,7.0,25.3kg,$17.00,395,M,10/01/2024,albion-park
19,1,Howdy Lana (1),Cynthia Elson,23.1,0.0,10.58,1.0,25.6kg,$5.50,395,M,10/01/2024,albion-park
20,2,Scrubs King (6),Travis Elson,23.28,2.5,10.8,3.0,33.1kg,$1.65,395,M,10/01/2024,albion-park
21,3,Swift Mike (5),Cynthia Elson,23.31,3.0,10.67,2.0,29.4kg,$9.00,395,M,10/01/2024,albion-park
22,4,Sir Edmund (7),Colin Wills,23.49,5.5,10.87,4.0,29.3kg,$101.00,395,M,10/01/2024,albion-park
23,5,It's A Gem (2),Jamie Hosking,23.56,6.5,11.01,5.0,27.6kg,$3.80,395,M,10/01/2024,albion-park
24,1,Nicole Maria (5),John Dart,22.94,0.0,10.72,2.0,26.4kg,$6.00,395,N,10/01/2024,albion-park
25,2,Destini Krystal (6),Sandra Hunt,23.23,4.25,10.8,3.0,27.0kg,$7.00,395,N,10/01/2024,albion-park
