,Plc,Name (Box),Trainer,Time,Mgn,Split,In Run,Wgt,SP,Distance,RaceGrade,date,Track
0,1,Back Seat Betty (2),Sidney Goodwin,19.28,0.0,7.26,2.0,26.1kg,$1.60,331,MA5,19/11/2023,albion-park
1,2,Like The Wind (1),Stephen Woods,19.36,1.0,7.17,1.0,25.0kg,$7.50,331,MA5,19/11/2023,albion-park
2,3,Seek And Strike (5),Jamie Hosking,19.36,1.0,7.36,4.0,28.0kg,$5.00,331,MA5,19/11/2023,albion-park
3,4,Ultimate Boost (7),Keith Boan,19.38,1.5,7.41,5.0,30.5kg,$15.00,331,MA5,19/11/2023,albion-park
4,5,Miner's Light (4),Alan Cameron,19.83,7.75,7.43,6.0,27.1kg,$31.00,331,MA5,19/11/2023,albion-park
5,6,Almost Famous (6),David Bailey,19.87,8.25,7.35,3.0,26.1kg,$31.00,331,MA5,19/11/2023,albion-park
6,7,Polly's Jester (3),Marie-Madeleine Westwood,19.91,9.0,7.51,7.0,29.3kg,$31.00,331,MA5,19/11/2023,albion-park
7,8,Night Capers (8),C Buhner,24.21,70.25,7.77,8.0,33.8kg,$7.00,331,MA5,19/11/2023,albion-park
8,1,Group Effort (3),Clayton Langdon,22.38,0.0,,,30.5kg,$17.00,375,M,19/11/2023,broken-hill
9,2,Masked Hunter (1),Susan Gray,22.42,0.75,,,33.8kg,$3.00,375,M,19/11/2023,broken-hill
10,3,Let's Go Sydney (2),Rodney Millington,22.61,3.25,,,27.8kg,$3.10,375,M,19/11/2023,broken-hill
11,4,Plodding Along (4),Clayton Langdon,22.63,3.5,,,30.5kg,$11.00,375,M,19/11/2023,broken-hill
12,5,Far West Boy (8),Chad Hipwell,22.81,6.0,,,34.1kg,$71.00,375,M,19/11/2023,broken-hill
13,6,Iceni Lethal (6),Tegan Gray,22.93,7.75,,,32.9kg,$4.25,375,M,19/11/2023,broken-hill
14,7,Victa Vern (5),Jack Trengove,23.05,9.5,,,29.2kg,$7.00,375,M,19/11/2023,broken-hill
15,8,Round And Round (7),Robert Dannatt,23.08,10.0,,,28.4kg,$31.00,375,M,19/11/2023,broken-hill
16,1,My Last Babe (8),Lorraine Robertson,22.03,0.0,,,25.5kg,$16.00,375,NG,19/11/2023,broken-hill
17,2,Emerley Aussie (3),Kaylene Hatzi,22.12,1.25,,,25.8kg,$2.70,375,NG,19/11/2023,broken-hill
18,3,Subverse (7),Kaylene Hatzi,22.18,2.0,,,23.0kg,$7.00,375,NG,19/11/2023,broken-hill
19,4,Way Too Soft (5),Christopher Jaensch,22.42,5.5,,,31.1kg,$7.50,375,NG,19/11/2023,broken-hill
20,5,Ros's Sapphire (1),Peter Slater,22.56,7.5,,,25.8kg,$11.00,375,NG,19/11/2023,broken-hill
21,6,Watch The Clock (2),Rodney Millington,22.63,8.5,,,32.0kg,$4.50,375,NG,19/11/2023,broken-hill
22,7,Bionic Blues (4),Christopher Jaensch,22.68,9.25,,,26.8kg,$6.50,375,NG,19/11/2023,broken-hill
23,8,Cawbourne Ginger (6),Jack Trengove,22.78,10.5,,,25.1kg,$23.00,375,NG,19/11/2023,broken-hill
24,1,Subzero Annie (5),Jack Trengove,21.85,0.0,,,24.8kg,$18.00,375,X34,19/11/2023,broken-hill
25,2,Easy Street (1),Kaylene Hatzi,21.99,2.0,,,33.1kg,$2.60,375,X34,19/11/2023,broken-hill
26,3,Velocity Dahlia (8),Graham Whitford,22.35,7.0,,,26.5kg,$11.00,375,X34,19/11/2023,broken-hill
27,4,Lipinski Pie (2),Kaylene Hatzi,22.51,9.25,,,28.1kg,$2.75,375,X34,19/11/2023,broken-hill
28,5,West On Flare (3),Lorraine Robertson,22.71,12.25,,,28.3kg,$11.00,375,X34,19/11/2023,broken-hill
29,6,Far Out Lexi (7),Christopher Jaensch,22.76,13.0,,,26.7kg,$14.00,375,X34,19/11/2023,broken-hill
30,7,Start Packing (4),Jack Trengove,22.84,14.0,,,29.2kg,$14.00,375,X34,19/11/2023,broken-hill
31,8,Rare Space (6),Maxwell Gray,22.98,16.25,,,27.1kg,$9.50,375,X34,19/11/2023,broken-hill
32,1,Seasonal (8),Jack Trengove,21.87,0.0,,,27.2kg,$2.20,375,X45,19/11/2023,broken-hill
33,2,Pat's Star (7),Graham Whitford,22.01,2.0,,,30.4kg,$3.75,375,X45,19/11/2023,broken-hill
34,3,Mintaro Bale (5),Kaylene Hatzi,22.12,3.5,,,25.4kg,$41.00,375,X45,19/11/2023,broken-hill
35,4,Velocity Comet (6),Donna Gaiter,22.29,6.0,,,27.7kg,$41.00,375,X45,19/11/2023,broken-hill
36,5,Jellybean Jam (4),Benjamin Carswell,22.43,8.0,,,26.6kg,$8.00,375,X45,19/11/2023,broken-hill
37,6,Daniel Sun (1),Jack Trengove,22.52,9.25,,,30.9kg,$9.00,375,X45,19/11/2023,broken-hill
38,7,Lettuce Win (2),Christopher Jaensch,22.65,11.0,,,25.7kg,$24.00,375,X45,19/11/2023,broken-hill
39,8,Blind Frog (3),Peter Slater,22.65,11.0,,,25.5kg,$6.00,375,X45,19/11/2023,broken-hill
40,1,Mickey Danae (4),Kaylene Hatzi,21.92,0.0,,,25.1kg,$5.50,375,5,19/11/2023,broken-hill
41,2,Triangular (6),Jack Trengove,22.04,1.75,,,26.9kg,$3.50,375,5,19/11/2023,broken-hill
42,3,Shifty And Shady (8),Terry Gaiter,22.4,6.75,,,30.4kg,$13.00,375,5,19/11/2023,broken-hill
43,4,Can Do Better (7),Christopher Jaensch,22.58,9.25,,,32.2kg,$34.00,375,5,19/11/2023,broken-hill
44,5,Aston Mcenroe (2),Wade Hipwell,22.69,11.0,,,28.7kg,$4.60,375,5,19/11/2023,broken-hill
45,6,Banana Girl (1),Donna Gaiter,22.69,11.0,,,28.8kg,$4.50,375,5,19/11/2023,broken-hill
46,7,Sophie The Pest (5),Chad Hipwell,22.92,14.25,,,24.6kg,$14.00,375,5,19/11/2023,broken-hill
47,8,Little Miss Ella (3),Donna Gaiter,22.95,14.5,,,24.6kg,$6.50,375,5,19/11/2023,broken-hill
48,1,Who Knows Lyn (7),Kaylene Hatzi,30.91,0.0,,,26.7kg,$2.50,525,NG,19/11/2023,broken-hill
49,2,Sugar Shane (2),Rodney Millington,30.95,0.75,,,34.1kg,$10.00,525,NG,19/11/2023,broken-hill
50,3,It's Smudgy (6),Clint Trengove,31.09,2.5,,,24.2kg,$1.90,525,NG,19/11/2023,broken-hill
51,4,Compulsory Hero (3),Clayton Langdon,31.16,3.5,,,33.4kg,$31.00,525,NG,19/11/2023,broken-hill
52,5,Zipping Muriel (4),Wade Hipwell,31.47,8.0,,,26.1kg,$8.00,525,NG,19/11/2023,broken-hill
53,6,Emily Eclipse (8),Clint Trengove,31.62,10.0,,,26.2kg,$81.00,525,NG,19/11/2023,broken-hill
54,7,Finlay's Storm (1),Shelley Trengove,32.4,21.25,,,25.2kg,$71.00,525,NG,19/11/2023,broken-hill
55,1,Decent Guy (7),Harrison Trengove,30.9,0.0,,,32.4kg,$3.50,525,5,19/11/2023,broken-hill
56,2,Raven Macaw (1),Harrison Trengove,31.05,2.0,,,32.6kg,$17.00,525,5,19/11/2023,broken-hill
57,3,Smug Doug (8),Robert Dannatt,31.41,7.25,,,30.8kg,$24.00,525,5,19/11/2023,broken-hill
58,4,Expect Magic (5),Tegan Gray,31.41,7.25,,,28.0kg,$9.00,525,5,19/11/2023,broken-hill
59,5,Zipping Elkie (3),Wade Hipwell,31.44,7.75,,,26.1kg,$1.55,525,5,19/11/2023,broken-hill
60,6,High Flux (6),Brock Wilson,31.55,9.25,,,26.0kg,$18.00,525,5,19/11/2023,broken-hill
61,7,Mystic Bindi (4),Benjamin Carswell,31.79,12.75,,,26.9kg,$71.00,525,5,19/11/2023,broken-hill
62,8,Boy From Hill (2),Clint Trengove,32.09,17.0,,,31.6kg,$81.00,525,5,19/11/2023,broken-hill
63,1,Cawbourne Gordie (7),Jack Trengove,22.13,0.0,,,28.9kg,$17.00,375,5,19/11/2023,broken-hill
64,2,Shy Apex (1),Wade Hipwell,22.16,0.5,,,25.5kg,$1.60,375,5,19/11/2023,broken-hill
65,3,Who Knows Wendy (2),Troy Roberts,22.21,1.0,,,26.0kg,$4.80,375,5,19/11/2023,broken-hill
66,4,Victa Bob (3),Jack Trengove,22.26,1.75,,,29.4kg,$15.00,375,5,19/11/2023,broken-hill
67,5,Far West Lad (6),Chad Hipwell,22.47,4.75,,,30.7kg,$12.00,375,5,19/11/2023,broken-hill
68,6,Legging It (4),Clayton Langdon,22.6,6.5,,,29.5kg,$8.50,375,5,19/11/2023,broken-hill
69,7,Aussie Mike (8),Chad Hipwell,22.7,8.25,,,30.9kg,$90.00,375,5,19/11/2023,broken-hill
70,8,Velocity Danika (5),Donna Gaiter,22.85,10.25,,,23.8kg,$34.00,375,5,19/11/2023,broken-hill
71,1,Let's Go Sam (6),Rodney Millington,22.19,0.0,,,34.0kg,$5.00,375,5,19/11/2023,broken-hill
72,2,Gorgeous Gambles (5),Heidi Drganc,22.21,0.25,,,28.5kg,$41.00,375,5,19/11/2023,broken-hill
73,3,We And Us (7),Christopher Jaensch,22.41,3.0,,,25.4kg,$6.00,375,5,19/11/2023,broken-hill
74,4,Frankie Drake (1),Susan Gray,22.47,4.0,,,28.1kg,$2.10,375,5,19/11/2023,broken-hill
75,5,King Turtle (4),Jack Trengove,22.67,6.75,,,31.4kg,$4.00,375,5,19/11/2023,broken-hill
76,6,Camel Camp (8),Graham Whitford,22.84,9.25,,,28.8kg,$17.00,375,5,19/11/2023,broken-hill
77,7,Our Gentleman (2),Clayton Langdon,22.87,9.75,,,30.1kg,$71.00,375,5,19/11/2023,broken-hill
78,8,Far West Lass (3),Chad Hipwell,22.99,11.5,,,26.4kg,$41.00,375,5,19/11/2023,broken-hill
79,1,Great Minds (3),Clayton Langdon,22.12,0.0,,,32.2kg,$10.00,375,5,19/11/2023,broken-hill
80,2,Crash Test Dummy (6),Troy Roberts,22.23,1.5,,,35.6kg,$8.00,375,5,19/11/2023,broken-hill
81,3,Miss Cara Black (1),Benjamin Carswell,22.24,1.75,,,28.6kg,$3.40,375,5,19/11/2023,broken-hill
82,4,Shake It Up (8),Donna Gaiter,22.41,4.25,,,25.4kg,$3.25,375,5,19/11/2023,broken-hill
83,5,Let's Go Kay (2),Rodney Millington,22.59,6.5,,,27.0kg,$3.50,375,5,19/11/2023,broken-hill
84,6,Thunder Jett (7),Kaylene Hatzi,22.73,8.75,,,32.9kg,$12.00,375,5,19/11/2023,broken-hill
85,7,Good Fellow (4),Clayton Trengove,23.12,14.25,,,30.0kg,$81.00,375,5,19/11/2023,broken-hill
86,DNF,What's Up Peter (5),Regan Edgecumbe,,,,,31.2kg,,375,5,19/11/2023,broken-hill
87,1,Silverbeet Pete (1),Colleen Pierson,22.23,0.0,11.13,111,32.6kg,$3.50,380,M,19/11/2023,cannington
88,2,Not The Hair (8),Colleen Pierson,22.76,7.5,11.6,322,24.8kg,$7.00,380,M,19/11/2023,cannington
89,3,Touch Of Tommy (6),Joseph Dailly,23.19,13.75,11.69,453,32.5kg,$21.00,380,M,19/11/2023,cannington
