,Plc,Name (Box),Trainer,Time,Mgn,Split,In Run,Wgt,SP,Distance,RaceGrade,date,Track
15,1,Jacoby Bale (1),Rebecca Gibbons,23.09,0.0,8.51,M23,35.3kg,$1.70,400,M,12/12/2023,geelong
16,2,Majestic George (7),Cody Hose,23.09,0.15,8.54,M31,28.9kg,$34.00,400,M,12/12/2023,geelong
17,3,Ginnivan (2),Wendy Hughes,23.16,1.0,8.4,Q12,31.3kg,$12.00,400,M,12/12/2023,geelong
18,4,Literally (3),Colin Baker,23.48,5.57,8.68,M65,28.0kg,$31.00,400,M,12/12/2023,geelong
19,5,Sweet Tonight (4),Shane Jack,23.55,6.61,8.65,M46,27.8kg,$24.00,400,M,12/12/2023,geelong
20,6,Rio Boris (6),Mark McClelland,23.57,6.96,8.82,M84,37.0kg,$10.00,400,M,12/12/2023,geelong
21,7,Go Now (5),Marcus Lloyd,23.65,8.0,8.79,S77,31.6kg,$11.00,400,M,12/12/2023,geelong
22,8,Thief Returns (8),Dallan Klemke,23.73,9.17,8.68,M58,32.7kg,$4.40,400,M,12/12/2023,geelong
23,1,Container (3),Matthew Lanigan,26.41,0.0,6.54,Q122,28.9kg,$1.90,460,M,12/12/2023,geelong
24,2,Fruitful Vine (8),Jason Sharp,26.51,1.4,6.65,M333,28.3kg,$9.00,460,M,12/12/2023,geelong
25,3,Dashing Jeff (5),Targ Pipczak,26.58,2.37,6.54,M211,31.0kg,$8.00,460,M,12/12/2023,geelong
26,4,Miss Boom (1),Kevin Ross,27.0,8.34,6.84,M555,26.2kg,$67.00,460,M,12/12/2023,geelong
27,5,Aston Truman (7),Samantha Grenfell,27.08,9.47,6.7,M444,32.9kg,$5.00,460,M,12/12/2023,geelong
28,6,Ragin' Cajun (2),Judy Brereton,27.33,13.11,6.93,Q777,31.5kg,$8.50,460,M,12/12/2023,geelong
29,7,Our Stormy Ride (6),Cody Hose,27.56,16.31,6.93,M666,29.3kg,$71.00,460,M,12/12/2023,geelong
30,DNF,Blazing Frankie (4),Stephen Brincat,,,8.33,M888,33.6kg,,460,M,12/12/2023,geelong
31,1,Idyllic Patch (7),Nicole Cachia,23.0,0.0,8.55,M43,31.2kg,$6.50,400,7,12/12/2023,geelong
32,2,Gold Pandora (6),Chloe Dew,23.05,0.69,8.48,M11,26.2kg,$6.00,400,7,12/12/2023,geelong
33,3,Man Of Courage (1),Shaun Coulson,23.15,2.03,8.5,Q32,27.4kg,$2.05,400,7,12/12/2023,geelong
34,4,Quick Biscuit (5),Shaun Hughes,23.17,2.31,8.59,M54,30.1kg,$4.20,400,7,12/12/2023,geelong
35,5,Hartland Prince (2),Jason Formosa,23.32,4.46,8.64,M76,29.6kg,$71.00,400,7,12/12/2023,geelong
36,6,Have A Lash (4),Jason Sharp,23.38,5.43,8.48,Q25,29.5kg,$34.00,400,7,12/12/2023,geelong
37,7,Go Gizmo Go (8),Kenneth Howat,23.39,5.56,8.64,M67,24.3kg,$41.00,400,7,12/12/2023,geelong
38,8,Dark Before Dawn (3),Kevin Ross,23.57,8.06,8.73,S88,31.7kg,$20.00,400,7,12/12/2023,geelong
39,1,Gunai Jedi (8),Wade Green,22.94,0.0,8.51,M22,31.3kg,$2.75,400,5,12/12/2023,geelong
40,2,Scooby Goes Bang (4),Stephen Smullen,23.05,1.59,8.37,Q11,27.6kg,$12.00,400,5,12/12/2023,geelong
41,3,Argus Rivett (3),Denis Craven,23.05,1.63,8.69,M65,34.6kg,$31.00,400,5,12/12/2023,geelong
42,4,Rogan Bale (7),David Torr,23.21,3.84,8.67,M44,33.3kg,$7.50,400,5,12/12/2023,geelong
43,5,Jag Fernando (1),Mark McClelland,23.39,6.43,8.69,M57,32.6kg,$2.90,400,5,12/12/2023,geelong
44,6,Aston Plus (6),Glenn Campbell,23.41,6.79,8.72,M76,35.7kg,$6.00,400,5,12/12/2023,geelong
45,7,Spring Flame (2),Aroha Hemingway,23.5,8.03,8.63,M33,28.4kg,$14.00,400,5,12/12/2023,geelong
46,1,Zipping Gian (7),Deborah Coleman,26.09,0.0,6.67,M222,27.6kg,$3.90,460,5,12/12/2023,geelong
47,2,Long Legs Liam (6),Robert Hayes,26.24,2.1,6.71,M333,33.5kg,$4.50,460,5,12/12/2023,geelong
48,3,Knicked Off (1),Elaine Johannsen,26.28,2.75,6.62,M111,33.0kg,$7.00,460,5,12/12/2023,geelong
49,4,Superior Darcy (8),Joyce Condon,26.92,11.8,6.96,S854,36.7kg,$17.00,460,5,12/12/2023,geelong
50,5,Coach Beard (2),Jye Formosa,26.99,12.77,6.73,M585,35.8kg,$11.00,460,5,12/12/2023,geelong
51,6,Our Tiger Norma (3),Frederick Malloy,27.03,13.37,6.73,M447,34.2kg,$14.00,460,5,12/12/2023,geelong
52,7,Microscopic (4),Robert Crawford,27.08,14.06,6.9,S776,25.8kg,$6.50,460,5,12/12/2023,geelong
53,8,Dartrix Bale (5),Robert Camilleri,27.28,17.0,6.87,S668,34.1kg,$5.50,460,5,12/12/2023,geelong
54,1,Weblec Wrangler (7),Kylie Muscat,26.14,0.0,6.81,Q546,33.0kg,$3.40,460,RW,12/12/2023,geelong
55,2,Cabao Elderberry (1),Nicole Cachia,26.15,0.09,6.79,M355,34.1kg,$5.00,460,RW,12/12/2023,geelong
56,3,Let's Go Pies (6),Briana Robertson -Leech,26.26,1.71,6.68,Q111,32.6kg,$3.75,460,RW,12/12/2023,geelong
57,4,Lyrical Cripps (5),Kenneth Howat,26.27,1.81,6.99,M767,30.8kg,$12.00,460,RW,12/12/2023,geelong
58,5,Aston Iggy (2),Samantha Grenfell,26.3,2.34,6.9,S674,35.0kg,$12.00,460,RW,12/12/2023,geelong
59,6,Hell Raider (3),Nicholas Barnett,26.32,2.51,6.79,M223,37.2kg,$7.50,460,RW,12/12/2023,geelong
60,7,Big Boy Andre (4),Jason Formosa,26.46,4.57,7.09,M888,39.1kg,$31.00,460,RW,12/12/2023,geelong
61,8,Aston Sinatra (8),Samantha Grenfell,26.51,5.33,6.8,S432,33.6kg,$10.00,460,RW,12/12/2023,geelong
62,1,Fletcher Flash (2),Debbie Goudge,22.79,0.0,8.53,M22,32.5kg,$19.00,400,5,12/12/2023,geelong
63,2,She's Unreal (7),Craig Hughes,23.0,3.0,8.42,Q11,27.4kg,$9.00,400,5,12/12/2023,geelong
64,3,Juice (8),Jason Formosa,23.07,4.04,8.65,M44,30.2kg,$13.00,400,5,12/12/2023,geelong
65,4,Snap Second (3),Nathan McKay,23.09,4.4,8.56,Q35,33.5kg,$3.25,400,5,12/12/2023,geelong
66,5,Aston Roman (1),Michelle Mallia,23.22,6.16,8.79,M73,36.7kg,$2.00,400,5,12/12/2023,geelong
67,6,Limburg Argon (6),Debbie Goudge,23.23,6.27,8.68,M67,31.2kg,$11.00,400,5,12/12/2023,geelong
68,7,Mickey Wow (4),Aroha Hemingway,23.39,8.69,8.68,M56,30.8kg,$30.00,400,5,12/12/2023,geelong
69,1,Black Prestige (4),Kate Gorman,26.5,0.0,6.71,M111,29.8kg,$6.50,460,7,12/12/2023,geelong
70,2,Baldo (6),Murray Collyer,26.54,0.64,6.78,Q222,33.0kg,$19.00,460,7,12/12/2023,geelong
71,3,Money Mustang (7),Kristin Tucker,26.64,2.07,6.89,M333,31.8kg,$24.00,460,7,12/12/2023,geelong
72,4,Inward Harmony (5),Colin Baker,27.12,8.93,6.92,M454,28.0kg,$11.00,460,7,12/12/2023,geelong
73,5,Master Eduardo (2),Trevor Whitford,27.13,9.04,7.04,M647,33.9kg,$5.50,460,7,12/12/2023,geelong
74,6,Aston Ophelia (3),Correy Grenfell,27.14,9.14,6.96,M568,28.4kg,$3.50,460,7,12/12/2023,geelong
75,7,Scotch Neat (1),Shane Jack,27.21,10.2,7.08,M775,33.5kg,$26.00,460,7,12/12/2023,geelong
76,8,Racing Ruffian (8),Kate Gorman,27.22,10.39,7.31,S886,27.4kg,$3.25,460,7,12/12/2023,geelong
77,1,Nimble Willow (3),Debbie Goudge,22.63,0.0,8.37,Q11,26.0kg,$12.00,400,6G,12/12/2023,geelong
78,2,Piranha Shake (2),Mathew Tabb,22.65,0.34,8.6,M42,30.6kg,$10.00,400,6G,12/12/2023,geelong
79,3,Squiggly Sam (1),Mark McClelland,22.8,2.46,8.6,M34,36.1kg,$4.30,400,6G,12/12/2023,geelong
80,4,Gretel's Girl (4),Gino Micallef,22.94,4.46,8.51,Q23,27.0kg,$1.40,400,6G,12/12/2023,geelong
81,5,Gunai Rumours (6),Wade Green,23.18,7.9,8.72,M55,29.5kg,$34.00,400,6G,12/12/2023,geelong
82,6,Thai Mogwai (8),Stephen Tabb,23.23,8.63,8.76,M77,32.4kg,$51.00,400,6G,12/12/2023,geelong
83,7,Speedy Magpie (7),Charlie Spiteri,23.25,8.93,8.73,M66,26.8kg,$51.00,400,6G,12/12/2023,geelong
84,1,Matty Boy (1),Clint Capuano,22.81,0.0,8.46,M23,32.0kg,$3.60,400,5,12/12/2023,geelong
85,2,Chain Drive (6),Ronald McCullagh,22.84,0.51,8.55,M32,34.2kg,$5.00,400,5,12/12/2023,geelong
86,3,Benny Jet (3),Ian Hopper,23.02,3.0,8.74,M54,33.5kg,$2.05,400,5,12/12/2023,geelong
87,4,Bugs (8),Jason Formosa,23.09,4.0,8.39,M11,32.6kg,$13.00,400,5,12/12/2023,geelong
88,5,Over Bite Rocky (2),Jye Formosa,23.2,5.61,8.69,M45,32.0kg,$23.00,400,5,12/12/2023,geelong
89,6,Irish Rock (4),Stephen Smullen,23.4,8.41,8.74,M66,24.2kg,$21.00,400,5,12/12/2023,geelong
90,7,Super Sparkle (5),Murray Collyer,23.4,8.46,8.85,S77,27.2kg,$67.00,400,5,12/12/2023,geelong
91,8,Branson Bale (7),Glenn Campbell,23.47,9.4,8.85,S88,31.9kg,$51.00,400,5,12/12/2023,geelong
92,1,Kempton Bale (4),Robert Weightman,22.93,0.0,8.75,M32,32.0kg,$1.85,400,5,12/12/2023,geelong
93,2,Banjo Black (3),Chris Reynolds,23.06,1.89,8.56,M11,34.6kg,$3.50,400,5,12/12/2023,geelong
94,3,Hilton Hawk (7),Colin Baker,23.34,5.94,8.77,M43,31.1kg,$17.00,400,5,12/12/2023,geelong
95,4,Pablo's Star (2),Jason Formosa,23.37,6.39,8.68,M24,32.7kg,$22.00,400,5,12/12/2023,geelong
96,5,Hazelnut (8),Jason Formosa,23.41,6.86,8.79,M55,29.1kg,$24.00,400,5,12/12/2023,geelong
97,6,I'm Indigo (1),Jason Formosa,23.68,10.8,8.82,Q66,28.7kg,$26.00,400,5,12/12/2023,geelong
98,7,Plumb (6),Aroha Hemingway,24.21,18.34,8.91,S77,33.5kg,$15.00,400,5,12/12/2023,geelong
99,8,Phantom Patch (5),Aroha Hemingway,24.97,29.14,9.16,S88,34.0kg,$12.00,400,5,12/12/2023,geelong
100,1,Tommy Tsunami (2),Mischelle Edmunds,22.77,0.0,10.51,143,33.3kg,$3.00,388,M,12/12/2023,gosford
101,2,Duke Panama (4),Raymond Thomas,22.91,2.0,10.52,554,29.2kg,$4.80,388,M,12/12/2023,gosford
102,3,Two Major (1),Jarrad Dodd,23.16,5.5,10.51,335,27.2kg,$4.80,388,M,12/12/2023,gosford
103,4,My Ever Friend (7),Harry Sarkis,23.49,10.25,11.02,777,33.2kg,$9.00,388,M,12/12/2023,gosford
104,5,Screaming Up (5),Peter Mattress,23.86,15.5,10.19,411,33.0kg,$3.60,388,M,12/12/2023,gosford
105,6,Tigris (8),Barry Howell,24.43,23.75,11.08,888,27.8kg,$101.00,388,M,12/12/2023,gosford
106,7,Gypsy Gambler (3),Bronwyn Hayes Merzi,24.52,25.0,10.84,266,28.3kg,$19.00,388,M,12/12/2023,gosford
107,8,Star Elise (6),Mischelle Edmunds,25.52,39.25,10.35,622,26.6kg,$51.00,388,M,12/12/2023,gosford
108,1,Bigbad Franky (4),Joanne Brown,22.52,0.0,10.41,353.0,33.8kg,$4.00,388,5,12/12/2023,gosford
109,2,Speedy Denver (7),Michael Edwards,22.62,1.5,10.28,722.0,27.5kg,$6.00,388,5,12/12/2023,gosford
110,3,Simply Cassius (8),Fred Xuereb,22.87,5.0,10.35,841.0,35.3kg,$2.70,388,5,12/12/2023,gosford
111,4,Speedy Mumma (3),Michael Edwards,22.88,5.25,10.45,264.0,27.8kg,$4.90,388,5,12/12/2023,gosford
112,5,Snowy's Lad (6),Sarah Hopkins,22.94,6.0,10.53,686.0,34.1kg,$41.00,388,5,12/12/2023,gosford
113,6,Sparky United (1),Jamey Dodd,22.95,6.0,10.3,435.0,29.3kg,$15.00,388,5,12/12/2023,gosford
114,7,Sasha Redeemer (5),Robert Browne,23.35,11.75,10.52,578.0,22.9kg,$11.00,388,5,12/12/2023,gosford
115,8,Freeway Mick (2),Neville York,23.38,12.25,10.2,117.0,31.2kg,$15.00,388,5,12/12/2023,gosford
116,1,Melissa's Louise (2),Michael Edwards,22.74,0.0,10.32,112.0,24.4kg,$12.00,388,5,12/12/2023,gosford
117,2,Sublime Cody (7),Robert Hancock,22.77,0.5,10.34,621.0,32.0kg,$3.40,388,5,12/12/2023,gosford
118,3,Cement Mixer (6),Richard Finlay,22.95,3.0,10.39,433.0,27.8kg,$5.00,388,5,12/12/2023,gosford
119,4,All About Me (4),Robert Browne,23.08,4.75,10.78,755.0,27.0kg,$8.00,388,5,12/12/2023,gosford
120,5,Peeks Hammer (1),Sarah Hopkins,23.14,5.75,10.69,544.0,28.9kg,$13.00,388,5,12/12/2023,gosford
121,6,Silver Pearl (3),Peter Mattress,23.72,14.0,11.07,288.0,27.3kg,$2.90,388,5,12/12/2023,gosford
122,7,Whizbang Robyn (5),Barry Howell,23.74,14.25,10.81,366.0,28.6kg,$19.00,388,5,12/12/2023,gosford
123,8,Dark Secret (8),Peter Mattress,23.82,15.5,10.95,877.0,31.3kg,$17.00,388,5,12/12/2023,gosford
124,1,Prince Leo (7),Carole Eaton,22.21,0.0,10.03,211,30.4kg,$24.00,388,X34,12/12/2023,gosford
125,2,Akii Princess (4),George Borg,22.38,2.25,10.25,753,27.8kg,$3.50,388,X34,12/12/2023,gosford
126,3,Ted Lasso (1),Allen Williams,22.44,3.25,10.22,442,31.6kg,$3.10,388,X34,12/12/2023,gosford
127,4,Prince Wylde (3),Carole Eaton,22.55,4.75,10.19,124,27.6kg,$17.00,388,X34,12/12/2023,gosford
128,5,Our Boy Buzz (6),Beverley Sloan,22.65,6.25,10.26,366,32.2kg,$3.20,388,X34,12/12/2023,gosford
129,6,Ready To Wiggle (2),James Porter,22.67,6.5,10.29,875,28.1kg,$51.00,388,X34,12/12/2023,gosford
130,7,Lipstick Chaser (8),Graeme Duggan,22.84,9.0,10.21,537,28.2kg,$12.00,388,X34,12/12/2023,gosford
131,8,Nation's Rock (5),Noelene Holloway,22.94,10.25,10.35,688,34.1kg,$12.00,388,X34,12/12/2023,gosford
132,1,Seymour Thunder (1),Frank Anderson,29.63,0.0,4.54,3332.0,32.8kg,$5.50,515,X45,12/12/2023,gosford
133,2,Soliola To Excel (2),Allen Williams,29.65,0.25,4.53,2211.0,36.9kg,$5.00,515,X45,12/12/2023,gosford
134,3,Only Juan (3),Harry Sarkis,29.93,4.25,4.43,1123.0,25.0kg,$24.00,515,X45,12/12/2023,gosford
135,4,Brindle Bounty (5),Stephen Atkins,29.98,5.0,4.56,4444.0,32.3kg,$1.55,515,X45,12/12/2023,gosford
136,5,Flo Magic (6),Raymond Thomas,30.12,7.0,4.59,5555.0,28.5kg,$10.00,515,X45,12/12/2023,gosford
137,6,Blue Blazer (8),Ernest Wilson,30.12,7.0,4.65,6666.0,28.4kg,$30.00,515,X45,12/12/2023,gosford
138,1,Pacheco (8),Justin King,29.45,0.0,4.47,1111,31.3kg,$4.50,515,5,12/12/2023,gosford
139,2,Tear Tremor (2),Michael Ivers,29.67,3.0,4.53,2222,26.3kg,$1.50,515,5,12/12/2023,gosford
140,3,He's My Angel (4),Jake Forbes,29.93,6.75,4.61,3333,30.5kg,$81.00,515,5,12/12/2023,gosford
141,4,Polaris Missile (7),Kenneth Burnett,30.35,12.75,4.71,5544,31.9kg,$8.00,515,5,12/12/2023,gosford
142,5,Stylish Shamrock (3),Robert Hancock,30.41,13.75,4.72,6666,30.1kg,$31.00,515,5,12/12/2023,gosford
143,6,Inga Mark (5),Shane Hill,30.42,13.75,4.79,7855,32.1kg,$23.00,515,5,12/12/2023,gosford
144,7,Saka Boom (6),Lorraine Atchison,30.54,15.5,4.87,8777,32.5kg,$12.00,515,5,12/12/2023,gosford
145,8,Targaryen Jewel (1),Peter Mattress,31.05,22.75,4.64,4488,26.2kg,$41.00,515,5,12/12/2023,gosford
146,1,Queen Caviar (2),Shane Hill,30.09,0.0,4.54,4422,26.0kg,$6.50,515,5,12/12/2023,gosford
147,2,Wallacia Mist (1),Luke Brown,30.19,1.5,4.6,7533,25.7kg,$1.20,515,5,12/12/2023,gosford
148,3,Take My Hand (3),Justin King,30.23,2.0,4.6,6644,27.9kg,$22.00,515,5,12/12/2023,gosford
149,4,She's Glorious (4),Craig Maris,30.27,2.5,4.51,3366,29.8kg,$26.00,515,5,12/12/2023,gosford
150,5,She's A Miracle (6),Bruce Mcintosh,30.48,5.5,4.37,1111,27.2kg,$10.00,515,5,12/12/2023,gosford
151,6,Khaleesi's Jewel (7),Peter Mattress,30.6,7.25,4.49,2255,25.8kg,$71.00,515,5,12/12/2023,gosford
152,7,Dom Juan (8),Barry Howell,30.86,11.0,4.6,5777,30.6kg,$81.00,515,5,12/12/2023,gosford
153,1,Blaze Wave (5),Fred Xuereb,22.29,0.0,10.08,211.0,28.8kg,$1.90,388,5,12/12/2023,gosford
154,2,Murray Manta Ray (8),George Brodie,22.65,5.25,10.4,853.0,29.1kg,$7.00,388,5,12/12/2023,gosford
155,3,Twelve Men (7),Troy Dunn,22.74,6.25,10.22,422.0,26.2kg,$5.00,388,5,12/12/2023,gosford
156,4,Know Juan (1),Harry Sarkis,22.83,7.75,10.4,344.0,28.0kg,$6.00,388,5,12/12/2023,gosford
157,5,I'm Only Little (6),Janette Flipp,22.96,9.5,10.54,685.0,27.2kg,$51.00,388,5,12/12/2023,gosford
158,6,Flying Tiny Tim (3),Jake Forbes,23.01,10.25,10.39,136.0,27.4kg,$41.00,388,5,12/12/2023,gosford
159,7,Blazin' Mila (4),Jeffrey Eaton,23.19,12.75,10.47,768.0,28.5kg,$16.00,388,5,12/12/2023,gosford
160,8,Aston Roja (2),Brian Hampton,23.27,14.0,10.53,577.0,26.3kg,$12.00,388,5,12/12/2023,gosford
161,1,Ruby Rolex (2),John Thomas,34.92,0.0,8.97,1111.0,26.9kg,$1.25,603,5,12/12/2023,gosford
162,2,Remas Emerald (8),Edward Foyle,35.02,1.5,9.12,2222.0,32.7kg,$5.50,603,5,12/12/2023,gosford
163,3,Sugar Jack (1),Robert Browne,35.29,5.25,9.22,3333.0,28.0kg,$20.00,603,5,12/12/2023,gosford
164,4,Missy Banner (7),Barry Harmey,35.9,14.0,9.36,4544.0,28.6kg,$34.00,603,5,12/12/2023,gosford
165,5,Tyson's Fury (4),Richard Anderson,35.94,14.5,9.37,5455.0,32.5kg,$8.50,603,5,12/12/2023,gosford
166,1,Meatball Ron (1),Andrew Gavenlock,22.4,0.0,10.27,211.0,33.5kg,$1.90,388,5,12/12/2023,gosford
167,2,Burgin Blooded (4),Bronwyn Hayes Merzi,22.61,3.0,10.37,322.0,27.3kg,$5.50,388,5,12/12/2023,gosford
168,3,Rapid Snip (5),Stephen Atkins,22.84,6.25,10.47,433.0,30.1kg,$4.40,388,5,12/12/2023,gosford
169,4,Django Unleashed (3),Stephen Atkins,23.02,8.75,10.49,844.0,32.7kg,$11.00,388,5,12/12/2023,gosford
170,5,Taylor's Version (2),Fred Xuereb,23.11,10.0,10.5,155.0,27.7kg,$41.00,388,5,12/12/2023,gosford
171,6,Delanee Rose (6),Frank Cini,23.23,11.75,10.55,766.0,26.9kg,$17.00,388,5,12/12/2023,gosford
172,7,Sheba's Beauty (7),Michelle Shambler,23.35,13.5,10.71,588.0,25.5kg,$8.00,388,5,12/12/2023,gosford
173,8,Tip Turkey (8),Brian Hampton,23.57,16.75,10.62,677.0,31.2kg,$81.00,388,5,12/12/2023,gosford
174,1,Sister One (7),Anthony Pagano,22.74,0.0,10.15,211.0,28.8kg,$6.50,388,5,12/12/2023,gosford
175,2,Emerald Green (4),Bronwyn Hayes Merzi,22.8,0.75,10.59,674.0,32.2kg,$5.50,388,5,12/12/2023,gosford
176,3,Fresh Fried Fish (1),Sharee Robertson,22.82,1.0,10.39,122.0,27.1kg,$5.50,388,5,12/12/2023,gosford
177,4,Ready To Raid (8),Jake Forbes,22.87,1.75,10.44,543.0,25.7kg,$41.00,388,5,12/12/2023,gosford
178,5,Miss Sadie Lea (3),William Dance,23.07,4.75,10.68,885.0,27.3kg,$3.75,388,5,12/12/2023,gosford
179,6,Our Alby Juke (2),Donald Andrews,23.36,8.75,10.58,766.0,36.3kg,$34.00,388,5,12/12/2023,gosford
180,7,Miss Sophia (5),Jeffrey Eaton,23.53,11.25,10.39,437.0,27.1kg,$3.00,388,5,12/12/2023,gosford
181,8,Peyton's Puzzle (6),David Lewis,24.41,23.75,10.48,358.0,30.0kg,$14.00,388,5,12/12/2023,gosford
182,1,Flying Whales (5),Andrew Gavenlock,22.67,0.0,10.36,122.0,30.8kg,$2.75,388,5,12/12/2023,gosford
183,2,Speedy Houdini (4),Michael Edwards,22.73,0.75,10.36,411.0,27.5kg,$2.80,388,5,12/12/2023,gosford
184,3,Tarawi Lock Star (7),Lorraine Atchison,22.84,2.25,10.37,233.0,34.2kg,$8.50,388,5,12/12/2023,gosford
185,4,Speedometer (3),Carole Eaton,22.95,4.0,10.52,354.0,31.6kg,$3.50,388,5,12/12/2023,gosford
186,5,One Fine Filly (8),Nathan Cherry,23.05,5.25,10.43,645.0,26.9kg,$41.00,388,5,12/12/2023,gosford
187,6,Our Zalia Zoom (2),David Lewis,23.19,7.5,10.6,576.0,25.4kg,$34.00,388,5,12/12/2023,gosford
188,7,Jake And Jamey (6),Jake Forbes,23.19,7.5,10.56,767.0,28.2kg,$81.00,388,5,12/12/2023,gosford
189,1,Mr. Credits (1),Craig Gardoll,20.42,0.0,4.31,831,32.6kg,$3.80,350,M,12/12/2023,grafton
190,2,Curly Grumbles (7),Julie King,20.7,4.0,4.29,412,28.8kg,$3.60,350,M,12/12/2023,grafton
191,3,What About Mick (4),Brendan Whelan,20.8,5.25,4.42,373,32.4kg,$3.00,350,M,12/12/2023,grafton
192,4,Watch The Show (6),Craig Gardoll,20.95,7.5,4.34,256,30.0kg,$9.50,350,M,12/12/2023,grafton
193,5,Wilgunya Girl (3),Douglas King,20.98,8.0,4.43,565,27.3kg,$18.00,350,M,12/12/2023,grafton
194,6,Bokarm Sassy (2),Glen Northfield,21.02,8.5,4.49,787,26.2kg,$51.00,350,M,12/12/2023,grafton
195,7,Whiskey Cowboy (8),Steven Lockhart,21.03,8.75,4.34,144,28.1kg,$34.00,350,M,12/12/2023,grafton
196,8,Impress River (5),Chantelle Mortensen,21.6,16.75,4.31,628,30.2kg,$8.00,350,M,12/12/2023,grafton
197,1,Warren's Last (7),Gregory Hancock,20.23,0.0,4.11,111.0,31.1kg,$14.00,350,M,12/12/2023,grafton
198,2,Zipping Aiolos (1),Leeanne Walker,20.3,1.0,4.14,532.0,29.2kg,$13.00,350,M,12/12/2023,grafton
199,3,Limited Stock (4),Terry Lockhart,20.38,2.0,4.32,773.0,25.3kg,$41.00,350,M,12/12/2023,grafton
200,4,Distance Rule (6),Terry Duncan,20.47,3.5,4.31,465.0,31.0kg,$34.00,350,M,12/12/2023,grafton
201,5,Fran's Time (8),Evelyn Harris,20.71,6.75,4.18,354.0,23.6kg,$15.00,350,M,12/12/2023,grafton
202,6,Get Up Son (5),Julie King,20.81,8.25,4.13,226.0,30.4kg,$9.00,350,M,12/12/2023,grafton
203,7,Pay Your Dues (2),Julie King,20.82,8.25,4.16,648.0,30.7kg,$1.18,350,M,12/12/2023,grafton
204,8,Westmead Boy (3),Leeanne Walker,20.9,9.5,4.5,887.0,32.2kg,$101.00,350,M,12/12/2023,grafton
205,1,Choice Words (6),Julie King,20.13,0.0,4.09,211,26.0kg,$3.20,350,5,12/12/2023,grafton
206,2,Ember Lad (3),Steven Lockhart,20.21,1.0,4.21,552,32.8kg,$9.00,350,5,12/12/2023,grafton
207,3,Dolly Valley (1),Desmond Winters,20.26,1.75,4.12,323,26.7kg,$4.60,350,5,12/12/2023,grafton
208,4,Laurie's Spark (5),Evelyn Harris,20.6,6.5,4.22,444,25.5kg,$6.00,350,5,12/12/2023,grafton
209,5,Book Book (8),Steven Lockhart,20.67,7.75,4.21,135,26.4kg,$8.00,350,5,12/12/2023,grafton
210,6,She Flys (2),Paul Fraser,20.87,10.5,4.25,766,26.8kg,$81.00,350,5,12/12/2023,grafton
211,7,Rhythm And Blues (7),Evelyn Harris,20.96,11.75,4.29,888,26.6kg,$3.50,350,5,12/12/2023,grafton
212,8,Summer Lilly (4),Thomas Schmitzer,21.01,12.5,4.26,677,21.9kg,$51.00,350,5,12/12/2023,grafton
213,1,Velocious (8),Fiona Geary,20.24,0.0,4.13,111,28.5kg,$4.00,350,5,12/12/2023,grafton
214,2,Modern Madonna (1),Fiona Geary,20.41,2.25,4.15,222,26.3kg,$4.00,350,5,12/12/2023,grafton
215,3,Trenayr (2),Phillip Bailey,20.5,3.75,4.2,433,34.5kg,$4.10,350,5,12/12/2023,grafton
216,4,Chipper (4),Denise Hall,20.54,4.25,4.28,544,31.8kg,$3.20,350,5,12/12/2023,grafton
