,Plc,Name (Box),Trainer,Time,Mgn,Split,In Run,Wgt,SP,Distance,RaceGrade,date,Track
0,1,Despicable Tayla (4),Sarah Easey,19.65,0.0,3.37,111.0,26.0kg,$3.10,340,M3,07/11/2023,bulli
1,2,Tara Swift (8),Shane Pulbrook,19.66,0.1,3.41,222.0,29.2kg,$6.50,340,M3,07/11/2023,bulli
2,3,Nordic Inferno (5),Susan Sundstrom,19.72,1.0,3.49,553.0,31.9kg,$4.50,340,M3,07/11/2023,bulli
3,4,Parker Boy (2),Lewis Galea,19.91,3.75,3.42,334.0,30.6kg,$4.50,340,M3,07/11/2023,bulli
4,5,Greek Temptation (1),Beau Williamson,20.07,6.0,3.5,665.0,26.9kg,$41.00,340,M3,07/11/2023,bulli
5,6,Despicable Spike (7),Sarah Easey,20.08,6.0,3.43,446.0,33.4kg,$4.50,340,M3,07/11/2023,bulli
6,7,Canvas (3),Rodney Morley,20.19,7.75,3.54,777.0,32.9kg,$61.00,340,M3,07/11/2023,bulli
7,8,Mauritian Flyer (6),Beau Williamson,20.31,9.25,3.55,888.0,27.2kg,$41.00,340,M3,07/11/2023,bulli
8,1,Pad Up Owen (2),Peter Brown,16.4,0.0,5.62,11.0,31.2kg,$4.00,275,M,07/11/2023,cannington
9,2,She's Naughty (6),Shane Beard,16.52,1.75,5.81,54.0,25.3kg,$9.00,275,M,07/11/2023,cannington
10,3,Kyle Ray (7),Shane Beard,16.66,3.75,5.63,22.0,33.1kg,$12.00,275,M,07/11/2023,cannington
11,4,Loose Wheels (8),Colleen Pierson,16.88,6.75,5.64,33.0,25.7kg,$12.00,275,M,07/11/2023,cannington
12,5,Love Me Better (1),Phillip Worthington,17.22,11.75,5.8,45.0,30.4kg,$2.10,275,M,07/11/2023,cannington
13,6,Black Tallulah (4),Shane Beard,17.42,14.5,5.9,76.0,26.5kg,$34.00,275,M,07/11/2023,cannington
14,7,Ruby Sparkles (3),Peter Brown,17.46,15.0,5.83,67.0,27.2kg,$6.00,275,M,07/11/2023,cannington
15,1,Ace Glamour (5),Kaine Buckwell,22.27,0.0,6.65,111.0,28.5kg,$11.00,380,M,07/11/2023,cannington
16,2,What A Ripper (3),Enzo Crudeli,22.29,0.25,6.76,222.0,37.3kg,$2.60,380,M,07/11/2023,cannington
17,3,Sapphire Star (8),Colleen Pierson,22.44,2.25,6.76,343.0,25.6kg,$9.50,380,M,07/11/2023,cannington
18,4,Sunset Pacquiao (2),David Hobby,22.49,3.0,6.8,434.0,35.2kg,$3.40,380,M,07/11/2023,cannington
19,5,Yunderup Thorn (6),Michael Rylands,22.6,4.75,6.89,555.0,29.4kg,$24.00,380,M,07/11/2023,cannington
20,6,Hole Shot (4),Corey White,22.66,5.5,6.9,666.0,29.1kg,$5.50,380,M,07/11/2023,cannington
21,7,Please Be Speedy (1),Geoffrey Reid,22.87,8.5,6.91,777.0,33.7kg,$9.00,380,M,07/11/2023,cannington
22,1,Our Aim (4),Christopher Halse,16.15,0.0,5.6,21.0,31.4kg,$2.40,275,N,07/11/2023,cannington
23,2,Watch The Market (8),Angela Brown,16.28,1.75,5.68,42.0,32.4kg,$4.90,275,N,07/11/2023,cannington
24,3,Only Beard (1),Shane Beard,16.29,2.0,5.65,33.0,32.5kg,$5.00,275,N,07/11/2023,cannington
25,4,Hilly's Deal (7),Shane Beard,16.45,4.25,5.73,55.0,31.5kg,$61.00,275,N,07/11/2023,cannington
26,5,Pad Up Zane (3),Peter Brown,16.8,9.25,5.81,77.0,27.5kg,$11.00,275,N,07/11/2023,cannington
27,6,Cash Key (2),Phillip Worthington,16.8,9.25,5.74,66.0,31.0kg,$15.00,275,N,07/11/2023,cannington
28,7,Luke's Raven (6),John Magistro,16.98,11.75,5.82,88.0,27.5kg,$21.00,275,N,07/11/2023,cannington
