,Plc,Name (Box),Trainer,Time,Mgn,Split,In Run,Wgt,SP,Distance,RaceGrade,date,Track
0,1,Bally Diva (3),F O'Hare,16.64,0.0,,3-1-,26.1kg,$5.00,275,D3,26/08/2023,perry-barr
1,2,Sochani Best (5),S Deakin,16.88,3.0,,5-4-,32.4kg,$2.00,275,D3,26/08/2023,perry-barr
2,3,We Dont Cahir (4),J Blunt,16.94,3.75,,6-2-,26.9kg,$7.00,275,D3,26/08/2023,perry-barr
3,4,Ridgemount Lucky (6),S Aveline,17.0,4.5,,1-3-,29.5kg,$7.00,275,D3,26/08/2023,perry-barr
4,5,Move Over Boris (1),R Williams,17.04,5.0,,2-5-,33.7kg,$6.00,275,D3,26/08/2023,perry-barr
5,6,Classy Slab (2),R Williams,17.1,5.75,,4-6-,31.2kg,$8.00,275,D3,26/08/2023,perry-barr
6,1,Legitbunny (4),J Simpson,24.67,0.0,3.95,3222,25.1kg,$3.50,400,A8,26/08/2023,romford
7,2,Conans Puma (3),P Young,24.75,1.0,3.9,1111,28.3kg,$7.00,400,A8,26/08/2023,romford
8,3,March On Rox (1),N Hunt,24.77,1.25,3.96,4333,26.7kg,$2.00,400,A8,26/08/2023,romford
9,4,Underground Luke (6),P Young,24.85,2.25,4.01,5444,36.8kg,$10.00,400,A8,26/08/2023,romford
10,5,Jasons Gold (2),K O'Flaherty,25.29,7.75,3.92,2555,35.4kg,$4.90,400,A8,26/08/2023,romford
11,1,Kingdom Panther (2),B Doyle,24.44,0.0,3.9,3222,33.3kg,$5.00,400,A3,26/08/2023,romford
12,2,Fabulous Magique (3),D Mullins,24.48,0.5,3.83,2111,27.3kg,$6.00,400,A3,26/08/2023,romford
13,3,Old Fort Crystal (6),D Mullins,24.49,0.65,3.81,1333,29.4kg,$2.80,400,A3,26/08/2023,romford
14,4,Timahoe Robin (5),M Wiley,24.75,3.9,3.88,5544,30.4kg,$4.20,400,A3,26/08/2023,romford
15,5,Seomra Blake (4),K O'Flaherty,25.05,7.65,3.86,4455,36.1kg,$3.70,400,A3,26/08/2023,romford
16,1,Boynepark Farloe (6),J Liles,24.76,0.0,3.81,1111,31.1kg,$7.00,400,A9,26/08/2023,romford
17,2,Mayses Dotty (4),M Wiley,24.8,0.5,4.03,3333,25.8kg,$2.40,400,A9,26/08/2023,romford
18,3,Jeopardy Darcy (3),P Young,24.92,2.0,4.15,5444,28.6kg,$3.75,400,A9,26/08/2023,romford
19,4,Brosna Misty (2),B Doyle,24.94,2.25,4.03,2222,27.6kg,$6.00,400,A9,26/08/2023,romford
20,5,Elles Special (5),P Young,25.24,6.0,4.04,4555,26.6kg,$4.20,400,A9,26/08/2023,romford
21,1,Doghouse Dazzler (6),N Hunt,24.02,0.0,3.8,3222,31.5kg,$4.90,400,A1,26/08/2023,romford
22,2,History (5),D Mullins,24.06,0.5,3.83,2111,24.8kg,$4.90,400,A1,26/08/2023,romford
23,3,Antigua Socks (2),N Hunt,24.28,3.25,3.82,1333,34.3kg,$6.00,400,A1,26/08/2023,romford
24,4,Zoom (4),M Locke,24.42,5.0,3.85,4555,35.1kg,$5.50,400,A1,26/08/2023,romford
