,Plc,Name (Box),Trainer,Time,Mgn,Split,In Run,Wgt,SP,Distance,RaceGrade,date,Track
0,1,Made The Cut (2),Anthony L Hart,17.46,0.0,5.96,111.0,23.9kg,$2.25,295,CSCA,16/06/2023,addington
1,2,Taieri Missile (1),Raymond Casey,17.6,2.3,,222.0,34.1kg,$2.05,295,CSCA,16/06/2023,addington
2,3,Goldstar Darwin (7),Riley L Evans,17.71,4.0,,553.0,26.9kg,$26.00,295,CSCA,16/06/2023,addington
3,4,Goldstar Yankee (6),Riley L Evans,17.74,4.5,,644.0,32.0kg,$41.00,295,CSCA,16/06/2023,addington
4,5,Mustang Megan (3),Anthony L Hart,17.85,6.2,,435.0,25.3kg,$7.00,295,CSCA,16/06/2023,addington
5,6,Beau View Winnie (8),Joshua M Lane,17.86,6.4,,366.0,28.0kg,$24.00,295,CSCA,16/06/2023,addington
6,7,Goldstar Farryn (5),Riley L Evans,18.07,9.7,,777.0,27.9kg,$81.00,295,CSCA,16/06/2023,addington
7,1,Atomic Jax (3),Brian Hodgson,24.08,0.0,6.64,M/111,36.8kg,$5.00,425,M,16/06/2023,bendigo
8,2,Miss Elsie Lou (5),Alice Peat,24.73,9.23,6.78,M/222,26.0kg,$7.50,425,M,16/06/2023,bendigo
9,3,Smoke 'Em Out (8),D Geyer,24.74,9.41,6.8,M/433,37.6kg,$7.50,425,M,16/06/2023,bendigo
10,4,Spirited Avenger (1),George Borg,25.26,16.89,6.81,M/546,25.6kg,$5.50,425,M,16/06/2023,bendigo
11,5,Gypsy Jed (7),Targ Pipczak,25.28,17.19,6.8,Q/375,29.8kg,$5.50,425,M,16/06/2023,bendigo
12,6,Smooth Avenger (2),Joe Borg,25.32,17.73,6.82,M/664,27.1kg,$4.50,425,M,16/06/2023,bendigo
13,7,Sarah Louise (6),Joe Borg,25.36,18.36,6.83,M/757,25.1kg,$7.00,425,M,16/06/2023,bendigo
14,1,Carolyn's Joy (6),Wendy D Seymour,24.1,0.0,6.61,M/111,27.1kg,$8.00,425,X67,16/06/2023,bendigo
15,2,Still To Come (5),Steven Mcdonnell,24.3,2.84,6.72,S/422,27.4kg,$4.00,425,X67,16/06/2023,bendigo
16,3,Georgie Bale (3),Mark Delbridge,24.37,3.76,6.72,S/553,26.6kg,$4.00,425,X67,16/06/2023,bendigo
17,4,Kraken Force (8),Kevin Eyles,24.55,6.41,6.66,M/244,30.9kg,$6.00,425,X67,16/06/2023,bendigo
18,5,Spicy Siren (1),Rosalie Kerr,24.67,8.14,6.77,M/665,23.6kg,$13.00,425,X67,16/06/2023,bendigo
19,6,Tinker Amina (4),Jennifer Burns,24.76,9.4,6.83,M/777,26.4kg,$9.00,425,X67,16/06/2023,bendigo
20,7,Far Away Tears (7),Greg Turnbull,24.8,9.91,6.7,M/336,26.0kg,$12.00,425,X67,16/06/2023,bendigo
21,8,Blue Ruby (2),Alan Inglis,25.18,15.33,6.83,M/888,26.5kg,$9.00,425,X67,16/06/2023,bendigo
22,1,Zipping Olaf (1),Mark Delbridge,28.51,0.0,6.77,S/611,34.3kg,$5.00,500,X67H,16/06/2023,bendigo
23,2,Tinker Ken (4),Craig Burns,28.54,0.43,6.7,Q/242,31.8kg,$5.50,500,X67H,16/06/2023,bendigo
24,3,Tilly Tornado (6),Joe Borg,28.61,1.4,6.65,M/123,27.8kg,$7.00,500,X67H,16/06/2023,bendigo
25,4,Blackpool Zodiac (8),Adrian Kenyon,28.8,4.09,6.75,S/534,29.8kg,$8.00,500,X67H,16/06/2023,bendigo
26,5,Colour Violet (2),Pauline Patterson,28.81,4.29,6.8,M/775,25.8kg,$21.00,500,X67H,16/06/2023,bendigo
27,6,Bee Queen (3),Raymond Henness,28.88,5.23,6.71,M/366,26.9kg,$2.75,500,X67H,16/06/2023,bendigo
28,7,Detrie Bale (7),Mark Delbridge,29.13,8.8,6.72,M/457,32.4kg,$8.00,500,X67H,16/06/2023,bendigo
29,1,Shanlyn Wilde (8),Lisa Delbridge,28.14,0.0,6.68,M/221,31.5kg,$2.60,500,X67H,16/06/2023,bendigo
30,2,Goddess Of Chaos (7),Nicholas Johnston,28.34,2.96,6.73,M/332,29.3kg,$4.00,500,X67H,16/06/2023,bendigo
31,3,Hamblin Bale (1),Mark Delbridge,28.45,4.54,6.87,M/443,32.8kg,$6.50,500,X67H,16/06/2023,bendigo
32,4,Buster Harley (2),Donna Knight,28.46,4.59,7.0,M/655,30.3kg,$4.25,500,X67H,16/06/2023,bendigo
33,5,Argyle Maggie (4),Raymond Morgan,28.59,6.47,6.61,M/114,26.1kg,$10.00,500,X67H,16/06/2023,bendigo
34,6,Agent Jesse (5),Brian Hodgson,28.76,8.91,6.94,M/566,33.0kg,$14.00,500,X67H,16/06/2023,bendigo
35,1,Blackpool Dill (6),RENEE KENYON,23.91,0.0,6.49,M/111,29.1kg,$7.00,425,X45,16/06/2023,bendigo
36,2,Pipeline Icon (2),Robert Sullivan,23.93,0.31,6.61,M/552,29.8kg,$18.00,425,X45,16/06/2023,bendigo
37,3,Our Magic Miss (1),Dawn Trickey,24.26,5.11,6.49,M/223,25.2kg,$16.00,425,X45,16/06/2023,bendigo
38,4,Long Pocket (3),Donna Knight,24.28,5.36,6.65,S/876,35.4kg,$8.00,425,X45,16/06/2023,bendigo
39,5,Code Cracker (7),Malcolm Davis,24.28,5.39,6.56,M/345,31.8kg,$9.00,425,X45,16/06/2023,bendigo
40,6,Explosive Debt (8),Lisa Delbridge,24.29,5.5,6.58,M/434,35.6kg,$4.25,425,X45,16/06/2023,bendigo
41,7,Denominator (4),Elise Knott,24.3,5.59,6.63,M/687,32.4kg,$6.50,425,X45,16/06/2023,bendigo
42,8,Zipping Hero (5),Billy Galea,24.31,5.73,6.64,S/768,34.7kg,$3.50,425,X45,16/06/2023,bendigo
43,1,Whizbang Gordon (3),D Geyer,28.07,0.0,6.55,Q/221,34.5kg,$5.50,500,5,16/06/2023,bendigo
44,2,Speedy Riot (5),Darryl Fullerton,28.35,4.0,6.54,Q/112,31.6kg,$3.70,500,5,16/06/2023,bendigo
45,3,Skull (6),Aaron Debattista,28.51,6.21,6.7,S/433,31.3kg,$4.30,500,5,16/06/2023,bendigo
46,4,Raving Icon (1),Marien Sullivan,28.56,7.0,6.69,M/344,25.3kg,$4.20,500,5,16/06/2023,bendigo
47,5,Rojo Silver Fox (8),Peter Bartlett,28.71,9.03,6.76,M/665,33.3kg,$10.00,500,5,16/06/2023,bendigo
48,6,Mcivor Roxy (4),Julie Priest,28.73,9.4,6.9,M/777,25.4kg,$22.00,500,5,16/06/2023,bendigo
49,7,Cab Fare Home (7),Cameron Taylor,28.89,11.67,6.72,M/556,30.4kg,$41.00,500,5,16/06/2023,bendigo
50,8,Kraken Pearler (2),Kevin Eyles,29.22,16.39,7.05,M/888,28.6kg,$11.00,500,5,16/06/2023,bendigo
51,1,Salad Dodger (2),Anthony Azzopardi,23.71,0.0,6.55,M/211,31.9kg,$1.60,425,FFA,16/06/2023,bendigo
52,2,Militant Storm (8),Ken Hunt,23.89,2.47,6.55,M/122,27.8kg,$6.00,425,FFA,16/06/2023,bendigo
53,3,Green Beret (6),Alisdair Armstrong,23.91,2.81,6.7,M/733,32.4kg,$23.00,425,FFA,16/06/2023,bendigo
54,4,Whiskey Road (7),Scott Melville,24.09,5.33,6.62,M/444,33.6kg,$19.00,425,FFA,16/06/2023,bendigo
55,5,Slingshot Sudoku (4),Andrew Mooney,24.51,11.43,6.69,M/665,30.2kg,$26.00,425,FFA,16/06/2023,bendigo
56,6,Aston Cooper (3),Darryl Fullerton,24.55,11.89,6.64,M/586,35.3kg,$6.50,425,FFA,16/06/2023,bendigo
57,7,Zap (5),Alfred Debattista,24.74,14.64,6.71,M/877,35.8kg,$17.00,425,FFA,16/06/2023,bendigo
58,8,Jefferson County (1),Garry Johnson,24.9,16.93,6.55,M/358,37.1kg,$16.00,425,FFA,16/06/2023,bendigo
59,1,Security Man (5),Elise Knott,27.84,0.0,6.41,Q/111,26.3kg,$5.00,500,X45,16/06/2023,bendigo
60,2,Gucci Girl (4),Graham Glass,28.06,3.19,6.62,M/222,28.4kg,$18.00,500,X45,16/06/2023,bendigo
