,Plc,Name (Box),Trainer,Time,Mgn,Split,In Run,Wgt,SP,Distance,RaceGrade,date,Track
14,7,Orianna Bale (7),Rebecca Gibbons,24.29,10.0,6.78,M/677,26.7kg,$20.00,425,SH,08/10/2023,bendigo
15,1,Unleash Collinda (4),Jason Thompson,23.85,0.0,6.5,M/321,36.1kg,$1.90,425,SH,08/10/2023,bendigo
16,2,Renegade Cochise (3),Anthony Azzopardi,23.9,0.69,6.36,M/112,29.5kg,$2.80,425,SH,08/10/2023,bendigo
17,3,Canya Torque (1),David Geall,24.01,2.2,6.57,M/433,31.0kg,$7.50,425,SH,08/10/2023,bendigo
18,4,Quebec Bale (8),Correy Grenfell,24.08,3.25,6.66,M/765,34.7kg,$51.00,425,SH,08/10/2023,bendigo
19,5,Blue Tungsten (7),Kayla Cottrell,24.1,3.46,6.5,M/244,33.1kg,$9.00,425,SH,08/10/2023,bendigo
20,6,Avianna (6),Jeff Gorgioski,24.2,5.0,6.59,M/556,27.7kg,$71.00,425,SH,08/10/2023,bendigo
21,7,Love The City (2),Beverley Pell,24.35,7.04,6.62,M/677,24.2kg,$31.00,425,SH,08/10/2023,bendigo
22,1,Quinlan Bale (3),Rebecca Gibbons,23.75,0.0,6.67,M/522,38.6kg,$4.00,425,SH,08/10/2023,bendigo
23,2,Top Payer (1),Deb Carr,23.79,0.59,6.51,Q/111,34.3kg,$17.00,425,SH,08/10/2023,bendigo
24,3,Tiggerlong Flyer (8),Samantha Grenfell,24.01,3.7,6.67,M/233,26.4kg,$101.00,425,SH,08/10/2023,bendigo
25,4,Drill Sergeant (7),Shane Drummond,24.31,7.91,6.73,M/755,30.9kg,$61.00,425,SH,08/10/2023,bendigo
26,5,Lamia Mila (6),Lorenzo Carbone,24.37,8.8,6.67,M/344,29.5kg,$5.50,425,SH,08/10/2023,bendigo
27,6,Shima Current (2),Thomas Dailly,24.39,9.04,6.67,M/466,32.6kg,$2.40,425,SH,08/10/2023,bendigo
28,7,Crumble Monelli (4),Lyn Smith,24.64,12.7,6.71,M/677,33.4kg,$3.70,425,SH,08/10/2023,bendigo
29,1,Nicolson Bale (8),Rebecca Gibbons,23.65,0.0,6.54,M/322,34.7kg,$2.10,425,SH,08/10/2023,bendigo
30,2,Borneo Brave (3),Justin Nolan,23.71,0.94,6.43,M/111,30.2kg,$3.10,425,SH,08/10/2023,bendigo
31,3,Maxed Out (6),Graeme Jose,23.77,1.76,6.54,M/233,35.2kg,$20.00,425,SH,08/10/2023,bendigo
32,4,Trending Zari (7),Thomas Dailly,23.89,3.47,6.62,M/644,30.4kg,$15.00,425,SH,08/10/2023,bendigo
33,5,Blue Tick Nelson (1),Julie Chilcott,24.09,6.27,6.55,M/555,31.7kg,$22.00,425,SH,08/10/2023,bendigo
34,6,Orli Bale (2),Correy Grenfell,24.37,10.27,6.67,S/776,33.0kg,$41.00,425,SH,08/10/2023,bendigo
35,7,Always A Thrill (4),David Geall,24.53,12.63,6.55,M/467,34.8kg,$5.00,425,SH,08/10/2023,bendigo
36,1,Mr. Anderson (8),Rebecca Gibbons,23.79,0.0,6.56,M/431,33.8kg,$13.00,425,SH,08/10/2023,bendigo
37,2,Mac's Damage (5),Harley Whelan,24.04,3.44,6.53,M/322,34.6kg,$9.50,425,SH,08/10/2023,bendigo
38,3,Lektra Heckler (6),Jake Loverso,24.1,4.41,6.52,M/243,32.8kg,$1.90,425,SH,08/10/2023,bendigo
39,4,Edsel Bale (1),Correy Grenfell,24.19,5.69,6.62,M/764,31.5kg,$34.00,425,SH,08/10/2023,bendigo
40,5,Compliance (2),Karen Pitt,24.22,6.11,6.45,Q/115,34.0kg,$3.60,425,SH,08/10/2023,bendigo
41,6,Anytime At All (3),Daniel Pell,24.28,6.97,6.68,M/877,33.6kg,$34.00,425,SH,08/10/2023,bendigo
42,7,Winston Town (7),Paul Galea,24.37,8.29,6.61,M/556,33.2kg,$12.00,425,SH,08/10/2023,bendigo
43,8,Green Beret (4),Alisdair Armstrong,25.01,17.37,6.62,M/688,33.1kg,$31.00,425,SH,08/10/2023,bendigo
44,1,Alpha Zulu (2),Jason Thompson,23.53,0.0,6.49,M/111,34.6kg,$1.50,425,SH,08/10/2023,bendigo
45,2,Battle Royal (1),Anthony Azzopardi,23.77,3.51,6.53,M/222,32.5kg,$3.50,425,SH,08/10/2023,bendigo
46,3,Die Hard (7),Karen Pitt,23.94,5.81,6.58,M/333,34.5kg,$8.00,425,SH,08/10/2023,bendigo
47,4,Alicah (5),Jeff Gorgioski,24.11,8.25,6.67,M/644,28.3kg,$26.00,425,SH,08/10/2023,bendigo
48,5,Broadside (8),Daniel Pell,24.17,9.11,6.65,S/565,35.8kg,$51.00,425,SH,08/10/2023,bendigo
49,6,Petzel Bale (6),Samantha Grenfell,24.22,9.87,6.58,M/456,29.4kg,$31.00,425,SH,08/10/2023,bendigo
50,7,Unknown Ability (3),Indiah Guy,24.32,11.37,6.74,S/777,33.2kg,$71.00,425,SH,08/10/2023,bendigo
51,1,Zella Bale (1),Rebecca Gibbons,23.87,0.0,6.49,M/343,27.4kg,$7.00,425,SH,08/10/2023,bendigo
52,2,Silver Brute (7),Gary Peach,23.97,1.4,6.44,M/211,35.0kg,$3.10,425,SH,08/10/2023,bendigo
53,3,Volkanovski (8),Jason Thompson,23.97,1.41,6.55,M/532,35.6kg,$3.80,425,SH,08/10/2023,bendigo
54,4,Money Owes (4),Gregory Berry,24.01,2.0,6.6,M/665,38.7kg,$7.00,425,SH,08/10/2023,bendigo
55,5,Packham Silk (3),Anthony Azzopardi,24.07,2.91,6.44,Q/124,25.8kg,$4.20,425,SH,08/10/2023,bendigo
56,6,Militant Storm (2),Ken Hunt,24.16,4.21,6.51,M/456,27.9kg,$61.00,425,SH,08/10/2023,bendigo
57,7,Smart Talk (6),Angela Galea,24.39,7.47,6.68,M/887,35.2kg,$26.00,425,SH,08/10/2023,bendigo
58,8,Caribou Bale (5),Correy Grenfell,24.55,9.69,6.67,M/778,33.6kg,$61.00,425,SH,08/10/2023,bendigo
59,1,Shima Shadow (7),Thomas Dailly,23.74,0.0,6.56,M/221,36.0kg,$1.30,425,SH,08/10/2023,bendigo
60,2,Ike Bale (6),Correy Grenfell,23.98,3.5,6.63,M/542,32.3kg,$19.00,425,SH,08/10/2023,bendigo
61,3,My Neo (8),Robert Neocleous,24.0,3.71,6.56,M/353,30.4kg,$8.50,425,SH,08/10/2023,bendigo
62,4,Call Me Marley (3),Robert Douglas,24.06,4.53,6.76,M/664,34.4kg,$8.00,425,SH,08/10/2023,bendigo
63,5,River Rough (2),Justin Nolan,24.2,6.53,6.62,M/436,34.1kg,$8.00,425,SH,08/10/2023,bendigo
64,6,Soda Helen (1),Geoffrey Dalton,24.38,9.2,6.55,M/115,26.1kg,$61.00,425,SH,08/10/2023,bendigo
65,1,Buddy Monelli (2),Lyn Smith,27.97,0.0,6.59,M/222,31.6kg,$2.60,500,X45,08/10/2023,bendigo
66,2,Common Step (5),Anthony Azzopardi,27.98,0.2,6.4,M/111,27.2kg,$3.60,500,X45,08/10/2023,bendigo
67,3,Inner Rush (6),Shane Drummond,28.61,9.16,6.79,M/643,26.4kg,$51.00,500,X45,08/10/2023,bendigo
68,4,Crackerjack Pop (8),Darren Petersen,28.83,12.25,6.88,M/876,33.0kg,$51.00,500,X45,08/10/2023,bendigo
69,5,Pandora's Raptor (7),Jason Wickham,28.84,12.51,6.84,M/764,35.3kg,$34.00,500,X45,08/10/2023,bendigo
70,6,Mrs. Avenger (1),George Borg,28.99,14.63,6.68,M/388,25.6kg,$2.75,500,X45,08/10/2023,bendigo
71,7,Blue Tick Maya (3),Julie Chilcott,29.03,15.11,6.69,M/435,25.4kg,$28.00,500,X45,08/10/2023,bendigo
72,8,Voice Of Thunder (4),Graeme Jose,29.08,15.86,6.76,M/557,31.6kg,$15.00,500,X45,08/10/2023,bendigo
73,1,Fat Boy's Flying (1),Darren Petersen,24.29,0.0,6.71,S/321,37.0kg,$4.20,425,5,08/10/2023,bendigo
74,2,Xatu Bale (3),Deborah Coleman,24.45,2.36,6.73,M/543,31.5kg,$2.05,425,5,08/10/2023,bendigo
75,2,Nitro Cannon (4),Evangelos Karalis,24.45,2.36,6.71,M/234,31.2kg,$3.00,425,5,08/10/2023,bendigo
76,4,Tangerine Sands (2),KEVIN LINGARD,24.6,4.47,6.64,M/112,26.1kg,$34.00,425,5,08/10/2023,bendigo
77,5,Prussian Spirit (7),KEVIN LINGARD,24.69,5.73,6.73,M/455,27.2kg,$71.00,425,5,08/10/2023,bendigo
78,6,Mcivor Roxy (8),Julie Priest,24.77,6.83,6.77,M/666,25.5kg,$12.00,425,5,08/10/2023,bendigo
79,1,Mr. Gleason (8),Anthony Azzopardi,23.83,0.0,6.51,M/111,34.0kg,$1.40,425,X45,08/10/2023,bendigo
80,2,Rio Bhodi (4),Robert Camilleri,24.0,2.46,6.63,M/322,35.8kg,$4.50,425,X45,08/10/2023,bendigo
81,3,Kairi Bale (5),Daniel Gibbons,24.09,3.71,6.63,M/233,30.3kg,$8.50,425,X45,08/10/2023,bendigo
82,4,Kepler Bale (1),Ricky Coleman,24.1,3.91,6.73,M/544,34.5kg,$8.00,425,X45,08/10/2023,bendigo
83,5,Cookie Delight (2),Peter Trim,24.41,8.37,6.72,M/455,33.3kg,$67.00,425,X45,08/10/2023,bendigo
84,1,Shine On Lilly (1),Graeme Jose,24.05,0.0,6.65,M/211,31.2kg,$2.50,425,5,08/10/2023,bendigo
85,2,Ragin' Ablett (5),Jason Wickham,24.24,2.77,6.61,M/122,31.0kg,$21.00,425,5,08/10/2023,bendigo
86,3,Scully Bale (2),Deborah Coleman,24.3,3.64,6.7,M/533,35.0kg,$3.10,425,5,08/10/2023,bendigo
87,4,Buildin' Rolls (8),Darren Petersen,24.46,5.89,6.68,Q/444,31.2kg,$4.20,425,5,08/10/2023,bendigo
88,5,Mighty Water Boy (4),Cameron Morris-flynn,24.81,10.91,6.65,Q/355,32.5kg,$5.50,425,5,08/10/2023,bendigo
89,1,Oceanic Ripple (7),Victoria Cook,16.25,0.0,5.53,11.0,26.4kg,$61.00,275,N,08/10/2023,cannington
90,2,Big Girl Ziggy (1),Peter Brown,16.3,0.75,5.66,33.0,28.0kg,$14.00,275,N,08/10/2023,cannington
91,3,Rev On Reggie (6),Benjamin Maclean,16.38,1.75,5.67,44.0,31.8kg,$2.50,275,N,08/10/2023,cannington
92,4,Frida Ripple (8),Bradley Cook,16.44,2.5,5.62,22.0,24.9kg,$8.00,275,N,08/10/2023,cannington
93,5,Be Better (3),Colleen Pierson,16.57,4.5,5.72,55.0,26.9kg,$3.50,275,N,08/10/2023,cannington
94,6,Pad Up Jasper (5),Peter Brown,16.83,8.25,5.87,76.0,31.7kg,$5.50,275,N,08/10/2023,cannington
95,7,Pad Up Sonic (2),Peter Brown,16.95,10.0,5.85,67.0,26.8kg,$13.00,275,N,08/10/2023,cannington
96,8,Lightning Strike (4),Michael Rylands,17.13,12.5,5.95,88.0,30.5kg,$31.00,275,N,08/10/2023,cannington
97,1,Pad Up Declan (6),Peter Brown,22.02,0.0,,221.0,28.9kg,$4.80,380,M,08/10/2023,cannington
98,2,Please Be Speedy (7),Geoffrey Reid,22.27,3.5,,433.0,32.9kg,$23.00,380,M,08/10/2023,cannington
99,3,Pad Up Owen (2),Peter Brown,22.5,6.75,,112.0,30.6kg,$10.00,380,M,08/10/2023,cannington
100,4,Ruby Sparkles (8),Peter Brown,23.0,14.0,,344.0,26.8kg,$22.00,380,M,08/10/2023,cannington
101,5,Hugo Gundi (5),Geoffrey Reid,23.23,17.25,,655.0,32.8kg,$5.50,380,M,08/10/2023,cannington
102,6,Teflon Lad (3),Eric Campana,23.27,17.75,,776.0,30.8kg,$7.50,380,M,08/10/2023,cannington
103,7,Ace Stunner (1),Kellie Buckwell,23.46,20.5,,567.0,26.4kg,$3.20,380,M,08/10/2023,cannington
104,8,Evie Malt (4),Bradley Cook,23.53,21.5,,888.0,25.2kg,$6.00,380,M,08/10/2023,cannington
105,1,Camino (1),Benjamin Maclean,30.47,0.0,5.54,1111,32.2kg,$2.30,520,N,08/10/2023,cannington
106,2,Zipping Dan (2),Peter Brown,30.74,3.75,5.6,3322,29.1kg,$2.80,520,N,08/10/2023,cannington
107,3,Zipping Maxine (5),Peter Brown,30.78,4.25,5.65,4234,26.9kg,$22.00,520,N,08/10/2023,cannington
108,4,Aussie Singman (4),Benjamin Maclean,30.97,7.0,5.79,6443,32.8kg,$4.60,520,N,08/10/2023,cannington
109,5,Winlock News (7),Peter Brown,31.33,12.25,5.67,5556,31.8kg,$11.00,520,N,08/10/2023,cannington
110,5,Slippery Slope (8),Benjamin Maclean,31.33,12.25,5.56,2665,32.3kg,$21.00,520,N,08/10/2023,cannington
111,1,Gray Grey (2),Jodie Reichard,16.3,0.0,5.71,71.0,25.4kg,$4.60,275,6,08/10/2023,cannington
112,2,Kiss Me Kiara (8),Karl Jovanovic,16.34,0.75,5.54,12.0,28.3kg,$3.10,275,6,08/10/2023,cannington
113,3,Mick The Magpie (4),Karl Jovanovic,16.46,2.25,5.63,44.0,33.6kg,$5.50,275,6,08/10/2023,cannington
114,4,Jurabi (1),Phillip Worthington,16.54,3.5,5.59,33.0,30.0kg,$22.00,275,6,08/10/2023,cannington
115,5,Wahoo Monelli (5),Phillip Worthington,16.59,4.25,5.58,25.0,32.0kg,$4.50,275,6,08/10/2023,cannington
116,6,Wizard's Legend (3),Colin Bainbridge,16.8,7.0,5.84,87.0,31.8kg,$41.00,275,6,08/10/2023,cannington
117,7,Big Girl Velma (7),Peter Brown,16.9,8.5,5.7,68.0,27.8kg,$20.00,275,6,08/10/2023,cannington
118,8,Debbie Keeping (6),Bradley Cook,16.95,9.25,5.64,56.0,28.3kg,$7.50,275,6,08/10/2023,cannington
119,1,Idle Awhile (8),Maxwell Julien,21.98,0.0,6.48,111.0,36.4kg,$8.50,380,N,08/10/2023,cannington
120,2,Simone Keeping (1),Benjamin Maclean,22.12,2.0,6.5,222.0,29.1kg,$3.50,380,N,08/10/2023,cannington
121,3,Mustang Sparkles (7),Peter Brown,22.33,5.0,6.65,443.0,31.0kg,$18.00,380,N,08/10/2023,cannington
122,4,Liberty Star (3),Rodney Noden,22.35,5.25,6.86,555.0,28.9kg,$3.30,380,N,08/10/2023,cannington
123,5,Vacillate (2),Eric Campana,22.38,5.75,6.64,334.0,26.3kg,$9.00,380,N,08/10/2023,cannington
124,6,Big Girl Kiki (6),Peter Brown,22.46,6.75,7.07,766.0,28.5kg,$9.00,380,N,08/10/2023,cannington
125,7,Full On Frankie (4),Peter Brown,23.16,16.75,7.11,888.0,28.4kg,$13.00,380,N,08/10/2023,cannington
126,8,Watch The Market (5),Angela Brown,23.23,17.75,7.06,677.0,32.3kg,$10.00,380,N,08/10/2023,cannington
127,1,Teflon Sunny (1),Timothy Gummow,16.12,0.0,5.62,42.0,32.0kg,$1.90,275,4,08/10/2023,cannington
128,2,Sheriff's Way (4),Benjamin Maclean,16.12,0.05,5.48,11.0,26.8kg,$6.50,275,4,08/10/2023,cannington
129,3,Rethink It (5),Benjamin Maclean,16.27,2.0,5.54,24.0,26.5kg,$12.00,275,4,08/10/2023,cannington
130,4,Lady Sharp (2),Benjamin Maclean,16.3,2.5,5.58,33.0,27.1kg,$6.00,275,4,08/10/2023,cannington
131,5,Moment To Polka (6),Benjamin Maclean,16.33,3.0,5.69,66.0,33.1kg,$13.00,275,4,08/10/2023,cannington
132,6,Diesel Fit Her (3),Margaret Hepple,16.38,3.75,5.66,55.0,31.5kg,$7.50,275,4,08/10/2023,cannington
133,7,Ash The Flash (8),Rodney Noden,16.43,4.25,5.7,77.0,25.4kg,$81.00,275,4,08/10/2023,cannington
134,8,Commander Mack (7),Tony Williams,16.74,8.75,5.76,88.0,35.7kg,$34.00,275,4,08/10/2023,cannington
135,1,Kanan Stark (6),Steven Withers,30.04,0.0,5.49,1111.0,33.2kg,$1.40,520,X65,08/10/2023,cannington
136,2,Granite County (5),Damien Crudeli,30.39,5.0,5.63,3333.0,31.8kg,$26.00,520,X65,08/10/2023,cannington
137,3,Sunset Louie (2),Eric Campana,30.4,5.25,5.65,5444.0,29.9kg,$6.00,520,X65,08/10/2023,cannington
138,4,Miss Valentine (8),Michael Rylands,30.52,6.75,5.56,2222.0,29.2kg,$19.00,520,X65,08/10/2023,cannington
139,5,Wild Amigo (4),Lexia Isaac,30.62,8.25,5.64,4665.0,30.2kg,$7.00,520,X65,08/10/2023,cannington
140,6,Global Plan (1),Shane Beard,30.8,10.75,5.78,7556.0,34.4kg,$51.00,520,X65,08/10/2023,cannington
141,7,Sunset Daphne (7),Eric Campana,31.06,14.5,5.68,6777.0,27.7kg,$17.00,520,X65,08/10/2023,cannington
142,8,Corrupted (3),Damien Crudeli,31.19,16.25,5.83,8888.0,36.4kg,$67.00,520,X65,08/10/2023,cannington
143,1,Cash Monelli (1),Phillip Worthington,22.11,0.0,6.71,211.0,30.5kg,$1.60,380,5,08/10/2023,cannington
144,2,Kid Kimetto (8),Phillip Worthington,22.27,2.25,6.79,332.0,34.2kg,$15.00,380,5,08/10/2023,cannington
145,3,Mohican Mistress (6),Maxwell Julien,22.36,3.5,6.85,444.0,27.8kg,$8.00,380,5,08/10/2023,cannington
146,4,Napoleon Dynamo (5),Peter Brown,22.4,4.25,6.89,655.0,34.0kg,$26.00,380,5,08/10/2023,cannington
147,5,Barefoot Wah Wah (3),Benjamin Maclean,22.49,5.25,6.68,123.0,29.0kg,$11.00,380,5,08/10/2023,cannington
148,6,Avgas Gundi (4),Geoffrey Reid,22.68,8.25,6.99,766.0,33.3kg,$13.00,380,5,08/10/2023,cannington
149,7,Horoscope (2),Phillip Worthington,22.77,9.25,7.02,877.0,25.4kg,$10.00,380,5,08/10/2023,cannington
150,8,Bracton (7),Shane Beard,22.87,10.75,6.88,588.0,33.0kg,$17.00,380,5,08/10/2023,cannington
151,1,Finloch Fernando (2),Benjamin Maclean,16.05,0.0,5.53,11.0,29.8kg,$3.70,275,5,08/10/2023,cannington
152,2,Gaggle Of Fun (6),Lexia Isaac,16.17,1.75,5.55,22.0,30.8kg,$6.00,275,5,08/10/2023,cannington
153,3,Flaming Gas (1),Jennifer Thompson,16.57,7.5,5.68,54.0,31.4kg,$3.20,275,5,08/10/2023,cannington
154,4,Aussie Trickster (7),Barry Mcpherson,16.58,7.5,5.63,33.0,29.5kg,$9.00,275,5,08/10/2023,cannington
155,5,Hello I'm Aero (8),Benjamin Maclean,16.75,10.0,5.83,86.0,32.1kg,$41.00,275,5,08/10/2023,cannington
156,6,Baby Ricciardo (5),Lexia Isaac,16.77,10.25,5.71,65.0,29.8kg,$5.50,275,5,08/10/2023,cannington
157,7,Back Creek Bella (4),Shane Beard,16.93,12.5,5.73,77.0,28.6kg,$34.00,275,5,08/10/2023,cannington
158,8,Cameron Keeping (3),Bradley Cook,17.0,13.5,5.66,48.0,34.5kg,$10.00,275,5,08/10/2023,cannington
159,1,Abigail Gundi (6),Geoffrey Reid,21.99,0.0,6.51,111.0,29.9kg,$23.00,380,X65,08/10/2023,cannington
160,2,Can't Bluff Me (1),Cosimo Dagostino,22.04,0.75,6.69,222.0,30.3kg,$1.40,380,X65,08/10/2023,cannington
161,3,Beard Stroker (4),Colleen Pierson,22.24,3.5,6.81,533.0,32.3kg,$6.00,380,X65,08/10/2023,cannington
162,4,Escapologist (3),Ricky Valenti,22.39,5.75,6.92,877.0,26.0kg,$26.00,380,X65,08/10/2023,cannington
163,5,Stella Gundi (8),Geoffrey Reid,22.43,6.25,6.82,664.0,30.0kg,$51.00,380,X65,08/10/2023,cannington
164,6,Finloch Shadows (2),Benjamin Maclean,22.53,7.75,6.74,445.0,32.8kg,$9.00,380,X65,08/10/2023,cannington
165,7,Lara Long Legs (7),Peter Brown,22.55,8.0,6.72,356.0,29.4kg,$20.00,380,X65,08/10/2023,cannington
166,8,Roll With It (5),Natalee Marshall,22.72,10.25,6.89,788.0,35.6kg,$24.00,380,X65,08/10/2023,cannington
167,1,Fire Fly Carole (2),Tony Williams,16.19,0.0,5.54,21.0,28.7kg,$4.20,275,X65,08/10/2023,cannington
168,2,Son Of Frankie (7),Peter Brown,16.37,2.5,5.63,43.0,34.3kg,$4.20,275,X65,08/10/2023,cannington
169,3,Bonbie Panther (8),Frank Bonte,16.45,3.75,5.54,12.0,33.1kg,$6.00,275,X65,08/10/2023,cannington
170,4,Flash As One (6),Phillip Worthington,16.48,4.25,5.65,65.0,29.7kg,$12.00,275,X65,08/10/2023,cannington
171,5,My My My (4),Karl Jovanovic,16.5,4.25,5.72,74.0,29.8kg,$4.80,275,X65,08/10/2023,cannington
172,6,Stones Throw (5),Phillip Worthington,16.61,6.0,5.73,86.0,33.9kg,$21.00,275,X65,08/10/2023,cannington
173,7,Petite Parton (1),Shane Beard,16.69,7.0,5.59,37.0,28.9kg,$11.00,275,X65,08/10/2023,cannington
174,8,Son Of Bamsy (3),Rodney Noden,16.78,8.25,5.65,58.0,31.9kg,$9.50,275,X65,08/10/2023,cannington
175,1,Johnny Bravo (2),Craig Chandler,19.85,0.0,,,30.7kg,$1.60,366,M,08/10/2023,capalaba
176,2,Dashing Dozer (8),Peter Lilley,20.08,3.25,,,31.6kg,$8.50,366,M,08/10/2023,capalaba
177,3,Mandanda (7),Jamie Hosking,20.09,3.5,,,32.2kg,$4.30,366,M,08/10/2023,capalaba
178,4,Buck Barrow (5),Darryl Mcgrath,20.24,5.5,,,34.5kg,$9.00,366,M,08/10/2023,capalaba
179,5,Sirius Bill (3),Steven Swift,20.34,7.0,,,30.1kg,$26.00,366,M,08/10/2023,capalaba
180,6,He's Impetuous (4),Chad Bridge,20.43,8.25,,,32.2kg,$71.00,366,M,08/10/2023,capalaba
181,7,Gillespie (1),Keith Boan,20.78,13.25,,,30.0kg,$14.00,366,M,08/10/2023,capalaba
182,8,Sesqui Shine (6),Michael Edwards,20.93,15.5,,,34.6kg,$41.00,366,M,08/10/2023,capalaba
183,1,Sara's Tiger (1),Stephen Howarth,20.06,0.0,,,26.4kg,$22.00,366,NNP,08/10/2023,capalaba
184,2,Columbian Diva (5),Jamie Hosking,20.06,0.05,,,25.3kg,$3.80,366,NNP,08/10/2023,capalaba
185,3,Daysea's Samara (8),Robert Dacey,20.11,0.75,,,27.8kg,$3.50,366,NNP,08/10/2023,capalaba
186,4,Ripper Roo (6),Darryl Mcgrath,20.17,1.5,,,28.1kg,$2.80,366,NNP,08/10/2023,capalaba
187,5,Come On Lizzy (3),Douglas Gladman,20.38,4.5,,,28.0kg,$10.00,366,NNP,08/10/2023,capalaba
188,6,De Vantier (7),Allen Kelly,20.53,6.5,,,28.2kg,$10.00,366,NNP,08/10/2023,capalaba
189,7,Tommy Egan (4),Peter O'Reilly,20.56,7.0,,,32.6kg,$34.00,366,NNP,08/10/2023,capalaba
190,8,Canoe Paddler (2),Matthew Heilbronn,21.32,18.0,,,33.2kg,$24.00,366,NNP,08/10/2023,capalaba
191,1,Then Came You (1),Michael Vaughan,19.41,0.0,,,26.8kg,$4.40,366,5,08/10/2023,capalaba
192,2,Steel Gunn (3),Jeff Crawford,19.46,0.75,,,33.8kg,$2.30,366,5,08/10/2023,capalaba
193,3,Zipping Parker (5),Allen Kelly,19.76,5.0,,,31.3kg,$22.00,366,5,08/10/2023,capalaba
194,4,Spanish Style (7),Jason Bloomfield,19.78,5.25,,,32.7kg,$24.00,366,5,08/10/2023,capalaba
195,5,Crayfish (2),Myra Griffiths,19.86,6.25,,,24.6kg,$71.00,366,5,08/10/2023,capalaba
196,6,Dino Way (8),Michael Lalicz,19.87,6.5,,,29.1kg,$2.40,366,5,08/10/2023,capalaba
197,7,Hooked On Cory (6),Matthew Heilbronn,19.93,7.5,,,29.2kg,$101.00,366,5,08/10/2023,capalaba
198,8,Philly Special (4),Darryl Mcgrath,20.28,12.25,,,29.6kg,$31.00,366,5,08/10/2023,capalaba
199,1,Salieri (2),Jedda Cutlack,19.55,0.0,,,32.3kg,$4.20,366,X45,08/10/2023,capalaba
200,2,Rio Valour (6),Jason Schmidt,19.57,0.25,,,31.2kg,$2.60,366,X45,08/10/2023,capalaba
201,3,Salah's Goal (4),Tony Apap,19.63,1.0,,,32.4kg,$4.10,366,X45,08/10/2023,capalaba
202,4,Indiana Wind (8),Darryl Mcgrath,19.71,2.25,,,31.9kg,$3.70,366,X45,08/10/2023,capalaba
203,5,Empire Rolls On (1),Marie-Madeleine Westwood,20.02,6.5,,,32.6kg,$41.00,366,X45,08/10/2023,capalaba
204,6,Canya Bellatrix (7),Myra Griffiths,20.36,11.5,,,32.7kg,$71.00,366,X45,08/10/2023,capalaba
205,7,Gus Gus (5),Eric Honeyman,20.37,11.75,,,36.6kg,$71.00,366,X45,08/10/2023,capalaba
206,8,Diva's Boy (3),Kerry Hoggan,20.38,11.75,,,30.7kg,$51.00,366,X45,08/10/2023,capalaba
207,1,Rio Will Rock (3),Jason Schmidt,19.43,0.0,,,32.1kg,$2.50,366,MF,08/10/2023,capalaba
208,2,Badger's Beast (8),David Grundy,19.75,4.5,,,33.4kg,$11.00,366,MF,08/10/2023,capalaba
209,3,Argyle Blaze (2),Michael Brauer,19.87,6.25,,,34.7kg,$24.00,366,MF,08/10/2023,capalaba
210,4,Cyrus (1),Jeff Crawford,19.88,6.25,,,30.7kg,$51.00,366,MF,08/10/2023,capalaba
211,5,Fire Paws (6),Mark Moroney,19.88,6.25,,,33.3kg,$2.05,366,MF,08/10/2023,capalaba
212,6,Vanuatu (4),Christopher Brydon,19.89,6.5,,,38.3kg,$9.00,366,MF,08/10/2023,capalaba
