,Plc,Name (Box),Trainer,Time,Mgn,Split,In Run,Wgt,SP,Distance,RaceGrade,date,Track
149,2,See Saw Lass (5),Melissa Fullerton,25.72,3.19,6.69,M/322,29.8kg,$6.00,450,X67,18/10/2023,ballarat
150,3,You Done (1),David Burnett,25.72,3.26,6.69,M/233,31.0kg,$2.75,450,X67,18/10/2023,ballarat
151,4,Queston Bale (7),Samantha Grenfell,25.94,6.27,6.71,M/444,32.5kg,$21.00,450,X67,18/10/2023,ballarat
152,1,Western's Bear (7),Leslie Mitchell,22.1,0.0,8.26,M/11,34.0kg,$3.00,390,5,18/10/2023,ballarat
153,2,Hard To Get (2),Samantha Grenfell,22.35,3.53,8.63,M/54,31.9kg,$5.50,390,5,18/10/2023,ballarat
154,3,Snap Second (6),Jayden Cassar,22.41,4.43,8.37,Q/23,34.1kg,$14.00,390,5,18/10/2023,ballarat
155,4,Longissimus (5),Mathew Tabb,22.42,4.51,8.7,M/78,28.1kg,$13.00,390,5,18/10/2023,ballarat
156,5,Westar Alfredo (8),Shawn Fullerton,22.43,4.67,8.45,M/46,33.0kg,$3.20,390,5,18/10/2023,ballarat
157,6,Where's Walter (4),Andrew Mooney,22.44,4.89,8.45,M/32,35.1kg,$13.00,390,5,18/10/2023,ballarat
158,7,Lucky Tarra (3),Denis Craven,22.56,6.6,8.66,M/65,38.0kg,$23.00,390,5,18/10/2023,ballarat
159,8,Tame The Beast (1),Samuel Webb,22.62,7.44,8.73,M/87,32.4kg,$11.00,390,5,18/10/2023,ballarat
160,1,Charlott's Blaze (3),Susan Richards,22.35,0.0,8.38,Q/11,26.0kg,$6.50,390,5,18/10/2023,ballarat
161,2,Runnin' On Empty (4),John Barbara,22.48,1.8,8.7,M/33,29.1kg,$3.75,390,5,18/10/2023,ballarat
162,3,Joliet Bale (1),Correy Grenfell,22.55,2.86,8.59,M/22,27.2kg,$17.00,390,5,18/10/2023,ballarat
163,4,Deloris Bale (2),Samantha Grenfell,22.66,4.34,8.73,M/44,27.8kg,$7.50,390,5,18/10/2023,ballarat
164,5,Indy Korie (5),Andrew Mooney,22.8,6.34,8.86,M/66,30.7kg,$20.00,390,5,18/10/2023,ballarat
165,6,Pure Promise (6),Murray Collyer,22.99,9.17,8.85,S/55,30.2kg,$90.00,390,5,18/10/2023,ballarat
166,7,Kyanna (8),Dallas Massina,23.45,15.63,8.98,M/77,30.1kg,$1.90,390,5,18/10/2023,ballarat
167,1,Arandt's Girl (7),Margaret Brealey,22.22,0.0,8.3,Q/11,30.0kg,$3.25,390,5,18/10/2023,ballarat
168,2,Lady Arandt (3),Max Zammit,22.3,1.11,8.44,Q/23,29.9kg,$4.50,390,5,18/10/2023,ballarat
169,3,Majestic Bale (6),Rebecca Gibbons,22.32,1.47,8.62,S/32,27.3kg,$3.60,390,5,18/10/2023,ballarat
170,4,Mini Minion (2),Geoffrey Williamson,22.72,7.17,8.65,S/44,23.4kg,$16.00,390,5,18/10/2023,ballarat
171,5,Kaylee Onyx (8),John Higgins,22.75,7.61,8.76,S/67,27.3kg,$51.00,390,5,18/10/2023,ballarat
172,6,Notorious Belle (5),Correy Grenfell,22.81,8.41,8.81,M/75,27.8kg,$3.75,390,5,18/10/2023,ballarat
173,7,Aberdeen Grange (4),Peter Grills,22.88,9.46,8.76,M/56,25.8kg,$20.00,390,5,18/10/2023,ballarat
174,1,Aston Recall (1),Andrew Symons,24.35,0.0,6.67,Q/111,29.4kg,$4.40,425,M,18/10/2023,bendigo
175,2,Rapid Paws (3),Lachlan Scott,24.57,3.23,6.92,M/563,31.1kg,$4.20,425,M,18/10/2023,bendigo
176,3,Cruising Amy (8),Tracy Elliot,24.71,5.1,6.81,Q/222,26.4kg,$13.00,425,M,18/10/2023,bendigo
177,4,Redshift Jules (5),Sargon Kando,24.78,6.11,6.88,M/434,24.6kg,$24.00,425,M,18/10/2023,bendigo
178,5,County Tyrone (2),Donna Knight,24.85,7.11,6.95,M/676,33.8kg,$4.25,425,M,18/10/2023,bendigo
179,6,Run Lachie (7),David Kerr,25.0,9.27,6.97,M/745,29.5kg,$4.40,425,M,18/10/2023,bendigo
180,7,Inward Harmony (4),Colin Baker,25.04,9.84,7.06,M/888,27.6kg,$7.50,425,M,18/10/2023,bendigo
181,8,Vintage Candy (6),Paula Boots,25.1,10.67,6.83,Q/357,26.5kg,$67.00,425,M,18/10/2023,bendigo
182,1,Big Heart (4),Lachlan Scott,24.79,0.0,6.69,M/332,31.4kg,$6.00,425,M,18/10/2023,bendigo
183,2,Argyle Axle (7),Raymond Morgan,24.83,0.57,6.69,M/221,31.3kg,$4.00,425,M,18/10/2023,bendigo
184,3,Leroy (6),Chananchida Sriboon,25.02,3.21,6.87,S/543,35.8kg,$6.00,425,M,18/10/2023,bendigo
185,4,Aston Dahlia (5),Andrew Symons,25.12,4.69,6.85,M/454,25.4kg,$34.00,425,M,18/10/2023,bendigo
186,5,Special Faith (1),Rosalie Kerr,25.61,11.73,6.68,M/115,23.7kg,$2.60,425,M,18/10/2023,bendigo
187,6,Banana Joe (3),Thomas Boehmke,25.73,13.34,6.97,M/776,31.6kg,$61.00,425,M,18/10/2023,bendigo
188,7,Moraine Annie (2),Briana Robertson -Leech,25.85,15.17,6.9,M/687,28.0kg,$6.50,425,M,18/10/2023,bendigo
189,8,Oriental Crystal (8),Paula Boots,26.03,17.71,7.03,M/868,24.3kg,$51.00,425,M,18/10/2023,bendigo
190,1,Over Bite Rocky (1),Jye Formosa,24.43,0.0,6.7,M/211,30.5kg,$2.90,425,7,18/10/2023,bendigo
191,2,Good Manner (3),Briana Robertson -Leech,24.66,3.33,6.92,M/744,26.7kg,$7.50,425,7,18/10/2023,bendigo
192,3,Back Pay (6),Chananchida Sriboon,24.77,4.86,6.7,M/122,34.4kg,$13.00,425,7,18/10/2023,bendigo
193,4,Liberty Fire (8),Darren Petersen,24.83,5.75,6.74,Q/333,31.4kg,$6.00,425,7,18/10/2023,bendigo
194,5,Groundsman (4),Julie Abela,25.76,19.04,6.85,M/666,37.1kg,$3.60,425,7,18/10/2023,bendigo
195,6,Don't Tell Benji (2),Darren Petersen,25.84,20.25,6.82,M/455,33.6kg,$9.00,425,7,18/10/2023,bendigo
196,DNF,Mo City (5),Justin Jacobs,,,6.84,M/577,33.4kg,,425,7,18/10/2023,bendigo
197,1,Aston Cornes (6),David Geall,24.06,0.0,6.56,M/211,33.0kg,$2.70,425,7,18/10/2023,bendigo
198,2,Incoming (7),Jordan McQuillen,24.35,4.11,6.71,M/422,32.3kg,$6.00,425,7,18/10/2023,bendigo
199,3,Coconut Oakland (5),Paul Gabriel,24.42,5.1,6.78,M/753,35.7kg,$24.00,425,7,18/10/2023,bendigo
200,4,Coconut Mia (4),Peter Gabriel,24.63,8.11,6.56,Q/134,29.2kg,$4.90,425,7,18/10/2023,bendigo
201,5,Law Breaker (3),David Geall,24.77,10.1,6.77,M/665,32.1kg,$3.00,425,7,18/10/2023,bendigo
202,6,Barney Banana (2),Glenn Maxwell,24.77,10.13,6.92,M/887,31.9kg,$22.00,425,7,18/10/2023,bendigo
203,7,Irish Brew (8),Jennifer Thorpe,25.04,13.9,6.57,M/346,29.2kg,$24.00,425,7,18/10/2023,bendigo
204,8,Body Slam (1),Alfred Debattista,25.29,17.53,6.72,M/578,34.0kg,$61.00,425,7,18/10/2023,bendigo
205,1,Burning Liquor (4),Linda Desmond,24.2,0.0,6.59,M/222,32.5kg,$3.50,425,5,18/10/2023,bendigo
206,2,Son Of Brock (2),Alfred Debattista,24.31,1.53,6.57,Q/111,32.4kg,$3.70,425,5,18/10/2023,bendigo
207,3,Miss Bazaar (7),Lorraine Cookson,24.49,4.14,6.68,M/433,26.7kg,$16.00,425,5,18/10/2023,bendigo
208,4,Mcivor Jack (8),Barry Hiscock,24.67,6.71,6.82,M/754,31.1kg,$5.50,425,5,18/10/2023,bendigo
209,5,Swanny River (3),Glenn Maxwell,24.68,6.83,6.75,M/665,26.2kg,$6.50,425,5,18/10/2023,bendigo
