,Plc,Name (Box),Trainer,Time,Mgn,Split,In Run,Wgt,SP,Distance,RaceGrade,date,Track
0,1,Betty Bush (8),Jamie Bush,25.22,0.0,11.5,421.0,28.9kg,$5.00,431,X45,01/05/2023,gunnedah
1,2,Redan (2),Glen Muller,25.25,0.5,11.54,232.0,31.0kg,$4.30,431,X45,01/05/2023,gunnedah
2,3,Swift Kevin (1),Graham Pickering,25.25,0.5,11.47,113.0,28.4kg,$2.40,431,X45,01/05/2023,gunnedah
3,4,Flying Husband (4),Peter Midson,25.59,5.25,11.65,644.0,36.4kg,$10.00,431,X45,01/05/2023,gunnedah
4,5,Tralee Alvie (3),Melanie Mabbott,25.62,5.75,11.68,355.0,33.6kg,$9.00,431,X45,01/05/2023,gunnedah
5,6,Raglan Viper (7),Graham Pickering,25.66,6.25,11.8,766.0,33.2kg,$15.00,431,X45,01/05/2023,gunnedah
6,7,Moon Shine (5),William Marmara,25.8,8.25,11.81,577.0,28.4kg,$14.00,431,X45,01/05/2023,gunnedah
7,DNF,Muffler (6),Dean Clarson,,,,888.0,25.9kg,,431,X45,01/05/2023,gunnedah
8,1,Key Port (8),Craig Last,23.16,0.0,5.46,2.0,29.8kg,$7.00,400,M,01/05/2023,maitland
9,2,Black Jag (7),Stephen Ramshaw,23.17,0.1,5.39,1.0,32.4kg,$2.50,400,M,01/05/2023,maitland
10,3,Harry Confetti (1),Mark Davidson,23.25,1.25,5.64,7.0,32.5kg,$4.90,400,M,01/05/2023,maitland
11,4,Harry Panama (3),Mark Davidson,23.41,3.5,5.61,5.0,30.2kg,$3.90,400,M,01/05/2023,maitland
12,5,Jake And Jamey (4),Jake Forbes,23.53,5.25,5.54,3.0,28.0kg,$71.00,400,M,01/05/2023,maitland
13,6,Cheeky Jaynee (6),Raymond Lee,23.71,7.75,5.6,4.0,26.9kg,$4.40,400,M,01/05/2023,maitland
14,7,My Girl Darcy (2),Jake Forbes,24.38,17.25,5.61,6.0,27.7kg,$81.00,400,M,01/05/2023,maitland
15,1,Kinloch Babe (7),Raymond Lee,22.66,0.0,5.36,1.0,25.8kg,$3.40,400,NG,01/05/2023,maitland
16,2,My Brockie (4),Raymond Lee,22.73,1.0,5.47,5.0,33.9kg,$7.50,400,NG,01/05/2023,maitland
17,3,Golden Zesta (8),Geoffrey Grimwood,22.73,1.0,5.36,2.0,33.8kg,$3.50,400,NG,01/05/2023,maitland
18,4,Nangar Candy (2),Wayne Cameron,22.8,2.0,5.38,3.0,26.5kg,$9.00,400,NG,01/05/2023,maitland
19,5,Pretty Boy Doo (5),Darryl Wilson,23.13,6.5,5.48,6.0,33.0kg,$7.00,400,NG,01/05/2023,maitland
20,6,Mr. Doo (1),Darryl Wilson,23.35,9.75,5.42,4.0,32.8kg,$4.00,400,NG,01/05/2023,maitland
21,1,Wrote The Script (4),Mark Davidson,22.49,0.0,5.41,2.0,35.5kg,$2.25,400,5,01/05/2023,maitland
22,2,Magnum Key Eye (1),Lindsay Davis,22.72,3.25,5.3,1.0,31.1kg,$41.00,400,5,01/05/2023,maitland
23,3,Suaalii (2),Charmaine Field,22.74,3.5,5.56,6.0,37.1kg,$2.40,400,5,01/05/2023,maitland
24,4,Is A Coco (5),Graeme Ball,22.77,4.0,5.44,3.0,26.5kg,$23.00,400,5,01/05/2023,maitland
25,5,Gunnadoo Coco (7),Craig Last,23.02,7.5,5.46,5.0,31.5kg,$8.00,400,5,01/05/2023,maitland
26,6,King Dino (8),Raymond Lee,23.1,8.75,5.45,4.0,30.2kg,$5.50,400,5,01/05/2023,maitland
27,1,My Apologies (1),Justin King,22.55,0.0,5.35,2.0,32.6kg,$1.95,400,5,01/05/2023,maitland
28,2,Maldotti (7),Peter Young,22.62,1.0,5.25,1.0,29.1kg,$5.50,400,5,01/05/2023,maitland
29,3,Rhyno's Magic (5),Terence Sainty,22.69,2.0,5.46,5.0,27.9kg,$3.10,400,5,01/05/2023,maitland
30,4,Peyton's Peach (2),Simone Gittoes,22.94,5.5,5.4,3.0,28.2kg,$8.00,400,5,01/05/2023,maitland
31,5,Fire By Night (8),Noel Mastapha,23.15,8.5,5.43,4.0,32.2kg,$90.00,400,5,01/05/2023,maitland
32,1,Kaniva Swifty (2),Wayne Cameron,25.23,0.0,7.81,1.0,28.7kg,$4.30,450,5H,01/05/2023,maitland
33,2,Luca Nismo (3),Tony Mason,25.25,0.25,7.86,2.0,30.3kg,$8.00,450,5H,01/05/2023,maitland
34,3,Big Boy Wilson (1),Martin Bowe,25.48,3.5,7.91,5.0,32.8kg,$1.90,450,5H,01/05/2023,maitland
