,Plc,Name (Box),Trainer,Time,Mgn,Split,In Run,Wgt,SP,Distance,RaceGrade,date,Track
0,1,Lets Party (5),J Watson,26.33,0.0,5.62,2222.0,34.3kg,$0.00,435,A5,31/12/2023,pelaw-grange
1,2,Ridleys Banner (4),D Curry,26.39,0.75,5.55,1111.0,35.1kg,$0.00,435,A5,31/12/2023,pelaw-grange
2,3,Rackethall Alex (1),R Rotherham,26.49,2.0,5.64,3333.0,34.9kg,$0.00,435,A5,31/12/2023,pelaw-grange
3,4,Whitburn Wizard (3),H Burton,26.69,4.5,5.63,4444.0,29.3kg,$0.00,435,A5,31/12/2023,pelaw-grange
4,5,Holdem Sheriff (6),M Sillars,27.21,11.0,5.73,5555.0,32.1kg,$0.00,435,A5,31/12/2023,pelaw-grange
5,DNF,Great Diva (2),C J Murray,,,5.67,6000.0,29.3kg,,435,A5,31/12/2023,pelaw-grange
6,1,Sigatoka (4),John Dart,30.29,0.0,5.64,11.0,26.8kg,$6.00,520,M,22/01/2024,albion-park
7,2,Bye Bye Dora (5),Gregory Brennan,30.71,6.0,5.85,54.0,28.8kg,$2.90,520,M,22/01/2024,albion-park
8,3,Miss Rupee (7),Pamela Field,30.77,6.75,5.71,22.0,29.5kg,$4.60,520,M,22/01/2024,albion-park
9,4,More Than Money (3),Pamela Field,30.83,7.75,5.93,75.0,32.2kg,$3.00,520,M,22/01/2024,albion-park
10,5,Henry Locksmith (8),Tim Britton,31.03,10.5,5.82,43.0,33.1kg,$13.00,520,M,22/01/2024,albion-park
11,6,Big And Cheesy (1),Paul Sutton,31.15,12.25,5.88,67.0,26.2kg,$41.00,520,M,22/01/2024,albion-park
12,7,Absolution (6),Trevor Lindsay,31.19,12.75,5.79,36.0,32.6kg,$21.00,520,M,22/01/2024,albion-park
13,8,Stellar Lass (2),Tim Britton,31.57,18.25,5.94,88.0,30.4kg,$41.00,520,M,22/01/2024,albion-park
14,1,Sydney Surcharge (2),Jamie Hosking,30.58,0.0,5.67,22.0,27.0kg,$1.90,520,N,22/01/2024,albion-park
15,2,Fast Money (4),Tim Britton,30.85,3.75,5.91,64.0,32.4kg,$13.00,520,N,22/01/2024,albion-park
16,3,Shian Leo (3),Kerry Hoggan,30.88,4.25,5.8,43.0,31.0kg,$15.00,520,N,22/01/2024,albion-park
17,4,Scrubs King (5),Travis Elson,30.98,5.75,5.61,11.0,32.8kg,$3.10,520,N,22/01/2024,albion-park
18,5,Bye Bye Billy (6),Linda Ashford,31.32,10.5,6.02,86.0,34.0kg,$41.00,520,N,22/01/2024,albion-park
19,6,Red Yogi (1),Anne Clelland,31.57,14.0,5.7,35.0,30.5kg,$101.00,520,N,22/01/2024,albion-park
20,7,So Dapper (8),Matthew Bourke,31.66,15.5,5.81,58.0,35.3kg,$11.00,520,N,22/01/2024,albion-park
21,8,Circle The Storm (7),Martina Kirillidis,32.28,24.25,5.91,77.0,34.7kg,$9.00,520,N,22/01/2024,albion-park
22,1,Augustus Finch (2),Mathew Vincent,30.32,0.0,5.58,11.0,30.9kg,$2.70,520,5,22/01/2024,albion-park
23,2,Canya Charm (7),John Dart,30.56,3.5,5.63,32.0,25.4kg,$8.50,520,5,22/01/2024,albion-park
24,3,Aidan's Queen (3),Travis Elson,30.76,6.25,5.62,23.0,24.3kg,$2.50,520,5,22/01/2024,albion-park
25,4,Jimmy Roo (8),Tony Apap,30.89,8.25,5.81,64.0,32.4kg,$5.00,520,5,22/01/2024,albion-park
