,Plc,Name (Box),Trainer,Time,Mgn,Split,In Run,Wgt,SP,Distance,RaceGrade,date,Track
0,1,Necessary Evil (8),Manuel Stuppos,20.06,0.0,4.7,221.0,28.9kg,$11.00,342,RW,19/08/2023,angle-park
1,2,Talent Scout (5),Leanne Fagan,20.1,0.75,4.61,112.0,32.5kg,$23.00,342,RW,19/08/2023,angle-park
2,3,Nevada Sally (6),Donald Turner,20.38,4.5,4.84,433.0,28.0kg,$3.60,342,RW,19/08/2023,angle-park
3,4,Mitzi (1),Wendy Sebastyan,20.55,7.0,4.74,344.0,23.3kg,$9.00,342,RW,19/08/2023,angle-park
4,5,Black Damask (7),Manuel Stuppos,20.59,7.5,4.81,665.0,29.1kg,$5.50,342,RW,19/08/2023,angle-park
5,6,Two Broke Girls (3),Jack Trengove,20.7,9.25,3.97,776.0,23.6kg,$3.90,342,RW,19/08/2023,angle-park
6,7,Alaska Black (2),Lester Harris,20.7,9.25,4.79,557.0,29.9kg,$4.50,342,RW,19/08/2023,angle-park
7,8,Exelero (4),Kevin Bewley,20.87,11.5,4.94,888.0,30.4kg,$23.00,342,RW,19/08/2023,angle-park
8,1,Sandy Taupe (1),Kayla Cottrell,22.37,0.0,8.58,S/11,34.3kg,$1.10,390,M,19/08/2023,ballarat
9,2,Laid Back (5),Craig Treherne,22.99,8.86,8.81,M/32,29.4kg,$26.00,390,M,19/08/2023,ballarat
10,3,Kayden's Cuddles (7),Cody Hose,23.19,11.69,8.85,S/53,25.3kg,$51.00,390,M,19/08/2023,ballarat
11,4,Moraine Miley (8),Glenn Judd,23.26,12.66,8.84,M/44,27.0kg,$9.00,390,M,19/08/2023,ballarat
12,5,Moraine Gemma (4),Glenn Judd,23.34,13.79,8.77,M/26,25.7kg,$11.00,390,M,19/08/2023,ballarat
13,6,Banjo Reign (2),Michael Stanton,23.84,21.0,9.04,S/65,33.2kg,$67.00,390,M,19/08/2023,ballarat
14,1,Silver Machine (5),Katrina Evans,22.6,0.0,8.56,M/11,32.9kg,$2.25,390,M,19/08/2023,ballarat
15,2,Man Of Magic (1),Sophie Monaghan,22.79,2.71,8.77,M/44,29.8kg,$5.50,390,M,19/08/2023,ballarat
16,3,Moraine Mia (4),Glenn Judd,22.91,4.5,8.61,Q/22,25.5kg,$6.00,390,M,19/08/2023,ballarat
17,4,Sneak Peak (2),Craig Treherne,22.93,4.73,8.7,M/33,24.0kg,$4.00,390,M,19/08/2023,ballarat
18,5,Airborne Shaun (7),Travis Monaghan,22.96,5.2,8.82,M/55,28.2kg,$9.50,390,M,19/08/2023,ballarat
19,6,Daisy Willow (8),Jess Fothergill,23.75,16.54,8.91,S/66,23.5kg,$71.00,390,M,19/08/2023,ballarat
20,1,Dud Cheque (8),Trent Blacker,22.33,0.0,8.5,Q/22,27.8kg,$2.00,390,7,19/08/2023,ballarat
21,2,Spanish Bullet (2),Leslie Mitchell,22.35,0.4,8.45,M/11,31.8kg,$3.50,390,7,19/08/2023,ballarat
22,3,Too Slow (6),Mary Blake,22.76,6.14,8.77,S/54,27.3kg,$6.50,390,7,19/08/2023,ballarat
23,4,Rosie Brae (4),Michael Stanton,23.0,9.57,8.63,M/33,26.7kg,$51.00,390,7,19/08/2023,ballarat
24,5,Full Speed Ahead (1),Craig Treherne,23.05,10.31,9.1,M/88,29.3kg,$6.50,390,7,19/08/2023,ballarat
25,6,Sushi Carol (5),Peter Dunlevey,23.09,10.9,8.92,M/66,27.7kg,$21.00,390,7,19/08/2023,ballarat
26,7,Go Forward Herby (7),Michael Stanton,23.18,12.14,8.7,M/45,32.2kg,$51.00,390,7,19/08/2023,ballarat
27,8,Mo City (3),Justin Jacobs,23.18,12.27,8.99,M/77,33.6kg,$67.00,390,7,19/08/2023,ballarat
28,1,Cosmic Bruce (5),Darlene Mcintyre,22.71,0.0,8.71,S/75,31.4kg,$51.00,390,RW,19/08/2023,ballarat
29,2,Fireworks (8),Adam Richardson,22.83,1.66,8.57,M/37,28.9kg,$3.00,390,RW,19/08/2023,ballarat
30,3,Set To Jet (4),Briana Robertson -Leech,22.85,1.93,8.53,M/12,32.2kg,$2.30,390,RW,19/08/2023,ballarat
31,4,Fritter (1),Jack Clarke,22.86,2.13,8.58,Q/41,30.0kg,$29.00,390,RW,19/08/2023,ballarat
32,5,Where The Forman (2),Michael Bowerman,22.9,2.61,8.67,M/66,30.5kg,$6.50,390,RW,19/08/2023,ballarat
33,6,Feathers (6),Peter Dunlevey,22.92,2.89,8.55,Q/23,28.6kg,$13.00,390,RW,19/08/2023,ballarat
34,7,Aeroplane Lexi (7),Kim Hollway,22.94,3.19,8.64,M/54,27.0kg,$8.50,390,RW,19/08/2023,ballarat
35,8,Lornett Flyer (3),Donna Pace,23.0,4.14,8.86,M/88,28.3kg,$81.00,390,RW,19/08/2023,ballarat
36,1,Ragin' Ablett (1),Jason Wickham,25.78,0.0,6.71,M/111,31.0kg,$1.50,450,X67,19/08/2023,ballarat
37,2,Crackerjack Bern (6),Craig Davis,25.97,2.8,6.8,Q/222,29.0kg,$10.00,450,X67,19/08/2023,ballarat
38,3,Big Boy Andre (2),Jess Fothergill,26.24,6.6,6.94,S/544,37.8kg,$4.00,450,X67,19/08/2023,ballarat
39,4,Keech (4),Jason Wickham,26.33,7.86,6.83,M/333,30.3kg,$41.00,450,X67,19/08/2023,ballarat
40,5,Max Inferno (3),Travis Walker,26.48,10.01,7.01,S/755,31.4kg,$41.00,450,X67,19/08/2023,ballarat
41,6,Hustle Nina (7),Donna Knight,26.5,10.29,6.9,M/466,30.6kg,$8.00,450,X67,19/08/2023,ballarat
42,7,Tinker Vogue (8),Lorraine Goodwin,26.74,13.69,7.01,M/677,26.1kg,$101.00,450,X67,19/08/2023,ballarat
43,1,Moraine Nadia (2),Glenn Judd,25.82,0.0,6.68,M/111,27.8kg,$2.50,450,5,19/08/2023,ballarat
44,2,Means Business (4),Gordon Edwards,26.17,4.94,6.88,M/422,35.0kg,$3.75,450,5,19/08/2023,ballarat
45,3,Where's Lesley (7),Peter Dunlevey,26.37,7.89,6.95,M/644,29.8kg,$24.00,450,5,19/08/2023,ballarat
46,4,Lala Que (3),Donna Knight,26.41,8.37,7.19,S/776,31.6kg,$6.50,450,5,19/08/2023,ballarat
47,5,Zambora Topaz (8),Ross Boag,26.41,8.4,6.83,Q/333,31.0kg,$9.00,450,5,19/08/2023,ballarat
48,6,Major Sentence (6),Brian Hodgson,26.62,11.41,6.91,M/567,29.1kg,$34.00,450,5,19/08/2023,ballarat
49,7,Aston Daisy (1),Travis Walker,26.63,11.6,6.82,M/255,25.9kg,$5.50,450,5,19/08/2023,ballarat
50,1,Guster Bale (5),Samantha Hooke,22.15,0.0,8.47,M/22,35.1kg,$12.00,390,X45,19/08/2023,ballarat
51,2,Redeemer Fortune (4),Briana Robertson -Leech,22.26,1.59,8.31,M/11,33.3kg,$3.75,390,X45,19/08/2023,ballarat
52,3,Yeah Sweetie (7),Cameron Hudson,22.39,3.5,8.5,M/33,29.8kg,$14.00,390,X45,19/08/2023,ballarat
53,4,Predator Dreams (6),David Plumridge,22.58,6.17,8.66,S/64,27.7kg,$3.00,390,X45,19/08/2023,ballarat
54,5,Air Race Ace (3),Briana Robertson -Leech,22.76,8.73,8.8,S/75,35.8kg,$24.00,390,X45,19/08/2023,ballarat
55,6,Batman's Dreams (8),Amber Manning,22.88,10.44,8.64,S/56,33.2kg,$15.00,390,X45,19/08/2023,ballarat
56,7,Darley Dynamo (2),Jordan Monaghan,23.1,13.59,8.96,S/88,23.8kg,$22.00,390,X45,19/08/2023,ballarat
57,8,Mr. Stirling (1),Daryl Brennan,23.11,13.73,8.59,M/47,35.7kg,$3.60,390,X45,19/08/2023,ballarat
58,1,Flower Soured (4),Matthew Marshall,25.57,0.0,6.91,Q/111,27.3kg,$1.90,450,5,19/08/2023,ballarat
59,2,Tame The Beast (6),Samuel Webb,25.86,4.25,7.14,M/332,32.7kg,$7.50,450,5,19/08/2023,ballarat
60,3,Rothwell Boy (7),Ronald Dunne,25.88,4.51,7.12,Q/224,36.3kg,$7.50,450,5,19/08/2023,ballarat
61,4,My Bro Jill (2),William Robertson,26.01,6.34,7.17,M/443,36.0kg,$11.00,450,5,19/08/2023,ballarat
62,5,Max Spartan (3),Mark McClelland,26.18,8.75,7.25,M/755,34.1kg,$8.00,450,5,19/08/2023,ballarat
63,6,Bebop Giblet (8),Jess Fothergill,26.25,9.71,7.2,Q/666,28.2kg,$6.00,450,5,19/08/2023,ballarat
64,7,Cunnamulla (1),Jayden Cassar,26.63,15.17,7.18,M/577,29.1kg,$51.00,450,5,19/08/2023,ballarat
65,1,Shea Natural (5),Matthew Marshall,22.43,0.0,8.62,M/42,28.9kg,$2.10,390,5,19/08/2023,ballarat
66,2,Moraine Chloe (7),Glenn Judd,22.45,0.37,8.47,M/11,26.8kg,$6.50,390,5,19/08/2023,ballarat
67,3,Sam's Boy (6),Briana Robertson -Leech,22.67,3.5,8.58,M/23,32.5kg,$8.00,390,5,19/08/2023,ballarat
68,4,Little Ollie Mac (1),John Mcintyre,22.8,5.3,8.58,M/35,26.9kg,$18.00,390,5,19/08/2023,ballarat
69,5,Fuse To Burn (4),Lorraine Goodwin,22.92,7.0,8.81,S/76,31.5kg,$21.00,390,5,19/08/2023,ballarat
70,6,He Will Shine (2),Michael Stanton,22.98,7.84,8.8,M/64,29.2kg,$31.00,390,5,19/08/2023,ballarat
71,7,Orson King (3),Jess Fothergill,23.03,8.64,8.91,S/87,32.3kg,$8.50,390,5,19/08/2023,ballarat
72,8,Tahitian Lily (8),Mark McClelland,23.42,14.1,8.79,S/58,31.1kg,$5.50,390,5,19/08/2023,ballarat
73,1,Gunai Redeemer (5),Peter Dunlevey,22.63,0.0,8.56,M/11,28.6kg,$2.70,390,5,19/08/2023,ballarat
74,2,Galileo Brae (4),Travis Walker,23.04,5.93,8.69,M/42,27.9kg,$4.60,390,5,19/08/2023,ballarat
75,3,Mac Cruz (1),Jason Wickham,23.14,7.27,8.78,M/64,27.4kg,$10.00,390,5,19/08/2023,ballarat
76,4,Woodroffe (8),Neville Bischard,23.23,8.63,8.76,M/53,37.6kg,$31.00,390,5,19/08/2023,ballarat
77,5,Salience (6),Shara Quinlan,23.35,10.3,8.9,S/77,33.4kg,$2.70,390,5,19/08/2023,ballarat
78,6,Bad Bailey (2),Paul Pace,23.37,10.67,8.6,Q/26,31.5kg,$31.00,390,5,19/08/2023,ballarat
79,7,Honest Thief (7),Tamara Fernandes,23.44,11.57,8.6,M/35,26.5kg,$11.00,390,5,19/08/2023,ballarat
80,1,Every Step (4),Damien Crudeli,30.55,0.0,5.63,1111,29.5kg,$14.00,520,M,19/08/2023,cannington
81,2,Prettiest Star (3),Christine Bennett,30.64,1.25,5.87,7332,26.3kg,$21.00,520,M,19/08/2023,cannington
82,3,Azuero (6),Paul Stuart,30.74,2.5,5.69,2223,31.6kg,$3.40,520,M,19/08/2023,cannington
83,4,Erasmus Duke (7),Lewis Clay,30.88,4.75,5.68,3444,32.1kg,$8.50,520,M,19/08/2023,cannington
84,5,Sapphire Star (1),Colleen Pierson,31.14,8.25,5.76,6566,25.4kg,$16.00,520,M,19/08/2023,cannington
85,6,Pint Of Special (2),Colleen Pierson,31.24,9.75,5.75,4655,25.9kg,$7.50,520,M,19/08/2023,cannington
86,7,Blue Passion (8),Christopher Halse,31.27,10.25,5.75,5777,26.0kg,$2.10,520,M,19/08/2023,cannington
87,1,Acing Kuna (5),Michael Johnston,34.85,0.0,9.76,11111,26.3kg,$2.80,600,N,19/08/2023,cannington
88,2,Disco Trixie (3),Enzo Crudeli,35.18,4.75,10.12,66543,27.7kg,$7.00,600,N,19/08/2023,cannington
89,3,Skye Monelli (4),Paul Kaltsis,35.26,5.75,10.13,47334,25.8kg,$8.50,600,N,19/08/2023,cannington
90,4,Penny Magic (2),Michael Johnston,35.36,7.25,10.02,33222,26.2kg,$6.00,600,N,19/08/2023,cannington
91,5,Extreme Rip (8),Shayne Williams,35.52,9.5,10.02,54455,26.0kg,$26.00,600,N,19/08/2023,cannington
92,6,West On Nugget (6),Christopher Halse,35.54,9.75,10.1,75667,31.0kg,$3.50,600,N,19/08/2023,cannington
93,7,Clifton Iyla (7),Vince Reid,35.59,10.5,10.01,22776,26.8kg,$81.00,600,N,19/08/2023,cannington
94,8,Mongolian Tiger (1),Enzo Crudeli,35.76,13.0,10.33,88888,32.9kg,$23.00,600,N,19/08/2023,cannington
95,1,King Tommy (2),Christopher Halse,41.84,0.0,5.6,11111,31.6kg,$1.80,715,FFA,19/08/2023,cannington
96,2,Couch Surfer (3),Christopher Halse,42.15,4.25,5.71,42222,31.4kg,$3.50,715,FFA,19/08/2023,cannington
97,3,Cawbourne Roses (5),Lewis Clay,42.16,4.5,5.72,54443,25.6kg,$11.00,715,FFA,19/08/2023,cannington
98,4,Clifton Cruz (1),Vince Reid,42.22,5.25,5.61,23334,30.4kg,$8.50,715,FFA,19/08/2023,cannington
99,5,Speed Freak (7),Enzo Crudeli,42.33,7.0,5.78,65555,28.4kg,$17.00,715,FFA,19/08/2023,cannington
100,6,Bad Boy Jagger (4),Enzo Crudeli,42.7,12.25,5.85,88776,33.7kg,$71.00,715,FFA,19/08/2023,cannington
101,7,Sin Bin Sammy (8),Sean Kavanagh,42.93,15.5,5.81,76667,32.7kg,$51.00,715,FFA,19/08/2023,cannington
102,8,Sher Zany (6),Joseph Dailly,43.26,20.25,5.66,37888,31.7kg,$31.00,715,FFA,19/08/2023,cannington
103,1,Fire Cloud (1),Colleen Pierson,30.17,0.0,5.58,3221.0,32.2kg,$2.40,520,SH,19/08/2023,cannington
104,2,Hinto (6),Christine Robartson,30.19,0.25,5.63,6554.0,32.2kg,$5.50,520,SH,19/08/2023,cannington
105,3,Disco Daisy (5),Enzo Crudeli,30.24,1.0,5.56,2333.0,28.8kg,$10.00,520,SH,19/08/2023,cannington
