,Plc,Name (Box),Trainer,Time,Mgn,Split,In Run,Wgt,SP,Distance,RaceGrade,date,Track
0,1,Lets Party (5),J Watson,26.33,0.0,5.62,2222.0,34.3kg,$0.00,435,A5,31/12/2023,pelaw-grange
1,2,Ridleys Banner (4),D Curry,26.39,0.75,5.55,1111.0,35.1kg,$0.00,435,A5,31/12/2023,pelaw-grange
2,3,Rackethall Alex (1),R Rotherham,26.49,2.0,5.64,3333.0,34.9kg,$0.00,435,A5,31/12/2023,pelaw-grange
3,4,Whitburn Wizard (3),H Burton,26.69,4.5,5.63,4444.0,29.3kg,$0.00,435,A5,31/12/2023,pelaw-grange
4,5,Holdem Sheriff (6),M Sillars,27.21,11.0,5.73,5555.0,32.1kg,$0.00,435,A5,31/12/2023,pelaw-grange
5,DNF,Great Diva (2),C J Murray,,,5.67,6000.0,29.3kg,,435,A5,31/12/2023,pelaw-grange
6,1,Rita's Speed (5),Travis Elson,22.9,0.0,10.59,1.0,23.5kg,$3.30,395,M,17/01/2024,albion-park
7,2,Pikelet Spirit (4),Linda Ashford,23.17,3.75,10.73,3.0,25.5kg,$71.00,395,M,17/01/2024,albion-park
8,3,Daysea's Kirby (3),Claude Dacey,23.19,4.25,10.89,4.0,32.0kg,$2.50,395,M,17/01/2024,albion-park
9,4,Write This Book (7),Warren Nicholls,23.25,5.0,10.72,2.0,25.7kg,$3.70,395,M,17/01/2024,albion-park
10,5,Swift Mike (6),Cynthia Elson,23.41,7.25,10.97,6.0,29.4kg,$7.50,395,M,17/01/2024,albion-park
11,6,Daysea's Rita (1),Robert Dacey,23.42,7.5,10.89,5.0,29.2kg,$21.00,395,M,17/01/2024,albion-park
12,7,Imposing Mallee (2),Bob Watkins,23.86,13.75,11.23,8.0,31.9kg,$71.00,395,M,17/01/2024,albion-park
13,8,Daysea's Jasper (8),Robert Dacey,23.98,15.5,11.06,7.0,30.5kg,$31.00,395,M,17/01/2024,albion-park
14,1,Travis's Scrub (1),Travis Elson,22.85,0.0,10.53,1.0,25.8kg,$1.60,395,M,17/01/2024,albion-park
15,2,Hara's Nelly (8),Rebecca Franks,23.32,6.5,10.74,2.0,25.1kg,$34.00,395,M,17/01/2024,albion-park
16,3,Howdy Emma (2),Cynthia Elson,23.37,7.5,10.92,5.0,23.3kg,$4.00,395,M,17/01/2024,albion-park
17,4,Mighty River (7),Renald Attard,23.45,8.5,10.85,3.0,33.6kg,$6.50,395,M,17/01/2024,albion-park
18,5,Bogie Cannon (3),Michael Brauer,23.58,10.25,11.02,6.0,32.2kg,$8.50,395,M,17/01/2024,albion-park
19,6,Ordinary Girl (6),Robert Adams,23.6,10.5,10.9,4.0,29.3kg,$61.00,395,M,17/01/2024,albion-park
20,7,Daysea's Jojo (4),Robert Dacey,24.1,17.75,11.23,7.0,31.4kg,$71.00,395,M,17/01/2024,albion-park
21,8,Side Splitter (5),Stephen Howarth,24.46,23.0,11.27,8.0,26.0kg,$81.00,395,M,17/01/2024,albion-park
22,1,Hooligan Hoon (8),Dyllan Heddles,23.2,0.0,10.79,1.0,28.2kg,$3.00,395,NPWNP,17/01/2024,albion-park
23,2,Raptor's Magic (2),Travis Elson,23.35,2.0,10.93,2.0,28.8kg,$2.50,395,NPWNP,17/01/2024,albion-park
24,3,Arctic Hawk (5),Christopher Riordon,24.02,11.75,11.07,4.0,37.3kg,$4.20,395,NPWNP,17/01/2024,albion-park
