,Plc,Name (Box),Trainer,Time,Mgn,Split,In Run,Wgt,SP,Distance,RaceGrade,date,Track
33,2,Raceway Sydney (3),P O'Brien,29.1,0.4,2.82,1111,29.1kg,$0.00,480,A2,29/12/2023,clonmel
34,3,Wizard (5),P Campion,29.35,4.0,2.85,3323,35.9kg,$0.00,480,A2,29/12/2023,clonmel
35,4,Chiltern Wizard (6),G Rotheram,29.52,6.4,2.88,5454,35.5kg,$0.00,480,A2,29/12/2023,clonmel
36,5,Bionic Buck (1),J Campbell,29.7,9.0,2.96,6666,31.4kg,$0.00,480,A2,29/12/2023,clonmel
37,6,Heathview Lynda (2),Hattemore,29.71,9.1,2.93,4545,25.9kg,$0.00,480,A2,29/12/2023,clonmel
38,1,Boherdota Molly (5),S Stokes,16.5,0.0,,1-1-,27.3kg,$0.00,274,S2,29/12/2023,clonmel
39,2,Windmill Breeze (2),D O'Dwyer,16.95,6.4,,3-2-,32.7kg,$0.00,274,S2,29/12/2023,clonmel
40,3,Corrigeen Maisie (6),M O'Donovan,17.09,8.4,,5-3-,28.6kg,$0.00,274,S2,29/12/2023,clonmel
41,4,Coolbeg Hithere (1),M Enright,17.27,11.0,,6-4-,32.3kg,$0.00,274,S2,29/12/2023,clonmel
42,5,Polerone Bale (3),T O'brien,17.29,11.3,,4-6-,30.5kg,$0.00,274,S2,29/12/2023,clonmel
43,6,Slaneyside Begly (4),D Kehoe,17.32,11.7,,2-5-,33.6kg,$0.00,274,S2,29/12/2023,clonmel
44,1,Classy Response (6),M Gale,28.97,0.0,2.79,1111,25.9kg,$0.00,480,A1,29/12/2023,clonmel
45,2,Killenaulespirit (3),D Flanagan,29.07,1.4,2.9,3322,31.8kg,$0.00,480,A1,29/12/2023,clonmel
46,3,Whoops Michael (5),P Wells,29.42,6.4,2.9,4444,35.0kg,$0.00,480,A1,29/12/2023,clonmel
47,4,Wilderness Hades (2),D Drohan,29.46,7.0,2.88,2233,32.7kg,$0.00,480,A1,29/12/2023,clonmel
48,5,Run Lilly Run (4),K O'Brien,29.81,12.0,3.22,6666,30.5kg,$0.00,480,A1,29/12/2023,clonmel
49,6,Chasing Maggie (1),S O'halloran,30.09,16.0,2.94,5555,27.7kg,$0.00,480,A1,29/12/2023,clonmel
50,1,Wilderness Dream (2),D Drohan,29.27,0.0,3.03,3111,28.6kg,$0.00,480,A3,29/12/2023,clonmel
51,2,Cuteen Meg (6),T Kiely,29.51,3.4,2.95,2222,31.8kg,$0.00,480,A3,29/12/2023,clonmel
52,3,Boozed Jill (4),P Campion,29.76,7.0,3.02,6533,25.9kg,$0.00,480,A3,29/12/2023,clonmel
53,4,Autumn Equinox (3),L Butland,30.0,10.4,2.96,1355,27.7kg,$0.00,480,A3,29/12/2023,clonmel
54,5,Available Place (1),M Ryan,30.14,12.4,3.07,5666,31.4kg,$0.00,480,A3,29/12/2023,clonmel
55,6,Random Minnie (5),M Gale,30.25,14.0,3.05,4444,23.6kg,$0.00,480,A3,29/12/2023,clonmel
56,1,Slaneyside Ethan (5),D Kehoe,29.21,0.0,2.9,1111,33.2kg,$0.00,480,A4,29/12/2023,clonmel
57,2,Bogcross Reno (4),N Culleton,29.63,6.0,3.04,5433,31.8kg,$0.00,480,A4,29/12/2023,clonmel
58,3,Second Visit (3),P Campion,29.64,6.1,2.96,2222,34.5kg,$0.00,480,A4,29/12/2023,clonmel
59,4,Inslips Kate (2),D Kennedy,29.99,11.1,2.96,4344,30.9kg,$0.00,480,A4,29/12/2023,clonmel
60,5,Eskvale Brid (1),P Davies,30.06,12.1,2.97,3555,26.4kg,$0.00,480,A4,29/12/2023,clonmel
61,6,Bull Run Pin (6),P O'Brien,30.23,14.6,3.0,6666,25.0kg,$0.00,480,A4,29/12/2023,clonmel
62,1,Ballygloss Bingo (3),D Drohan,29.17,0.0,2.93,1111,31.8kg,$0.00,480,A5,29/12/2023,clonmel
63,2,Woodenstown Soul (4),D Flanagan,29.55,5.4,3.03,3222,27.7kg,$0.00,480,A5,29/12/2023,clonmel
64,3,Pops Dream (1),G Dunne,29.76,8.4,3.05,5333,30.5kg,$0.00,480,A5,29/12/2023,clonmel
65,4,Stag Park Hiya (2),R Pigott,29.9,10.4,3.04,6444,30.5kg,$0.00,480,A5,29/12/2023,clonmel
66,5,Cooneysupatfour (5),The-Not-Tonight-Lads-Syndicate,30.29,16.0,2.98,4555,32.3kg,$0.00,480,A5,29/12/2023,clonmel
67,DNF,Blueway Sam (6),D Whelan,,,2.9,2,27.3kg,,480,A5,29/12/2023,clonmel
68,1,Drombeg Bear (2),Me Mcauliffe,30.36,0.0,3.59,,30.9kg,$0.00,480,A7,29/12/2023,galway
69,2,Grangeview Kat (3),M Hogan,30.53,2.4,3.53,,26.8kg,$0.00,480,A7,29/12/2023,galway
70,3,Pallasmore Bud (1),D Collins,30.78,6.0,3.5,,32.3kg,$0.00,480,A7,29/12/2023,galway
71,4,Peteles Ranger (6),P Hassett,30.81,6.4,3.66,,30.5kg,$0.00,480,A7,29/12/2023,galway
72,5,Abigails Barry (5),A Morrissey,30.87,7.3,3.58,,32.7kg,$0.00,480,A7,29/12/2023,galway
73,6,Allegra Zaur (4),M Moroney,30.94,8.3,3.59,,31.8kg,$0.00,480,A7,29/12/2023,galway
74,1,Five Alley Floss (2),O Hogan,29.62,0.0,3.4,,27.7kg,$0.00,480,A6,29/12/2023,galway
75,2,Peteles Joy (4),P Hassett,29.79,2.4,3.38,,25.5kg,$0.00,480,A6,29/12/2023,galway
76,3,Millroad Jazz (6),R Lanigan,30.04,6.0,3.37,,26.8kg,$0.00,480,A6,29/12/2023,galway
77,4,Newyork Sky (5),V Sweeney,30.11,7.0,3.32,,27.3kg,$0.00,480,A6,29/12/2023,galway
78,5,Two Pints Mary (3),Harte,30.16,7.7,3.5,,27.7kg,$0.00,480,A6,29/12/2023,galway
79,6,Lissatouk Suzy (1),S Mcmahon,30.18,8.0,3.36,,25.5kg,$0.00,480,A6,29/12/2023,galway
80,1,Springwell Jon (6),G O'dowd,29.78,0.0,3.47,6432,34.5kg,$0.00,480,A7,29/12/2023,galway
81,2,Ballyea Jet (3),A Mullins,29.8,0.3,3.39,3111,28.6kg,$0.00,480,A7,29/12/2023,galway
82,3,Millroad Lola (1),R Lanigan,29.9,1.7,3.4,4663,26.4kg,$0.00,480,A7,29/12/2023,galway
83,4,Kates Princess (4),Maher,30.08,4.3,3.44,5554,27.3kg,$0.00,480,A7,29/12/2023,galway
84,5,Taurus Tiktok (5),M Bolton,30.15,5.3,3.28,1326,25.9kg,$0.00,480,A7,29/12/2023,galway
85,6,Springwell Phil (2),G O'dowd,30.22,6.3,3.37,2245,31.4kg,$0.00,480,A7,29/12/2023,galway
86,1,Burnpark Jaytee (3),M Browne,18.04,0.0,,1-1-,29.1kg,$0.00,297,S5,29/12/2023,galway
87,2,Domain Joe (6),M Carrick,18.35,4.4,,2-3-,35.0kg,$0.00,297,S5,29/12/2023,galway
88,3,Dereal Cerebus (1),V Mckenna,18.39,5.0,,3-2-,36.4kg,$0.00,297,S5,29/12/2023,galway
89,4,Show No Fear (5),Ma Mcphilbin,18.6,8.0,,5-4-,31.8kg,$0.00,297,S5,29/12/2023,galway
90,5,Killanin Bob (2),All-The-One-Syndicate,18.67,9.0,,6-5-,35.5kg,$0.00,297,S5,29/12/2023,galway
91,6,Statuette (4),R McPhilbin,18.84,11.4,,4-6-,27.3kg,$0.00,297,S5,29/12/2023,galway
92,1,Donies Wood (3),D Kilkenny.,30.46,0.0,4.58,1111,31.8kg,$0.00,503,A4,29/12/2023,galway
93,2,Annadown Loki (6),G Dillon,30.67,3.0,4.71,2333,32.3kg,$0.00,503,A4,29/12/2023,galway
94,3,Ballygibbon Cash (5),J O'meara,30.69,3.3,4.77,3222,34.1kg,$0.00,503,A4,29/12/2023,galway
95,4,Cloondarone Girl (1),O Mcdonagh,30.93,6.7,4.79,4444,27.3kg,$0.00,503,A4,29/12/2023,galway
96,5,Balrobuck Shadow (4),J Shaughnessy,31.32,12.3,4.81,5555,28.6kg,$0.00,503,A4,29/12/2023,galway
97,6,Gladius Ruby (2),W Mcdonagh,31.34,12.6,4.85,6666,28.6kg,$0.00,503,A4,29/12/2023,galway
98,1,Moneygall Jack (2),E Ryan,29.12,0.0,3.4,5443,35.5kg,$0.00,480,A3,29/12/2023,galway
99,2,Cloonturk Honey (3),Tigue-Family-Syndicate,29.22,1.4,3.29,1111,28.2kg,$0.00,480,A3,29/12/2023,galway
100,3,Burnpark Layla (6),M Browne,29.35,3.3,3.31,2222,30.5kg,$0.00,480,A3,29/12/2023,galway
101,4,Cillowen Missile (1),Gj Gallery,29.52,5.7,3.36,3334,36.4kg,$0.00,480,A3,29/12/2023,galway
102,5,Chubbys Cruise (4),L O'Meara,29.99,12.4,3.39,4555,27.3kg,$0.00,480,A3,29/12/2023,galway
103,6,Heathlawn Lucy (5),M Kelly,30.01,12.7,3.42,6666,27.7kg,$0.00,480,A3,29/12/2023,galway
104,1,Lady Aston (6),M Keating,30.59,0.0,4.72,3111,29.5kg,$0.00,503,A2,29/12/2023,galway
105,2,Drombeg Rio (1),Me Mcauliffe,30.69,1.4,4.7,1222,31.4kg,$0.00,503,A2,29/12/2023,galway
106,3,Colossal Venture (3),The-Colossal-Syndicate,30.8,3.0,4.71,4543,29.5kg,$0.00,503,A2,29/12/2023,galway
107,4,Fantasy Tuppence (2),A Mullins,30.87,4.0,4.87,5655,26.8kg,$0.00,503,A2,29/12/2023,galway
108,5,Drombeg Apollo (5),Me Mcauliffe,31.04,6.4,4.71,2334,36.8kg,$0.00,503,A2,29/12/2023,galway
109,6,Fortune Sydney (4),J Kilkenny,31.08,7.0,4.77,4466,33.2kg,$0.00,503,A2,29/12/2023,galway
110,1,Knockdrum Charly (3),S Murray,29.19,0.0,3.33,3211,36.4kg,$0.00,480,A3,29/12/2023,galway
111,2,Omey Mist (5),Dont-Be-Late-Syndicate,29.24,0.7,3.41,6332,27.3kg,$0.00,480,A3,29/12/2023,galway
112,3,Croaghill Sky (4),J Mcdonagh,29.49,4.3,3.32,2444,29.1kg,$0.00,480,A3,29/12/2023,galway
113,4,Sir Rodger (6),M Keating,29.5,4.4,3.31,1123,35.9kg,$0.00,480,A3,29/12/2023,galway
114,5,Knoppogue Blue (2),D Duggan,29.92,10.4,3.33,4555,29.1kg,$0.00,480,A3,29/12/2023,galway
115,6,Smiling Minnie (1),W Mcdonagh,29.97,11.1,3.33,5666,25.5kg,$0.00,480,A3,29/12/2023,galway
116,1,Five Alley Star (5),P Hogan,45.92,0.0,18.09,1111.0,26.4kg,$0.00,741,OR,29/12/2023,galway
117,2,Crokers Prince (6),E Burke,47.35,20.4,18.15,2222.0,34.1kg,$0.00,741,OR,29/12/2023,galway
118,3,Straws Gift (3),V Mckenna,47.37,20.7,18.65,5554.0,26.4kg,$0.00,741,OR,29/12/2023,galway
119,4,Moneygall Steve (1),E Ryan,47.44,21.7,18.4,4433.0,31.8kg,$0.00,741,OR,29/12/2023,galway
120,DNF,Cillowen Recruit (4),M Bolton,,,18.2,3345.0,37.3kg,,741,OR,29/12/2023,galway
121,1,Drombeg Pearl (2),Me Mcauliffe,29.36,0.0,3.35,2111,26.8kg,$0.00,480,A4,29/12/2023,galway
122,2,Abigails Gabby (6),Abigails-Syndicate,29.76,5.7,3.33,1343,26.8kg,$0.00,480,A4,29/12/2023,galway
123,3,Croaghill Minnie (4),J Mcdonagh,29.83,6.7,3.46,6554,30.0kg,$0.00,480,A4,29/12/2023,galway
124,4,Jumbo Bella (1),P O'loughlin,29.94,8.3,3.36,3222,26.8kg,$0.00,480,A4,29/12/2023,galway
125,5,Piper Rock (3),M Ryan,29.97,8.7,3.35,5665,30.0kg,$0.00,480,A4,29/12/2023,galway
126,6,Cragbrien Sydney (5),M Cronin,30.15,11.3,3.39,4436,33.6kg,$0.00,480,A4,29/12/2023,galway
127,1,Aston Bollinger (2),Paul Abela,22.77,0.0,8.33,Q11,26.9kg,$3.50,400,M,29/12/2023,geelong
128,2,Intex Bale (8),Mark Delbridge,23.01,3.5,8.52,M32,27.9kg,$5.00,400,M,29/12/2023,geelong
129,3,Close Combat (1),Angela Langton,23.05,4.0,8.63,M43,33.6kg,$3.60,400,M,29/12/2023,geelong
130,4,Super Size Fries (7),Jason Sharp,23.31,7.81,8.75,M64,29.8kg,$16.00,400,M,29/12/2023,geelong
131,5,Urana Rhino (4),Michelle Mallia,23.46,9.86,8.51,M25,23.6kg,$7.50,400,M,29/12/2023,geelong
132,6,Idyllic Layla (6),Nicole Cachia,23.56,11.3,8.65,S57,25.8kg,$10.00,400,M,29/12/2023,geelong
133,7,Spaghetti Arms (5),Nicole Cachia,23.73,13.77,9.03,M76,25.0kg,$10.00,400,M,29/12/2023,geelong
134,8,Riverdale Sky (3),Cathrine Abela,24.16,19.94,9.45,S88,25.9kg,$10.00,400,M,29/12/2023,geelong
135,1,Patrick Bale (7),Mark Delbridge,23.05,0.0,8.51,M22,32.8kg,$8.00,400,M,29/12/2023,geelong
136,2,Magnet Mover (1),Brett Mcintyre,23.08,0.44,8.6,Q34,30.2kg,$3.60,400,M,29/12/2023,geelong
137,3,Aston Truman (4),Samantha Grenfell,23.14,1.21,8.42,M11,32.3kg,$6.50,400,M,29/12/2023,geelong
138,4,Miss Damiro (8),Daniel Gibbons,23.16,1.6,8.6,M43,27.1kg,$12.00,400,M,29/12/2023,geelong
139,5,Blazing Gold (3),Jessica Sharp,23.27,3.17,8.71,S56,33.5kg,$4.20,400,M,29/12/2023,geelong
140,6,Albus Dumbledore (5),Paula Gray,23.4,5.0,8.73,S77,38.8kg,$14.00,400,M,29/12/2023,geelong
141,7,Pommel Boy (6),Nicole Cachia,23.48,6.07,8.77,S85,30.8kg,$7.50,400,M,29/12/2023,geelong
142,8,Riverdale Jess (2),Matthew Abela,23.9,12.19,8.71,M68,28.9kg,$10.00,400,M,29/12/2023,geelong
143,1,Pass Mark (8),Jeffrey Britton,25.95,0.0,6.81,M642,32.3kg,$12.00,460,M,29/12/2023,geelong
144,2,Lukiali (4),Brendan Pursell,26.0,0.79,6.65,Q211,31.8kg,$8.00,460,M,29/12/2023,geelong
145,3,King Eternal (7),Jeffrey Britton,26.23,4.06,6.74,M453,36.8kg,$3.60,460,M,29/12/2023,geelong
146,4,Full Of Regrets (3),Dallan Klemke,26.36,5.83,6.9,S865,32.3kg,$7.50,460,M,29/12/2023,geelong
147,5,Fabricate (2),Angela Langton,26.36,5.86,6.63,Q124,33.0kg,$4.60,460,M,29/12/2023,geelong
148,6,Respect Advocacy (5),Angela Langton,26.52,8.23,6.74,S336,32.7kg,$4.20,460,M,29/12/2023,geelong
149,7,Proper Franky (6),Thomas Dailly,26.82,12.41,6.9,M787,35.3kg,$21.00,460,M,29/12/2023,geelong
150,8,Tea Yemen (1),Thomas Dailly,27.02,15.37,6.78,M578,33.2kg,$6.00,460,M,29/12/2023,geelong
151,1,Voice Of Thunder (1),Graeme Jose,39.96,0.0,18.42,M2221,32.6kg,$8.00,680,5,29/12/2023,geelong
152,2,Haytown's Girl (4),Matthew Marshall,40.09,1.86,18.84,M3333,28.3kg,$21.00,680,5,29/12/2023,geelong
153,3,Bruce's Ruslie (2),Russell Edwards,40.22,3.79,18.4,M1112,32.5kg,$16.00,680,5,29/12/2023,geelong
154,4,Zulu Blast (5),Jason Thompson,42.73,39.69,20.24,M4444,36.6kg,$3.40,680,5,29/12/2023,geelong
155,DNF,Donnington Girl (7),Cameron Morris-flynn,,,21.64,M5555,28.5kg,,680,5,29/12/2023,geelong
156,DNF,Exploded (8),Jason Thompson,,,,,34.3kg,,680,5,29/12/2023,geelong
157,1,Cruising Debbie (1),Brendan Pursell,22.48,0.0,8.29,Q11,28.2kg,$3.40,400,5,29/12/2023,geelong
158,2,Shaka Big Tonks (8),Debbie Bewley,22.49,0.11,8.4,Q22,33.8kg,$8.00,400,5,29/12/2023,geelong
159,3,Last Crack (3),Cooper Hayes,22.54,0.96,8.41,M33,31.5kg,$8.00,400,5,29/12/2023,geelong
160,4,Kanji Tank (2),Chloe Dew,22.64,2.3,8.54,M44,35.9kg,$3.60,400,5,29/12/2023,geelong
161,5,Fitzroy Bale (6),Correy Grenfell,22.73,3.54,8.64,M75,35.1kg,$9.00,400,5,29/12/2023,geelong
162,6,Canya Obliterate (5),Alexis Kenyon,22.79,4.51,8.55,M67,30.7kg,$16.00,400,5,29/12/2023,geelong
163,7,Dot's Redeemer (4),Marcus Lloyd,22.84,5.17,8.69,M86,30.3kg,$7.50,400,5,29/12/2023,geelong
164,8,Desmonde (7),Debbie Bewley,23.03,7.89,8.54,M58,31.2kg,$6.00,400,5,29/12/2023,geelong
165,1,Power Out (4),Andrea Chapple,22.33,0.0,8.32,Q11,28.3kg,$4.00,400,FFA,29/12/2023,geelong
166,2,Blackpool Dozer (8),Renee Kenyon,22.64,4.51,8.52,S32,37.3kg,$6.00,400,FFA,29/12/2023,geelong
167,3,Tiger Time (7),Debbie Goudge,22.74,5.93,8.55,M44,33.8kg,$1.80,400,FFA,29/12/2023,geelong
168,4,Rapidfire Girl (1),Brett Hare,22.79,6.59,8.68,M56,31.3kg,$21.00,400,FFA,29/12/2023,geelong
169,5,Summer Owl (2),Debbie Goudge,22.9,8.13,8.51,Q23,25.7kg,$16.00,400,FFA,29/12/2023,geelong
170,6,Slingshot Flare (6),Lisa Delbridge,23.04,10.17,8.72,M75,30.5kg,$16.00,400,FFA,29/12/2023,geelong
171,7,Mr. Blue (3),Marcus Lloyd,23.27,13.5,8.71,M67,28.8kg,$12.00,400,FFA,29/12/2023,geelong
172,1,Smart Talk (8),Angela Galea,25.91,0.0,6.78,M532,35.1kg,$3.50,460,X45,29/12/2023,geelong
173,2,Piscopo Bale (4),Rebecca Gibbons,25.92,0.09,6.65,M123,31.6kg,$3.40,460,X45,29/12/2023,geelong
174,3,Jack Disney (1),Michelle Mallia,25.96,0.77,6.66,M211,32.8kg,$3.00,460,X45,29/12/2023,geelong
175,4,Lochan Aura (5),Debbie Goudge,26.24,4.77,6.91,S856,31.6kg,$26.00,460,X45,29/12/2023,geelong
176,5,Westar Commander (3),Jeffrey Britton,26.31,5.76,6.78,M444,34.7kg,$10.00,460,X45,29/12/2023,geelong
177,6,Spring Casper (2),Mark Delbridge,26.35,6.29,6.82,M665,32.2kg,$21.00,460,X45,29/12/2023,geelong
178,7,Who Told Shorty (7),Brendan Pursell,26.49,8.31,6.82,M788,34.2kg,$12.00,460,X45,29/12/2023,geelong
179,8,Fly Birdie (6),Marcus Lloyd,26.5,8.39,6.76,M377,28.4kg,$18.00,460,X45,29/12/2023,geelong
180,1,Stitch And Shout (1),Graeme Jose,26.08,0.0,6.68,M111,33.3kg,$7.50,460,X67H,29/12/2023,geelong
181,2,Johnny Football (6),Jeffrey Britton,26.14,0.97,6.96,M675,34.0kg,$3.60,460,X67H,29/12/2023,geelong
182,3,Oregon Favors (7),Thomas Dailly,26.15,1.09,6.89,M433,31.1kg,$7.50,460,X67H,29/12/2023,geelong
183,4,Zipping Kendrick (4),Thomas Dailly,26.22,2.13,7.03,M864,31.9kg,$3.40,460,X67H,29/12/2023,geelong
184,5,Mavis Tolmie (5),Lisa Delbridge,26.32,3.51,6.91,S552,32.5kg,$10.00,460,X67H,29/12/2023,geelong
185,6,Nimble Tommy (2),Debbie Goudge,26.45,5.39,6.77,M226,30.3kg,$6.00,460,X67H,29/12/2023,geelong
186,7,Velvet Vixen (8),Kathleen Boyle,26.46,5.43,6.82,M347,28.0kg,$12.00,460,X67H,29/12/2023,geelong
187,8,Rooney Bale (3),Daniel Gibbons,26.5,6.1,6.98,M788,35.0kg,$10.00,460,X67H,29/12/2023,geelong
188,1,Queston Bale (7),Samantha Grenfell,26.16,0.0,6.7,M432,32.3kg,$7.50,460,X67H,29/12/2023,geelong
189,2,Hi There Frank (8),David Geall,26.16,0.09,6.67,M211,33.0kg,$5.00,460,X67H,29/12/2023,geelong
190,3,Nimble Benny (1),Debbie Goudge,26.26,1.46,6.66,M125,30.3kg,$10.00,460,X67H,29/12/2023,geelong
191,4,Hired Hand (3),Beverley Pell,26.32,2.29,6.67,M343,35.3kg,$6.50,460,X67H,29/12/2023,geelong
192,5,Squiggle (5),Kathleen Boyle,26.35,2.73,6.81,M557,34.3kg,$12.00,460,X67H,29/12/2023,geelong
193,6,Belle Extra (6),Thomas Dailly,26.39,3.3,6.99,S888,31.5kg,$10.00,460,X67H,29/12/2023,geelong
194,7,Tokyo Heist (2),Harry Manolitsis,26.51,5.11,6.81,M664,35.3kg,$2.20,460,X67H,29/12/2023,geelong
195,8,Dewy News (4),Lisa Delbridge,26.62,6.69,6.86,M776,33.2kg,$16.00,460,X67H,29/12/2023,geelong
196,1,Jalpa Bale (4),Mark Delbridge,26.11,0.0,6.88,M553,28.1kg,$16.00,460,5,29/12/2023,geelong
197,2,Aston Salma (2),Graeme Jose,26.13,0.23,6.63,M111,28.8kg,$2.25,460,5,29/12/2023,geelong
198,3,Rixi Bale (8),Correy Grenfell,26.19,1.04,6.77,M322,28.2kg,$5.00,460,5,29/12/2023,geelong
199,4,Eleanor Rigby (7),Lisa Delbridge,26.58,6.7,6.93,M744,28.2kg,$4.60,460,5,29/12/2023,geelong
200,5,Zodiac Bale (6),Correy Grenfell,26.61,7.14,6.75,M265,26.6kg,$10.00,460,5,29/12/2023,geelong
201,6,Glorious Glory (5),Geoff Smith,26.64,7.57,6.89,M676,31.3kg,$12.00,460,5,29/12/2023,geelong
202,DNF,Midnight Mash (3),Michael Bewley,,,6.77,M437,29.3kg,,460,5,29/12/2023,geelong
203,1,Westside Warrior (2),Nick Lecchino,22.64,0.0,8.56,M23,29.9kg,$6.50,400,5,29/12/2023,geelong
204,2,Georgie Bale (5),Mark Delbridge,22.7,0.8,8.57,M42,26.1kg,$7.50,400,5,29/12/2023,geelong
205,3,Vinny Dewalt (1),Alfred King,22.71,1.04,8.42,Q11,30.4kg,$16.00,400,5,29/12/2023,geelong
206,4,My Boy Harvey (8),Chloe Dew,23.04,5.64,8.83,S85,32.2kg,$3.60,400,5,29/12/2023,geelong
207,5,King Pop (7),Stephen Tabb,23.05,5.8,8.64,M54,34.9kg,$12.00,400,5,29/12/2023,geelong
208,6,Matty Boy (4),Clint Capuano,23.49,12.16,8.74,M76,31.3kg,$12.00,400,5,29/12/2023,geelong
209,7,She Can Talk (3),Martin Galea,23.61,13.83,8.57,Q37,27.6kg,$4.60,400,5,29/12/2023,geelong
210,DNF,Elanga (6),Ricky Glass,,,8.73,S68,30.1kg,,400,5,29/12/2023,geelong
211,1,Daintree Idol (1),Trevor Robinson,19.86,0.0,6.51,111.0,23.4kg,$2.10,350,M,29/12/2023,goulburn
212,2,Pure Silver (5),Neil Staines,20.01,2.0,,222.0,32.4kg,$10.00,350,M,29/12/2023,goulburn
213,3,Ricky's Raiders (8),Mark Forner,20.33,6.5,,853.0,26.9kg,$4.80,350,M,29/12/2023,goulburn
214,4,Spring Notice (6),Gregory Board,20.5,9.25,,664.0,33.3kg,$6.50,350,M,29/12/2023,goulburn
215,5,Watchmaker (7),Neil Staines,20.54,9.75,,775.0,34.0kg,$17.00,350,M,29/12/2023,goulburn
216,6,Royal Panama (2),Ashley Dwyer,20.55,9.75,,536.0,31.8kg,$9.50,350,M,29/12/2023,goulburn
217,7,Road Trippin' (4),Lynn Maney,20.59,10.25,,447.0,31.2kg,$10.00,350,M,29/12/2023,goulburn
