,Plc,Name (Box),Trainer,Time,Mgn,Split,In Run,Wgt,SP,Distance,RaceGrade,date,Track
30,8,Nizhoni (1),Roselyn Nicholls,25.03,9.53,6.64,M/488,33.3kg,$4.00,425,7,22/09/2023,bendigo
31,1,She's Magical (1),Cindy Morrissey,23.92,0.0,6.55,Q/111,29.9kg,$2.40,425,X67,22/09/2023,bendigo
32,2,Junkyard Prince (3),Susan Trim,24.3,5.53,6.76,M/432,35.2kg,$4.00,425,X67,22/09/2023,bendigo
33,3,Lamia Ernie (4),Chris Armstrong,24.56,9.14,6.88,M/664,31.7kg,$9.00,425,X67,22/09/2023,bendigo
34,4,Linda Listen (8),Ross Lyons,24.63,10.17,6.78,M/553,32.8kg,$6.00,425,X67,22/09/2023,bendigo
35,5,Love Me Now (2),Deb Carr,24.91,14.21,6.6,M/226,27.8kg,$24.00,425,X67,22/09/2023,bendigo
36,6,Oscar Orca (7),Simone Fisher,25.05,16.19,6.69,M/345,30.1kg,$4.80,425,X67,22/09/2023,bendigo
37,1,Princess Gypsy (7),Donna Knight,28.63,0.0,6.79,M/3553,28.7kg,$14.00,500,5,22/09/2023,bendigo
38,2,Crackerjack Pop (1),Darren Petersen,28.71,1.16,6.94,M/6666,33.2kg,$14.00,500,5,22/09/2023,bendigo
39,3,Weeona Smiley (8),Michael Chilcott,28.73,1.39,6.53,Q/1122,28.1kg,$5.50,500,5,22/09/2023,bendigo
40,4,Roxy Crumpet (3),Donna Knight,28.74,1.51,6.58,M/2211,35.8kg,$8.00,500,5,22/09/2023,bendigo
41,5,Who Told Mel (5),Ronald Fisher,28.81,2.54,6.8,M/5445,29.3kg,$19.00,500,5,22/09/2023,bendigo
42,6,Whoa Nelly (4),Wendy Saathoff,28.87,3.41,6.94,M/7777,29.8kg,$2.75,500,5,22/09/2023,bendigo
43,7,Let's Riot (2),Robert Hayes,28.95,4.5,6.79,M/4334,31.8kg,$18.00,500,5,22/09/2023,bendigo
44,8,Ellie Kat (6),Simone Fisher,28.98,5.0,6.97,M/8888,28.0kg,$4.00,500,5,22/09/2023,bendigo
45,1,Elite Blazer (1),Melissa Fullerton,28.58,0.0,6.68,M/2333,32.8kg,$3.10,500,5,22/09/2023,bendigo
46,2,Reasons Unknown (6),Jane Garland,28.89,4.46,6.8,M/5444,27.5kg,$3.25,500,5,22/09/2023,bendigo
47,3,Mcivor Jill (4),Barry Hiscock,28.92,4.87,6.94,M/7777,27.6kg,$34.00,500,5,22/09/2023,bendigo
48,4,Blue Scotch Boy (7),Jeffrey Abela,28.94,5.19,6.7,M/3555,29.2kg,$21.00,500,5,22/09/2023,bendigo
49,5,Pockets Watson (2),Steven Mcdonnell,28.97,5.51,6.77,M/4212,35.6kg,$3.40,500,5,22/09/2023,bendigo
50,6,Aaron Alpaca (8),Benjamin Abela,28.97,5.54,6.87,M/6666,26.0kg,$12.00,500,5,22/09/2023,bendigo
51,7,Airtime Infrared (3),Barry Milne,28.98,5.7,6.59,M/1121,29.3kg,$9.00,500,5,22/09/2023,bendigo
52,1,Quinlan Bale (8),Daniel Gibbons,23.75,0.0,6.55,M/211,38.6kg,$2.30,425,X34,22/09/2023,bendigo
53,2,Mobile Legend (1),Daryl Brennan,23.83,1.09,6.54,M/122,36.5kg,$2.00,425,X34,22/09/2023,bendigo
54,3,No Holds Barred (3),Wendy Hansen,24.1,4.94,6.62,M/333,31.0kg,$81.00,425,X34,22/09/2023,bendigo
55,4,Anytime At All (2),Daniel Pell,24.15,5.71,6.75,S/754,34.2kg,$14.00,425,X34,22/09/2023,bendigo
56,5,Insane Brockie (4),Carol Jackson,24.26,7.17,6.62,M/445,32.1kg,$34.00,425,X34,22/09/2023,bendigo
57,6,Major Currency (6),Brian Hodgson,24.32,8.07,6.84,S/867,34.0kg,$34.00,425,X34,22/09/2023,bendigo
58,7,Militant Storm (7),Ken Hunt,24.47,10.27,6.68,M/676,27.6kg,$16.00,425,X34,22/09/2023,bendigo
59,8,Hallee's Reef (5),David Schwarz,24.64,12.66,6.68,M/588,27.3kg,$61.00,425,X34,22/09/2023,bendigo
60,1,River Rough (8),Justin Nolan,28.12,0.0,6.55,Q/1111,34.2kg,$2.10,500,X45,22/09/2023,bendigo
61,2,Top Payer (3),Deb Carr,28.14,0.33,6.56,Q/2222,34.8kg,$5.00,500,X45,22/09/2023,bendigo
62,3,Dragon Inn (7),Daryl Brennan,28.24,1.7,6.67,M/6533,33.6kg,$7.50,500,X45,22/09/2023,bendigo
63,4,Alicah (1),Jeff Gorgioski,28.53,5.93,6.72,M/7777,28.4kg,$3.60,500,X45,22/09/2023,bendigo
64,5,Electra Glide (2),Gary Mannion,28.56,6.33,6.65,M/4444,33.8kg,$41.00,500,X45,22/09/2023,bendigo
65,6,Deep Fever (6),Allan Meyer,28.58,6.63,6.67,M/5665,31.6kg,$24.00,500,X45,22/09/2023,bendigo
66,7,Absolute Flyer (4),Samuel Webb,28.6,6.94,6.64,Q/3356,26.3kg,$26.00,500,X45,22/09/2023,bendigo
67,1,Abysmal (4),Gordon Edwards,28.37,0.0,6.64,M/1111,33.2kg,$3.00,500,5NP,22/09/2023,bendigo
68,2,Sylvan Lake (6),Donna Knight,28.71,4.83,6.71,M/2222,31.5kg,$6.50,500,5NP,22/09/2023,bendigo
69,3,Bruce's Ruslie (7),Russell Edwards,28.8,6.04,6.9,M/6664,30.9kg,$3.25,500,5NP,22/09/2023,bendigo
70,4,Lala Santa (1),Donna Knight,28.85,6.86,6.76,M/4333,30.8kg,$9.00,500,5NP,22/09/2023,bendigo
71,5,Rothwell Boy (3),Ronald Dunne,28.92,7.77,6.94,M/7776,36.7kg,$11.00,500,5NP,22/09/2023,bendigo
72,6,Plumb (2),Aroha Hemingway,29.06,9.84,6.85,Q/5557,33.6kg,$61.00,500,5NP,22/09/2023,bendigo
73,7,Potch (8),Aroha Hemingway,29.12,10.61,6.76,M/3445,28.1kg,$5.50,500,5NP,22/09/2023,bendigo
74,1,Uncle Rosco (8),Ross Lyons,23.82,0.0,6.53,M/111,32.7kg,$7.50,425,5,22/09/2023,bendigo
75,2,Kraken Rover (4),Barry Hall,24.26,6.33,6.67,M/222,29.4kg,$51.00,425,5,22/09/2023,bendigo
76,3,Drill Sergeant (7),Shane Drummond,24.28,6.69,6.71,M/333,31.1kg,$7.00,425,5,22/09/2023,bendigo
77,4,Nineteen Crimes (6),Deb Carr,24.34,7.5,6.9,M/764,33.7kg,$1.30,425,5,22/09/2023,bendigo
78,5,Long Legs Liam (1),Robert Hayes,24.38,8.06,6.72,M/445,33.6kg,$22.00,425,5,22/09/2023,bendigo
79,5,Twenty Two Black (2),Simone Fisher,24.38,8.06,6.76,M/556,32.3kg,$31.00,425,5,22/09/2023,bendigo
80,7,Wise Words (3),Melissa Fullerton,24.59,11.09,6.85,M/677,35.5kg,$21.00,425,5,22/09/2023,bendigo
81,1,Blue Tick Nelson (8),Julie Chilcott,23.95,0.0,6.57,Q/111,31.7kg,$2.10,425,5,22/09/2023,bendigo
82,2,Cookie Delight (2),Peter Trim,24.22,3.83,6.75,M/322,32.9kg,$23.00,425,5,22/09/2023,bendigo
83,3,Huggy Wuggy (6),Jeff Gorgioski,24.47,7.43,6.91,M/777,32.4kg,$2.90,425,5,22/09/2023,bendigo
84,4,Jachar (3),Kristie Collyer,24.48,7.5,6.87,M/555,29.9kg,$28.00,425,5,22/09/2023,bendigo
85,5,Arts Inferno (4),Josh Duncan,24.49,7.71,6.9,M/666,29.5kg,$5.00,425,5,22/09/2023,bendigo
86,6,Hydro Glide (1),Kevin Ashton,24.56,8.69,6.75,M/233,33.9kg,$61.00,425,5,22/09/2023,bendigo
87,7,Especial Blonde (7),Elise Knott,24.6,9.3,6.8,M/444,27.1kg,$14.00,425,5,22/09/2023,bendigo
88,1,Vinny Dewalt (6),Alfred King,24.22,0.0,6.6,M/222,30.3kg,$5.50,425,5,22/09/2023,bendigo
89,2,Oxidation (8),Taylor Thornton,24.28,0.86,6.53,Q/111,28.0kg,$1.33,425,5,22/09/2023,bendigo
90,3,Viking (2),Ronald Kenworthy,24.34,1.75,6.74,M/454,30.6kg,$7.00,425,5,22/09/2023,bendigo
91,4,Destini Rebel (4),Wendy Hansen,24.37,2.13,6.71,M/333,32.7kg,$12.00,425,5,22/09/2023,bendigo
92,5,Means Business (3),Gordon Edwards,24.55,4.77,6.82,S/645,35.3kg,$31.00,425,5,22/09/2023,bendigo
93,6,Summer Season (7),Kevin Ashton,24.78,8.0,6.75,M/566,28.2kg,$67.00,425,5,22/09/2023,bendigo
94,1,Zipping Esme (7),Damien Crudeli,16.14,0.0,5.49,11.0,25.9kg,$10.00,275,6,22/09/2023,cannington
95,2,Selena Keeping (4),Bradley Cook,16.53,5.5,5.65,22.0,29.3kg,$4.40,275,6,22/09/2023,cannington
96,3,Hello I'm Kit (2),Benjamin Maclean,16.58,6.25,5.82,84.0,27.2kg,$7.00,275,6,22/09/2023,cannington
97,4,Mango Salsa (1),Christine Bennett,16.63,7.0,5.68,43.0,33.9kg,$5.50,275,6,22/09/2023,cannington
98,5,Litchfield (3),Trevor Augustin,16.76,8.75,5.77,75.0,28.4kg,$17.00,275,6,22/09/2023,cannington
99,6,Cold Sugar (6),Michael Rylands,16.81,9.5,5.69,58.0,24.4kg,$5.00,275,6,22/09/2023,cannington
100,7,Goldie Keeping (8),Bradley Cook,16.89,10.5,5.66,37.0,31.0kg,$3.75,275,6,22/09/2023,cannington
101,8,Turbo Jordy (5),Frances Farrell,16.92,11.0,5.69,66.0,30.2kg,$101.00,275,6,22/09/2023,cannington
102,1,Terra Logic (2),Damien Crudeli,15.99,0.0,5.51,11.0,30.3kg,$3.00,275,5,22/09/2023,cannington
103,2,Teflon Sunny (3),Timothy Gummow,16.06,1.0,5.6,22.0,31.4kg,$13.00,275,5,22/09/2023,cannington
104,3,Bamsy's Girl (6),Jennifer Thompson,16.34,5.0,5.62,33.0,29.2kg,$21.00,275,5,22/09/2023,cannington
105,4,Jet Worth (1),Ricky Valenti,16.51,7.5,5.69,54.0,32.2kg,$2.20,275,5,22/09/2023,cannington
106,5,Silly Old Bear (7),Ricky Valenti,16.62,9.0,5.71,65.0,30.7kg,$8.00,275,5,22/09/2023,cannington
107,6,West On Cobra (5),Damien Crudeli,16.71,10.25,5.66,46.0,34.4kg,$17.00,275,5,22/09/2023,cannington
108,7,Prime Billie (8),Glen Price,16.78,11.25,5.73,87.0,26.4kg,$71.00,275,5,22/09/2023,cannington
109,8,Scientist (4),Benjamin Maclean,16.95,13.75,5.71,78.0,33.4kg,$10.00,275,5,22/09/2023,cannington
110,1,Lil Bit Twisted (1),David Hobby,21.97,0.0,6.6,222.0,34.4kg,$1.10,380,X45,22/09/2023,cannington
111,2,Carrie Heffernan (2),Bradley Cook,22.04,1.0,6.48,111.0,28.9kg,$10.00,380,X45,22/09/2023,cannington
112,3,Off The Green (8),Michael Hine,22.15,2.5,6.68,333.0,28.7kg,$6.50,380,X45,22/09/2023,cannington
113,4,Alden Monelli (6),Morgan Turner,22.18,3.0,6.79,444.0,30.5kg,$67.00,380,X45,22/09/2023,cannington
114,5,Kakadu Storm (7),Michael Rylands,22.45,6.75,6.81,555.0,30.7kg,$101.00,380,X45,22/09/2023,cannington
115,6,Wise Merino (5),Glen Price,22.51,7.75,7.01,666.0,35.4kg,$51.00,380,X45,22/09/2023,cannington
116,7,Zipping Greta (3),Maxwell Julien,23.85,26.75,7.16,777.0,31.5kg,$31.00,380,X45,22/09/2023,cannington
117,1,Found The Brake (4),Timothy Gummow,22.18,0.0,6.64,111.0,33.3kg,$17.00,380,N,22/09/2023,cannington
118,2,Cyclone Rupee (6),Benjamin Maclean,22.42,3.5,6.77,443.0,30.3kg,$61.00,380,N,22/09/2023,cannington
119,3,Slowly Drifting (1),Shayne Williams,22.56,5.25,6.9,856.0,30.1kg,$2.25,380,N,22/09/2023,cannington
120,4,Baby Vonshae (2),Damien Crudeli,22.66,6.75,6.66,222.0,32.4kg,$10.00,380,N,22/09/2023,cannington
121,5,Sheridan Keeping (3),Benjamin Maclean,22.74,8.0,6.74,334.0,28.5kg,$2.50,380,N,22/09/2023,cannington
122,6,Lil Bit Sour (5),David Hobby,22.74,8.0,6.85,678.0,28.6kg,$7.50,380,N,22/09/2023,cannington
123,7,Beckie's Dream (8),Michael Rylands,22.79,8.75,6.87,787.0,26.7kg,$61.00,380,N,22/09/2023,cannington
124,8,Blood Diamante (7),Colleen Pierson,23.02,12.0,6.79,565.0,27.3kg,$51.00,380,N,22/09/2023,cannington
125,1,Homer's Odyssey (7),Shayne Williams,30.6,0.0,5.79,7432.0,30.4kg,$7.50,520,N,22/09/2023,cannington
126,2,Camino (3),Benjamin Maclean,30.73,1.75,5.63,2111.0,32.0kg,$2.60,520,N,22/09/2023,cannington
127,3,Every Step (8),Damien Crudeli,30.78,2.5,5.61,1223.0,29.8kg,$10.00,520,N,22/09/2023,cannington
128,4,My Nan's Epic (6),Megan Magistro,31.02,6.0,5.72,5344.0,31.2kg,$21.00,520,N,22/09/2023,cannington
129,5,Extreme Rip (5),Shayne Williams,31.11,7.25,5.63,3555.0,26.3kg,$14.00,520,N,22/09/2023,cannington
130,6,All Over Kite (1),Gregory Horne,31.14,7.75,5.77,6777.0,25.9kg,$3.60,520,N,22/09/2023,cannington
131,7,Slippery Slope (2),Shayne Williams,31.39,11.25,5.67,4666.0,31.9kg,$6.00,520,N,22/09/2023,cannington
132,8,Fix You (4),Damien Crudeli,31.39,11.25,5.89,8888.0,29.8kg,$71.00,520,N,22/09/2023,cannington
133,1,Wild Ollie (2),Francis Lowry,21.87,0.0,6.49,111,32.5kg,$2.75,380,4,22/09/2023,cannington
134,2,Bang (7),Damien Crudeli,22.19,4.5,6.6,444,33.9kg,$21.00,380,4,22/09/2023,cannington
135,3,Waffles Monelli (3),David Hobby,22.22,5.0,6.59,332,33.9kg,$9.50,380,4,22/09/2023,cannington
136,4,Sudoku Linda (5),Victoria Cook,22.26,5.5,6.51,223,25.5kg,$9.00,380,4,22/09/2023,cannington
137,5,Black Salmon (1),Jodie Reichard,22.44,8.25,6.86,655,33.9kg,$3.60,380,4,22/09/2023,cannington
138,6,Whiskey On Rocks (6),John Righetti,22.57,10.0,6.97,777,25.4kg,$6.00,380,4,22/09/2023,cannington
139,7,Wise Dohne (8),Michael Hine,22.7,11.75,6.85,566,27.9kg,$51.00,380,4,22/09/2023,cannington
140,8,I'm A Tiger (4),Colleen Pierson,28.53,95.0,7.16,888,28.6kg,$11.00,380,4,22/09/2023,cannington
141,1,Zonte (8),Margaret Hepple,15.64,0.0,5.39,11.0,29.6kg,$3.25,275,FFA,22/09/2023,cannington
142,2,Oh Yeah Alright (7),Damien Crudeli,16.33,9.75,5.47,22.0,30.3kg,$14.00,275,FFA,22/09/2023,cannington
143,3,He Can Browse (1),David Magistro,16.4,10.75,5.51,33.0,32.0kg,$7.00,275,FFA,22/09/2023,cannington
144,4,Taco Time (3),Terrence Erenshaw,16.58,13.25,5.54,44.0,28.1kg,$3.20,275,FFA,22/09/2023,cannington
145,5,Turk's Dream (2),Justin Wood,17.03,19.75,5.63,65.0,26.0kg,$34.00,275,FFA,22/09/2023,cannington
146,6,Riley Keeping (4),Shayne Williams,17.06,20.25,5.69,87.0,35.8kg,$9.00,275,FFA,22/09/2023,cannington
147,7,Luke's Coal (5),Karl Jovanovic,17.06,20.25,5.67,76.0,33.6kg,$13.00,275,FFA,22/09/2023,cannington
148,8,Rex Hunter (6),John Righetti,18.66,43.0,5.59,58.0,31.1kg,$8.00,275,FFA,22/09/2023,cannington
149,1,Good Odds Buzz (2),Lewis Clay,21.93,0.0,6.43,111,32.4kg,$8.00,380,FFA,22/09/2023,cannington
150,2,Ultimate Command (4),Gary Nelson,22.0,1.0,6.6,444,33.5kg,$10.00,380,FFA,22/09/2023,cannington
151,3,West On Hazy (6),Kellie Buckwell,22.04,1.5,6.44,222,33.5kg,$3.50,380,FFA,22/09/2023,cannington
152,4,Refund Tux (7),Damien Crudeli,22.07,2.0,6.67,555,33.3kg,$67.00,380,FFA,22/09/2023,cannington
153,5,All Over Kaja (1),David Hobby,22.2,3.75,6.51,333,31.0kg,$2.50,380,FFA,22/09/2023,cannington
154,6,Elliptical (8),Benjamin Maclean,22.25,4.5,6.79,777,32.0kg,$17.00,380,FFA,22/09/2023,cannington
155,7,Fearless One (5),Trevor Augustin,22.27,4.75,6.68,666,32.5kg,$23.00,380,FFA,22/09/2023,cannington
156,8,All Over Khan (3),David Hobby,22.45,7.5,6.85,888,31.6kg,$6.00,380,FFA,22/09/2023,cannington
157,1,Navy Blue Buzz (8),Krystal Shinners,35.71,0.0,10.15,53322.0,37.5kg,$1.20,600,X45,22/09/2023,cannington
158,2,Trevor's Gift (1),Margaret Hepple,35.78,1.0,9.87,22111.0,27.0kg,$5.50,600,X45,22/09/2023,cannington
159,3,Incredible Solo (2),Frances Farrell,35.95,3.5,9.8,11233.0,33.1kg,$10.00,600,X45,22/09/2023,cannington
160,4,Saganaki Kid (5),Glen Price,36.25,7.75,10.19,35444.0,31.8kg,$31.00,600,X45,22/09/2023,cannington
161,5,Little Honda (4),Shane Beard,36.52,11.5,10.16,44555.0,26.4kg,$26.00,600,X45,22/09/2023,cannington
162,1,Gold Ranger (4),Lewis Clay,21.86,0.0,6.52,111,29.2kg,$4.10,380,5,22/09/2023,cannington
163,2,Sequential (1),Damien Crudeli,22.3,6.25,6.8,322,29.4kg,$4.60,380,5,22/09/2023,cannington
164,3,Jumping Jill (8),Tracey Glenny,22.58,10.25,6.78,233,28.1kg,$17.00,380,5,22/09/2023,cannington
165,4,Officer Rod (2),Benjamin Maclean,22.63,11.0,6.88,455,33.0kg,$4.00,380,5,22/09/2023,cannington
166,5,Aztec Kid (6),Maxwell Julien,22.71,12.25,7.01,877,30.9kg,$4.90,380,5,22/09/2023,cannington
167,6,Rocky Balboa (3),Gary Nelson,22.75,12.75,6.9,666,33.2kg,$8.50,380,5,22/09/2023,cannington
168,7,Really Surprised (5),Barry Mcpherson,22.78,13.25,6.89,544,28.8kg,$34.00,380,5,22/09/2023,cannington
169,8,Honey Keeping (7),Victoria Cook,23.02,16.5,7.0,788,27.9kg,$14.00,380,5,22/09/2023,cannington
170,1,Halcyon Days (5),Cosimo Dagostino,30.05,0.0,5.51,1111,31.9kg,$2.00,520,5,22/09/2023,cannington
171,2,Harley Monelli (7),Morgan Turner,30.28,3.25,5.67,6444,26.5kg,$14.00,520,5,22/09/2023,cannington
172,3,Paua Of Molly (2),Damien Crudeli,30.36,4.25,5.57,3222,30.3kg,$3.70,520,5,22/09/2023,cannington
173,4,Extreme Rock (8),Shayne Williams,30.7,9.25,5.64,5555,30.4kg,$10.00,520,5,22/09/2023,cannington
174,5,Tiffany Keeping (1),Shayne Williams,30.73,9.75,5.53,2333,30.0kg,$4.90,520,5,22/09/2023,cannington
175,6,Exile Dreamer (4),Terrence Erenshaw,30.79,10.5,5.57,4666,25.2kg,$17.00,520,5,22/09/2023,cannington
176,1,Weblec Raider (2),Damien Crudeli,21.9,0.0,6.53,111,32.4kg,$17.00,380,X45,22/09/2023,cannington
177,2,Launch Control (1),Lewis Clay,21.97,1.0,6.74,543,32.2kg,$1.50,380,X45,22/09/2023,cannington
178,3,West On Fizz (3),Maxwell Julien,22.0,1.5,6.58,222,25.4kg,$29.00,380,X45,22/09/2023,cannington
179,4,Go Seek Kotoni (7),Damien Crudeli,22.13,3.25,6.77,655,29.8kg,$11.00,380,X45,22/09/2023,cannington
180,5,Notorious Harada (4),Paul Kaltsis,22.25,5.0,6.66,334,27.6kg,$5.50,380,X45,22/09/2023,cannington
181,6,Miss Valentine (8),Michael Rylands,22.34,6.25,6.7,466,28.9kg,$17.00,380,X45,22/09/2023,cannington
182,7,Lil Bodi (6),Christine Bennett,22.35,6.25,6.86,777,34.7kg,$9.00,380,X45,22/09/2023,cannington
183,1,Franco Jock (4),G L Davidson,17.39,0.0,,1-1-,29.4kg,$4.10,277,D4,22/09/2023,central-park
184,2,Dryland Jet (5),B O'Sullivan,17.63,3.0,,3-3-,37.1kg,$7.00,277,D4,22/09/2023,central-park
185,3,Hollyoak Dave (3),R Butler,17.75,4.5,,2-2-,37.3kg,$5.00,277,D4,22/09/2023,central-park
186,4,John Boy Molly (1),P Donovan,17.76,4.65,,5-4-,25.6kg,$3.10,277,D4,22/09/2023,central-park
187,5,Wilbury Star (6),S Mavrias,18.1,8.9,,6-6-,27.6kg,$5.50,277,D4,22/09/2023,central-park
188,6,Foxwood Eddie (2),M Fenwick,18.22,10.4,,4-5-,33.5kg,$6.00,277,D4,22/09/2023,central-park
189,1,Burnpark Patsy (1),M Fenwick,30.47,0.0,3.36,1332,27.2kg,$3.25,491,A4,22/09/2023,central-park
190,2,Cyclers Ciara (2),B O'Sullivan,30.55,1.0,3.45,4544,29.0kg,$7.50,491,A4,22/09/2023,central-park
191,3,Glenside Major (4),L Pearce,30.69,2.75,3.43,5455,31.3kg,$11.00,491,A4,22/09/2023,central-park
192,4,Donacha Mo Chara (6),G L Davidson,30.77,3.75,3.32,3211,28.9kg,$3.00,491,A4,22/09/2023,central-park
193,5,Olwinn Babs (5),L Pearce,30.85,4.75,3.52,6666,26.4kg,$8.00,491,A4,22/09/2023,central-park
194,6,King Stevie (3),A Collett,30.93,5.75,3.3,2123,35.6kg,$3.50,491,A4,22/09/2023,central-park
195,1,Hollyoak Gerry (2),R Butler,17.23,0.0,,5-1-,33.5kg,$5.00,277,D2,22/09/2023,central-park
196,2,Hydrema Sky (3),A Collett,17.27,0.5,,4-2-,26.8kg,$2.70,277,D2,22/09/2023,central-park
197,3,Go By Thecommons (5),A Collett,17.33,1.25,,3-3-,31.2kg,$5.00,277,D2,22/09/2023,central-park
198,4,Young Mindy (1),S Mavrias,17.63,5.0,,6-5-,27.6kg,$3.40,277,D2,22/09/2023,central-park
199,5,Mandeville Toto (4),B O'Sullivan,17.65,5.25,,1-6-,25.8kg,$15.00,277,D2,22/09/2023,central-park
200,6,Killeacle Ricky (6),S Mavrias,17.71,6.0,,2-4-,34.7kg,$6.00,277,D2,22/09/2023,central-park
201,1,Silver Streak (4),L Pearce,30.39,0.0,3.3,1111,32.7kg,$5.00,491,A2,22/09/2023,central-park
202,2,Drumbeg Billy (5),M Fenwick,30.47,1.0,3.34,5222,34.0kg,$4.00,491,A2,22/09/2023,central-park
203,3,Eire Eddie (2),M Mavrias,30.61,2.75,3.35,3333,32.6kg,$4.90,491,A2,22/09/2023,central-park
204,4,Crossfield Mya (6),G L Davidson,30.62,2.9,3.36,6444,26.0kg,$9.50,491,A2,22/09/2023,central-park
205,5,Romantic Lagoon (1),P Donovan,30.63,3.05,3.37,2655,24.4kg,$2.25,491,A2,22/09/2023,central-park
206,6,Renova (3),B O'Sullivan,31.09,8.8,3.39,4566,37.5kg,$18.00,491,A2,22/09/2023,central-park
207,1,Aghadown Hilda (1),A Collett,17.13,0.0,,6-1-,28.8kg,$4.00,277,D3,22/09/2023,central-park
208,2,Athlacca Best (6),B O'Sullivan,17.31,2.25,,2-2-,35.4kg,$3.00,277,D3,22/09/2023,central-park
209,3,Stophers Scar (2),G L Davidson,17.39,3.25,,5-3-,31.5kg,$7.00,277,D3,22/09/2023,central-park
210,4,Kereight Sam (4),B O'Sullivan,17.49,4.5,,3-4-,35.8kg,$3.75,277,D3,22/09/2023,central-park
211,5,Ouruniquespencer (5),M Mavrias,17.5,4.65,,1-5-,32.3kg,$13.00,277,D3,22/09/2023,central-park
212,6,Ballintee Ciara (3),S Mavrias,17.84,8.9,,4-6-,29.3kg,$4.90,277,D3,22/09/2023,central-park
213,1,Decisive Mags (2),M Fenwick,31.28,0.0,3.32,1333,26.9kg,$4.00,491,A7,22/09/2023,central-park
