,Plc,Name (Box),Trainer,Time,Mgn,Split,In Run,Wgt,SP,Distance,RaceGrade,date,Track
0,1,Give Me Donuts (4),Marie-Madeleine Westwood,23.01,0.0,10.68,1.0,28.5kg,$3.25,395,MA5,11/10/2023,albion-park
1,2,Back Seat Betty (1),Sidney Goodwin,23.12,1.5,10.68,2.0,25.4kg,$2.25,395,MA5,11/10/2023,albion-park
2,3,Fast And Fabio (6),Bradley Woods,23.15,2.0,10.83,3.0,26.4kg,$11.00,395,MA5,11/10/2023,albion-park
3,4,Cake Is Bad (5),Stephen Neary,23.29,4.0,10.97,6.0,28.6kg,$18.00,395,MA5,11/10/2023,albion-park
4,5,Ultimate Boost (8),Keith Boan,23.32,4.25,10.96,5.0,30.4kg,$13.00,395,MA5,11/10/2023,albion-park
5,6,Polly's Jester (3),Marie-Madeleine Westwood,23.44,6.0,11.09,7.0,29.7kg,$10.00,395,MA5,11/10/2023,albion-park
6,7,Add To Cart (7),Christi Ann Lombe,23.48,6.5,10.84,4.0,34.0kg,$90.00,395,MA5,11/10/2023,albion-park
7,8,Baronga Breeze (2),Ricky Hassall,23.78,11.0,11.22,8.0,29.0kg,$9.50,395,MA5,11/10/2023,albion-park
8,1,Jet Easy (1),Jason Portelli,24.01,0.0,6.57,M/111,26.0kg,$2.20,425,T3-M,11/10/2023,bendigo
9,2,Sippy Cup Emu (8),David Kerr,24.25,3.53,6.82,M/433,29.1kg,$10.00,425,T3-M,11/10/2023,bendigo
10,3,Special Sian (7),Rosalie Kerr,24.48,6.73,6.73,M/222,27.2kg,$61.00,425,T3-M,11/10/2023,bendigo
11,4,Claretown Mikey (3),Peter Griffen,24.81,11.46,6.89,M/654,32.2kg,$3.00,425,T3-M,11/10/2023,bendigo
12,5,Hammer To Fall (6),Jimmy Holt,24.9,12.77,6.82,M/575,31.9kg,$6.00,425,T3-M,11/10/2023,bendigo
13,6,Talent Show (5),Peter Trim,24.99,14.0,6.96,M/767,27.6kg,$9.00,425,T3-M,11/10/2023,bendigo
14,7,Vintage Candy (2),Paula Boots,25.15,16.39,6.8,Q/346,26.3kg,$201.00,425,T3-M,11/10/2023,bendigo
15,8,Banana Joe (4),Thomas Boehmke,25.25,17.76,7.01,S/888,32.0kg,$90.00,425,T3-M,11/10/2023,bendigo
16,1,Charlie Calamari (7),Darren Fisher,24.24,0.0,6.61,M/111,30.7kg,$2.25,425,T3-M,11/10/2023,bendigo
17,2,Matt's Shadow (8),Lloyd Fitzgerald,24.38,1.9,6.79,M/222,35.3kg,$51.00,425,T3-M,11/10/2023,bendigo
18,3,Fan Mail (2),Beverley Pell,24.5,3.66,6.87,M/543,29.5kg,$4.50,425,T3-M,11/10/2023,bendigo
19,4,Intercept Queen (6),John Burch,24.69,6.31,6.79,M/334,26.0kg,$11.00,425,T3-M,11/10/2023,bendigo
20,5,Nellie Zoom (1),Desmond Dooley,24.86,8.75,6.86,M/466,29.3kg,$2.60,425,T3-M,11/10/2023,bendigo
