,Plc,Name (Box),Trainer,Time,Mgn,Split,In Run,Wgt,SP,Distance,RaceGrade,date,Track
0,1,Fire Up Danni (2),David Bailey,19.26,0.0,7.16,1.0,24.0kg,$7.00,331,5H,16/07/2023,albion-park
1,2,Top Shelf Toby (1),Daniel Bloomfield,19.42,2.25,7.26,2.0,31.3kg,$5.50,331,5H,16/07/2023,albion-park
2,3,Cosmic Shadow (3),Steven Scells,19.43,2.25,7.32,4.0,27.6kg,$15.00,331,5H,16/07/2023,albion-park
3,4,Bella Lou (4),Kerry Bussian,19.55,4.25,7.47,7.0,25.5kg,$17.00,331,5H,16/07/2023,albion-park
4,5,Hello Shane (7),Cynthia Elson,19.56,4.25,7.42,5.0,29.9kg,$1.45,331,5H,16/07/2023,albion-park
5,6,November (5),George Kadniak,19.63,5.25,7.27,3.0,26.6kg,$61.00,331,5H,16/07/2023,albion-park
6,7,Who Really Knows (8),Darren Russell,19.67,5.75,7.43,6.0,29.4kg,$13.00,331,5H,16/07/2023,albion-park
7,8,London Berry (6),Leslie Wolhuter,19.92,9.25,7.52,8.0,26.0kg,$81.00,331,5H,16/07/2023,albion-park
8,1,Mitcham Mercedes (3),Ashley G Bradshaw,23.1,0.0,,311.0,34.5kg,$4.10,390,C0,16/07/2023,ascot-park
9,2,Homebush Mitch (1),John T Mcinerney,23.38,4.5,5.43,122.0,28.1kg,$4.25,390,C0,16/07/2023,ascot-park
10,3,Mitcham Millie (4),Ashley G Bradshaw,23.42,5.0,,233.0,30.3kg,$3.70,390,C0,16/07/2023,ascot-park
11,4,Homebush Gena (6),John T Mcinerney,23.48,6.0,,744.0,29.2kg,$5.50,390,C0,16/07/2023,ascot-park
12,5,Mayfield Boy (8),Richard P Breen,23.56,7.3,,555.0,30.9kg,$12.00,390,C0,16/07/2023,ascot-park
13,6,Alpha Rowdy (5),John T Mcinerney,23.83,11.6,,666.0,27.1kg,$16.00,390,C0,16/07/2023,ascot-park
14,7,Mayfield Many (7),Richard P Breen,23.86,12.1,,877.0,29.7kg,$21.00,390,C0,16/07/2023,ascot-park
15,1,Mitcham Violet (6),John T Mcinerney,26.61,0.0,8.68,111.0,26.4kg,$6.00,457,C0,16/07/2023,ascot-park
16,2,Homebush Bubbles (5),John T Mcinerney,26.79,2.8,,222.0,27.1kg,$15.00,457,C0,16/07/2023,ascot-park
17,3,Saul Goodman (4),Joshua M Lane,26.91,4.8,,333.0,29.8kg,$1.50,457,C0,16/07/2023,ascot-park
18,4,Homebush Cookie (8),John T Mcinerney,27.07,7.3,,444.0,27.2kg,$7.50,457,C0,16/07/2023,ascot-park
19,5,Claws In Bree (7),Matthew G Roberts,27.34,11.6,,875.0,25.6kg,$17.00,457,C0,16/07/2023,ascot-park
20,6,Homebush Sassy (1),John T Mcinerney,27.44,13.1,,786.0,30.8kg,$67.00,457,C0,16/07/2023,ascot-park
21,7,Homebush Willow (3),John T Mcinerney,27.45,13.4,,667.0,25.2kg,$11.00,457,C0,16/07/2023,ascot-park
22,8,Miss Maudie (2),John T Mcinerney,27.47,13.7,,558.0,25.1kg,$41.00,457,C0,16/07/2023,ascot-park
23,1,Short Squeeze (7),Jason E Dunn,23.0,0.0,,331.0,33.0kg,$4.25,390,C2,16/07/2023,ascot-park
24,2,Homebush Parker (3),John T Mcinerney,23.09,1.3,5.29,112.0,36.1kg,$26.00,390,C2,16/07/2023,ascot-park
25,3,Billie Bruiser (5),Madison P Hamilton-Dyett,23.1,1.5,,223.0,26.9kg,$29.00,390,C2,16/07/2023,ascot-park
26,4,Amuri Luck (6),John T Mcinerney,23.19,2.8,,674.0,36.2kg,$5.50,390,C2,16/07/2023,ascot-park
27,5,Bucket Hat Blake (4),John T Mcinerney,23.21,3.1,,545.0,37.0kg,$18.00,390,C2,16/07/2023,ascot-park
28,6,Rose Thorn (1),Richard P Breen,23.28,4.1,,756.0,24.7kg,$1.90,390,C2,16/07/2023,ascot-park
29,7,Homebush Opal (8),John T Mcinerney,23.3,4.4,,467.0,31.9kg,$22.00,390,C2,16/07/2023,ascot-park
30,8,Homebush Daisy (2),John T Mcinerney,23.37,5.4,,888.0,25.7kg,$13.00,390,C2,16/07/2023,ascot-park
31,1,Southern Hope (4),Roy S Hamilton,23.09,0.0,,531.0,30.0kg,$6.00,390,C2,16/07/2023,ascot-park
32,2,Mayfield Manu (2),Richard P Breen,23.1,0.1,,222.0,30.3kg,$3.70,390,C2,16/07/2023,ascot-park
33,3,Homebush Harper (1),John T Mcinerney,23.15,0.9,,113.0,29.3kg,$4.90,390,C2,16/07/2023,ascot-park
34,4,Homebush Theo (7),John T Mcinerney,23.24,2.4,,354.0,36.6kg,$7.50,390,C2,16/07/2023,ascot-park
35,5,Opawa Barb (8),John T Mcinerney,23.34,3.9,,445.0,24.9kg,$2.50,390,C2,16/07/2023,ascot-park
36,6,Impressive Amy (6),John T Mcinerney,23.7,9.7,,666.0,30.5kg,$30.00,390,C2,16/07/2023,ascot-park
37,1,Opawa Jackson (4),Jason E Dunn,26.1,0.0,,211.0,31.2kg,$8.00,457,C23,16/07/2023,ascot-park
38,2,Ava Effort (2),Ashley G Bradshaw,26.29,3.0,,332.0,28.9kg,$1.60,457,C23,16/07/2023,ascot-park
39,3,Helsinki (1),Ashley G Bradshaw,26.48,6.0,,553.0,31.1kg,$3.70,457,C23,16/07/2023,ascot-park
40,5,Muirfield (6),Anthony L Hart,26.51,6.5,,425.0,30.0kg,$6.00,457,C23,16/07/2023,ascot-park
41,1,Mr. Festus (5),Brett I Conner,22.97,0.0,,211.0,30.9kg,$6.50,390,C4,16/07/2023,ascot-park
42,2,Broken Bonds (1),Ashley G Bradshaw,22.99,0.3,5.4,142.0,34.1kg,$4.50,390,C4,16/07/2023,ascot-park
43,3,Amuri Rock (8),John T Mcinerney,23.07,1.6,,433.0,37.6kg,$41.00,390,C4,16/07/2023,ascot-park
44,4,Six Pack Nugget (6),Ashley G Bradshaw,23.18,3.4,,654.0,30.7kg,$34.00,390,C4,16/07/2023,ascot-park
45,5,Homebush Thaw (2),John T Mcinerney,23.23,4.2,,325.0,36.0kg,$7.50,390,C4,16/07/2023,ascot-park
46,6,Jumbo (7),Brett I Conner,23.25,4.5,,876.0,38.5kg,$3.40,390,C4,16/07/2023,ascot-park
47,7,Barbara's Angel (4),John T Mcinerney,23.29,5.0,,567.0,34.1kg,$23.00,390,C4,16/07/2023,ascot-park
48,1,Mitcham Felix (3),John T Mcinerney,26.57,0.0,,211.0,35.8kg,$2.00,457,C1F,16/07/2023,ascot-park
49,2,Nick Baxter (2),John T Mcinerney,26.75,2.8,8.7,122.0,28.7kg,$41.00,457,C1F,16/07/2023,ascot-park
50,3,Amuri Patti (8),John T Mcinerney,26.9,5.3,,353.0,26.8kg,$4.10,457,C1F,16/07/2023,ascot-park
51,4,Mr. Muggins (5),John T Mcinerney,26.97,6.3,,444.0,35.1kg,$18.00,457,C1F,16/07/2023,ascot-park
52,5,Homebush Carson (6),John T Mcinerney,27.12,8.8,,765.0,38.5kg,$34.00,457,C1F,16/07/2023,ascot-park
53,6,Goldstar Noodle (1),Brett I Conner,27.14,9.0,,836.0,31.7kg,$6.50,457,C1F,16/07/2023,ascot-park
54,7,Homebush Sam (7),John T Mcinerney,27.22,10.3,,577.0,32.6kg,$6.50,457,C1F,16/07/2023,ascot-park
55,1,Baptiste (1),Jason E Dunn,22.58,0.0,5.4,111.0,31.8kg,$2.90,390,C3,16/07/2023,ascot-park
56,2,Homebush Makayla (8),John T Mcinerney,22.86,4.5,,222.0,30.7kg,$18.00,390,C3,16/07/2023,ascot-park
57,3,Valencia (4),Anthony L Hart,22.96,6.0,,443.0,24.1kg,$2.40,390,C3,16/07/2023,ascot-park
58,4,Amuri Ruru (2),John T Mcinerney,22.97,6.2,,334.0,31.2kg,$13.00,390,C3,16/07/2023,ascot-park
59,5,Mayfield Ted (3),Richard P Breen,23.1,8.2,,555.0,30.9kg,$20.00,390,C3,16/07/2023,ascot-park
60,6,Frank (6),John T Mcinerney,23.15,9.0,,666.0,35.8kg,$6.50,390,C3,16/07/2023,ascot-park
61,7,Homebush Honey (7),John T Mcinerney,23.18,9.5,,777.0,31.3kg,$15.00,390,C3,16/07/2023,ascot-park
62,8,Impressive Mario (5),John T Mcinerney,23.3,11.5,,888.0,33.8kg,$31.00,390,C3,16/07/2023,ascot-park
63,1,Old Malt (4),Anthony L Hart,22.56,0.0,,311.0,32.6kg,$7.50,390,C5,16/07/2023,ascot-park
64,2,Pick And Go (2),Anthony L Hart,22.57,0.1,,222.0,25.6kg,$1.85,390,C5,16/07/2023,ascot-park
65,3,Buster's Brother (8),Brett I Conner,22.74,2.9,,653.0,32.4kg,$3.70,390,C5,16/07/2023,ascot-park
66,4,Homebush Bentley (1),John T Mcinerney,22.76,3.2,,434.0,37.6kg,$14.00,390,C5,16/07/2023,ascot-park
