,Plc,Name (Box),Trainer,Time,Mgn,Split,In Run,Wgt,SP,Distance,RaceGrade,date,Track
0,1,Gold Fillings (3),Paul Cauchi,22.81,0.0,10.52,1.0,31.7kg,$3.70,395,X45,02/10/2023,albion-park
1,2,Downpipe (1),Stephen Neary,22.85,0.75,10.63,2.0,31.3kg,$2.90,395,X45,02/10/2023,albion-park
2,3,Sorrento Breeze (4),Stephen Neary,23.06,3.5,10.85,5.0,27.5kg,$10.00,395,X45,02/10/2023,albion-park
3,4,Zipping Peewee (2),Stephen Neary,23.09,4.0,10.74,3.0,29.6kg,$5.00,395,X45,02/10/2023,albion-park
4,5,Leaping Lucille (8),Darryl Mcgrath,23.14,4.75,10.8,4.0,27.9kg,$6.00,395,X45,02/10/2023,albion-park
5,6,Cake Is Bad (6),Stephen Neary,23.5,9.75,11.04,8.0,28.6kg,$41.00,395,X45,02/10/2023,albion-park
6,7,Sixty Plus (7),Darryl Mcgrath,23.69,12.5,10.96,6.0,30.7kg,$8.00,395,X45,02/10/2023,albion-park
7,8,Shari's Angel (5),Noel Murdoch,23.96,16.25,10.97,7.0,23.3kg,$61.00,395,X45,02/10/2023,albion-park
8,1,Strung Out (5),Manuel Stuppos,35.12,0.0,8.65,11111.0,26.6kg,$5.00,595,6,02/10/2023,angle-park
9,2,Nugget Coaster (8),David Perry,35.28,2.25,8.9,53332.0,32.4kg,$11.00,595,6,02/10/2023,angle-park
10,3,Enticement (7),Kevin Bewley,35.54,6.0,8.86,35443.0,28.4kg,$16.00,595,6,02/10/2023,angle-park
11,4,Yarramundi Coco (1),Ashleigh Kay,35.55,6.0,8.71,22224.0,26.8kg,$13.00,595,6,02/10/2023,angle-park
12,5,Ricolina Babe (2),D Camporeale,35.66,7.75,8.95,66655.0,29.1kg,$1.35,595,6,02/10/2023,angle-park
13,6,Axel Coaster (4),David Perry,35.99,12.25,8.86,44566.0,30.5kg,$13.00,595,6,02/10/2023,angle-park
14,1,Peace Belle (8),Robyn Mackellar,19.91,0.0,4.55,111.0,27.3kg,$8.00,342,M,02/10/2023,angle-park
15,2,Slipper's Shine (5),Barry Jones,20.03,1.75,4.7,322.0,26.4kg,$3.00,342,M,02/10/2023,angle-park
16,3,Hello Coco (1),Brenda Oakey,20.18,3.75,4.71,533.0,25.4kg,$31.00,342,M,02/10/2023,angle-park
17,4,Sir Prince (4),Ashlee Griffiths,20.33,6.0,4.53,244.0,28.3kg,$1.40,342,M,02/10/2023,angle-park
18,5,Sassy Lexi (2),Adam Manton,20.65,10.5,4.64,455.0,28.8kg,$90.00,342,M,02/10/2023,angle-park
19,6,Dump Truck (7),Ben Rawlings,20.71,11.5,4.95,666.0,27.1kg,$17.00,342,M,02/10/2023,angle-park
20,1,Star Leader (2),Robin Harnas,19.78,0.0,4.61,111.0,29.2kg,$2.90,342,M,02/10/2023,angle-park
21,2,Riot Rooster (1),Ben Rawlings,19.96,2.5,4.72,322.0,34.2kg,$2.80,342,M,02/10/2023,angle-park
22,3,Wayside (4),Kirin Corby,20.04,3.75,4.7,233.0,34.0kg,$2.50,342,M,02/10/2023,angle-park
23,4,Silver Spur (5),Tamica Dunn,20.25,6.5,4.81,444.0,32.6kg,$34.00,342,M,02/10/2023,angle-park
24,5,Fireball Miss (7),David Rundle,20.57,11.25,4.74,555.0,26.1kg,$41.00,342,M,02/10/2023,angle-park
25,6,Mixed Lollies (8),Adam Manton,21.12,19.0,4.91,666.0,27.7kg,$21.00,342,M,02/10/2023,angle-park
26,1,Pippa's Hero (1),Robin Harnas,19.74,0.0,4.6,121.0,31.3kg,$2.30,342,6,02/10/2023,angle-park
27,2,Down The Line (4),Bozidar Stamenkovic,19.84,1.5,4.53,212.0,30.8kg,$2.90,342,6,02/10/2023,angle-park
28,3,Destini Fresco (8),Sharyn Gray,19.86,1.75,4.64,333.0,27.0kg,$15.00,342,6,02/10/2023,angle-park
29,4,Sparkling Tear (5),Donald Turner,19.98,3.5,4.66,444.0,28.4kg,$4.75,342,6,02/10/2023,angle-park
30,5,Auntie Clare (2),Alan Randall,20.2,6.5,4.77,555.0,25.1kg,$41.00,342,6,02/10/2023,angle-park
31,6,Aston Alora (7),June Sharpe,20.54,11.5,4.83,666.0,28.1kg,$10.00,342,6,02/10/2023,angle-park
32,1,Get Up Jimmy (8),Robyn Mackellar,19.32,0.0,4.44,111.0,33.3kg,$1.40,342,J,02/10/2023,angle-park
33,2,Who Knows Darren (7),Donald Turner,19.47,2.0,4.53,222.0,35.7kg,$6.50,342,J,02/10/2023,angle-park
34,3,Bow Edition (5),Kim Johnstone,19.65,4.75,4.55,333.0,31.5kg,$6.50,342,J,02/10/2023,angle-park
35,4,Buzz The Hustler (1),Maurice Kiley,19.68,5.25,4.65,444.0,28.7kg,$4.50,342,J,02/10/2023,angle-park
36,5,Sweet Treasure (2),Rayelene Kelly,20.06,10.5,4.63,555.0,26.6kg,$41.00,342,J,02/10/2023,angle-park
37,1,Slipper's Tick (4),Barry Jones,19.51,0.0,4.48,111.0,26.7kg,$6.50,342,5,02/10/2023,angle-park
38,2,Singin' Jules (7),Tamica Dunn,19.72,3.0,4.5,222.0,27.1kg,$9.00,342,5,02/10/2023,angle-park
39,3,Victory Club (6),Robin Harnas,20.09,8.25,4.59,333.0,30.8kg,$7.50,342,5,02/10/2023,angle-park
40,4,Well Played (2),Colin Swain,20.19,9.75,4.68,644.0,33.3kg,$11.00,342,5,02/10/2023,angle-park
41,5,Galena Lad (5),Desmond Hockley,20.35,12.0,4.61,465.0,31.8kg,$34.00,342,5,02/10/2023,angle-park
42,6,Nina Inferno (1),Kevin Bewley,20.36,12.25,4.61,556.0,23.8kg,$5.50,342,5,02/10/2023,angle-park
43,7,Totally Orson (8),Robert Isaacson,20.51,14.25,4.79,777.0,33.1kg,$2.05,342,5,02/10/2023,angle-park
44,8,Blue Baboon (3),David Rundle,20.59,15.5,4.71,888.0,28.2kg,$14.00,342,5,02/10/2023,angle-park
45,1,Maxwell Hammer (3),Steven Brook,19.41,0.0,4.38,111.0,32.8kg,$11.00,342,X45,02/10/2023,angle-park
