,Plc,Name (Box),Trainer,Time,Mgn,Split,In Run,Wgt,SP,Distance,RaceGrade,date,Track
0,1,Dartrix Bale (8),Robert Camilleri,25.49,0.0,6.75,M/211,33.2kg,$4.10,450,X67,04/11/2023,ballarat
1,2,Claretown Sadie (5),Peter Griffen,25.83,4.93,6.79,M/432,27.8kg,$4.50,450,X67,04/11/2023,ballarat
2,3,Wild Aussie (3),Steven Chircop,26.09,8.54,6.71,Q/123,29.0kg,$13.00,450,X67,04/11/2023,ballarat
3,4,Danyo's Boar (2),Douglas Sheridan,26.11,8.91,6.75,M/344,32.3kg,$3.50,450,X67,04/11/2023,ballarat
4,5,Cruisy Magic (7),Craig Elliot,26.38,12.75,6.82,Q/555,26.8kg,$23.00,450,X67,04/11/2023,ballarat
5,6,Retro Agogo (6),Kathryne Tabb,26.64,16.43,7.05,S/887,27.4kg,$71.00,450,X67,04/11/2023,ballarat
6,7,Lucky Jean (4),Matthew Nash,26.69,17.14,6.94,M/776,25.5kg,$12.00,450,X67,04/11/2023,ballarat
7,8,Silver Machine (1),Katrina Evans,26.8,18.67,6.93,M/668,33.2kg,$4.90,450,X67,04/11/2023,ballarat
8,1,Stacy's Mum (3),Marlene Schmidt,24.29,0.0,6.71,S/443,28.4kg,$3.40,425,MH,04/11/2023,bendigo
9,2,Wenda Bale (8),Mark Delbridge,24.32,0.41,6.61,M/321,26.7kg,$4.20,425,MH,04/11/2023,bendigo
10,3,Kraken Casper (7),Kevin Eyles,24.37,1.26,6.55,M/112,31.7kg,$4.25,425,MH,04/11/2023,bendigo
11,4,Anoke (4),Taylor Thornton,24.38,1.31,6.6,M/234,31.5kg,$5.50,425,MH,04/11/2023,bendigo
12,5,She Is Scarlet (1),Brendon Jones,24.89,8.56,6.78,S/665,25.2kg,$11.00,425,MH,04/11/2023,bendigo
13,6,She's Iconic (2),Susan Trim,25.15,12.33,6.82,S/877,28.7kg,$31.00,425,MH,04/11/2023,bendigo
14,7,Harbour Lights (6),Peter Frost,25.17,12.57,6.75,S/556,29.0kg,$12.00,425,MH,04/11/2023,bendigo
15,8,Lancome Lass (5),Thomas Boehmke,25.94,23.57,6.82,M/788,23.6kg,$31.00,425,MH,04/11/2023,bendigo
16,1,Midnight Avenue (4),Ian Garland,23.92,0.0,6.42,Q/111,32.7kg,$1.70,425,MH,04/11/2023,bendigo
17,2,Anaconda Riot (5),John Caulfield,24.1,2.56,6.74,M/222,31.6kg,$4.00,425,MH,04/11/2023,bendigo
18,3,Intex Bale (3),Mark Delbridge,24.57,9.31,6.84,M/533,28.1kg,$8.50,425,MH,04/11/2023,bendigo
19,4,Galveston (2),Clayton King,24.67,10.75,7.0,S/664,33.8kg,$8.00,425,MH,04/11/2023,bendigo
20,5,Ivory Snow Drop (6),Brendon Jones,25.32,20.09,6.84,M/456,26.3kg,$16.00,425,MH,04/11/2023,bendigo
21,6,Ritza Dale (7),Mark Faulkner,25.36,20.64,6.81,M/345,25.2kg,$16.00,425,MH,04/11/2023,bendigo
22,1,Hired Hand (1),Beverley Pell,24.14,0.0,6.77,M/322,34.6kg,$1.40,425,MH,04/11/2023,bendigo
23,2,Cornhill Prince (7),Scott Gibson,24.21,1.04,6.59,M/111,33.4kg,$11.00,425,MH,04/11/2023,bendigo
24,3,Wincey Bale (8),Mark Delbridge,24.5,5.26,6.97,S/853,29.8kg,$5.50,425,MH,04/11/2023,bendigo
25,4,Speedy Fynn (4),Wayne Hooke,24.83,9.93,6.71,M/235,32.1kg,$21.00,425,MH,04/11/2023,bendigo
26,5,Daren's Tiger (5),Neil Mason,24.89,10.79,6.91,M/567,32.3kg,$28.00,425,MH,04/11/2023,bendigo
27,6,Talent Show (3),Susan Trim,24.89,10.84,6.95,M/776,27.7kg,$20.00,425,MH,04/11/2023,bendigo
28,7,Storm Sensation (6),Rodney Clark,24.91,11.03,6.77,S/444,33.7kg,$16.00,425,MH,04/11/2023,bendigo
29,8,Dusty Koko (2),Lynette Anstee,25.04,12.9,6.92,M/688,25.1kg,$61.00,425,MH,04/11/2023,bendigo
30,1,Canya Charisma (7),Jessica Hopkins,23.83,0.0,6.47,M/111,31.5kg,$4.40,425,X67,04/11/2023,bendigo
31,2,Hocus Pocus (8),Christian Schmidt,24.01,2.56,6.55,M/422,26.0kg,$6.00,425,X67,04/11/2023,bendigo
32,3,Ben Shaker (3),Mark Morrissey,24.15,4.56,6.54,M/333,33.2kg,$6.00,425,X67,04/11/2023,bendigo
33,4,Betsie Bale (5),Mark Delbridge,24.21,5.33,6.55,M/544,29.0kg,$8.50,425,X67,04/11/2023,bendigo
34,5,Aston Nero (2),Ian Garland,24.57,10.54,6.7,M/875,32.5kg,$8.00,425,X67,04/11/2023,bendigo
35,6,Tropicana (1),Daniel Pell,24.73,12.87,6.62,M/656,25.3kg,$7.00,425,X67,04/11/2023,bendigo
36,7,Yum Cha Jack (6),Mark Strahan,24.75,13.06,6.69,M/767,36.7kg,$5.00,425,X67,04/11/2023,bendigo
37,8,Gemma's Right (4),Taylor Thornton,24.86,14.67,6.54,M/288,26.9kg,$17.00,425,X67,04/11/2023,bendigo
38,1,Kraken Missiles (8),Kevin Eyles,28.15,0.0,6.54,M/211,28.1kg,$5.50,500,RW,04/11/2023,bendigo
39,2,Over Achiever (4),Cindy Morrissey,28.35,2.86,6.68,M/432,31.9kg,$2.80,500,RW,04/11/2023,bendigo
40,3,Sacrificial (7),Donna Knight,28.36,3.0,6.54,M/123,26.2kg,$6.50,500,RW,04/11/2023,bendigo
41,4,Detrie Bale (6),Luke Harris,28.49,4.8,6.74,M/554,31.8kg,$14.00,500,RW,04/11/2023,bendigo
42,5,Ocean Sunset (2),Theo Van Taarling,28.6,6.37,6.68,M/345,27.8kg,$13.00,500,RW,04/11/2023,bendigo
43,6,Kraken Mask (3),Helen Eyles,28.66,7.36,6.88,S/777,30.2kg,$31.00,500,RW,04/11/2023,bendigo
44,7,Twilight Style (1),Sean Van Taarling,28.71,8.04,6.81,S/666,25.2kg,$15.00,500,RW,04/11/2023,bendigo
45,8,Kraken Chief (5),Kevin Eyles,28.78,8.97,6.91,M/888,33.5kg,$4.50,500,RW,04/11/2023,bendigo
46,1,Back To Scratch (4),Jason Thompson,28.17,0.0,6.58,M/222,34.4kg,$2.25,500,5,04/11/2023,bendigo
47,2,She's Magical (2),Cindy Morrissey,28.2,0.33,6.51,M/111,28.9kg,$4.80,500,5,04/11/2023,bendigo
48,3,Waypoint Whisky (5),G Cini,28.33,2.26,6.77,M/654,27.7kg,$18.00,500,5,04/11/2023,bendigo
49,4,Irish Bullet (7),Aaron Debattista,28.36,2.7,6.74,S/433,35.9kg,$6.00,500,5,04/11/2023,bendigo
50,5,Twilight Jet (3),Fay Vantaarling,28.41,3.39,6.69,M/345,30.7kg,$24.00,500,5,04/11/2023,bendigo
51,6,Reasons Unknown (6),Jane Garland,28.52,5.0,6.78,M/766,27.1kg,$10.00,500,5,04/11/2023,bendigo
52,7,Absolute Flyer (8),Samuel Webb,29.02,12.03,6.78,M/888,26.2kg,$10.00,500,5,04/11/2023,bendigo
53,8,Beauty Beast (1),Adele Powell,29.13,13.61,6.77,S/577,31.4kg,$12.00,500,5,04/11/2023,bendigo
54,1,Jasprizza Bale (6),Tammy Kennedy-Harris,28.66,0.0,6.77,M/642,33.0kg,$8.00,500,5,04/11/2023,bendigo
55,2,Cranky Bruce (5),Paula Boots,28.68,0.16,6.6,M/311,31.0kg,$15.00,500,5,04/11/2023,bendigo
56,3,Fayetteville (7),Donna Knight,28.79,1.8,6.83,M/755,32.3kg,$34.00,500,5,04/11/2023,bendigo
57,4,Kraken Candy (2),Jane Hooke,28.8,2.0,6.53,M/223,29.1kg,$2.75,500,5,04/11/2023,bendigo
58,5,Twilight King (4),Theo Van Taarling,29.02,5.01,6.51,M/134,29.3kg,$67.00,500,5,04/11/2023,bendigo
59,6,Kraken Shout (8),Brendon Jones,29.08,6.0,6.84,S/866,30.7kg,$7.00,500,5,04/11/2023,bendigo
60,7,Junkyard Prince (1),Susan Trim,29.33,9.47,6.62,M/477,35.5kg,$2.50,500,5,04/11/2023,bendigo
61,DNF,Jedda Milne (3),Brent Merton,,,6.76,M/588,25.0kg,,500,5,04/11/2023,bendigo
62,1,Pierre Bale (8),Robert Camilleri,28.25,0.0,6.62,M/222,35.7kg,$6.00,500,X45,04/11/2023,bendigo
63,2,Militant Storm (7),Ken Hunt,28.32,1.0,6.41,Q/111,27.9kg,$3.60,500,X45,04/11/2023,bendigo
64,3,Hamblin Bale (2),Mark Delbridge,28.35,1.43,6.81,M/643,32.8kg,$7.00,500,X45,04/11/2023,bendigo
65,4,Mighty Quinn (3),Rodney Clark,28.42,2.44,6.99,S/866,34.6kg,$4.50,500,X45,04/11/2023,bendigo
66,5,Electra Glide (4),Gary Mannion,28.45,2.89,6.66,M/334,33.5kg,$101.00,500,X45,04/11/2023,bendigo
67,6,Instinctively (6),Benny Briffa,28.58,4.67,6.76,M/555,32.5kg,$3.75,500,X45,04/11/2023,bendigo
68,7,Princess Gypsy (1),Suwit Bunchusri,28.66,5.87,6.88,M/787,29.3kg,$41.00,500,X45,04/11/2023,bendigo
69,8,Dollar Signs (5),Aaron Debattista,28.75,7.09,6.73,M/478,34.2kg,$15.00,500,X45,04/11/2023,bendigo
70,1,Tim Zoo (6),Jason Thompson,23.81,0.0,6.58,M/552,36.1kg,$1.40,425,X45,04/11/2023,bendigo
71,2,Slippery Shark (7),Michael Franklin,23.87,0.87,6.45,M/111,29.3kg,$16.00,425,X45,04/11/2023,bendigo
72,3,Keisha (8),Lee Moore,24.03,3.25,6.59,M/745,28.6kg,$8.50,425,X45,04/11/2023,bendigo
73,4,Whiskey Cavalier (5),Steven Mcdonnell,24.16,5.01,6.59,M/677,33.6kg,$31.00,425,X45,04/11/2023,bendigo
74,5,Kraken Turbo (2),Jane Hooke,24.19,5.41,6.5,M/323,29.4kg,$28.00,425,X45,04/11/2023,bendigo
75,6,Elite Jet (4),Lisa Delbridge,24.21,5.81,6.45,M/234,30.0kg,$6.50,425,X45,04/11/2023,bendigo
76,7,Spring Ammo (3),Lisa Delbridge,24.28,6.76,6.57,M/466,32.1kg,$23.00,425,X45,04/11/2023,bendigo
77,8,Nitro Bale (1),Suzanne Mannion,24.31,7.17,6.63,M/888,30.7kg,$51.00,425,X45,04/11/2023,bendigo
78,1,Our Girl Roxy (2),Greg Frendo,23.96,0.0,6.43,Q/111,26.2kg,$4.80,425,5,04/11/2023,bendigo
79,2,Charlott's Blaze (3),Susan Richards,23.97,0.14,6.45,Q/222,26.7kg,$8.50,425,5,04/11/2023,bendigo
80,3,Reema Bale (1),Robert Camilleri,24.15,2.79,6.57,M/445,28.6kg,$3.25,425,5,04/11/2023,bendigo
81,4,Jimmy The Bear (6),Susan Richards,24.2,3.43,6.64,M/554,31.3kg,$5.00,425,5,04/11/2023,bendigo
82,5,Kraken Force (7),Wayne Hooke,24.27,4.54,6.54,M/333,32.2kg,$6.00,425,5,04/11/2023,bendigo
83,6,Bushman's Prayer (8),Arron Rocke,24.31,5.0,6.71,M/787,29.0kg,$41.00,425,5,04/11/2023,bendigo
84,7,Pavlov Bale (4),Luke Harris,24.32,5.2,6.71,M/866,36.3kg,$51.00,425,5,04/11/2023,bendigo
85,8,Spanish Bullet (5),Leslie Mitchell,24.49,7.6,6.71,M/678,32.6kg,$7.50,425,5,04/11/2023,bendigo
86,1,Udani Bale (5),Robert Camilleri,23.9,0.0,6.54,M/111,33.0kg,$3.90,425,5,04/11/2023,bendigo
87,2,Cookie Delight (8),Peter Trim,24.19,4.13,6.56,M/222,33.2kg,$14.00,425,5,04/11/2023,bendigo
88,3,Everglade (6),Beverley Pell,24.41,7.29,6.69,M/643,34.1kg,$7.00,425,5,04/11/2023,bendigo
89,4,Tame The Beast (7),Samuel Webb,24.46,8.0,6.71,M/734,32.9kg,$34.00,425,5,04/11/2023,bendigo
90,5,Yeah So What (2),Adele Powell,24.63,10.39,6.68,M/555,29.2kg,$4.75,425,5,04/11/2023,bendigo
91,6,Jackpot (4),Peter Dunlevey,24.68,11.07,6.63,M/486,31.4kg,$9.00,425,5,04/11/2023,bendigo
92,7,Zipping Phoenix (3),Mark Delbridge,24.73,11.83,6.79,M/877,31.1kg,$8.00,425,5,04/11/2023,bendigo
93,8,Delightful (1),Kevin Ashton,24.82,13.13,6.56,M/368,26.3kg,$3.90,425,5,04/11/2023,bendigo
94,1,Tin Tin Cabang (6),Gary Hansen,24.17,0.0,6.49,Q/111,28.3kg,$8.50,425,5,04/11/2023,bendigo
95,2,Sky's Mate (1),Alan Inglis,24.2,0.41,6.56,Q/222,32.5kg,$4.50,425,5,04/11/2023,bendigo
96,3,Arts Inferno (2),Josh Duncan,24.29,1.81,6.67,M/343,29.6kg,$7.00,425,5,04/11/2023,bendigo
97,4,Angel On Air (7),Bernard Seymour,24.42,3.64,6.75,M/755,26.3kg,$4.30,425,5,04/11/2023,bendigo
98,5,Crush Your Rush (5),Rodney Clark,24.42,3.67,6.73,M/677,34.5kg,$4.20,425,5,04/11/2023,bendigo
99,6,Idaho Evie (4),Jane Hooke,24.45,4.04,6.72,M/566,26.4kg,$11.00,425,5,04/11/2023,bendigo
100,7,La Brea (8),Julie Chilcott,24.47,4.34,6.67,M/434,33.7kg,$24.00,425,5,04/11/2023,bendigo
101,8,Aston Hartlett (3),Darryl Fullerton,25.05,12.59,6.75,M/888,34.2kg,$10.00,425,5,04/11/2023,bendigo
102,1,Hard Maintenance (3),Terrence Erenshaw,30.08,0.0,5.52,1111,25.2kg,$5.50,520,M,04/11/2023,cannington
103,2,Sad Emoji (4),David Hobby,30.2,1.75,5.6,2222,35.9kg,$15.00,520,M,04/11/2023,cannington
104,3,Secret Sparky (6),Damien Crudeli,30.4,4.5,5.67,4444,27.3kg,$41.00,520,M,04/11/2023,cannington
105,4,Hippy Trail (7),Christopher Halse,30.5,6.0,5.73,6665,26.5kg,$5.00,520,M,04/11/2023,cannington
106,5,Credit Monelli (8),David Hobby,30.53,6.25,5.63,3333,32.0kg,$2.20,520,M,04/11/2023,cannington
107,6,Hill Figure (1),Damien Crudeli,30.65,8.25,5.79,7556,36.2kg,$7.00,520,M,04/11/2023,cannington
108,7,Crooked Kelly (2),Adam Smithson,30.88,11.5,5.71,5777,25.5kg,$9.00,520,M,04/11/2023,cannington
109,1,Carlecatup (1),Eric Campana,29.97,0.0,5.45,3111,28.8kg,$5.00,520,FFA,04/11/2023,cannington
110,2,Runaway To Mars (2),Krystal Shinners,29.98,0.1,5.42,1222,37.9kg,$1.50,520,FFA,04/11/2023,cannington
111,3,Hinto (6),Christine Robartson,30.08,1.5,5.43,2333,32.2kg,$6.50,520,FFA,04/11/2023,cannington
112,4,Obstropalous (8),Krystal Shinners,30.13,2.25,5.6,4444,37.4kg,$9.00,520,FFA,04/11/2023,cannington
113,5,Super Charge (4),Corey White,30.19,3.0,5.63,5555,34.3kg,$17.00,520,FFA,04/11/2023,cannington
114,1,Nangar Bubbles (8),Sean Kavanagh,29.88,0.0,5.45,1111,27.3kg,$5.50,520,SH,04/11/2023,cannington
115,2,West On Franky (1),Christopher Halse,30.18,4.25,5.58,3222,35.5kg,$22.00,520,SH,04/11/2023,cannington
116,3,Inside Scoop (7),Christine Robartson,30.3,6.0,5.56,2333,31.4kg,$2.50,520,SH,04/11/2023,cannington
117,4,Mustang Timmy (2),Christopher Halse,30.59,10.0,5.66,7444,34.1kg,$21.00,520,SH,04/11/2023,cannington
118,5,Ghost Emoji (6),David Hobby,30.72,12.0,5.59,6655,36.8kg,$18.00,520,SH,04/11/2023,cannington
