,Plc,Name (Box),Trainer,Time,Mgn,Split,In Run,Wgt,SP,Distance,RaceGrade,date,Track
0,1,Homebush Bull (2),John T Mcinerney,17.53,0.0,,211.0,35.8kg,$4.50,295,C2,23/05/2023,addington
1,2,Homebush Leah (1),John T Mcinerney,17.55,0.3,,432.0,30.9kg,$5.50,295,C2,23/05/2023,addington
2,3,Brendon Baxter (5),John T Mcinerney,17.59,1.0,,323.0,32.0kg,$13.00,295,C2,23/05/2023,addington
3,4,Goldstar Odette (6),Riley L Evans,17.88,5.5,,754.0,27.4kg,$41.00,295,C2,23/05/2023,addington
4,5,Lonely Toni (4),John T Mcinerney,17.89,5.7,5.93,145.0,32.5kg,$12.00,295,C2,23/05/2023,addington
5,6,Goldstar Tommy (7),Riley L Evans,17.9,5.9,,876.0,34.3kg,$9.00,295,C2,23/05/2023,addington
6,7,Urey Bale (8),Anthony C Roberts,17.91,6.1,,567.0,27.6kg,$2.40,295,C2,23/05/2023,addington
7,8,Brown Sugar (3),Garry A Cleeve,18.1,9.1,,688.0,30.6kg,$11.00,295,C2,23/05/2023,addington
8,1,Canoe Paddler (8),Matthew Heilbronn,23.73,0.0,11.14,5.0,31.2kg,$2.60,395,MDNPW,23/05/2023,albion-park
9,2,Navada Neveah (1),Jason Haim,23.86,1.75,10.75,1.0,25.7kg,$15.00,395,MDNPW,23/05/2023,albion-park
10,3,Sad Man's Tongue (4),Kevin Kemp,23.91,2.5,11.02,3.0,27.6kg,$24.00,395,MDNPW,23/05/2023,albion-park
11,4,Lorna's Flying (7),Jason Haim,23.92,2.5,11.08,4.0,24.6kg,$6.00,395,MDNPW,23/05/2023,albion-park
12,5,Smooth As Sleek (3),Darren Johnstone,24.06,4.75,10.84,2.0,26.7kg,$2.20,395,MDNPW,23/05/2023,albion-park
13,6,Haul Express (5),Jason Haim,24.39,9.25,11.42,7.0,27.2kg,$13.00,395,MDNPW,23/05/2023,albion-park
14,7,Clock Stopper (6),Kevin Kemp,24.44,10.0,11.24,6.0,28.7kg,$51.00,395,MDNPW,23/05/2023,albion-park
15,8,Magic Madness (2),Darren Makowiecki,24.44,10.0,11.42,8.0,29.7kg,$15.00,395,MDNPW,23/05/2023,albion-park
16,1,Easy Going (2),Tony Brett,22.98,0.0,10.84,2.0,37.3kg,$2.10,395,M,23/05/2023,albion-park
17,2,Nev's Baby (7),Robert Giltinan,23.42,6.25,11.03,3.0,25.6kg,$5.50,395,M,23/05/2023,albion-park
18,3,Lava Flow (1),Reginald Hazelgrove,23.47,7.0,10.77,1.0,24.3kg,$3.75,395,M,23/05/2023,albion-park
19,4,Nothing Matters (3),Craig Chandler,23.58,8.5,11.13,4.0,27.8kg,$5.50,395,M,23/05/2023,albion-park
20,5,New Design (6),Matthew Heilbronn,23.59,8.75,11.26,7.0,27.4kg,$12.00,395,M,23/05/2023,albion-park
21,6,Sirius Dianna (4),Darren Johnstone,23.68,10.0,11.24,5.0,28.7kg,$90.00,395,M,23/05/2023,albion-park
22,7,Strange World (8),Matthew Heilbronn,23.9,13.25,11.34,8.0,27.7kg,$21.00,395,M,23/05/2023,albion-park
23,8,Farmor Relief (5),David Bailey,24.13,16.25,11.24,6.0,29.4kg,$51.00,395,M,23/05/2023,albion-park
24,1,Abominable (1),John Hutchinson,23.25,0.0,10.86,3.0,31.8kg,$5.00,395,MF,23/05/2023,albion-park
25,2,Mark Sure Can (4),Sandra Hunt,23.63,5.25,10.84,1.0,29.1kg,$2.75,395,MF,23/05/2023,albion-park
26,3,Cosmic Camper (7),Jedd Naum,23.69,6.25,10.87,4.0,30.8kg,$3.70,395,MF,23/05/2023,albion-park
27,4,Nev's Ripper (8),Robert Giltinan,23.71,6.5,11.05,5.0,28.6kg,$8.00,395,MF,23/05/2023,albion-park
28,5,Slippery Witch (6),Jamie Hosking,23.72,6.5,11.22,8.0,25.4kg,$12.00,395,MF,23/05/2023,albion-park
29,6,Lady Tanzanite (2),Christine Goodwin,23.8,7.75,10.86,2.0,26.1kg,$61.00,395,MF,23/05/2023,albion-park
30,7,Logan Foxtrot (5),Peter Evans,23.81,8.0,11.12,7.0,27.4kg,$9.50,395,MF,23/05/2023,albion-park
31,8,Jungle King (3),Jamie Hosking,23.85,8.5,11.06,6.0,27.4kg,$10.00,395,MF,23/05/2023,albion-park
32,1,No Money Honey (1),Paul Cauchi,23.14,0.0,10.87,2.0,28.2kg,$4.80,395,NNP,23/05/2023,albion-park
33,2,Keeper's Heart (6),Matthew Heilbronn,23.38,3.5,11.02,3.0,29.9kg,$3.20,395,NNP,23/05/2023,albion-park
34,3,Sirius Jennifer (5),Darren Johnstone,23.57,6.0,10.78,1.0,26.5kg,$29.00,395,NNP,23/05/2023,albion-park
35,4,Turbo Powered (2),Jamie Hosking,23.65,7.25,11.27,5.0,32.7kg,$3.00,395,NNP,23/05/2023,albion-park
36,5,Blue Haze (4),Reginald Hazelgrove,23.8,9.25,11.42,6.0,24.7kg,$8.00,395,NNP,23/05/2023,albion-park
37,6,Diesel Flyer (8),Colin Wills,23.94,11.5,11.47,7.0,28.6kg,$6.50,395,NNP,23/05/2023,albion-park
38,7,Hooked On Dean (7),Matthew Heilbronn,24.09,13.5,11.24,4.0,26.7kg,$34.00,395,NNP,23/05/2023,albion-park
39,8,After Affair (3),Leslie Lewis,24.3,16.5,11.59,8.0,27.6kg,$17.00,395,NNP,23/05/2023,albion-park
40,1,In Absentia (6),Terry Priest,22.98,0.0,10.72,1.0,24.5kg,$7.00,395,NNP,23/05/2023,albion-park
41,2,Bacchus Warnie (2),Shane Topping,23.18,2.75,10.91,3.0,31.2kg,$9.00,395,NNP,23/05/2023,albion-park
42,3,Deal Maker (4),Karen Kleinhans,23.3,4.5,10.97,4.0,31.4kg,$4.40,395,NNP,23/05/2023,albion-park
43,4,Titan Rhea (1),Brian Baker,23.42,6.25,10.76,2.0,23.7kg,$2.75,395,NNP,23/05/2023,albion-park
44,5,Haunted Town (5),John Hutchinson,23.49,7.25,11.1,6.0,34.8kg,$7.00,395,NNP,23/05/2023,albion-park
45,6,Sirius Wilson (7),Darren Johnstone,23.54,8.0,11.21,7.0,33.0kg,$15.00,395,NNP,23/05/2023,albion-park
46,7,Miss Interogator (8),Colin Wills,23.57,8.25,11.01,5.0,25.9kg,$11.00,395,NNP,23/05/2023,albion-park
47,8,Valentine Teddy (3),Matthew Heilbronn,23.94,13.75,11.33,8.0,33.0kg,$9.00,395,NNP,23/05/2023,albion-park
48,1,Bellissimo Blue (1),Kevin Kemp,22.91,0.0,10.68,2.0,27.1kg,$3.25,395,MA5,23/05/2023,albion-park
49,2,Lochinvar Jazz (6),Jamie Hosking,23.04,1.75,10.6,1.0,30.9kg,$2.10,395,MA5,23/05/2023,albion-park
50,3,Spring Evie (5),Shane Topping,23.23,4.5,10.91,5.0,26.6kg,$15.00,395,MA5,23/05/2023,albion-park
51,4,Shaggy Rose (3),Ronald Hamilton,23.37,6.5,11.03,6.0,28.3kg,$81.00,395,MA5,23/05/2023,albion-park
52,5,Add To Cart (7),Christi Ann Lombe,23.41,7.0,10.84,3.0,34.2kg,$17.00,395,MA5,23/05/2023,albion-park
53,6,Gus Gus (4),Eric Honeyman,23.44,7.5,10.9,4.0,36.2kg,$5.00,395,MA5,23/05/2023,albion-park
54,7,Energetic Cloud (8),Christi Ann Lombe,23.51,8.5,11.09,7.0,33.4kg,$8.50,395,MA5,23/05/2023,albion-park
55,1,Oh Minnie (3),Jamie Hosking,30.63,0.0,5.6,12.0,24.2kg,$2.80,520,5,23/05/2023,albion-park
56,2,Emerald Ability (1),Peter Cauchi,30.74,1.5,5.62,21.0,25.5kg,$9.00,520,5,23/05/2023,albion-park
57,3,Bye Bye Dreamer (8),Leslie Lewis,30.76,1.75,5.67,43.0,32.2kg,$17.00,520,5,23/05/2023,albion-park
58,4,Our Matriarch (4),Christopher Brydon,30.87,3.5,5.75,75.0,30.9kg,$8.50,520,5,23/05/2023,albion-park
59,5,I'm Peakin' (5),Jedda Cutlack,30.95,4.5,5.71,66.0,33.5kg,$6.00,520,5,23/05/2023,albion-park
60,6,Got That Boodie (2),Larry Franks,30.98,5.0,5.7,54.0,25.4kg,$21.00,520,5,23/05/2023,albion-park
61,7,Ally Gal (6),Jedda Cutlack,31.52,12.75,5.65,38.0,25.5kg,$2.50,520,5,23/05/2023,albion-park
62,8,Where's Eddie (7),Neville Tonks,31.66,14.5,5.81,87.0,27.2kg,$101.00,520,5,23/05/2023,albion-park
63,1,White St. (6),Karen Kleinhans,22.83,0.0,10.59,1.0,27.9kg,$12.00,395,5F,23/05/2023,albion-park
64,2,Super Shanks (8),Christopher Brydon,22.84,0.1,10.72,2.0,31.9kg,$2.40,395,5F,23/05/2023,albion-park
65,3,Miracles Mate (3),Brian Baker,23.3,6.5,10.91,7.0,31.6kg,$17.00,395,5F,23/05/2023,albion-park
66,4,Vernon (5),Tony Brett,23.36,7.5,10.89,6.0,35.8kg,$10.00,395,5F,23/05/2023,albion-park
67,5,Smart Houdini (4),Paul Cauchi,23.58,10.5,10.82,5.0,26.0kg,$6.00,395,5F,23/05/2023,albion-park
68,6,Arabian Again (1),Brian Baker,23.95,16.0,10.8,4.0,29.6kg,$2.50,395,5F,23/05/2023,albion-park
69,7,Pump My Tyre (7),Matthew Heilbronn,23.97,16.25,10.72,3.0,25.3kg,$34.00,395,5F,23/05/2023,albion-park
70,1,Hidden Gold (1),Sandra Hunt,22.87,0.0,10.62,2.0,27.5kg,$2.75,395,X45,23/05/2023,albion-park
71,2,Misuzulu (5),Reginald Hazelgrove,22.9,0.5,10.48,1.0,30.6kg,$8.00,395,X45,23/05/2023,albion-park
72,3,Farmor Power (7),David Bailey,22.98,1.5,10.71,4.0,31.5kg,$9.00,395,X45,23/05/2023,albion-park
73,4,Hot Barrels (2),Gerry Crisci,23.09,3.0,10.66,3.0,32.0kg,$2.60,395,X45,23/05/2023,albion-park
74,5,Memories Keep (3),Gary Keep,23.18,4.25,10.87,5.0,30.4kg,$9.50,395,X45,23/05/2023,albion-park
75,6,Pebble's Girl (8),Jamie Hosking,23.47,8.5,11.19,8.0,26.0kg,$41.00,395,X45,23/05/2023,albion-park
76,7,Specified (4),George Kadniak,23.52,9.25,11.07,6.0,24.5kg,$13.00,395,X45,23/05/2023,albion-park
77,8,Champagne Ivy (6),Lawrence Topping,23.62,10.5,11.14,7.0,25.3kg,$18.00,395,X45,23/05/2023,albion-park
78,1,Zipping Peewee (2),Stephen Neary,22.77,0.0,10.59,1.0,29.6kg,$5.50,395,5,23/05/2023,albion-park
79,2,Samson's Delilah (3),Peter Cauchi,23.01,3.5,10.77,3.0,26.1kg,$5.00,395,5,23/05/2023,albion-park
80,3,Comical Warren (5),Gerry Crisci,23.12,5.0,10.94,6.0,33.0kg,$4.50,395,5,23/05/2023,albion-park
81,4,Godges (7),Lawrence Topping,23.19,6.0,10.83,4.0,26.4kg,$4.80,395,5,23/05/2023,albion-park
82,5,Clever Eva (6),Sandra Hunt,23.24,6.5,10.69,2.0,27.8kg,$4.20,395,5,23/05/2023,albion-park
83,6,Orson Black (4),George Kadniak,23.52,10.5,10.89,5.0,27.9kg,$81.00,395,5,23/05/2023,albion-park
84,7,Game One (8),Angela Brown,23.6,11.75,11.14,7.0,31.8kg,$13.00,395,5,23/05/2023,albion-park
85,8,Buttercup Babe (1),Gary Keep,23.69,13.25,11.19,8.0,31.6kg,$9.00,395,5,23/05/2023,albion-park
86,1,Galloping Black (6),Darren Johnstone,22.97,0.0,10.68,1.0,33.3kg,$7.00,395,5,23/05/2023,albion-park
87,2,Queen Of Samson (8),Peter Cauchi,23.07,1.5,10.73,2.0,26.0kg,$6.50,395,5,23/05/2023,albion-park
88,3,Bundy Chelle (2),Shane Topping,23.15,2.5,10.86,3.0,25.6kg,$5.00,395,5,23/05/2023,albion-park
89,4,King Of Cakes (1),Stephen Neary,23.35,5.25,10.98,5.0,32.3kg,$2.30,395,5,23/05/2023,albion-park
90,5,Making Sense (4),Andrew Bobak,23.44,6.5,10.92,4.0,35.2kg,$4.25,395,5,23/05/2023,albion-park
